candidate_id,block_id,p_star,y,h,t,offset,D_t,line_t,diff,abs_diff
hexc_00068,69,108581987,108578163,3824,108578195,32,-5719.840534828006,-5730.070743521372,10.230208693365967,10.230208693365967
hexc_00068,69,108581987,108578163,3824,108578197,34,-5719.3102407214055,-5731.450258007065,12.140017285659269,12.140017285659269
hexc_00068,69,108581987,108578163,3824,108578206,43,-5736.108913989305,-5737.658073192682,1.5491592033777124,1.5491592033777124
hexc_00068,69,108581987,108578163,3824,108578218,55,-5752.168967298496,-5745.93516010684,-6.233807191655615,6.233807191655615
hexc_00068,69,108581987,108578163,3824,108578227,64,-5787.207522632891,-5752.142975292458,-35.06454734043291,35.06454734043291
hexc_00068,69,108581987,108578163,3824,108578233,70,-5786.092275058006,-5756.281518749536,-29.810756308469536,29.810756308469536
hexc_00068,69,108581987,108578163,3824,108578251,88,-5819.407428815904,-5768.697149120772,-50.71027969513125,50.71027969513125
hexc_00068,69,108581987,108578163,3824,108578274,111,-5833.404375655892,-5784.561565706241,-48.84280994965138,48.84280994965138
hexc_00068,69,108581987,108578163,3824,108578291,128,-5829.543168441658,-5796.28743883463,-33.255729607028115,33.255729607028115
hexc_00068,69,108581987,108578163,3824,108578304,141,-5864.283225230241,-5805.254282991634,-59.02894223860767,59.02894223860767
hexc_00068,69,108581987,108578163,3824,108578342,179,-5893.4049205747215,-5831.465058219799,-61.9398623549223,61.9398623549223
hexc_00068,69,108581987,108578163,3824,108578389,226,-5920.670877562571,-5863.883648633581,-56.78722892898986,56.78722892898986
hexc_00068,69,108581987,108578163,3824,108578449,286,-5982.415287279002,-5905.269083204368,-77.14620407463372,77.14620407463372
hexc_00068,69,108581987,108578163,3824,108578525,362,-6003.604155159347,-5957.690633660698,-45.91352149864906,45.91352149864906
hexc_00068,69,108581987,108578163,3824,108578621,458,-6076.2691992081445,-6023.907328973956,-52.361870234188245,52.361870234188245
hexc_00068,69,108581987,108578163,3824,108578743,580,-6199.399752785457,-6108.057712601222,-91.34204018423497,91.34204018423497
hexc_00068,69,108581987,108578163,3824,108578898,735,-6297.299543132504,-6214.970085242421,-82.32945789008318,82.32945789008318
hexc_00068,69,108581987,108578163,3824,108579093,930,-6442.212501212649,-6349.472747597477,-92.73975361517205,92.73975361517205
hexc_00068,69,108581987,108578163,3824,108579340,1177,-6594.946712871652,-6519.842786580548,-75.10392629110447,75.10392629110447
hexc_00068,69,108581987,108578163,3824,108579653,1490,-6789.75392845061,-6735.736803591485,-54.01712485912503,54.01712485912503
hexc_00068,69,108581987,108578163,3824,108580049,1886,-6967.227545660495,-7008.880671758676,41.65312609818102,41.65312609818102
hexc_00068,69,108581987,108578163,3824,108580550,2387,-7271.762500758326,-7354.449050424744,82.68654966641861,82.68654966641861
hexc_00068,69,108581987,108578163,3824,108581184,3021,-7826.205598190432,-7791.755142389388,-34.45045580104397,34.45045580104397
hexc_00068,69,108581987,108578163,3824,108581987,3824,-8345.630208395081,-8345.630208395081,0.0,0.0
hexc_00069,70,12847921,12847029,892,12847029,0,-1942.7981056797248,-1942.7981056797248,0.0,0.0
hexc_00069,70,12847921,12847029,892,12847030,1,-1942.6543945397248,-1943.4367814104273,0.7823868707025667,0.7823868707025667
hexc_00069,70,12847921,12847029,892,12847031,2,-1958.6996677667505,-1944.0754571411298,-14.624210625620663,14.624210625620663
hexc_00069,70,12847921,12847029,892,12847032,3,-1958.6996677667505,-1944.7141328718324,-13.985534894918146,13.985534894918146
hexc_00069,70,12847921,12847029,892,12847033,4,-1958.3763177017504,-1945.3528086025349,-13.023509099215516,13.023509099215516
hexc_00069,70,12847921,12847029,892,12847034,5,-1958.3763105913367,-1945.9914843332372,-12.384826258099565,12.384826258099565
hexc_00069,70,12847921,12847029,892,12847035,6,-1958.0529605263368,-1946.6301600639397,-11.422800462397163,11.422800462397163
hexc_00069,70,12847921,12847029,892,12847036,7,-1957.9092493863368,-1947.2688357946422,-10.640413591694596,10.640413591694596
hexc_00069,70,12847921,12847029,892,12847037,8,-1957.585899321337,-1947.9075115253447,-9.678387795992194,9.678387795992194
hexc_00069,70,12847921,12847029,892,12847039,10,-1957.156965561643,-1949.1848629867497,-7.9721025748931424,7.9721025748931424
hexc_00069,70,12847921,12847029,892,12847041,12,-1956.8333140223087,-1950.4622144481548,-6.371099574153959,6.371099574153959
hexc_00069,70,12847921,12847029,892,12847044,15,-1956.3234957839209,-1952.378241640262,-3.945254143658758,3.945254143658758
hexc_00069,70,12847921,12847029,892,12847045,16,-1956.0001457189207,-1953.0169173709646,-2.9832283479561283,2.9832283479561283
hexc_00069,70,12847921,12847029,892,12847047,18,-1955.4698516123208,-1954.2942688323697,-1.175582779951128,1.175582779951128
hexc_00069,70,12847921,12847029,892,12847051,22,-1954.678287835963,-1956.8489717551797,2.170683919216799,2.170683919216799
hexc_00069,70,12847921,12847029,892,12847056,27,-1953.575348829669,-1960.042350408692,6.467001579022963,6.467001579022963
hexc_00069,70,12847921,12847029,892,12847061,32,-1968.8302128105065,-1963.2357290622047,-5.594483748301855,5.594483748301855
hexc_00069,70,12847921,12847029,892,12847062,33,-1968.8295596605203,-1963.8744047929072,-4.955154867613146,4.955154867613146
hexc_00069,70,12847921,12847029,892,12847069,40,-1983.7551987643903,-1968.3451349078246,-15.410063856565785,15.410063856565785
hexc_00069,70,12847921,12847029,892,12847078,49,-1981.9659459429051,-1974.093216484147,-7.872729458758158,7.872729458758158
hexc_00069,70,12847921,12847029,892,12847088,59,-1979.8195866843175,-1980.479973791172,0.6603871068543867,0.6603871068543867
hexc_00069,70,12847921,12847029,892,12847093,64,-1978.7058243154595,-1983.6733524446845,4.967528129225002,4.967528129225002
hexc_00069,70,12847921,12847029,892,12847101,72,-1977.14829074988,-1988.7827582903044,11.634467540424339,11.634467540424339
hexc_00069,70,12847921,12847029,892,12847116,87,-1990.361912167819,-1998.3628942508417,8.000982083022791,8.000982083022791
hexc_00069,70,12847921,12847029,892,12847134,105,-2003.252924649849,-2009.8590574034865,6.606132753637439,6.606132753637439
hexc_00069,70,12847921,12847029,892,12847157,128,-2014.708017560445,-2024.548599209644,9.840581649199066,9.840581649199066
hexc_00069,70,12847921,12847029,892,12847184,155,-2009.2720376654388,-2041.7928439386112,32.52080627317241,32.52080627317241
hexc_00069,70,12847921,12847029,892,12847218,189,-2035.1863659214096,-2063.507818782496,28.321452861086527,28.321452861086527
hexc_00069,70,12847921,12847029,892,12847258,229,-2026.773708019064,-2089.054848010596,62.281139991531745,62.281139991531745
hexc_00069,70,12847921,12847029,892,12847307,278,-2098.417613941007,-2120.349958815018,21.93234487401105,21.93234487401105
hexc_00069,70,12847921,12847029,892,12847367,338,-2168.073665842914,-2158.6705026571676,-9.403163185746507,9.403163185746507
hexc_00069,70,12847921,12847029,892,12847439,410,-2218.6815886277923,-2204.655155267747,-14.026433360045303,14.026433360045303
hexc_00069,70,12847921,12847029,892,12847527,498,-2266.1030763319905,-2260.8586195695666,-5.244456762423852,5.244456762423852
hexc_00069,70,12847921,12847029,892,12847634,605,-2375.3313878443573,-2329.1969227547334,-46.13446508962397,46.13446508962397
hexc_00069,70,12847921,12847029,892,12847764,735,-2446.842431097732,-2412.2247677460573,-34.617663351674764,34.617663351674764
hexc_00069,70,12847921,12847029,892,12847921,892,-2512.496857466349,-2512.496857466349,0.0,0.0
hexc_00070,71,1191481,1191480,1,1191480,0,-735.5225192921255,-735.5225192921255,0.0,0.0
hexc_00070,71,1191481,1191480,1,1191481,1,-749.189876856233,-749.189876856233,0.0,0.0
hexc_00071,72,12843647,12843190,457,12843190,0,-1931.943547177705,-1931.943547177705,0.0,0.0
hexc_00071,72,12843647,12843190,457,12843191,1,-1947.9885214583048,-1932.4905066481354,-15.49801481016948,15.49801481016948
hexc_00071,72,12843647,12843190,457,12843192,2,-1947.9885214583048,-1933.0374661185656,-14.951055339739241,14.951055339739241
hexc_00071,72,12843647,12843190,457,12843193,3,-1947.6651713933047,-1933.5844255889956,-14.080745804309117,14.080745804309117
hexc_00071,72,12843647,12843190,457,12843194,4,-1947.6224143599163,-1934.1313850594258,-13.491029300490482,13.491029300490482
hexc_00071,72,12843647,12843190,457,12843195,5,-1947.299064294916,-1934.678344529856,-12.620719765059903,12.620719765059903
hexc_00071,72,12843647,12843190,457,12843196,6,-1947.155353154916,-1935.2253040002863,-11.930049154629614,11.930049154629614
hexc_00071,72,12843647,12843190,457,12843197,7,-1946.8320030899165,-1935.7722634707163,-11.059739619200172,11.059739619200172
hexc_00071,72,12843647,12843190,457,12843198,8,-1946.8292050363525,-1936.3192229411466,-10.509982095205942,10.509982095205942
hexc_00071,72,12843647,12843190,457,12843200,10,-1946.5058134526732,-1937.413141882007,-9.092671570666198,9.092671570666198
hexc_00071,72,12843647,12843190,457,12843202,12,-1946.0387522476733,-1938.5070608228673,-7.531691424806013,7.531691424806013
hexc_00071,72,12843647,12843190,457,12843204,14,-1962.0837274626197,-1939.6009797637278,-22.4827476988919,22.4827476988919
hexc_00071,72,12843647,12843190,457,12843206,16,-1961.5534333560197,-1940.694898704588,-20.858534651431683,20.858534651431683
hexc_00071,72,12843647,12843190,457,12843210,20,-1960.7599443935508,-1942.8827365863087,-17.87720780724203,17.87720780724203
hexc_00071,72,12843647,12843190,457,12843213,23,-1960.0953425298485,-1944.5236149975992,-15.57172753224927,15.57172753224927
hexc_00071,72,12843647,12843190,457,12843218,28,-1959.097829298739,-1947.2584123497502,-11.839416948988855,11.839416948988855
hexc_00071,72,12843647,12843190,457,12843222,32,-1958.2930867239195,-1949.446250231471,-8.846836492448574,8.846836492448574
hexc_00071,72,12843647,12843190,457,12843223,33,-1957.9697366589191,-1949.9932097019012,-7.976526957017995,7.976526957017995
hexc_00071,72,12843647,12843190,457,12843229,39,-1973.2145225083973,-1953.2749665244824,-19.939555983914943,19.939555983914943
hexc_00071,72,12843647,12843190,457,12843237,47,-1971.4342703481984,-1957.6506422879238,-13.783628060274623,13.783628060274623
hexc_00071,72,12843647,12843190,457,12843246,56,-1969.6459945618533,-1962.5732775217953,-7.0727170400580235,7.0727170400580235
hexc_00071,72,12843647,12843190,457,12843254,64,-2000.945529127752,-1966.9489532852367,-33.99657584251531,33.99657584251531
hexc_00071,72,12843647,12843190,457,12843257,67,-2000.155117857752,-1968.5898316965274,-31.56528616122455,31.56528616122455
hexc_00071,72,12843647,12843190,457,12843269,79,-1997.5723086954245,-1975.1533453416896,-22.418963353734853,22.418963353734853
hexc_00071,72,12843647,12843190,457,12843285,95,-2010.6985541497515,-1983.9046968685725,-26.793857281179044,26.793857281179044
hexc_00071,72,12843647,12843190,457,12843303,113,-2023.4130660582755,-1993.7499673363159,-29.663098721959614,29.663098721959614
hexc_00071,72,12843647,12843190,457,12843318,128,-2036.7375230752832,-2001.9543593927685,-34.78316368251467,34.78316368251467
hexc_00071,72,12843647,12843190,457,12843324,134,-2051.9914429022174,-2005.2361162153495,-46.755326686867875,46.755326686867875
hexc_00071,72,12843647,12843190,457,12843350,160,-2062.979377302432,-2019.4570624465343,-43.522314855897775,43.522314855897775
hexc_00071,72,12843647,12843190,457,12843381,191,-2073.015031282615,-2036.4128060298701,-36.6022252527448,36.6022252527448
hexc_00071,72,12843647,12843190,457,12843417,227,-2081.7381480744166,-2056.1033469653566,-25.634801109059936,25.634801109059936
hexc_00071,72,12843647,12843190,457,12843460,270,-2105.7384536121203,-2079.6226041938544,-26.115849418265952,26.115849418265952
hexc_00071,72,12843647,12843190,457,12843512,322,-2095.138681567755,-2108.064496656224,12.92581508846888,12.92581508846888
hexc_00071,72,12843647,12843190,457,12843574,384,-2164.268718617629,-2141.975983822895,-22.29273479473386,22.29273479473386
hexc_00071,72,12843647,12843190,457,12843647,457,-2181.9040251642987,-2181.9040251642987,0.0,0.0
hexc_00072,73,40882169,40877269,4900,40877269,0,-3459.772267638376,-3459.772267638376,0.0,0.0
hexc_00072,73,40882169,40877269,4900,40877270,1,-3459.766115913001,-3460.521887767193,0.7557718541920622,0.7557718541920622
hexc_00072,73,40882169,40877269,4900,40877271,2,-3459.4427658480013,-3461.271507896011,1.8287420480096443,1.8287420480096443
hexc_00072,73,40882169,40877269,4900,40877272,3,-3459.299054708001,-3462.021128024828,2.722073316826936,2.722073316826936
hexc_00072,73,40882169,40877269,4900,40877273,4,-3476.5017894371995,-3462.770748153646,-13.731041283553623,13.731041283553623
hexc_00072,73,40882169,40877269,4900,40877274,5,-3476.5017894371995,-3463.520368282463,-12.981421154736381,12.981421154736381
hexc_00072,73,40882169,40877269,4900,40877276,7,-3475.9714953306,-3465.019608540098,-10.951886790502158,10.951886790502158
hexc_00072,73,40882169,40877269,4900,40877277,8,-3475.6481452655994,-3465.7692286689157,-9.878916596683666,9.878916596683666
hexc_00072,73,40882169,40877269,4900,40877278,9,-3475.5044341256,-3466.518848797733,-8.98558532786683,8.98558532786683
hexc_00072,73,40882169,40877269,4900,40877279,10,-3475.1810840605995,-3467.2684689265507,-7.912615134048792,7.912615134048792
hexc_00072,73,40882169,40877269,4900,40877280,11,-3475.171304096441,-3468.018089055368,-7.153215041073054,7.153215041073054
hexc_00072,73,40882169,40877269,4900,40877283,14,-3474.5245839973923,-3470.2669494418205,-4.2576345555717126,4.2576345555717126
hexc_00072,73,40882169,40877269,4900,40877285,16,-3474.0575227923923,-3471.7661896994555,-2.2913330929368385,2.2913330929368385
hexc_00072,73,40882169,40877269,4900,40877287,18,-3473.527228685792,-3473.2654299570904,-0.26179872870170584,0.26179872870170584
hexc_00072,73,40882169,40877269,4900,40877292,23,-3472.58847668771,-3477.0135306011775,4.425053913467309,4.425053913467309
hexc_00072,73,40882169,40877269,4900,40877299,30,-3488.67744897616,-3482.2608715028996,-6.416577473260531,6.416577473260531
hexc_00072,73,40882169,40877269,4900,40877301,32,-3488.336197177457,-3483.7601117605345,-4.576085416922524,4.576085416922524
hexc_00072,73,40882169,40877269,4900,40877307,38,-3487.0011604960373,-3488.2578325334393,1.2566720374020406,1.2566720374020406
hexc_00072,73,40882169,40877269,4900,40877318,49,-3484.816672808167,-3496.5036539504317,11.686981142264813,11.686981142264813
hexc_00072,73,40882169,40877269,4900,40877331,62,-3517.311778004538,-3506.2487156250586,-11.063062379479561,11.063062379479561
hexc_00072,73,40882169,40877269,4900,40877333,64,-3516.844716799538,-3507.7479558826935,-9.096760916844687,9.096760916844687
hexc_00072,73,40882169,40877269,4900,40877348,79,-3513.654455899645,-3518.9922578149553,5.337801915310138,5.337801915310138
hexc_00072,73,40882169,40877269,4900,40877370,101,-3526.764284052537,-3535.483900648939,8.719616596402375,8.719616596402375
hexc_00072,73,40882169,40877269,4900,40877397,128,-3538.6564927039663,-3555.7236441270106,17.06715142304438,17.06715142304438
hexc_00072,73,40882169,40877269,4900,40877433,164,-3583.8660582845405,-3582.7099687644395,-1.156089520100977,1.156089520100977
hexc_00072,73,40882169,40877269,4900,40877478,209,-3609.734438283034,-3616.442874561225,6.7084362781911295,6.7084362781911295
hexc_00072,73,40882169,40877269,4900,40877535,266,-3650.6170568272814,-3659.1712219038204,8.554165076538993,8.554165076538993
hexc_00072,73,40882169,40877269,4900,40877608,339,-3653.124124827772,-3713.893491307495,60.769366479722976,60.769366479722976
hexc_00072,73,40882169,40877269,4900,40877701,432,-3756.6161721763456,-3783.6081632875184,26.991991111172865,26.991991111172865
hexc_00072,73,40882169,40877269,4900,40877820,551,-3820.020598279809,-3872.812958616796,52.79236033698726,52.79236033698726
hexc_00072,73,40882169,40877269,4900,40877972,703,-3964.086469905067,-3986.75521819705,22.668748291982865,22.668748291982865
hexc_00072,73,40882169,40877269,4900,40878165,896,-4082.112821062547,-4131.431903058819,49.319081996272416,49.319081996272416
hexc_00072,73,40882169,40877269,4900,40878411,1142,-4259.418923403857,-4315.8384547479145,56.41953134405776,56.41953134405776
