block_id,p_star,y,h,theta_local_error,theta_local_norm,theta_local_norm_pos,Q_max,D_start_norm,D_end_norm,delta_D_norm,prime_minus_repay_norm,repay_minus_prime_norm,cp_residual_norm,cp_obstruction_norm,canonical_response_norm,k4_sym_all_norm,k4_sym_comp_norm,is_tail,scale_bin,depth_bin,mu_bin
1464,30775567,30775566,1,16.24223165391056,0.0546334654382379,0.0546334654382379,0.0589963664252072,-0.49841242386977364,-0.5014622046236911,-0.003049780753917454,0.05690949077917136,-0.05690949077917136,-0.05899636642520726,0.05899636642520726,0.09397059612416708,0.0012181039059339749,0.0012181039059339749,False,p<100M,0.50-0.55,>=1.00
295,30775879,30775878,1,16.242241791771498,0.0546334352933119,0.0546334352933119,0.0597981788803012,-0.5067191112577554,-0.5097688783800169,-0.00304976712226151,0.05690945795779282,-0.05690945795779282,-0.05979817888030128,0.05979817888030128,0.09397048562107044,0.0012181024735257622,0.0012181024735257622,False,p<100M,0.50-0.55,>=1.00
1188,30776233,30776232,1,16.242253294220024,0.0546334010908253,0.0546334010908253,0.0579233664053522,-0.4997807786025769,-0.5028305302583916,-0.0030497516558146975,0.05690942071859925,-0.05690942071859925,-0.057923366405352256,0.057923366405352256,0.09397036024414959,0.0012181008483140119,0.0012181008483140119,False,p<100M,0.50-0.55,0.50-1.00
892,30776287,30776286,1,16.24225504881919,0.0546333958735352,0.0546333958735352,0.0591546579044083,-0.49991657847179916,-0.5029663277683479,-0.0030497492965487548,0.05690941503808738,-0.05690941503808738,-0.05915465790440835,0.05915465790440835,0.09397034111900537,0.0012181006004022838,0.0012181006004022838,False,p<100M,0.50-0.55,>=1.00
1043,30776353,30776352,1,16.242257193325095,0.054633389496861,0.054633389496861,0.0581186934414031,-0.5001404556122073,-0.5031902020252167,-0.003049746413009353,0.05690940809525441,-0.05690940809525441,-0.05811869344140312,0.05811869344140312,0.09397031774388263,0.0012181002973997545,0.0012181002973997545,False,p<100M,0.50-0.55,0.50-1.00
493,30776687,30776686,1,16.24226804575415,0.0546333572272576,0.0546333572272576,0.0575172282560766,-0.530988086996032,-0.5340378188167203,-0.003049731820688344,0.05690937296055988,-0.05690937296055988,-0.05751722825607665,0.05751722825607665,0.09397019945249742,0.001218098764035018,0.001218098764035018,False,p<100M,0.50-0.55,0.25-0.50
1048,30776717,30776716,1,16.242269020517465,0.0546333543288092,0.0546333543288092,0.0582514018082677,-0.5000639914338993,-0.5031137219439114,-0.003049730510011926,0.056909369804769586,-0.056909369804769586,-0.05825140180826778,0.05825140180826778,0.09397018882759643,0.0012180986263086021,0.0012180986263086021,False,p<100M,0.50-0.55,0.50-1.00
1071,30780077,30780076,1,16.24237818799631,0.0546330297224053,0.0546330297224053,0.0583531546770101,-0.5019224013591562,-0.5049719850849952,-0.003049583725838903,0.05690901637797004,-0.05690901637797004,-0.05835315467701016,0.05835315467701016,0.0939689989156233,0.0012180832019473447,0.0012180832019473447,False,p<100M,0.50-0.55,0.50-1.00
1437,30780143,30780142,1,16.24238033223816,0.0546330233466014,0.0546330233466014,0.0585878366316364,-0.4988482259083409,-0.5018978067511493,-0.0030495808428083254,0.05690900943608867,-0.05690900943608867,-0.058587836631636435,0.058587836631636435,0.09396897554387952,0.0012180828989886156,0.0012180828989886156,False,p<100M,0.50-0.55,>=1.00
1093,30781631,30781630,1,16.24242867392501,0.0546328796052262,0.0546328796052262,0.0581949055190804,-0.4999438479906144,-0.5029933638365385,-0.0030495158459240106,0.056908852932606405,-0.056908852932606405,-0.05819490551908044,0.05819490551908044,0.09396844863290807,0.0012180760688487752,0.0012180760688487752,False,p<100M,0.50-0.55,0.50-1.00
1079,30781769,30781768,1,16.2424331571082,0.0546328662747631,0.0546328662747631,0.0582198634934368,-0.49997519940857554,-0.5030247092267909,-0.0030495098182152978,0.056908838418597445,-0.056908838418597445,-0.058219863493436844,0.058219863493436844,0.09396839976767997,0.0012180754354280282,0.0012180754354280282,False,p<100M,0.50-0.55,0.50-1.00
769,30781873,30781872,1,16.242436535725727,0.0546328562286608,0.0546328562286608,0.0591803064401032,-0.5005647114413778,-0.5036142167169976,-0.0030495052756197905,0.056908827480552475,-0.056908827480552475,-0.05918030644010328,0.05918030644010328,0.09396836294188093,0.0012180749580696683,0.0012180749580696683,False,p<100M,0.50-0.55,>=1.00
879,30781943,30781942,1,16.24243880978879,0.0546328494668824,0.0546328494668824,0.058586881232034,-0.5006359081869426,-0.5036854104050587,-0.0030495022181161132,0.05690882011843017,-0.05690882011843017,-0.05858688123203406,0.05858688123203406,0.09396833815536766,0.0012180746367718381,0.0012180746367718381,False,p<100M,0.50-0.55,0.50-1.00
1257,30784291,30784290,1,16.24251508536547,0.0546326226673866,0.0546326226673866,0.0583171498986228,-0.49939792753834056,-0.5024473272048153,-0.003049399666474773,0.056908573182592584,-0.056908573182592584,-0.05831714989862286,0.05831714989862286,0.09396750678322813,0.0012180638600215329,0.0012180638600215329,False,p<100M,0.50-0.55,0.50-1.00
1000,30784337,30784336,1,16.242516579632973,0.0546326182243171,0.0546326182243171,0.0582834135511458,-0.5002181352417617,-0.5032675328992448,-0.0030493976574830148,0.05690856834504563,-0.05690856834504563,-0.058283413551145864,0.058283413551145864,0.09396749049644244,0.001218063648902331,0.001218063648902331,False,p<100M,0.50-0.55,0.50-1.00
354,30784619,30784618,1,16.242525740093644,0.0546325909865302,0.0546325909865302,0.0583295511087164,-0.5162541745033388,-0.5193035598449229,-0.003049385341584157,0.056908538688966434,-0.056908538688966434,-0.05832955110871642,0.05832955110871642,0.09396739065198981,0.0012180623546579317,0.0012180623546579317,False,p<100M,0.50-0.55,0.50-1.00
1321,30784867,30784866,1,16.242533796032262,0.0546325670329603,0.0546325670329603,0.0572404470284414,-0.49963597217202677,-0.5026853466827412,-0.003049374510714492,0.05690851260869107,-0.05690851260869107,-0.057240447028441443,0.057240447028441443,0.09396730284640818,0.0012180612164686857,0.0012180612164686857,False,p<100M,0.50-0.55,0.10-0.25
768,30785057,30785056,1,16.242539967876812,0.0546325486815797,0.0546325486815797,0.0593828883794093,-0.500136203067646,-0.503185569280601,-0.0030493662129551244,0.05690849262799263,-0.05690849262799263,-0.059382888379409325,0.059382888379409325,0.09396723557656474,0.0012180603444761431,0.0012180603444761431,False,p<100M,0.50-0.55,>=1.00
1308,30786757,30786756,1,16.24259518794879,0.0546323844906027,0.0546323844906027,0.0583182528591598,-0.49926361015609627,-0.5023129021292088,-0.0030492919731125606,0.0569083138594443,-0.0569083138594443,-0.05831825285915982,0.05831825285915982,0.0939666337101813,0.0012180525427187556,0.0012180525427187556,False,p<100M,0.50-0.55,0.50-1.00
485,30788267,30788266,1,16.242644233808694,0.0546322386588088,0.0546322386588088,0.0592444114270652,-0.5041488333912691,-0.5071980594268596,-0.0030492260355904537,0.05690815508012955,-0.05690815508012955,-0.05924441142706521,0.05924441142706521,0.0939660991439355,0.0012180456133466025,0.0012180456133466025,False,p<100M,0.50-0.55,>=1.00
1310,30788371,30788370,1,16.242647611713153,0.0546322286150565,0.0546322286150565,0.0595914878654254,-0.4969912329983396,-0.5000404544927082,-0.0030492214943686445,0.05690814414465416,-0.05690814414465416,-0.0595914878654254,0.0595914878654254,0.09396606232726078,0.0012180451361065174,0.0012180451361065174,False,p<100M,0.50-0.55,>=1.00
709,30794947,30794946,1,16.242861176043185,0.0546315936172236,0.0546315936172236,0.0590213018912058,-0.5013889132779898,-0.5044378476720476,-0.003048934394057696,0.05690745276970799,-0.05690745276970799,-0.05902130189120582,0.05902130189120582,0.09396373467703321,0.0012180149636914132,0.0012180149636914132,False,p<100M,0.50-0.55,>=1.00
479,30795049,30795048,1,16.24286448826941,0.0546315837689884,0.0546315837689884,0.0587764106373514,-0.5064626288534485,-0.509511558795,-0.0030489299415514823,0.056907442047122336,-0.056907442047122336,-0.05877641063735146,0.05877641063735146,0.09396369857756531,0.0012180144957481985,0.0012180144957481985,False,p<100M,0.50-0.55,>=1.00
1443,30799499,30799498,1,16.24300898157774,0.054631154150782,0.054631154150782,0.0582339848437294,-0.49905505740588696,-0.5021037931165069,-0.003048735710619947,0.05690697428651224,-0.05690697428651224,-0.05823398484372946,0.05823398484372946,0.09396212378643717,0.0012179940823497171,0.0012179940823497171,False,p<100M,0.50-0.55,0.50-1.00
1105,30799543,30799542,1,16.243010410171387,0.0546311499032151,0.0546311499032151,0.0589063417634296,-0.4993663579326273,-0.5024150917229624,-0.0030487337903350557,0.056906969661838315,-0.056906969661838315,-0.05890634176342962,0.05890634176342962,0.09396210821680238,0.0012179938805266604,0.0012179938805266604,False,p<100M,0.50-0.55,>=1.00
393,30801247,30801246,1,16.243065734137215,0.0546309854117089,0.0546309854117089,0.0584941961271208,-0.5107762902397406,-0.513824949665705,-0.0030486594259643827,0.05690679056652781,-0.05690679056652781,-0.05849419612712087,0.05849419612712087,0.09396150526739595,0.0012179860647304715,0.0012179860647304715,False,p<100M,0.50-0.55,0.50-1.00
1285,30801559,30801558,1,16.24307586354593,0.0546309552946383,0.0546309552946383,0.0587082727437811,-0.4990290837345699,-0.5020777295451613,-0.0030486458105913423,0.05690675777562506,-0.05690675777562506,-0.058708272743781195,0.058708272743781195,0.09396139487245038,0.0012179846337241787,0.0012179846337241787,False,p<100M,0.50-0.55,>=1.00
371,30801703,30801702,1,16.243080538623037,0.0546309413945658,0.0546309413945658,0.0590182314704876,-0.5085654238389665,-0.5116140633656061,-0.0030486395266396613,0.056906742641486124,-0.056906742641486124,-0.05901823147048765,0.05901823147048765,0.09396134392137982,0.0012179839732654753,0.0012179839732654753,False,p<100M,0.50-0.55,>=1.00
1459,30801733,30801732,1,16.243081512594685,0.0546309384987265,0.0546309384987265,0.0574062037622427,-0.49932836206193765,-0.5023770002794261,-0.003048638217488422,0.05690673948855157,-0.05690673948855157,-0.05740620376224277,0.05740620376224277,0.09396133330660862,0.0012179838356703681,0.0012179838356703681,False,p<100M,0.50-0.55,0.25-0.50
867,30801877,30801876,1,16.243086187645382,0.0546309245987411,0.0546309245987411,0.0578221710482515,-0.5122775156986901,-0.5153261476322776,-0.0030486319335875324,0.05690672435450644,-0.05690672435450644,-0.05782217104825153,0.05782217104825153,0.09396128235587597,0.001217983175216045,0.001217983175216045,False,p<100M,0.50-0.55,0.50-1.00
469,30802151,30802150,1,16.243095083167603,0.0546308981503567,0.0546308981503567,0.0592880023223457,-0.504167878230221,-0.5072164982070579,-0.00304861997683699,0.056906695558002415,-0.056906695558002415,-0.05928800232234574,0.05928800232234574,0.09396118540872633,0.0012179819185282458,0.0012179819185282458,False,p<100M,0.50-0.55,>=1.00
817,30802217,30802216,1,16.24309722587281,0.054630891779617,0.054630891779617,0.0585321383384456,-0.5010348045010469,-0.5040834215978135,-0.0030486170967666108,0.0569066886216616,-0.0569066886216616,-0.058532138338445665,0.058532138338445665,0.09396116205664452,0.0012179816158243869,0.0012179816158243869,False,p<100M,0.50-0.55,0.50-1.00
1119,30802271,30802270,1,16.243098978991835,0.0546308865672048,0.0546308865672048,0.0582828772431081,-0.4998135668923834,-0.5028621816327353,-0.003048614740351981,0.05690668294648621,-0.05690668294648621,-0.058282877243108176,0.058282877243108176,0.09396114295043946,0.0012179813681581597,0.0012179813681581597,False,p<100M,0.50-0.55,0.50-1.00
1208,30802309,30802308,1,16.243100212666345,0.0546308828992171,0.0546308828992171,0.0583791167720737,-0.49949060604587825,-0.502539219128016,-0.003048613082137804,0.056906678952850474,-0.056906678952850474,-0.05837911677207373,0.05837911677207373,0.09396112950535576,0.0012179811938748237,0.0012179811938748237,False,p<100M,0.50-0.55,0.50-1.00
1098,30804737,30804736,1,16.243179034819295,0.0546306485445072,0.0546306485445072,0.058989272338129,-0.4992566224314331,-0.5023051295684892,-0.0030485071370560625,0.05690642379191455,-0.05690642379191455,-0.05898927233812907,0.05898927233812907,0.09396027047563989,0.0012179700586102261,0.0012179700586102261,False,p<100M,0.50-0.55,>=1.00
491,30805079,30805078,1,16.243190136946268,0.0546306155357277,0.0546306155357277,0.059199372758358,-0.5052479557079539,-0.5082964479228995,-0.0030484922149456787,0.05690638785259345,-0.05690638785259345,-0.05919937275835805,0.05919937275835805,0.09396014948195958,0.0012179684902167004,0.0012179684902167004,False,p<100M,0.50-0.55,>=1.00
922,30808091,30808090,1,16.24328790825076,0.0546303248443673,0.0546303248443673,0.0588642345773177,-0.5001091936173647,-0.5031575544232757,-0.003048360805911049,0.05690607135355773,-0.05690607135355773,-0.05886423457731774,0.05886423457731774,0.09395908395659232,0.0012179546782301297,0.0012179546782301297,False,p<100M,0.50-0.55,>=1.00
712,30808223,30808222,1,16.243292192830328,0.0546303121056258,0.0546303121056258,0.0583692107538644,-0.5038927288486666,-0.506941083896037,-0.0030483550473702705,0.056906057483870086,-0.056906057483870086,-0.05836921075386447,0.05836921075386447,0.09395903726305876,0.0012179540729602052,0.0012179540729602052,False,p<100M,0.50-0.55,0.50-1.00
835,30811943,30811942,1,16.243412932524684,0.0546299531296021,0.0546299531296021,0.0585590592521217,-0.5008629188107064,-0.5039111115864691,-0.0030481927757626285,0.056905666638070916,-0.056905666638070916,-0.05855905925212176,0.05855905925212176,0.093957721450955,0.001217937016605035,0.001217937016605035,False,p<100M,0.50-0.55,0.50-1.00
582,30816061,30816060,1,16.243546573069203,0.0546295558030208,0.0546295558030208,0.058953267494846,-0.5028472481712131,-0.5058952613467881,-0.003048013175575042,0.05690523403726073,-0.05690523403726073,-0.05895326749484606,0.05895326749484606,0.09395626507858457,0.0012179181382223694,0.0012179181382223694,False,p<100M,0.50-0.55,>=1.00
505,30816259,30816258,1,16.24355299826949,0.0546295367004087,0.0546295367004087,0.0592946600278837,-0.5036204209359324,-0.5066684254769108,-0.0030480045409784096,0.05690521323874709,-0.05690521323874709,-0.05929466002788375,0.05929466002788375,0.09395619505963791,0.0012179172305942822,0.0012179172305942822,False,p<100M,0.50-0.55,>=1.00
517,30819307,30819306,1,16.243651902204352,0.0546292426531201,0.0546292426531201,0.0592365302710272,-0.5035253969571744,-0.5065732685877273,-0.0030478716305530305,0.0569048930864643,-0.0569048930864643,-0.05923653027102727,0.05923653027102727,0.09395511725885661,0.0012179032594863434,0.0012179032594863434,False,p<100M,0.50-0.55,>=1.00
553,30819421,30819420,1,16.243655601177505,0.0546292316559138,0.0546292316559138,0.0587588750929464,-0.5050068994949839,-0.5080547661548432,-0.0030478666598594047,0.05690488111294889,-0.05690488111294889,-0.058758875092946486,0.058758875092946486,0.0939550769498378,0.0012179027369763745,0.0012179027369763745,False,p<100M,0.50-0.55,>=1.00
845,30819511,30819510,1,16.243658521409802,0.0546292229739406,0.0546292229739406,0.0584555384497958,-0.5008871689829155,-0.5039350317185614,-0.0030478627356458512,0.05690487166020727,-0.05690487166020727,-0.058455538449795875,0.058455538449795875,0.09395504512705184,0.0012179023244701071,0.0012179023244701071,False,p<100M,0.50-0.55,0.50-1.00
688,30819587,30819586,1,16.2436609873771,0.0546292156425185,0.0546292156425185,0.0590050793129095,-0.5016181961718866,-0.5046660555937652,-0.0030478594218785408,0.056904863677917854,-0.056904863677917854,-0.05900507931290955,0.05900507931290955,0.09395501825456201,0.0012179019761325825,0.0012179019761325825,False,p<100M,0.50-0.55,>=1.00
562,30819749,30819748,1,16.243666243760785,0.0546292000150804,0.0546292000150804,0.0580547828799747,-0.5080296733568672,-0.511077525715228,-0.0030478523583608113,0.0569048466631077,-0.0569048466631077,-0.05805478287997479,0.05805478287997479,0.09395496097398806,0.0012179012336270144,0.0012179012336270144,False,p<100M,0.50-0.55,0.50-1.00
793,30819821,30819820,1,16.243668579922442,0.0546291930695815,0.0546291930695815,0.0585918386816566,-0.5011336043858283,-0.5041814536048652,-0.0030478492190368902,0.0569048391010043,-0.0569048391010043,-0.05859183868165663,0.05859183868165663,0.09395493551606868,0.0012179009036260107,0.0012179009036260107,False,p<100M,0.50-0.55,>=1.00
1033,30819869,30819868,1,16.243670137360514,0.054629188439259,0.054629188439259,0.0588432889266009,-0.4996579526441799,-0.5027057997703397,-0.003047847126159869,0.05690483405961092,-0.05690483405961092,-0.05884328892660098,0.05884328892660098,0.0939549185441612,0.0012179006836258441,0.0012179006836258441,False,p<100M,0.50-0.55,>=1.00
318,30820421,30820420,1,16.24368804772401,0.0546291351911239,0.0546291351911239,0.0586821462517961,-0.5145316100424081,-0.5175794331008194,-0.003047823058411299,0.05690477608422532,-0.05690477608422532,-0.05868214625179614,0.05868214625179614,0.09395472336945555,0.0012178981536528411,0.0012178981536528411,False,p<100M,0.50-0.55,>=1.00
1331,30820781,30820780,1,16.24369972822304,0.0546291004646488,0.0546291004646488,0.0585632845316376,-0.49905686954552864,-0.5021046769079149,-0.0030478073623863115,0.05690473827481411,-0.05690473827481411,-0.058563284531637685,0.058563284531637685,0.09395459608381493,0.0012178965036991065,0.0012178965036991065,False,p<100M,0.50-0.55,0.50-1.00
511,30824461,30824460,1,16.24381912105483,0.0546287455086881,0.0546287455086881,0.0591672091169923,-0.503704142917191,-0.5067517898463895,-0.003047646929198467,0.05690435180682051,-0.05690435180682051,-0.05916720911699231,0.05916720911699231,0.09395329504181563,0.0012178796388029954,0.0012178796388029954,False,p<100M,0.50-0.55,>=1.00
671,30824513,30824512,1,16.24382080802532,0.0546287404933426,0.0546287404933426,0.0588239211504652,-0.501954281479651,-0.5050019261420553,-0.003047644662404233,0.05690434634622742,-0.05690434634622742,-0.05882392115046527,0.05882392115046527,0.09395327665883312,0.0012178794005116178,0.0012178794005116178,False,p<100M,0.50-0.55,>=1.00
969,30848669,30848668,1,16.24460416313858,0.0546264116859048,0.0546264116859048,0.0582469097724379,-0.5004120702487292,-0.5034586624902647,-0.0030465922415355315,0.05690181079968669,-0.05690181079968669,-0.058246909772437995,0.058246909772437995,0.09394474099082599,0.001217768756001866,0.001217768756001866,False,p<100M,0.50-0.55,0.50-1.00
302,30848879,30848878,1,16.24461097054039,0.0546263914492982,0.0546263914492982,0.0591459350334649,-0.5104195009504116,-0.5134660840479124,-0.0030465830975008523,0.05690178876662888,-0.05690178876662888,-0.059145935033464936,0.059145935033464936,0.09394466682046924,0.0012177677945606816,0.0012177677945606816,False,p<100M,0.50-0.55,>=1.00
630,30848971,30848970,1,16.24461395281611,0.0546263825837853,0.0546263825837853,0.058579513692382,-0.5045334816380788,-0.5075800607296498,-0.003046579091571043,0.056901779114104226,-0.056901779114104226,-0.05857951369238206,0.05857951369238206,0.09394463432697586,0.0012177673733602971,0.0012177673733602971,False,p<100M,0.50-0.55,0.50-1.00
500,30849131,30849130,1,16.244619139361394,0.0546263671655719,0.0546263671655719,0.0582246638945879,-0.5090398800676814,-0.5120864521924585,-0.0030465721247771196,0.05690176232717926,-0.05690176232717926,-0.058224663894587976,0.058224663894587976,0.09394457781682358,0.0012177666408414024,0.0012177666408414024,False,p<100M,0.50-0.55,0.50-1.00
384,30977831,30977830,1,16.248782377590423,0.0546139937653505,0.0546139937653505,0.0578287310274751,-0.5321596864840645,-0.5352006714092726,-0.0030409849252081155,0.056888290661737714,-0.056888290661737714,-0.05782873102747512,0.05782873102747512,0.09389923357758369,0.0012171788612889906,0.0012171788612889906,False,p<100M,0.50-0.55,0.50-1.00
357,30978317,30978316,1,16.24879806610611,0.0546139471486721,0.0546139471486721,0.058206963587266,-0.5183885224537181,-0.5214294863434764,-0.0030409638897583016,0.056888239907921884,-0.056888239907921884,-0.058206963587266076,0.058206963587266076,0.09389906276696562,0.0012171766471380796,0.0012171766471380796,False,p<100M,0.50-0.55,0.50-1.00
730,30981329,30981328,1,16.24889529067716,0.0546136582584466,0.0546136582584466,0.0588661597811044,-0.5014116394438008,-0.5044524729762567,-0.0030408335324558717,0.05688792537935591,-0.05688792537935591,-0.05886615978110447,0.05886615978110447,0.093898004233046,0.0012171629257788966,0.0012171629257788966,False,p<100M,0.50-0.55,>=1.00
1322,30981373,30981372,1,16.24889671088637,0.0546136540385013,0.0546136540385013,0.0585806801571067,-0.4990304567553043,-0.5020712883836049,-0.003040831628300593,0.056887920784901375,-0.056887920784901375,-0.058580680157106726,0.058580680157106726,0.09389798877063041,0.00121716272534568,0.00121716272534568,False,p<100M,0.50-0.55,>=1.00
1271,30982811,30982810,1,16.24894312479542,0.054613516126674,0.054613516126674,0.059271953542285,-0.4982437127142683,-0.5012844821134427,-0.003040769399174334,0.0568877706337781,-0.0568877706337781,-0.05927195354228501,0.05927195354228501,0.09389748344496311,0.0012171561750076543,0.0012171561750076543,False,p<100M,0.50-0.55,>=1.00
1156,31018763,31018762,1,16.25010283741915,0.054610070443239,0.054610070443239,0.0577392055749262,-0.49989979149189595,-0.5029390064203764,-0.003039214928480392,0.05688401916746956,-0.05688401916746956,-0.0577392055749262,0.0577392055749262,0.09388485854208851,0.0012169925233534362,0.0012169925233534362,False,p<100M,0.50-0.55,0.50-1.00
827,31018847,31018846,1,16.25010554545384,0.0546100623977608,0.0546100623977608,0.0593598199872785,-0.499808225000466,-0.5028474363000291,-0.0030392112995631143,0.05688401040803368,-0.05688401040803368,-0.05935981998727853,0.05935981998727853,0.09388482906476926,0.0012169921412505317,0.0012169921412505317,False,p<100M,0.50-0.55,>=1.00
1347,31019041,31019040,1,16.25011179969641,0.0546100438166294,0.0546100438166294,0.0577898285461326,-0.499416746286164,-0.5024559492047099,-0.0030392029185458682,0.05688399017800507,-0.05688399017800507,-0.057789828546132634,0.057789828546132634,0.09388476098655683,0.0012169912587794195,0.0012169912587794195,False,p<100M,0.50-0.55,0.50-1.00
383,31019393,31019392,1,16.250123147500577,0.0546100101027406,0.0546100101027406,0.0578361073290868,-0.525415485631075,-0.5284546733430185,-0.0030391877119435797,0.056883953472335484,-0.056883953472335484,-0.057836107329086894,0.057836107329086894,0.09388463746447845,0.001216989657611263,0.001216989657611263,False,p<100M,0.50-0.55,0.50-1.00
636,31019627,31019626,1,16.25013069114005,0.0546099876909013,0.0546099876909013,0.0592948192838186,-0.5016591967221447,-0.5046983743252906,-0.00303917760314598,0.056883929071664924,-0.056883929071664924,-0.05929481928381864,0.05929481928381864,0.09388455535128003,0.0012169885932101436,0.0012169885932101436,False,p<100M,0.50-0.55,>=1.00
818,31020079,31020078,1,16.25014526245346,0.0546099444001869,0.0546099444001869,0.0594310936382445,-0.49960555750543334,-0.5026447155824932,-0.0030391580770599553,0.056883881939324976,-0.056883881939324976,-0.05943109363824454,0.05943109363824454,0.09388439674151972,0.0012169865372141564,0.0012169865372141564,False,p<100M,0.50-0.55,>=1.00
1197,31020191,31020190,1,16.25014887301157,0.0546099336733923,0.0546099336733923,0.0591767793252844,-0.4986444800528326,-0.5016836332916333,-0.0030391532388007654,0.056883870260632956,-0.056883870260632956,-0.05917677932528449,0.05917677932528449,0.09388435744040562,0.00121698602776926,0.00121698602776926,False,p<100M,0.50-0.55,>=1.00
593,31020361,31020360,1,16.250154353298075,0.0546099173917325,0.0546099173917325,0.0594288049849526,-0.5016512148842213,-0.5046903607792836,-0.0030391458950624036,0.05688385253413798,-0.05688385253413798,-0.059428804984952635,0.059428804984952635,0.09388429778724718,0.0012169852545088115,0.0012169852545088115,False,p<100M,0.50-0.55,>=1.00
866,31025143,31025142,1,16.250308498230464,0.0546094594387327,0.0546094594387327,0.0595441933396197,-0.4989771443135999,-0.5020160836572459,-0.0030389393436460487,0.05688335394255746,-0.05688335394255746,-0.059544193339619744,0.059544193339619744,0.09388261993620148,0.0012169635051851226,0.0012169635051851226,False,p<100M,0.50-0.55,>=1.00
670,31025339,31025338,1,16.250314815667288,0.0546094406702662,0.0546094406702662,0.0580349191062369,-0.5068291300630544,-0.5098680609417435,-0.003038930878689139,0.05688333350859376,-0.05688333350859376,-0.05803491910623696,0.05803491910623696,0.0938825511725391,0.0012169626138287923,0.0012169626138287923,False,p<100M,0.50-0.55,0.50-1.00
997,31027889,31027888,1,16.25039700317255,0.0546091965006628,0.0546091965006628,0.0582113431712301,-0.5002446342897874,-0.5032834550446451,-0.0030388207548577317,0.05688306767164835,-0.05688306767164835,-0.05821134317123017,0.05821134317123017,0.09388165658973195,0.0012169510177034455,0.0012169510177034455,False,p<100M,0.50-0.55,0.50-1.00
707,31027937,31027936,1,16.250398550166704,0.0546091919047424,0.0546091919047424,0.0585998688638257,-0.5017937358839747,-0.5048325545660375,-0.0030388186820629,0.056883062667891914,-0.056883062667891914,-0.05859986886382576,0.05859986886382576,0.09388163975135379,0.001216950799434167,0.001216950799434167,False,p<100M,0.50-0.55,>=1.00
710,31028143,31028142,1,16.250405189322773,0.0546091721806733,0.0546091721806733,0.0591241272165089,-0.501181158587155,-0.5042199683735255,-0.003038809786370502,0.05688304119353492,-0.05688304119353492,-0.059124127216508914,0.059124127216508914,0.0938815674869946,0.0012169498626996796,0.0012169498626996796,False,p<100M,0.50-0.55,>=1.00
1057,31034303,31034302,1,16.250603699063113,0.0546085824406096,0.0546085824406096,0.0577357907455695,-0.5002267805510948,-0.5032653243694547,-0.0030385438183598095,0.05688239912109474,-0.05688239912109474,-0.057735790745569525,0.057735790745569525,0.09387940683236691,0.0012169218549829054,0.0012169218549829054,False,p<100M,0.50-0.55,0.50-1.00
952,31034411,31034410,1,16.250607179077214,0.0546085721021683,0.0546085721021683,0.0595614854614243,-0.49848129036390265,-0.5015198295198617,-0.0030385391559591174,0.0568823878652467,-0.0568823878652467,-0.05956148546142433,0.05956148546142433,0.0938793689552507,0.001216921363996734,0.001216921363996734,False,p<100M,0.50-0.55,>=1.00
1030,31036051,31036050,1,16.250660022247622,0.0546084151159238,0.0546084151159238,0.0583362442918414,-0.5000485155226528,-0.5030869838820511,-0.003038468359398266,0.05688221694846913,-0.05688221694846913,-0.05833624429184145,0.05833624429184145,0.09387879380324064,0.0012169139085272697,0.0012169139085272697,False,p<100M,0.50-0.55,0.50-1.00
576,31038971,31038970,1,16.2507541019566,0.0546081356265869,0.0546081356265869,0.0595944719958201,-0.5012755328256798,-0.5043138751459338,-0.0030383423202539725,0.05688191265812596,-0.05688191265812596,-0.05959447199582016,0.05959447199582016,0.09387776984040815,0.0012169006352995022,0.0012169006352995022,False,p<100M,0.50-0.55,>=1.00
1070,31039139,31039138,1,16.250759514492515,0.0546081195472651,0.0546081195472651,0.0582970257036431,-0.49994031027953567,-0.5029786453487392,-0.0030383350692034937,0.05688189515197968,-0.05688189515197968,-0.058297025703643195,0.058297025703643195,0.09387771093091829,0.0012168998716789374,0.0012168998716789374,False,p<100M,0.50-0.55,0.50-1.00
264,31039823,31039822,1,16.250781550943447,0.0546080540824504,0.0546080540824504,0.0576298658887291,-0.549565602584289,-0.5526039081319398,-0.0030383055476508737,0.05688182387804696,-0.05688182387804696,-0.05762986588872917,0.05762986588872917,0.09387747108900237,0.001216896762702442,0.001216896762702442,False,p<100M,0.50-0.55,0.25-0.50
468,31039963,31039962,1,16.250786061268272,0.0546080406834165,0.0546080406834165,0.0583303218485938,-0.5092779479219132,-0.5123162474272559,-0.0030382995053427233,0.05688180929003051,-0.05688180929003051,-0.05833032184859389,0.05833032184859389,0.09387742199931665,0.0012168961263721392,0.0012168961263721392,False,p<100M,0.50-0.55,0.50-1.00
838,31040293,31040292,1,16.25079669266773,0.0546080091002443,0.0546080091002443,0.0583320902109802,-0.5069567899278368,-0.5099950751907505,-0.0030382852629137276,0.05688177490428132,-0.05688177490428132,-0.05833209021098025,0.05833209021098025,0.09387730628894296,0.0012168946264640406,0.0012168946264640406,False,p<100M,0.50-0.55,0.50-1.00
1178,33388547,33388546,1,16.323723494950226,0.0543922147816867,0.0543922147816867,0.0581067238097937,-0.49961917142259954,-0.5025612868089561,-0.0029421153863564823,0.05664687736574257,-0.05664687736574257,-0.05810672380979371,0.05810672380979371,0.09308858880968789,0.0012066707917563247,0.0012066707917563247,False,p<100M,0.50-0.55,0.50-1.00
