q,count,count_frac,sum_W,sum_W_frac,sum_W2,sum_W2_frac,mean_W,mean_W_over_shell2,mean_W2,side_left_frac
604630849,1,6.058182787491064e-06,6.891009211677978e-17,7.995320908700066e-22,4.748600795543077e-33,7.363583661605761e-38,6.891009211677978e-17,4.376625429212769e-17,4.748600795543077e-33,1.0
604630927,1,6.058182787491064e-06,6.891007433738215e-17,7.995318845838368e-22,4.748598345183536e-33,7.363579861870163e-38,6.891007433738215e-17,4.3766243000056905e-17,4.748598345183536e-33,1.0
604630933,1,6.058182787491064e-06,6.891007296973648e-17,7.995318687156734e-22,4.748598156694406e-33,7.363579569582911e-38,6.891007296973648e-17,4.3766242131436265e-17,4.748598156694406e-33,0.0
604631263,1,6.058182787491064e-06,6.890999774928635e-17,7.995309959674022e-22,4.748587789806652e-33,7.363563493806366e-38,6.890999774928635e-17,4.376619435734038e-17,4.748587789806652e-33,1.0
604631371,1,6.058182787491064e-06,6.890997313171127e-17,7.995307103410059e-22,4.748584397013169e-33,7.363558232652663e-38,6.890997313171127e-17,4.376617872219874e-17,4.748584397013169e-33,0.0
604631563,1,6.058182787491064e-06,6.890992936716587e-17,7.995302025611231e-22,4.748578365387789e-33,7.363548879502122e-38,6.890992936716587e-17,4.376615092641202e-17,4.748578365387789e-33,0.0
604631959,1,6.058182787491064e-06,6.890983910292269e-17,7.995291552666433e-22,4.748565925190693e-33,7.36352958867604e-38,6.890983910292269e-17,4.376609359768557e-17,4.748565925190693e-33,0.0
604632241,1,6.058182787491064e-06,6.890977482394853e-17,7.995284094672832e-22,4.7485570662872905e-33,7.363515851308094e-38,6.890977482394853e-17,4.376605277275206e-17,4.7485570662872905e-33,0.0
604632409,1,6.058182787491064e-06,6.890973653013434e-17,7.995279651617775e-22,4.7485517886525305e-33,7.36350766735944e-38,6.890973653013434e-17,4.3766028451542236e-17,4.7485517886525305e-33,0.0
604632733,1,6.058182787491064e-06,6.890966267786854e-17,7.995271082879195e-22,4.748541610377629e-33,7.363491884062002e-38,6.890966267786854e-17,4.37659815464091e-17,4.748541610377629e-33,0.0
604632871,1,6.058182787491064e-06,6.890963122230991e-17,7.995267433235464e-22,4.748537275194749e-33,7.36348516155927e-38,6.890963122230991e-17,4.376596156831975e-17,4.748537275194749e-33,0.0
604632967,1,6.058182787491064e-06,6.890960934019487e-17,7.995264894354344e-22,4.748534259418272e-33,7.363480485040154e-38,6.890960934019487e-17,4.376594767052652e-17,4.748534259418272e-33,1.0
604632979,1,6.058182787491064e-06,6.89096066049312e-17,7.995264576994287e-22,4.7485338824463775e-33,7.363479900475521e-38,6.89096066049312e-17,4.3765945933302826e-17,4.7485338824463775e-33,1.0
604633201,1,6.058182787491064e-06,6.890955600258311e-17,7.995258705836676e-22,4.748526908473136e-33,7.363469086040358e-38,6.890955600258311e-17,4.376591379468326e-17,4.748526908473136e-33,0.0
604633279,1,6.058182787491064e-06,6.890953822339295e-17,7.9952566429990505e-22,4.748524458161254e-33,7.363465286378664e-38,6.890953822339295e-17,4.376590250274425e-17,4.748524458161254e-33,1.0
604633489,1,6.058182787491064e-06,6.890949035637673e-17,7.995251089209411e-22,4.748517861175577e-33,7.363455056532434e-38,6.890949035637673e-17,4.37658721013917e-17,4.748517861175577e-33,1.0
604633609,1,6.058182787491064e-06,6.890946300381842e-17,7.99524791561793e-22,4.74851409147462e-33,7.363449210913993e-38,6.890946300381842e-17,4.3765854729204476e-17,4.74851409147462e-33,0.0
604633969,1,6.058182787491064e-06,6.89093809462412e-17,7.995238394854821e-22,4.74850278239419e-33,7.363431674093472e-38,6.89093809462412e-17,4.376580261270483e-17,4.74850278239419e-33,1.0
604634101,1,6.058182787491064e-06,6.890935085849961e-17,7.995234903912609e-22,4.748498635739803e-33,7.363425243939031e-38,6.890935085849961e-17,4.376578350334495e-17,4.748498635739803e-33,0.0
604634113,1,6.058182787491064e-06,6.890934812325137e-17,7.99523458655434e-22,4.748498258771447e-33,7.363424659379884e-38,6.890934812325137e-17,4.3765781766131046e-17,4.748498258771447e-33,0.0
604634203,1,6.058182787491064e-06,6.890932760889464e-17,7.995232206367923e-22,4.7484954315099676e-33,7.363420275188133e-38,6.890932760889464e-17,4.376576873703e-17,4.7484954315099676e-33,0.0
604634809,1,6.058182787491064e-06,6.890918947913106e-17,7.995216179807038e-22,4.748476394670789e-33,7.363390755048627e-38,6.890918947913106e-17,4.376568100790104e-17,4.748476394670789e-33,1.0
604634857,1,6.058182787491064e-06,6.890917853817746e-17,7.995214910378535e-22,4.748474886806417e-33,7.363388416826079e-38,6.890917853817746e-17,4.3765674059070424e-17,4.748474886806417e-33,1.0
604634959,1,6.058182787491064e-06,6.890915528865966e-17,7.995212212843964e-22,4.748471682596612e-33,7.363383448106242e-38,6.890915528865966e-17,4.3765659292810843e-17,4.748471682596612e-33,1.0
604634977,1,6.058182787491064e-06,6.890915118580479e-17,7.995211736808593e-22,4.7484711171481015e-33,7.363382571273762e-38,6.890915118580479e-17,4.3765656687001103e-17,4.7484711171481015e-33,1.0
604635151,1,6.058182787491064e-06,6.890911152489338e-17,7.995207135135536e-22,4.7484656511501936e-33,7.363374095233214e-38,6.890911152489338e-17,4.376563149751897e-17,4.7484656511501936e-33,0.0
604635511,1,6.058182787491064e-06,6.890902946794397e-17,7.995197614445269e-22,4.7484543422139715e-33,7.363356558636312e-38,6.890902946794397e-17,4.3765579381418057e-17,4.7484543422139715e-33,0.0
604635649,1,6.058182787491064e-06,6.890899801281892e-17,7.995193964851845e-22,4.748450007130681e-33,7.363349836288012e-38,6.890899801281892e-17,4.3765559403604077e-17,4.748450007130681e-33,1.0
604636003,1,6.058182787491064e-06,6.890891732368352e-17,7.995184602862743e-22,4.74843888672225e-33,7.363332592038314e-38,6.890891732368352e-17,4.376550815623072e-17,4.74843888672225e-33,0.0
604636099,1,6.058182787491064e-06,6.890889544190851e-17,7.995182064021075e-22,4.74843587102388e-33,7.363327915640318e-38,6.890889544190851e-17,4.376549425865346e-17,4.74843587102388e-33,1.0
604636177,1,6.058182787491064e-06,6.8908877662974e-17,7.995180001213111e-22,4.7484334207707176e-33,7.36332411606968e-38,6.8908877662974e-17,4.376548296687682e-17,4.7484334207707176e-33,1.0
604636393,1,6.058182787491064e-06,6.890882842903742e-17,7.995174288825992e-22,4.748426635462516e-33,7.36331359419455e-38,6.890882842903742e-17,4.3765451697364295e-17,4.748426635462516e-33,0.0
604636423,1,6.058182787491064e-06,6.890882159099484e-17,7.995173495439375e-22,4.7484256930595556e-33,7.363312132824488e-38,6.890882159099484e-17,4.376544735437909e-17,4.7484256930595556e-33,1.0
604636477,1,6.058182787491064e-06,6.890880928252075e-17,7.995172067343763e-22,4.74842399673482e-33,7.363309502359294e-38,6.890880928252075e-17,4.376543953700735e-17,4.74842399673482e-33,1.0
604636507,1,6.058182787491064e-06,6.890880244448103e-17,7.995171273957478e-22,4.748423054332517e-33,7.363308040990251e-38,6.890880244448103e-17,4.376543519402396e-17,4.748423054332517e-33,1.0
604636729,1,6.058182787491064e-06,6.89087518430187e-17,7.99516540290264e-22,4.748416080562733e-33,7.363297226870588e-38,6.89087518430187e-17,4.376540305596697e-17,4.748416080562733e-33,1.0
604637311,1,6.058182787491064e-06,6.890861918539554e-17,7.9951500112490285e-22,4.748397798037864e-33,7.363268876434908e-38,6.890861918539554e-17,4.376531880230991e-17,4.748397798037864e-33,0.0
604637353,1,6.058182787491064e-06,6.890860961217986e-17,7.995148900512863e-22,4.748396478683806e-33,7.363266830532462e-38,6.890860961217986e-17,4.376531272215852e-17,4.748396478683806e-33,1.0
604637359,1,6.058182787491064e-06,6.890860824457777e-17,7.9951487418362845e-22,4.748396290204691e-33,7.36326653826074e-38,6.890860824457777e-17,4.3765311853565565e-17,4.748396290204691e-33,0.0
604637479,1,6.058182787491064e-06,6.890858089254467e-17,7.995145568305741e-22,4.748392520624372e-33,7.363260692829371e-38,6.890858089254467e-17,4.3765294481711905e-17,4.748392520624372e-33,1.0
604637599,1,6.058182787491064e-06,6.890855354052787e-17,7.995142394777088e-22,4.748388751047796e-33,7.363254847403806e-38,6.890855354052787e-17,4.37652771098686e-17,4.748388751047796e-33,1.0
604637713,1,6.058182787491064e-06,6.890852755612696e-17,7.9951393799266135e-22,4.748385169953509e-33,7.363249294254886e-38,6.890852755612696e-17,4.3765260606627014e-17,4.748385169953509e-33,0.0
604637809,1,6.058182787491064e-06,6.890850567453762e-17,7.995136841106488e-22,4.748382154297784e-33,7.363244617923018e-38,6.890850567453762e-17,4.3765246709167675e-17,4.748382154297784e-33,0.0
604637899,1,6.058182787491064e-06,6.890848516055707e-17,7.995134460963716e-22,4.7483793271227136e-33,7.36324023386526e-38,6.890848516055707e-17,4.376523368030554e-17,4.7483793271227136e-33,0.0
604637953,1,6.058182787491064e-06,6.890847285217313e-17,7.995133032878563e-22,4.748377630818682e-33,7.363237603432172e-38,6.890847285217313e-17,4.376522586299106e-17,4.748377630818682e-33,0.0
604638103,1,6.058182787491064e-06,6.890843866223506e-17,7.995129065977369e-22,4.7483729188670136e-33,7.36323029667976e-38,6.890843866223506e-17,4.376520414823959e-17,4.7483729188670136e-33,0.0
604638709,1,6.058182787491064e-06,6.890830053514437e-17,7.9951130397266075e-22,4.7483538826417776e-33,7.363200777492285e-38,6.890830053514437e-17,4.376511642080824e-17,4.7483538826417776e-33,0.0
604638967,1,6.058182787491064e-06,6.890824172868722e-17,7.995106216683974e-22,4.7483457781391924e-33,7.363188209962313e-38,6.890824172868722e-17,4.3765079071585815e-17,4.7483457781391924e-33,1.0
604639099,1,6.058182787491064e-06,6.890821164169177e-17,7.995102725828333e-22,4.7483416316561847e-33,7.363181780073627e-38,6.890821164169177e-17,4.3765059962699824e-17,4.7483416316561847e-33,1.0
604639129,1,6.058182787491064e-06,6.890820480374102e-17,7.995101932452371e-22,4.748340689274317e-33,7.363180318736273e-38,6.890820480374102e-17,4.3765055619772943e-17,4.748340689274317e-33,0.0
604639303,1,6.058182787491064e-06,6.890816514364662e-17,7.995097330874107e-22,4.748335223464077e-33,7.363171842986739e-38,6.890816514364662e-17,4.376503043080971e-17,4.748335223464077e-33,1.0
604639333,1,6.058182787491064e-06,6.890815830570277e-17,7.995096537498946e-22,4.748334281083796e-33,7.363170381651846e-38,6.890815830570277e-17,4.376502608788721e-17,4.748334281083796e-33,0.0
604639543,1,6.058182787491064e-06,6.890811044012437e-17,7.995090983876131e-22,4.748327684428378e-33,7.363160152317742e-38,6.890811044012437e-17,4.3764995687447864e-17,4.748327684428378e-33,1.0
604639957,1,6.058182787491064e-06,6.890801607670154e-17,7.995080035322379e-22,4.748314679626958e-33,7.363139985968247e-38,6.890801607670154e-17,4.376493575524588e-17,4.748314679626958e-33,1.0
604640119,1,6.058182787491064e-06,6.89079791519367e-17,7.995075751111819e-22,4.748309590803743e-33,7.363132094806809e-38,6.89079791519367e-17,4.37649123035482e-17,4.748309590803743e-33,0.0
604640149,1,6.058182787491064e-06,6.890797231402052e-17,7.995074957739868e-22,4.748308648429819e-33,7.363130633481772e-38,6.890797231402052e-17,4.3764907960643276e-17,4.748308648429819e-33,0.0
604640371,1,6.058182787491064e-06,6.890792171347257e-17,7.9950690867911205e-22,4.748301674870065e-33,7.363119819687799e-38,6.890792171347257e-17,4.376487582316702e-17,4.748301674870065e-33,0.0
604640611,1,6.058182787491064e-06,6.890786701024018e-17,7.995062739826775e-22,4.748294135900946e-33,7.363108129122046e-38,6.890786701024018e-17,4.3764841079989263e-17,4.748294135900946e-33,0.0
604641127,1,6.058182787491064e-06,6.890774939851112e-17,7.995049093879025e-22,4.748277927168009e-33,7.363082994484251e-38,6.890774939851112e-17,4.3764766382297194e-17,4.748277927168009e-33,1.0
604641133,1,6.058182787491064e-06,6.890774803093464e-17,7.995048935205419e-22,4.7482777386947765e-33,7.363082702221651e-38,6.890774803093464e-17,4.37647655137205e-17,4.7482777386947765e-33,0.0
604641409,1,6.058182787491064e-06,6.890768512246085e-17,7.995041636224669e-22,4.7482690689362115e-33,7.363069258157754e-38,6.890768512246085e-17,4.3764725559220705e-17,4.7482690689362115e-33,1.0
604641493,1,6.058182787491064e-06,6.89076659764207e-17,7.995039414797728e-22,4.748266430317968e-33,7.363065166492225e-38,6.89076659764207e-17,4.376471339916641e-17,4.748266430317968e-33,1.0
604641547,1,6.058182787491064e-06,6.890765366825626e-17,7.995037986738042e-22,4.74826473406435e-33,7.363062536137312e-38,6.890765366825626e-17,4.376470558199133e-17,4.74826473406435e-33,1.0
604641931,1,6.058182787491064e-06,6.890756614362639e-17,7.99502783165797e-22,4.7482526718382446e-33,7.363043831425146e-38,6.890756614362639e-17,4.376464999325113e-17,4.7482526718382446e-33,0.0
604642081,1,6.058182787491064e-06,6.890753195436311e-17,7.995023864835069e-22,4.7482479600415746e-33,7.363036524913087e-38,6.890753195436311e-17,4.376462827892824e-17,4.7482479600415746e-33,0.0
604642099,1,6.058182787491064e-06,6.890752785165325e-17,7.995023388816522e-22,4.748247394626368e-33,7.363035648132251e-38,6.890752785165325e-17,4.3764625673210594e-17,4.748247394626368e-33,0.0
604642117,1,6.058182787491064e-06,6.890752374894375e-17,7.995022912798016e-22,4.748246829211247e-33,7.363034771351547e-38,6.890752374894375e-17,4.3764623067493175e-17,4.748246829211247e-33,1.0
604642219,1,6.058182787491064e-06,6.890750050026343e-17,7.995020215360614e-22,4.748243625193805e-33,7.363029802930005e-38,6.890750050026343e-17,4.376460830176549e-17,4.748243625193805e-33,0.0
604642231,1,6.058182787491064e-06,6.890749776512533e-17,7.995019898015126e-22,4.748243248250752e-33,7.363029218410096e-38,6.890749776512533e-17,4.376460656462154e-17,4.748243248250752e-33,0.0
604642273,1,6.058182787491064e-06,6.890748819214331e-17,7.99501878730607e-22,4.7482419289503696e-33,7.363027172590883e-38,6.890748819214331e-17,4.3764600484618565e-17,4.7482419289503696e-33,1.0
604642279,1,6.058182787491064e-06,6.890748682457462e-17,7.995018628633368e-22,4.748241740478925e-33,7.363026880331055e-38,6.890748682457462e-17,4.376459961604682e-17,4.748241740478925e-33,0.0
604642579,1,6.058182787491064e-06,6.890741844619161e-17,7.995010695004221e-22,4.7482323169185496e-33,7.363012267358055e-38,6.890741844619161e-17,4.3764556187492203e-17,4.7482323169185496e-33,1.0
604642783,1,6.058182787491064e-06,6.890737194894931e-17,7.995005300143147e-22,4.748225908910848e-33,7.363002330557122e-38,6.890737194894931e-17,4.3764526656112e-17,4.748225908910848e-33,0.0
604642813,1,6.058182787491064e-06,6.890736511112355e-17,7.995004506781687e-22,4.748224966557686e-33,7.363000869264281e-38,6.890736511112355e-17,4.3764522313264496e-17,4.748224966557686e-33,0.0
604642963,1,6.058182787491064e-06,6.890733092200991e-17,7.995000539976148e-22,4.748220254795383e-33,7.362993562805514e-38,6.890733092200991e-17,4.3764500599036645e-17,4.748220254795383e-33,1.0
604642981,1,6.058182787491064e-06,6.890732681931799e-17,7.995000063959682e-22,4.7482196893843e-33,7.362992686031073e-38,6.890732681931799e-17,4.3764497993330393e-17,4.7482196893843e-33,0.0
604643047,1,6.058182787491064e-06,6.890731177611738e-17,7.994998318566335e-22,4.748217616211047e-33,7.362989471192566e-38,6.890731177611738e-17,4.376448843907611e-17,4.748217616211047e-33,1.0
604643059,1,6.058182787491064e-06,6.890730904099052e-17,7.9949980012221505e-22,4.748217239270576e-33,7.36298888667666e-38,6.890730904099052e-17,4.3764486701939295e-17,4.748217239270576e-33,0.0
604643173,1,6.058182787491064e-06,6.890728305729358e-17,7.994994986453354e-22,4.7482136583379785e-33,7.362983333778469e-38,6.890728305729358e-17,4.3764470199144815e-17,4.7482136583379785e-33,1.0
604643257,1,6.058182787491064e-06,6.8907263911421e-17,7.994992765045856e-22,4.748211019758223e-33,7.362979242172622e-38,6.8907263911421e-17,4.376445803919694e-17,4.748211019758223e-33,1.0
604644133,1,6.058182787491064e-06,6.890706424779685e-17,7.994969598994268e-22,4.748183503250003e-33,7.362936572738177e-38,6.890706424779685e-17,4.3764331228614065e-17,4.748183503250003e-33,1.0
604644223,1,6.058182787491064e-06,6.890704373445997e-17,7.994967218926179e-22,4.748180676222779e-33,7.362932188909682e-38,6.890704373445997e-17,4.3764318200160745e-17,4.748180676222779e-33,0.0
604644409,1,6.058182787491064e-06,6.890700134025941e-17,7.994962300122159e-22,4.748174833706514e-33,7.362923129007795e-38,6.890700134025941e-17,4.376429127470897e-17,4.748174833706514e-33,1.0
604644571,1,6.058182787491064e-06,6.89069644163102e-17,7.994958016006232e-22,4.748169745070641e-33,7.362915238136865e-38,6.89069644163102e-17,4.3764267823529314e-17,4.748169745070641e-33,0.0
604644643,1,6.058182787491064e-06,6.890694800567562e-17,7.994956111955813e-22,4.7481674834568834e-33,7.362911731086508e-38,6.890694800567562e-17,4.376425740078884e-17,4.7481674834568834e-33,0.0
604644823,1,6.058182787491064e-06,6.890690697911482e-17,7.994951351832741e-22,4.7481618294283836e-33,7.362902963469756e-38,6.890690697911482e-17,4.376423134395395e-17,4.7481618294283836e-33,1.0
604645357,1,6.058182787491064e-06,6.890678526720005e-17,7.99493723015931e-22,4.748145055860018e-33,7.362876952950177e-38,6.890678526720005e-17,4.376415404214737e-17,4.748145055860018e-33,1.0
604645471,1,6.058182787491064e-06,6.890675928379936e-17,7.994934215424886e-22,4.748141474995469e-33,7.362871400157507e-38,6.890675928379936e-17,4.376413753954104e-17,4.748141474995469e-33,0.0
604645537,1,6.058182787491064e-06,6.89067442407846e-17,7.994932470053102e-22,4.748139401864902e-33,7.362868185385193e-38,6.89067442407846e-17,4.3764127985404787e-17,4.748139401864902e-33,1.0
604645543,1,6.058182787491064e-06,6.890674287323805e-17,7.994932311382968e-22,4.748139213398543e-33,7.362867893133251e-38,6.890674287323805e-17,4.3764127116847107e-17,4.748139213398543e-33,0.0
604645663,1,6.058182787491064e-06,6.890671552231557e-17,7.994929137981284e-22,4.748135444073328e-33,7.362862048097469e-38,6.890671552231557e-17,4.3764109745698824e-17,4.748135444073328e-33,1.0
604645837,1,6.058182787491064e-06,6.890667586350693e-17,7.994924536552202e-22,4.748129978558409e-33,7.362853572805884e-38,6.890667586350693e-17,4.37640845575522e-17,4.748129978558409e-33,1.0
604645843,1,6.058182787491064e-06,6.890667449596242e-17,7.994924377882305e-22,4.748129790092518e-33,7.362853280554669e-38,6.890667449596242e-17,4.376408368899581e-17,4.748129790092518e-33,0.0
604645957,1,6.058182787491064e-06,6.890664851262435e-17,7.994921363155147e-22,4.7481262092423576e-33,7.362847727784312e-38,6.890664851262435e-17,4.376406718642926e-17,4.7481262092423576e-33,1.0
604646179,1,6.058182787491064e-06,6.890659791353452e-17,7.994915492375578e-22,4.748119236017522e-33,7.36283691450969e-38,6.890659791353452e-17,4.376403504987909e-17,4.748119236017522e-33,1.0
604646473,1,6.058182787491064e-06,6.890653090401487e-17,7.9949077175693475e-22,4.748110001225956e-33,7.362822594257636e-38,6.890653090401487e-17,4.3763992490718494e-17,4.748110001225956e-33,1.0
604646479,1,6.058182787491064e-06,6.890652953647468e-17,7.994907558899952e-22,4.7481098127610565e-33,7.362822302007958e-38,6.890652953647468e-17,4.376399162216485e-17,4.7481098127610565e-33,0.0
604646593,1,6.058182787491064e-06,6.890650355321862e-17,7.994904544182309e-22,4.74810623192973e-33,7.362816749266807e-38,6.890650355321862e-17,4.376397511965038e-17,4.74810623192973e-33,1.0
604647181,1,6.058182787491064e-06,6.890636953455233e-17,7.994888994613127e-22,4.748087762432281e-33,7.362788108895568e-38,6.890636953455233e-17,4.3763890001566096e-17,4.748087762432281e-33,0.0
604647679,1,6.058182787491064e-06,6.8906256029253e-17,7.994875825115523e-22,4.748072119968965e-33,7.362763852363537e-38,6.8906256029253e-17,4.376381791195424e-17,4.748072119968965e-33,1.0
604647733,1,6.058182787491064e-06,6.89062437214663e-17,7.994874397099666e-22,4.7480704238021135e-33,7.362761222143172e-38,6.89062437214663e-17,4.376381009501907e-17,4.7480704238021135e-33,1.0
604647739,1,6.058182787491064e-06,6.890624235393466e-17,7.994874238431261e-22,4.7480702353391786e-33,7.362760929896539e-38,6.890624235393466e-17,4.376380922647085e-17,4.7480702353391786e-33,0.0
604647919,1,6.058182787491064e-06,6.890620132800406e-17,7.9948694783813085e-22,4.748064581455429e-33,7.36275216250425e-38,6.890620132800406e-17,4.3763783170036215e-17,4.748064581455429e-33,0.0
604647949,1,6.058182787491064e-06,6.890619449035253e-17,7.994868685040064e-22,4.74806363914229e-33,7.362750701273471e-38,6.890619449035253e-17,4.376377882729938e-17,4.74806363914229e-33,0.0
604648171,1,6.058182787491064e-06,6.89061438917628e-17,7.99486281431852e-22,4.7480566660323195e-33,7.36273988817697e-38,6.89061438917628e-17,4.3763746691066836e-17,4.7480566660323195e-33,0.0
604648183,1,6.058182787491064e-06,6.890614115670548e-17,7.994862496982403e-22,4.74805628910782e-33,7.362739303685832e-38,6.890614115670548e-17,4.3763744953974187e-17,4.74805628910782e-33,0.0
604648477,1,6.058182787491064e-06,6.890607414785209e-17,7.9948547222534755e-22,4.74804705446929e-33,7.362724983671089e-38,6.890607414785209e-17,4.3763702395236745e-17,4.74804705446929e-33,1.0
604648489,1,6.058182787491064e-06,6.89060714127989e-17,7.99485440491784e-22,4.748046677545744e-33,7.362724399181428e-38,6.89060714127989e-17,4.376370065814673e-17,4.748046677545744e-33,1.0
604648549,1,6.058182787491064e-06,6.890605773753555e-17,7.9948528182399575e-22,4.7480447929285823e-33,7.362721476734009e-38,6.890605773753555e-17,4.376369197269827e-17,4.7480447929285823e-33,1.0
604648861,1,6.058182787491064e-06,6.890598662623161e-17,7.994844567522569e-22,4.748034992934409e-33,7.362706280030794e-38,6.890598662623161e-17,4.376364680840788e-17,4.748034992934409e-33,0.0
604648867,1,6.058182787491064e-06,6.89059852587076e-17,7.994844408855052e-22,4.7480348044732285e-33,7.362705987786883e-38,6.89059852587076e-17,4.376364593986451e-17,4.7480348044732285e-33,1.0
604648987,1,6.058182787491064e-06,6.890595790823622e-17,7.994841235505706e-22,4.748031035251621e-33,7.362700142911762e-38,6.890595790823622e-17,4.3763628569002726e-17,4.748031035251621e-33,1.0
604649011,1,6.058182787491064e-06,6.890595243814387e-17,7.994840600836061e-22,4.748030281407747e-33,7.362698973937432e-38,6.890595243814387e-17,4.3763625094831597e-17,4.748030281407747e-33,0.0
604649431,1,6.058182787491064e-06,6.890585671163364e-17,7.99482949412955e-22,4.7480170891641857e-33,7.362678516924234e-38,6.890585671163364e-17,4.376356429690403e-17,4.7480170891641857e-33,0.0
604649467,1,6.058182787491064e-06,6.890584850651346e-17,7.99482854212721e-22,4.748015958402585e-33,7.362676763469268e-38,6.890584850651346e-17,4.376355908565898e-17,4.748015958402585e-33,1.0
604649533,1,6.058182787491064e-06,6.890583346379699e-17,7.994826796790035e-22,4.7480138853405255e-33,7.362673548803186e-38,6.890583346379699e-17,4.376354953171218e-17,4.7480138853405255e-33,1.0
604649569,1,6.058182787491064e-06,6.890582525868097e-17,7.994825844788178e-22,4.748012754579877e-33,7.362671795349696e-38,6.890582525868097e-17,4.376354432046977e-17,4.748012754579877e-33,0.0
604649581,1,6.058182787491064e-06,6.890582252364261e-17,7.994825527454263e-22,4.7480123776597336e-33,7.362671210865312e-38,6.890582252364261e-17,4.376354258338917e-17,4.7480123776597336e-33,0.0
604649809,1,6.058182787491064e-06,6.890577055794499e-17,7.99481949811348e-22,4.748005216184159e-33,7.362660105673108e-38,6.890577055794499e-17,4.376350957887754e-17,4.748005216184159e-33,1.0
604650223,1,6.058182787491064e-06,6.89056761993285e-17,7.994808550117386e-22,4.747992212486708e-33,7.362639941035521e-38,6.89056761993285e-17,4.3763449649728165e-17,4.747992212486708e-33,1.0
604650283,1,6.058182787491064e-06,6.890566252418279e-17,7.994806963453153e-22,4.7479903278965675e-33,7.362637018630003e-38,6.890566252418279e-17,4.3763440964354426e-17,4.7479903278965675e-33,1.0
604650307,1,6.058182787491064e-06,6.890565705412564e-17,7.994806328787591e-22,4.7479895740607736e-33,7.362635849668203e-38,6.890565705412564e-17,4.3763437490205643e-17,4.7479895740607736e-33,1.0
604651141,1,6.058182787491064e-06,6.890546697004425e-17,7.994784274206272e-22,4.74796337835986e-33,7.362595228389735e-38,6.890546697004425e-17,4.3763316763792616e-17,4.74796337835986e-33,0.0
604651237,1,6.058182787491064e-06,6.890544508991272e-17,7.994781735555288e-22,4.7479603630389755e-33,7.362590552577099e-38,6.890544508991272e-17,4.376330286725916e-17,4.7479603630389755e-33,1.0
604651261,1,6.058182787491064e-06,6.890543961988142e-17,7.994781100892727e-22,4.7479596092091256e-33,7.362589383624516e-38,6.890543961988142e-17,4.37632993931268e-17,4.7479596092091256e-33,0.0
604651633,1,6.058182787491064e-06,6.890535483448021e-17,7.994771263632751e-22,4.7479479248656245e-33,7.362571264889207e-38,6.890535483448021e-17,4.376324554412855e-17,4.7479479248656245e-33,1.0
604651963,1,6.058182787491064e-06,6.890527962175527e-17,7.994762537046356e-22,4.747937559752282e-33,7.362555191864216e-38,6.890527962175527e-17,4.3763197774939096e-17,4.747937559752282e-33,1.0
604652173,1,6.058182787491064e-06,6.890523175917624e-17,7.994756983771544e-22,4.74793096378579e-33,7.36254496359842e-38,6.890523175917624e-17,4.376316737640471e-17,4.74793096378579e-33,0.0
604652203,1,6.058182787491064e-06,6.890522492166901e-17,7.994756190447042e-22,4.747930021505798e-33,7.362543502419043e-38,6.890522492166901e-17,4.376316303375952e-17,4.747930021505798e-33,0.0
604653013,1,6.058182787491064e-06,6.890504030935882e-17,7.994734770730158e-22,4.7479045800343626e-33,7.362504050712855e-38,6.890504030935882e-17,4.376304578258389e-17,4.7479045800343626e-33,0.0
604653391,1,6.058182787491064e-06,6.890495415720128e-17,7.994724774891734e-22,4.7478927074060085e-33,7.362485640007064e-38,6.890495415720128e-17,4.3762991065529844e-17,4.7478927074060085e-33,0.0
604653547,1,6.058182787491064e-06,6.89049186023897e-17,7.994720649630547e-22,4.747887807601952e-33,7.362478041954785e-38,6.89049186023897e-17,4.37629684839184e-17,4.747887807601952e-33,1.0
604653619,1,6.058182787491064e-06,6.890490219248597e-17,7.994718745664925e-22,4.747885546156058e-33,7.362474535164732e-38,6.890490219248597e-17,4.3762958061642105e-17,4.747885546156058e-33,0.0
604653811,1,6.058182787491064e-06,6.890485843277129e-17,7.994713668426584e-22,4.747879515640253e-33,7.362465183734791e-38,6.890485843277129e-17,4.376293026892348e-17,4.747879515640253e-33,0.0
604653823,1,6.058182787491064e-06,6.890485569779051e-17,7.994713351099349e-22,4.747879138733333e-33,7.362464599270913e-38,6.890485569779051e-17,4.376292853187945e-17,4.747879138733333e-33,1.0
604653991,1,6.058182787491064e-06,6.890481740807666e-17,7.994708908520035e-22,4.747873862040384e-33,7.362456416782711e-38,6.890481740807666e-17,4.376290421327383e-17,4.747873862040384e-33,0.0
604654327,1,6.058182787491064e-06,6.890474082874471e-17,7.994700023372517e-22,4.747863308676478e-33,7.36244005184041e-38,6.890474082874471e-17,4.3762855576123416e-17,4.747863308676478e-33,1.0
604654711,1,6.058182787491064e-06,6.890465330966448e-17,7.994689868936345e-22,4.7478512477250555e-33,7.362421349104874e-38,6.890465330966448e-17,4.376279999090791e-17,4.7478512477250555e-33,0.0
604654807,1,6.058182787491064e-06,6.890463142992046e-17,7.994687330330323e-22,4.747848232493184e-33,7.362416673430271e-38,6.890463142992046e-17,4.3762786094620575e-17,4.747848232493184e-33,1.0
604654819,1,6.058182787491064e-06,6.890462869495321e-17,7.994687013004657e-22,4.7478478555893696e-33,7.362416088971208e-38,6.890462869495321e-17,4.376278435758513e-17,4.7478478555893696e-33,1.0
