extreme_type,candidate_id,block_id,x,y,h,p_star,Q_energy_L2,Q_exc,C_bridge,row_regime,post_P0_by_pstar,threshold_relevant,forbidden,finite_certified_flag,high_energy,B_L2_exported,B_abs_max,increment_centered_sqsum,sqrt_increment_centered_sqsum_over_sqrt_h,increment_centered_rms,R_inc,C_bridge_over_centered_increment_rms,increment_centered_abs_max
top_B_L2_exported,hexc_00066,67,39699197,39695992,3205,39699197,0.0176475393958707,0.0085253544488815,5.402608236258764,finite_negative,False,False,False,True,False,305.8563442094084,147.75622177868354,493653.5724177178,12.41072421889043,120.49573734438978,0.43531772529724216,0.04483650920212662,350.04132528557255
top_B_L2_exported,hexc_00158,159,178905659,178902349,3310,178905659,0.0143105536256931,0.0068125269739167,5.167398301838628,finite_negative,False,False,False,True,False,297.2938567219093,141.52648954555298,508303.49720996915,12.392175403926565,120.51123210365901,0.4169887960269934,0.04287897660355705,411.51029942487094
top_B_L2_exported,hexc_00214,215,604883911,604879711,4200,604883911,0.0107787743515718,0.0050950061723419,4.407123134746882,post_P0_negative_tail,True,False,False,False,False,285.61422262248993,135.0066510074048,735851.2859922085,13.236415192226408,137.3607720279262,0.3329544344706822,0.0320842921139879,468.5297657671483
top_B_L2_exported,hexc_00303,304,604870961,604869251,1710,604870961,0.0165421719649012,0.0064493327137434,6.763592223850025,post_P0_negative_tail,True,False,False,False,False,279.68905485842146,109.04298268701676,100031.72671870112,7.648404134223688,53.46072703228074,0.8843141791613153,0.12651515606523686,195.62326320154799
top_B_L2_exported,hexc_00061,62,113166227,113154493,11734,113166227,0.0074983809774483,0.0041822745120619,2.578645204524974,finite_negative,False,False,False,True,False,279.32810409924434,155.79720659571103,8192792.251799059,26.423657366800402,458.33568069699294,0.0975885044499889,0.005626106177471538,1675.7922705507224
top_B_L2_exported,hexc_00090,91,179602723,179595316,7407,179602723,0.0089775509937013,0.0055138368213938,3.2430311152531206,finite_negative,False,False,False,True,False,279.10800200460443,171.42269419336662,2850192.3369059437,19.616246565651018,277.5467984354751,0.1653237332840144,0.011684628082665741,993.4654764915578
top_B_L2_exported,hexc_00138,139,109556411,109553597,2814,109556411,0.0152598412091253,0.0080790635414207,5.229430052841085,finite_negative,False,False,False,True,False,277.406354358813,146.86807896261053,346101.0034944461,11.090200113399227,96.71649898298413,0.47153613094166635,0.05406967898787494,313.06431782806976
top_B_L2_exported,hexc_00227,228,604708931,604704593,4338,604708931,0.010149347937755,0.0051487807720973,4.149650475124265,post_P0_negative_tail,True,False,False,False,False,273.31048415127407,138.65085464022013,789028.9639887904,13.486575843506854,142.2375193018652,0.3076874755516363,0.029174092008154483,481.14006828462726
top_B_L2_exported,hexc_00068,69,108581987,108578163,3824,108581987,0.0127731915020341,0.0043804824344325,4.3730503344650415,finite_negative,False,False,False,True,False,270.4228701995692,92.73975361517203,641117.3796760231,12.948212947527734,129.8903768239753,0.3377338905520565,0.03366723880084902,485.03173699408575
top_B_L2_exported,hexc_00166,167,109682107,109679748,2359,109682107,0.0159986938675792,0.0080947911380502,5.483308395097997,finite_negative,False,False,False,True,False,266.3217542459121,134.7496860670908,250078.56436994422,10.296135830671568,80.07665628184422,0.5325598346093663,0.06847574124222301,240.3833924306654
