candidate_id,block_id,x,y,h,right_endpoint,p_star,post_P0_flag,finite_zone_flag,E_theta,E_theta_sign,Q_R2Q,D_start,D_end,DeltaD,DeltaD_sign,Q_delta_D,bridge_excursion_raw,bridge_excursion_argmax,bridge_path_n_samples,Q_exc,Q_formula_sum,formula_residual,abs_formula_residual,positive_harmless_flag,near_forbidden_flag,forbidden_flag,threshold_relevant_flag,primitive_available_flag,instrumentation_gap_flag
hexc_01119,1120,178894409,178894408,1,178894409,178894409,False,True,18.00230629589445,positive,0.0527444806986635,-6692.587815216126,-6711.266771447021,-18.678956230894983,negative,0.05172970194951253,0.0,178894408,2,0.0,0.05172970194951253,0.0010147787491509713,0.0010147787491509713,True,False,False,False,True,False
hexc_01120,1121,178036589,178036588,1,178036589,178036589,False,True,17.99749964331236,positive,0.0530767721992064,-6675.193211220537,-6693.8673607988485,-18.6741495783117,negative,0.051742563711098054,0.0,178036588,2,0.0,0.051742563711098054,0.0013342084881083488,0.0013342084881083488,True,False,False,False,True,False
hexc_01121,1122,187494079,187494078,1,187494079,187494079,False,True,18.04925782420945,positive,0.0522201061251438,-6866.750823733983,-6885.476731493192,-18.725907759209804,negative,0.051604403230100855,9.094947017729282e-13,187494079,2,2.5063634793804536e-15,0.05160440323010336,0.0006157028950404403,0.0006157028950404403,True,False,False,False,True,False
hexc_01122,1123,187420817,187420816,1,187420817,187420817,False,True,18.048867004843707,positive,0.053034220917429,-6848.270218837834,-6866.995735777678,-18.725516939844056,negative,0.051605443698363895,0.0,187420816,2,0.0,0.051605443698363895,0.0014287772190651055,0.0014287772190651055,True,False,False,False,True,False
hexc_01123,1124,3241151,3241150,1,3241151,3241151,False,True,13.991439071596847,positive,0.0669522536547854,-897.1308528500433,-911.79894185664,-14.6680890065968,negative,0.0652659837587084,1.1368683772161603e-13,3241151,2,5.058520780028608e-16,0.0652659837587089,0.001686269896076495,0.001686269896076495,True,False,False,False,True,False
hexc_01124,1125,178014073,178014072,1,178014073,178014073,False,True,17.99737316692889,positive,0.0528549473289295,-6675.621455988989,-6694.295479090917,-18.67402310192847,negative,0.05174290222611188,0.0,178014072,2,0.0,0.05174290222611188,0.0011120451028176215,0.0011120451028176215,True,False,False,False,True,False
hexc_01125,1126,109494269,109494268,1,109494269,109494269,False,True,17.51138276795161,positive,0.0541033015819134,-5234.882492891028,-5253.070525593979,-18.188032702951205,negative,0.05307720001221168,0.0,109494268,2,0.0,0.05307720001221168,0.0010261015697017178,0.0010261015697017178,True,False,False,False,True,False
hexc_01126,1127,604676357,604676356,1,604676357,604676357,True,False,19.220203925752426,positive,0.049416511214896,-12337.595395910224,-12357.492249770978,-19.896853860753254,negative,0.048664621246904106,0.0,604676356,2,0.0,0.048664621246904106,0.0007518899679918936,0.0007518899679918936,True,False,False,False,True,False
hexc_01127,1128,12830347,12830346,1,12830347,12830347,False,True,15.367323782212054,positive,0.0604191265689465,-1802.696006884957,-1818.7399806021688,-16.043973717211884,negative,0.05989031457533751,0.0,12830346,2,0.0,0.05989031457533751,0.0005288119936089908,0.0005288119936089908,True,False,False,False,True,False
hexc_01128,1129,1510669,1510668,1,1510669,1510669,False,True,13.228063157032665,positive,0.0696682143827288,-612.1852569920889,-626.0899700841215,-13.904713092032694,negative,0.06868635394823047,0.0,1510668,2,0.0,0.06868635394823047,0.0009818604344983273,0.0009818604344983273,True,False,False,False,True,False
hexc_01129,1130,180642733,180642732,1,180642733,180642733,False,True,18.01203178779059,positive,0.0527576768807692,-6724.925860588721,-6743.614542311511,-18.68868172279053,negative,0.051703697775664595,0.0,180642732,2,0.0,0.051703697775664595,0.0010539791051046021,0.0010539791051046021,True,False,False,False,True,False
hexc_01130,1131,604713503,604713502,1,604713503,604713503,True,False,19.22026535507516,positive,0.0496773189685459,-12321.290560029933,-12341.187475320006,-19.89691529007541,negative,0.04866447580605059,1.8189894035458565e-12,604713503,2,4.448939171212818e-15,0.04866447580605504,0.0010128431624908604,0.0010128431624908604,True,False,False,False,True,False
hexc_01131,1132,178013497,178013496,1,178013497,178013497,False,True,17.997369931224423,positive,0.0533559352645015,-6672.70036336906,-6691.374383235285,-18.674019866224626,negative,0.0517429108865596,0.0,178013496,2,0.0,0.0517429108865596,0.0016130243779418976,0.0016130243779418976,True,False,False,False,True,False
hexc_01132,1133,178037773,178037772,1,178037773,178037773,False,True,17.997506293608623,positive,0.0532612509449289,-6673.676901467394,-6692.3510576960025,-18.67415622860881,negative,0.05174254591165383,0.0,178037772,2,0.0,0.05174254591165383,0.0015187050332750723,0.0015187050332750723,True,False,False,False,True,False
hexc_01133,1134,604432771,604432770,1,604432771,604432771,True,False,19.219801007607728,positive,0.0500841735521508,-12301.800135846705,-12321.69658678931,-19.89645094260777,negative,0.048665575222613,1.8189894035458565e-12,604432771,2,4.449143513219674e-15,0.04866557522261745,0.001418598329533352,0.001418598329533352,True,False,False,False,True,False
hexc_01134,1135,30372631,30372630,1,30372631,30372631,False,True,16.229052464813922,positive,0.0598227360923421,-2735.0326310978776,-2751.9383334976915,-16.90570239981389,negative,0.056952190500262345,0.0,30372630,2,0.0,0.056952190500262345,0.0028705455920797554,0.0028705455920797554,True,False,False,False,True,False
hexc_01135,1136,5897,5896,1,5897,5897,False,True,7.682199026000504,positive,0.1166604661931528,-35.391694194818555,-43.75054315581906,-8.358848961000504,negative,0.1108886263423026,0.0,5896,2,0.0,0.1108886263423026,0.0057718398508502106,0.0057718398508502106,True,False,False,False,True,False
hexc_01136,1137,40397051,40397050,1,40397051,40397051,False,True,16.514267345217604,positive,0.0579228585683904,-3174.522026014984,-3191.712943295201,-17.19091728021749,negative,0.05604219039259316,4.547473508864641e-13,40397051,2,1.4824710748991613e-15,0.05604219039259464,0.001880668175795755,0.001880668175795755,True,False,False,False,True,False
hexc_01137,1138,33489319,33489318,1,33489319,33489319,False,True,16.326737110135454,positive,0.0576878486927585,-2892.980868963124,-2909.98425600826,-17.003387045135696,negative,0.05663721221738835,4.547473508864641e-13,33489319,2,1.5147348083698396e-15,0.05663721221738986,0.001050636475368641,0.001050636475368641,True,False,False,False,True,False
hexc_01138,1139,33921133,33921132,1,33921133,33921133,False,True,16.33954877045278,positive,0.0577584668244067,-2935.11404157787,-2952.1302402833226,-17.016198705452553,negative,0.05659615993749024,0.0,33921132,2,0.0,0.05659615993749024,0.0011623068869164588,0.0011623068869164588,True,False,False,False,True,False
hexc_01139,1140,109452439,109452438,1,109452439,109452439,False,True,17.51100066583287,positive,0.054684290006421,-5230.66322522632,-5248.850875827153,-18.187650600832967,negative,0.05307827614774356,0.0,109452438,2,0.0,0.05307827614774356,0.001606013858677438,0.001606013858677438,True,False,False,False,True,False
hexc_01140,1141,179380801,179380800,1,179380801,179380801,False,True,18.00502148402492,positive,0.0527310857325823,-6713.808384274495,-6732.490055693521,-18.68167141902541,negative,0.0517224394058356,0.0,179380800,2,0.0,0.0517224394058356,0.0010086463267466941,0.0010086463267466941,True,False,False,False,True,False
hexc_01141,1142,109507313,109507312,1,109507313,109507313,False,True,17.51150189037892,positive,0.0546230160820673,-5232.351590267045,-5250.539742092425,-18.188151825379464,negative,0.0530768645299911,0.0,109507312,2,0.0,0.0530768645299911,0.0015461515520761998,0.0015461515520761998,True,False,False,False,True,False
hexc_01142,1143,109709489,109709488,1,109709489,109709489,False,True,17.5133464210488,positive,0.0541159908639181,-5239.474400766427,-5257.664397122475,-18.18999635604814,negative,0.05307167035440622,0.0,109709488,2,0.0,0.05307167035440622,0.0010443205095118785,0.0010443205095118785,True,False,False,False,True,False
hexc_01143,1144,30402077,30402076,1,30402077,30402077,False,True,16.230021486411005,positive,0.059307463297189,-2749.9948713987897,-2766.9015428202006,-16.90667142141092,negative,0.056949048751407806,0.0,30402076,2,0.0,0.056949048751407806,0.002358414545781194,0.002358414545781194,True,False,False,False,True,False
hexc_01144,1145,30402173,30402172,1,30402173,30402173,False,True,16.230024644085017,positive,0.0583819238538428,-2755.1645170022603,-2772.0711915813454,-16.90667457908512,negative,0.056949038514206414,0.0,30402172,2,0.0,0.056949038514206414,0.0014328853396363833,0.0014328853396363833,True,False,False,False,True,False
hexc_01145,1146,604814009,604814008,1,604814009,604814009,True,False,19.22043154559044,positive,0.0494756295158382,-12322.835473072046,-12342.732554552636,-19.89708148058889,negative,0.04866408233560764,1.8189894035458565e-12,604814009,2,4.448866040384406e-15,0.04866408233561209,0.0008115471802261076,0.0008115471802261076,True,False,False,False,True,False
hexc_01146,1147,1518089,1518088,1,1518089,1518089,False,True,13.232962864995075,positive,0.0696981157976294,-613.579960500205,-627.4895733001999,-13.909612799994989,negative,0.06866325829617478,0.0,1518088,2,0.0,0.06866325829617478,0.001034857501454614,0.001034857501454614,True,False,False,False,True,False
hexc_01147,1148,33916499,33916498,1,33916499,33916499,False,True,16.339412150117706,positive,0.0585439458953165,-2908.073451673103,-2925.0895137582206,-17.016062085117483,negative,0.05659659739490544,0.0,33916498,2,0.0,0.05659659739490544,0.0019473485004110613,0.0019473485004110613,True,False,False,False,True,False
hexc_01148,1149,604692527,604692526,1,604692527,604692527,True,False,19.22023066697293,positive,0.0502751394000731,-12301.176601383844,-12321.073481985815,-19.89688060197296,negative,0.048664557933938805,1.8189894035458565e-12,604692527,2,4.448954435666691e-15,0.04866455793394325,0.0016105814661298498,0.0016105814661298498,True,False,False,False,True,False
hexc_01149,1150,33822053,33822052,1,33822053,33822053,False,True,16.336623603317918,positive,0.0572889911098015,-2907.8851007136445,-2924.8983742519627,-17.013273538318117,negative,0.05660552778080218,0.0,33822052,2,0.0,0.05660552778080218,0.0006834633289993161,0.0006834633289993161,True,False,False,False,True,False
hexc_01150,1151,30405101,30405100,1,30405101,30405101,False,True,16.230120948352898,positive,0.0583189578507988,-2755.268223211985,-2772.174994095338,-16.906770883353147,negative,0.05694872629683948,0.0,30405100,2,0.0,0.05694872629683948,0.0013702315539593155,0.0013702315539593155,True,False,False,False,True,False
hexc_01151,1152,109688263,109688262,1,109688263,109688263,False,True,17.51315292772562,positive,0.0536493335791564,-5280.98952134121,-5299.179324203936,-18.189802862725628,negative,0.05307221518150257,0.0,109688262,2,0.0,0.05307221518150257,0.000577118397653828,0.000577118397653828,True,False,False,False,True,False
hexc_01152,1153,604205809,604205808,1,604205809,604205809,True,False,19.219425441236734,positive,0.0500916480596878,-12298.148618392192,-12318.044693768428,-19.89607537623669,negative,0.04866646447212173,0.0,604205808,2,0.0,0.04866646447212173,0.0014251835875660687,0.0014251835875660687,True,False,False,False,True,False
hexc_01153,1154,179151251,179151250,1,179151251,179151251,False,True,18.003740984666017,positive,0.0531896390827967,-6693.930472789953,-6712.610863709619,-18.680390919666024,negative,0.05172586421191102,0.0,179151250,2,0.0,0.05172586421191102,0.001463774870885677,0.001463774870885677,True,False,False,False,True,False
hexc_01154,1155,179408683,179408682,1,179408683,179408683,False,True,18.00517690664068,positive,0.0532792716347628,-6698.186543122711,-6716.868369964352,-18.68182684164094,negative,0.05172202374548605,0.0,179408682,2,0.0,0.05172202374548605,0.0015572478892767541,0.0015572478892767541,True,False,False,False,True,False
hexc_01155,1156,31018763,31018762,1,31018763,31018763,False,True,16.25010283741915,positive,0.0577392055749262,-2784.166431361288,-2801.093184133707,-16.92675277241915,negative,0.05688401916746956,0.0,31018762,2,0.0,0.05688401916746956,0.0008551864074566387,0.0008551864074566387,True,False,False,False,True,False
hexc_01156,1157,179149627,179149626,1,179149627,179149627,False,True,18.003731919658925,positive,0.052449097351866,-6710.588570189643,-6729.268952044303,-18.68038185465957,negative,0.051725888458673056,0.0,179149626,2,0.0,0.051725888458673056,0.0007232088931929462,0.0007232088931929462,True,False,False,False,True,False
hexc_01157,1158,108625471,108625470,1,108625471,108625471,False,True,17.50341647755884,positive,0.0548992148437754,-5208.908102115018,-5227.088168527577,-18.180066412559427,negative,0.053099644950139725,0.0,108625470,2,0.0,0.053099644950139725,0.0017995698936356733,0.0017995698936356733,True,False,False,False,True,False
hexc_01158,1159,179471161,179471160,1,179471161,179471161,False,True,18.00552509003229,positive,0.0528393789272466,-6701.427084470722,-6720.109259495754,-18.68217502503194,negative,0.05172109259230597,0.0,179471160,2,0.0,0.05172109259230597,0.001118286334940627,0.001118286334940627,True,False,False,False,True,False
hexc_01159,1160,604676123,604676122,1,604676123,604676123,True,False,19.22020353876848,positive,0.0495283809568822,-12333.677787005056,-12353.574640478824,-19.896853473768715,negative,0.04866462216313359,0.0,604676122,2,0.0,0.04866462216313359,0.0008637587937486146,0.0008637587937486146,True,False,False,False,True,False
hexc_01160,1161,33876413,33876412,1,33876413,33876413,False,True,16.338229548471332,positive,0.0585377659146537,-2914.688869476023,-2931.703748959494,-17.014879483471304,negative,0.056600384360144654,0.0,33876412,2,0.0,0.056600384360144654,0.0019373815545090448,0.0019373815545090448,True,False,False,False,True,False
hexc_01161,1162,40835593,40835592,1,40835593,40835593,False,True,16.52506463652532,positive,0.0573022479213347,-3193.8197367636017,-3211.021451335127,-17.201714571525372,negative,0.056008311530142164,0.0,40835592,2,0.0,0.056008311530142164,0.0012939363911925322,0.0012939363911925322,True,False,False,False,True,False
hexc_01162,1163,33925349,33925348,1,33925349,33925349,False,True,16.339673051030964,positive,0.0586968995381285,-2906.803031069068,-2923.819354055099,-17.016322986031355,negative,0.056595761997769285,0.0,33925348,2,0.0,0.056595761997769285,0.0021011375403592117,0.0021011375403592117,True,False,False,False,True,False
hexc_01163,1164,604356979,604356978,1,604356979,604356979,True,False,19.21967560614713,positive,0.0497916518374952,-12301.203182092362,-12321.09950763351,-19.896325541147235,negative,0.04866587213905448,0.0,604356978,2,0.0,0.04866587213905448,0.0011257796984407153,0.0011257796984407153,True,False,False,False,True,False
hexc_01164,1165,179410001,179410000,1,179410001,179410001,False,True,18.0051842529694,positive,0.0523424802961385,-6715.653257842399,-6734.335092030367,-18.68183418796889,negative,0.05172200409871727,9.094947017729282e-13,179410001,2,2.518001616948051e-15,0.05172200409871979,0.0006204761974187081,0.0006204761974187081,True,False,False,False,True,False
hexc_01165,1166,109568141,109568140,1,109568141,109568141,False,True,17.512057205914747,positive,0.0550760585666167,-5229.188151576808,-5247.376858717723,-18.18870714091463,negative,0.05307530066136763,0.0,109568140,2,0.0,0.05307530066136763,0.002000757905249069,0.002000757905249069,True,False,False,False,True,False
hexc_01166,1167,180641137,180641136,1,180641137,180641137,False,True,18.0120229526328,positive,0.0527240326383938,-6723.395571229754,-6742.084244117386,-18.68867288763249,negative,0.051703721387387415,0.0,180641136,2,0.0,0.051703721387387415,0.0010203112510063853,0.0010203112510063853,True,False,False,False,True,False
hexc_01167,1168,604866191,604866190,1,604866191,604866191,True,False,19.22051781963217,positive,0.0499181365283003,-12305.32490920326,-12325.222076957893,-19.89716775463239,negative,0.0486638780768542,0.0,604866190,2,0.0,0.0486638780768542,0.0012542584514461039,0.0012542584514461039,True,False,False,False,True,False
hexc_01168,1169,179436911,179436910,1,179436911,179436911,False,True,18.0053342333602,positive,0.0526897268156398,-6701.110691952542,-6719.792676120902,-18.68198416836003,negative,0.05172160299962596,0.0,179436910,2,0.0,0.05172160299962596,0.0009681238160138411,0.0009681238160138411,True,False,False,False,True,False
hexc_01169,1170,40835407,40835406,1,40835407,40835407,False,True,16.525060081664968,positive,0.0577275682750923,-3192.215260580356,-3209.416970597021,-17.201710016664947,negative,0.05600832581337931,4.547473508864641e-13,40835407,2,1.4806456896753477e-15,0.05600832581338079,0.001719242461711512,0.001719242461711512,True,False,False,False,True,False
hexc_01170,1171,109710487,109710486,1,109710487,109710487,False,True,17.5133555177593,positive,0.053558207608188,-5253.858738135534,-5272.048743588292,-18.19000545275867,negative,0.05307164474070027,0.0,109710486,2,0.0,0.05307164474070027,0.00048656286748773037,0.00048656286748773037,True,False,False,False,True,False
hexc_01171,1172,108553853,108553852,1,108553853,108553853,False,True,17.50275694882216,positive,0.0549840791501077,-5205.682461671916,-5223.861868555738,-18.179406883821684,negative,0.05310150401588995,0.0,108553852,2,0.0,0.05310150401588995,0.0018825751342177524,0.0018825751342177524,True,False,False,False,True,False
hexc_01172,1173,76018253,76018252,1,76018253,76018253,False,True,17.146484040466788,positive,0.0557750751240321,-4357.266274850887,-4375.089408826354,-17.8231339754675,negative,0.05412514707613654,9.094947017729282e-13,76018253,2,2.7619460509124898e-15,0.0541251470761393,0.0016499280478927958,0.0016499280478927958,True,False,False,False,True,False
hexc_01173,1174,604873349,604873348,1,604873349,604873349,True,False,19.220529653584467,positive,0.0492944218218632,-12337.11464127481,-12357.011820863394,-19.89717958858455,negative,0.04866385005942463,0.0,604873348,2,0.0,0.04866385005942463,0.000630571762438567,0.000630571762438567,True,False,False,False,True,False
hexc_01174,1175,17586113,17586112,1,17586113,17586113,False,True,15.682620114466232,positive,0.0608489823387839,-2091.6717257593814,-2108.030995808848,-16.359270049465977,negative,0.058780787573335276,4.547473508864641e-13,17586113,2,1.6339608889130588e-15,0.05878078757333691,0.002068194765446993,0.002068194765446993,True,False,False,False,True,False
hexc_01175,1176,108582377,108582376,1,108582377,108582377,False,True,17.50301967789472,positive,0.0551686357806357,-5203.829403213712,-5222.009072826606,-18.17966961289403,negative,0.053100763425102566,0.0,108582376,2,0.0,0.053100763425102566,0.002067872355533136,0.002067872355533136,True,False,False,False,True,False
hexc_01176,1177,109526147,109526146,1,109526147,109526147,False,True,17.511673864104264,positive,0.0541493262269027,-5233.922461350835,-5252.110785149939,-18.188323799104182,negative,0.05307638021113993,0.0,109526146,2,0.0,0.05307638021113993,0.0010729460157627713,0.0010729460157627713,True,False,False,False,True,False
hexc_01177,1178,33388547,33388546,1,33388547,33388547,False,True,16.323723494950226,positive,0.0581067238097937,-2886.940643570461,-2903.941017000411,-17.000373429950287,negative,0.05664687736574257,0.0,33388546,2,0.0,0.05664687736574257,0.00145984644405113,0.00145984644405113,True,False,False,False,True,False
hexc_01178,1179,179642423,179642422,1,179642423,179642423,False,True,18.00647889418013,positive,0.0534641342034545,-6699.878881125291,-6718.562009954471,-18.68312882918053,negative,0.05171854198818032,0.0,179642422,2,0.0,0.05171854198818032,0.0017455922152741776,0.0017455922152741776,True,False,False,False,True,False
hexc_01179,1180,178911827,178911826,1,178911827,178911827,False,True,18.00240365585222,positive,0.0531932038027157,-6688.582592051286,-6707.261645642138,-18.679053590852163,negative,0.05172944149734134,0.0,178911826,2,0.0,0.05172944149734134,0.0014637623053743581,0.0014637623053743581,True,False,False,False,True,False
hexc_01180,1181,604810847,604810846,1,604810847,604810847,True,False,19.220426317523263,positive,0.0504180546017721,-12298.077850928878,-12317.974927181402,-19.89707625252413,negative,0.048664094713418475,0.0,604810846,2,0.0,0.048664094713418475,0.0017539598883536262,0.0017539598883536262,True,False,False,False,True,False
hexc_01181,1182,39693151,39693150,1,39693151,39693151,False,True,16.496689211882636,positive,0.0581312364374822,-3144.7393196154203,-3161.912658762303,-17.17333914688288,negative,0.05609743336174263,0.0,39693150,2,0.0,0.05609743336174263,0.002033803075739568,0.002033803075739568,True,False,False,False,True,False
hexc_01182,1183,108591871,108591870,1,108591871,108591871,False,True,17.50310710999216,positive,0.0542251619253325,-5211.195394470407,-5229.375151515399,-18.179757044991675,negative,0.053100516972733026,0.0,108591870,2,0.0,0.053100516972733026,0.0011246449525994726,0.0011246449525994726,True,False,False,False,True,False
hexc_01183,1184,33902969,33902968,1,33902969,33902969,False,True,16.33901314963662,positive,0.0587979559752038,-2904.704737853143,-2921.72040093778,-17.0156630846368,negative,0.05659787503052725,4.547473508864641e-13,33902969,2,1.5125906999870994e-15,0.056597875030528766,0.0022000809446750327,0.0022000809446750327,True,False,False,False,True,False
hexc_01184,1185,178906097,178906096,1,178906097,178906097,False,True,18.002371628390115,positive,0.0527304486763606,-6690.505515911239,-6709.184537474629,-18.67902156339005,negative,0.05172952717521143,0.0,178906096,2,0.0,0.05172952717521143,0.0010009215011491657,0.0010009215011491657,True,False,False,False,True,False
hexc_01185,1186,180640561,180640560,1,180640561,180640561,False,True,18.01201976398525,positive,0.0532380313320722,-6720.269286145994,-6738.957955844979,-18.688669698984995,negative,0.05170372990896836,0.0,180640560,2,0.0,0.05170372990896836,0.0015343014231038385,0.0015343014231038385,True,False,False,False,True,False
hexc_01186,1187,108593897,108593896,1,108593897,108593897,False,True,17.503125766831587,positive,0.0546529133139765,-5209.1519527822775,-5227.33172848411,-18.17977570183212,negative,0.05310046438339473,0.0,108593896,2,0.0,0.05310046438339473,0.0015524489305817693,0.0015524489305817693,True,False,False,False,True,False
hexc_01187,1188,30776233,30776232,1,30776233,30776233,False,True,16.242253294220024,positive,0.0579233664053522,-2772.600389569181,-2789.519292798401,-16.918903229219723,negative,0.05690942071859925,0.0,30776232,2,0.0,0.05690942071859925,0.0010139456867529484,0.0010139456867529484,True,False,False,False,True,False
hexc_01188,1189,33863147,33863146,1,33863147,33863147,False,True,16.337837871874388,positive,0.0579572781844086,-2907.671471078397,-2924.6859588852712,-17.014487806874058,negative,0.05660163871128849,0.0,33863146,2,0.0,0.05660163871128849,0.0013556394731201113,0.0013556394731201113,True,False,False,False,True,False
hexc_01189,1190,109814501,109814500,1,109814501,109814501,False,True,17.51430314571484,positive,0.0546547784088785,-5238.234230404719,-5256.425183485434,-18.19095308071519,negative,0.05306897662981806,0.0,109814500,2,0.0,0.05306897662981806,0.001585801779060439,0.001585801779060439,True,False,False,False,True,False
hexc_01190,1191,179382943,179382942,1,179382943,179382943,False,True,18.005033425030863,positive,0.0537636723765154,-6690.55089972146,-6709.232583081492,-18.681683360031457,negative,0.051722407470718296,0.0,179382942,2,0.0,0.051722407470718296,0.002041264905797105,0.002041264905797105,True,False,False,False,True,False
hexc_01191,1192,179662363,179662362,1,179662363,179662363,False,True,18.006589886300457,positive,0.0537690815764019,-6695.398596621022,-6714.081836442323,-18.68323982130096,negative,0.05171824519624445,0.0,179662362,2,0.0,0.05171824519624445,0.0020508363801574545,0.0020508363801574545,True,False,False,False,True,False
hexc_01192,1193,604692299,604692298,1,604692299,604692299,True,False,19.220230289921734,positive,0.0501551319285789,-12299.667164743792,-12319.564044968714,-19.896880224921915,negative,0.0486645588266508,0.0,604692298,2,0.0,0.0486645588266508,0.0014905731019280999,0.0014905731019280999,True,False,False,False,True,False
hexc_01193,1194,30418693,30418692,1,30418693,30418693,False,True,16.23056787871789,positive,0.0576454444892701,-2769.5670340997053,-2786.474251913424,-16.907217813718034,negative,0.056947277398347804,4.547473508864641e-13,30418693,2,1.531690418992739e-15,0.05694727739834934,0.0006981670909207635,0.0006981670909207635,True,False,False,False,True,False
hexc_01194,1195,187449671,187449670,1,187449671,187449671,False,True,18.04902094600996,positive,0.0531234516953333,-6845.460370774743,-6864.186041655753,-18.725670881010046,negative,0.05160503385978136,0.0,187449670,2,0.0,0.05160503385978136,0.0015184178355519412,0.0015184178355519412,True,False,False,False,True,False
hexc_01195,1196,108596063,108596062,1,108596063,108596063,False,True,17.50314571250496,positive,0.0546575804301915,-5208.743554027261,-5226.923349674767,-18.17979564750567,negative,0.05310040816124259,9.094947017729282e-13,108596063,2,2.656495200552833e-15,0.05310040816124525,0.0015571722689462497,0.0015571722689462497,True,False,False,False,True,False
hexc_01196,1197,31020191,31020190,1,31020191,31020191,False,True,16.25014887301157,positive,0.0591767793252844,-2777.238963412824,-2794.1657622208354,-16.926798808011426,negative,0.056883870260632956,0.0,31020190,2,0.0,0.056883870260632956,0.0022929090646514466,0.0022929090646514466,True,False,False,False,True,False
hexc_01197,1198,108595631,108595630,1,108595631,108595631,False,True,17.503141734452274,positive,0.0540053006478409,-5224.452222368835,-5242.632014038287,-18.179791669452243,negative,0.053100419374423904,0.0,108595630,2,0.0,0.053100419374423904,0.0009048812734169936,0.0009048812734169936,True,False,False,False,True,False
hexc_01198,1199,354353,354352,1,354353,354353,False,True,11.778048870408291,positive,0.0773429809248389,-295.0993767612364,-307.5540755666447,-12.454698805408327,negative,0.0762788505112386,0.0,354352,2,0.0,0.0762788505112386,0.0010641304136003032,0.0010641304136003032,True,False,False,False,True,False
hexc_01199,1200,2274949,2274948,1,2274949,2274949,False,True,13.637468192533492,positive,0.0676804907283951,-751.641469157396,-765.9555872849295,-14.314118127533447,negative,0.0668086457146189,0.0,2274948,2,0.0,0.0668086457146189,0.0008718450137761985,0.0008718450137761985,True,False,False,False,True,False
hexc_01200,1201,112219463,112219462,1,112219463,112219463,False,True,17.53596700303238,positive,0.0541123728605688,-5296.984804098535,-5315.197421036568,-18.212616938032625,negative,0.05300805363016413,0.0,112219462,2,0.0,0.05300805363016413,0.001104319230404674,0.001104319230404674,True,False,False,False,True,False
hexc_01201,1202,604864277,604864276,1,604864277,604864277,True,False,19.220514655290945,positive,0.0500681122179068,-12301.902938342191,-12321.800102932482,-19.89716459029114,negative,0.0486638855685838,0.0,604864276,2,0.0,0.0486638855685838,0.0014042266493229996,0.0014042266493229996,True,False,False,False,True,False
hexc_01202,1203,187422077,187422076,1,187422077,187422077,False,True,18.048873727660222,positive,0.0534687166989851,-6841.329816365791,-6860.055340028451,-18.725523662659725,negative,0.05160542580002691,0.0,187422076,2,0.0,0.05160542580002691,0.0018632908989581892,0.0018632908989581892,True,False,False,False,True,False
hexc_01203,1204,109588861,109588860,1,109588861,109588861,False,True,17.512246294101505,positive,0.0533838541467366,-5264.854845748355,-5283.043741977456,-18.18889622910137,negative,0.05307476817598365,0.0,109588860,2,0.0,0.05307476817598365,0.00030908597075295086,0.00030908597075295086,True,False,False,False,True,False
hexc_01204,1205,30387079,30387078,1,30387079,30387079,False,True,16.22952804312963,positive,0.0588391431046485,-2760.6307876501105,-2777.53696562824,-16.906177978129563,negative,0.05695064854331294,0.0,30387078,2,0.0,0.05695064854331294,0.0018884945613355589,0.0018884945613355589,True,False,False,False,True,False
hexc_01205,1206,33471577,33471576,1,33471577,33471577,False,True,16.326207188898582,positive,0.0576972499092111,-2891.200245955929,-2908.2031030798275,-17.002857123898593,negative,0.0566389115210774,0.0,33471576,2,0.0,0.0566389115210774,0.0010583383881337047,0.0010583383881337047,True,False,False,False,True,False
hexc_01206,1207,39638069,39638068,1,39638069,39638069,False,True,16.495300552818737,positive,0.0585308390628215,-3138.057089752306,-3155.2290402401254,-17.171950487818776,negative,0.056101802154388314,4.547473508864641e-13,39638069,2,1.4856871342461706e-15,0.0561018021543898,0.0024290369084317004,0.0024290369084317004,True,False,False,False,True,False
hexc_01207,1208,30802309,30802308,1,30802309,30802309,False,True,16.243100212666345,positive,0.0583791167720737,-2772.1642687029444,-2789.084018850611,-16.91975014766649,negative,0.056906678952850474,0.0,30802308,2,0.0,0.056906678952850474,0.001472437819223224,0.001472437819223224,True,False,False,False,True,False
hexc_01208,1209,109593481,109593480,1,109593481,109593481,False,True,17.51228845078218,positive,0.0552477469879636,-5225.659305493109,-5243.848243878892,-18.18893838578242,negative,0.053074649461318596,9.094947017729282e-13,109593481,2,2.6538719005863638e-15,0.05307464946132125,0.0021730975266423536,0.0021730975266423536,True,False,False,False,True,False
hexc_01209,1210,604170643,604170642,1,604170643,604170643,True,False,19.21936723752058,positive,0.0502961014855357,-12291.576693136458,-12311.47271030898,-19.89601717252117,negative,0.048666602287226086,1.8189894035458565e-12,604170643,2,4.449334411980067e-15,0.048666602287230534,0.0016294991983051635,0.0016294991983051635,True,False,False,False,True,False
hexc_01210,1211,109590113,109590112,1,109590113,109590113,False,True,17.51225771855502,positive,0.0544964114389901,-5232.952008627745,-5251.140916281301,-18.18890765355536,negative,0.053074736004277624,0.0,109590112,2,0.0,0.053074736004277624,0.0014216754347124785,0.0014216754347124785,True,False,False,False,True,False
