candidate_id,x,source,theta_candidate_flag,B3_candidate_flag,post_P0_flag,finite_certificate_flag,selected_block_id,covered_flag,control_relation_flag,status
cand_01011,109719781,theta,True,False,False,True,theta_local:1012:109719780:1,True,True,covered
cand_01012,12842437,theta,True,False,False,True,theta_local:1013:12842436:1,True,True,covered
cand_01013,604691863,theta,True,False,True,False,theta_local:1014:604691862:1,True,True,covered
cand_01014,109511377,theta,True,False,False,True,theta_local:1015:109511376:1,True,True,covered
cand_01015,33865879,theta,True,False,False,True,theta_local:1016:33865878:1,True,True,covered
cand_01016,39641611,theta,True,False,False,True,theta_local:1017:39641610:1,True,True,covered
cand_01017,187509191,theta,True,False,False,True,theta_local:1018:187509190:1,True,True,covered
cand_01018,178014461,theta,True,False,False,True,theta_local:1019:178014460:1,True,True,covered
cand_01019,40847533,theta,True,False,False,True,theta_local:1020:40847532:1,True,True,covered
cand_01020,178037983,theta,True,False,False,True,theta_local:1021:178037982:1,True,True,covered
cand_01021,604871249,theta,True,False,True,False,theta_local:1022:604871248:1,True,True,covered
cand_01022,12828757,theta,True,False,False,True,theta_local:1023:12828756:1,True,True,covered
cand_01023,179667049,theta,True,False,False,True,theta_local:1024:179667048:1,True,True,covered
cand_01024,178913809,theta,True,False,False,True,theta_local:1025:178913808:1,True,True,covered
cand_01025,40840901,theta,True,False,False,True,theta_local:1026:40840900:1,True,True,covered
cand_01026,179380543,theta,True,False,False,True,theta_local:1027:179380542:1,True,True,covered
cand_01027,618377,theta,True,False,False,True,theta_local:1028:618376:1,True,True,covered
cand_01028,179439251,theta,True,False,False,True,theta_local:1029:179439250:1,True,True,covered
cand_01029,31036051,theta,True,False,False,True,theta_local:1030:31036050:1,True,True,covered
cand_01030,39640529,theta,True,False,False,True,theta_local:1031:39640528:1,True,True,covered
cand_01031,180641369,theta,True,False,False,True,theta_local:1032:180641368:1,True,True,covered
cand_01032,30819869,theta,True,False,False,True,theta_local:1033:30819868:1,True,True,covered
cand_01033,604866091,theta,True,False,True,False,theta_local:1034:604866090:1,True,True,covered
cand_01034,12772339,theta,True,False,False,True,theta_local:1035:12772338:1,True,True,covered
cand_01035,109467517,theta,True,False,False,True,theta_local:1036:109467516:1,True,True,covered
cand_01036,179472079,theta,True,False,False,True,theta_local:1037:179472078:1,True,True,covered
cand_01037,187417903,theta,True,False,False,True,theta_local:1038:187417902:1,True,True,covered
cand_01038,7055563,theta,True,False,False,True,theta_local:1039:7055562:1,True,True,covered
cand_01039,30400789,theta,True,False,False,True,theta_local:1040:30400788:1,True,True,covered
cand_01040,33929477,theta,True,False,False,True,theta_local:1041:33929476:1,True,True,covered
cand_01041,40836821,theta,True,False,False,True,theta_local:1042:40836820:1,True,True,covered
cand_01042,30776353,theta,True,False,False,True,theta_local:1043:30776352:1,True,True,covered
cand_01043,3454223,theta,True,False,False,True,theta_local:1044:3454222:1,True,True,covered
cand_01044,178016203,theta,True,False,False,True,theta_local:1045:178016202:1,True,True,covered
cand_01045,109816381,theta,True,False,False,True,theta_local:1046:109816380:1,True,True,covered
cand_01046,179661673,theta,True,False,False,True,theta_local:1047:179661672:1,True,True,covered
cand_01047,30776717,theta,True,False,False,True,theta_local:1048:30776716:1,True,True,covered
cand_01048,604141169,theta,True,False,True,False,theta_local:1049:604141168:1,True,True,covered
cand_01049,17591569,theta,True,False,False,True,theta_local:1050:17591568:1,True,True,covered
cand_01050,108835253,theta,True,False,False,True,theta_local:1051:108835252:1,True,True,covered
cand_01051,39640759,theta,True,False,False,True,theta_local:1052:39640758:1,True,True,covered
cand_01052,30336773,theta,True,False,False,True,theta_local:1053:30336772:1,True,True,covered
cand_01053,33865669,theta,True,False,False,True,theta_local:1054:33865668:1,True,True,covered
cand_01054,179400047,theta,True,False,False,True,theta_local:1055:179400046:1,True,True,covered
cand_01055,179379173,theta,True,False,False,True,theta_local:1056:179379172:1,True,True,covered
cand_01056,31034303,theta,True,False,False,True,theta_local:1057:31034302:1,True,True,covered
cand_01057,604357393,theta,True,False,True,False,theta_local:1058:604357392:1,True,True,covered
cand_01058,109594403,theta,True,False,False,True,theta_local:1059:109594402:1,True,True,covered
cand_01059,40846573,theta,True,False,False,True,theta_local:1060:40846572:1,True,True,covered
cand_01060,33914129,theta,True,False,False,True,theta_local:1061:33914128:1,True,True,covered
cand_01061,604361011,theta,True,False,True,False,theta_local:1062:604361010:1,True,True,covered
cand_01062,108592613,theta,True,False,False,True,theta_local:1063:108592612:1,True,True,covered
cand_01063,40882469,theta,True,False,False,True,theta_local:1064:40882468:1,True,True,covered
cand_01064,109589027,theta,True,False,False,True,theta_local:1065:109589026:1,True,True,covered
cand_01065,7114117,theta,True,False,False,True,theta_local:1066:7114116:1,True,True,covered
cand_01066,108591991,theta,True,False,False,True,theta_local:1067:108591990:1,True,True,covered
cand_01067,109706759,theta,True,False,False,True,theta_local:1068:109706758:1,True,True,covered
cand_01068,40861279,theta,True,False,False,True,theta_local:1069:40861278:1,True,True,covered
cand_01069,31039139,theta,True,False,False,True,theta_local:1070:31039138:1,True,True,covered
cand_01070,30780077,theta,True,False,False,True,theta_local:1071:30780076:1,True,True,covered
cand_01071,17594911,theta,True,False,False,True,theta_local:1072:17594910:1,True,True,covered
cand_01072,187494023,theta,True,False,False,True,theta_local:1073:187494022:1,True,True,covered
cand_01073,604884331,theta,True,False,True,False,theta_local:1074:604884330:1,True,True,covered
cand_01074,604361111,theta,True,False,True,False,theta_local:1075:604361110:1,True,True,covered
cand_01075,30399821,theta,True,False,False,True,theta_local:1076:30399820:1,True,True,covered
cand_01076,187494157,theta,True,False,False,True,theta_local:1077:187494156:1,True,True,covered
cand_01077,109527767,theta,True,False,False,True,theta_local:1078:109527766:1,True,True,covered
cand_01078,30781769,theta,True,False,False,True,theta_local:1079:30781768:1,True,True,covered
cand_01079,179663629,theta,True,False,False,True,theta_local:1080:179663628:1,True,True,covered
cand_01080,17999011,theta,True,False,False,True,theta_local:1081:17999010:1,True,True,covered
cand_01081,179380961,theta,True,False,False,True,theta_local:1082:179380960:1,True,True,covered
cand_01082,109603309,theta,True,False,False,True,theta_local:1083:109603308:1,True,True,covered
cand_01083,179408591,theta,True,False,False,True,theta_local:1084:179408590:1,True,True,covered
cand_01084,33412189,theta,True,False,False,True,theta_local:1085:33412188:1,True,True,covered
cand_01085,12772057,theta,True,False,False,True,theta_local:1086:12772056:1,True,True,covered
cand_01086,108548851,theta,True,False,False,True,theta_local:1087:108548850:1,True,True,covered
cand_01087,108811249,theta,True,False,False,True,theta_local:1088:108811248:1,True,True,covered
cand_01088,108537413,theta,True,False,False,True,theta_local:1089:108537412:1,True,True,covered
cand_01089,179149561,theta,True,False,False,True,theta_local:1090:179149560:1,True,True,covered
cand_01090,30336529,theta,True,False,False,True,theta_local:1091:30336528:1,True,True,covered
cand_01091,108833029,theta,True,False,False,True,theta_local:1092:108833028:1,True,True,covered
cand_01092,30781631,theta,True,False,False,True,theta_local:1093:30781630:1,True,True,covered
cand_01093,76020619,theta,True,False,False,True,theta_local:1094:76020618:1,True,True,covered
cand_01094,108532337,theta,True,False,False,True,theta_local:1095:108532336:1,True,True,covered
cand_01095,33489283,theta,True,False,False,True,theta_local:1096:33489282:1,True,True,covered
cand_01096,180619783,theta,True,False,False,True,theta_local:1097:180619782:1,True,True,covered
cand_01097,30804737,theta,True,False,False,True,theta_local:1098:30804736:1,True,True,covered
cand_01098,33920713,theta,True,False,False,True,theta_local:1099:33920712:1,True,True,covered
cand_01099,179407897,theta,True,False,False,True,theta_local:1100:179407896:1,True,True,covered
cand_01100,33866149,theta,True,False,False,True,theta_local:1101:33866148:1,True,True,covered
cand_01101,18001811,theta,True,False,False,True,theta_local:1102:18001810:1,True,True,covered
cand_01102,33902461,theta,True,False,False,True,theta_local:1103:33902460:1,True,True,covered
cand_01103,108583633,theta,True,False,False,True,theta_local:1104:108583632:1,True,True,covered
cand_01104,30799543,theta,True,False,False,True,theta_local:1105:30799542:1,True,True,covered
cand_01105,108548933,theta,True,False,False,True,theta_local:1106:108548932:1,True,True,covered
cand_01106,178014149,theta,True,False,False,True,theta_local:1107:178014148:1,True,True,covered
cand_01107,33930191,theta,True,False,False,True,theta_local:1108:33930190:1,True,True,covered
cand_01108,187509859,theta,True,False,False,True,theta_local:1109:187509858:1,True,True,covered
cand_01109,108549031,theta,True,False,False,True,theta_local:1110:108549030:1,True,True,covered
cand_01110,179400083,theta,True,False,False,True,theta_local:1111:179400082:1,True,True,covered
cand_01111,30775301,theta,True,False,False,True,theta_local:1112:30775300:1,True,True,covered
cand_01112,108547793,theta,True,False,False,True,theta_local:1113:108547792:1,True,True,covered
cand_01113,604357543,theta,True,False,True,False,theta_local:1114:604357542:1,True,True,covered
cand_01114,109467443,theta,True,False,False,True,theta_local:1115:109467442:1,True,True,covered
cand_01115,33921493,theta,True,False,False,True,theta_local:1116:33921492:1,True,True,covered
cand_01116,179604479,theta,True,False,False,True,theta_local:1117:179604478:1,True,True,covered
cand_01117,17590163,theta,True,False,False,True,theta_local:1118:17590162:1,True,True,covered
cand_01118,30802271,theta,True,False,False,True,theta_local:1119:30802270:1,True,True,covered
cand_01119,178894409,theta,True,False,False,True,theta_local:1120:178894408:1,True,True,covered
cand_01120,178036589,theta,True,False,False,True,theta_local:1121:178036588:1,True,True,covered
cand_01121,187494079,theta,True,False,False,True,theta_local:1122:187494078:1,True,True,covered
cand_01122,187420817,theta,True,False,False,True,theta_local:1123:187420816:1,True,True,covered
cand_01123,3241151,theta,True,False,False,True,theta_local:1124:3241150:1,True,True,covered
cand_01124,178014073,theta,True,False,False,True,theta_local:1125:178014072:1,True,True,covered
cand_01125,109494269,theta,True,False,False,True,theta_local:1126:109494268:1,True,True,covered
cand_01126,604676357,theta,True,False,True,False,theta_local:1127:604676356:1,True,True,covered
cand_01127,12830347,theta,True,False,False,True,theta_local:1128:12830346:1,True,True,covered
cand_01128,1510669,theta,True,False,False,True,theta_local:1129:1510668:1,True,True,covered
cand_01129,180642733,theta,True,False,False,True,theta_local:1130:180642732:1,True,True,covered
cand_01130,604713503,theta,True,False,True,False,theta_local:1131:604713502:1,True,True,covered
cand_01131,178013497,theta,True,False,False,True,theta_local:1132:178013496:1,True,True,covered
cand_01132,178037773,theta,True,False,False,True,theta_local:1133:178037772:1,True,True,covered
cand_01133,604432771,theta,True,False,True,False,theta_local:1134:604432770:1,True,True,covered
cand_01134,30372631,theta,True,False,False,True,theta_local:1135:30372630:1,True,True,covered
cand_01135,5897,theta,True,False,False,True,theta_local:1136:5896:1,True,True,covered
cand_01136,40397051,theta,True,False,False,True,theta_local:1137:40397050:1,True,True,covered
cand_01137,33489319,theta,True,False,False,True,theta_local:1138:33489318:1,True,True,covered
cand_01138,33921133,theta,True,False,False,True,theta_local:1139:33921132:1,True,True,covered
cand_01139,109452439,theta,True,False,False,True,theta_local:1140:109452438:1,True,True,covered
cand_01140,179380801,theta,True,False,False,True,theta_local:1141:179380800:1,True,True,covered
cand_01141,109507313,theta,True,False,False,True,theta_local:1142:109507312:1,True,True,covered
cand_01142,109709489,theta,True,False,False,True,theta_local:1143:109709488:1,True,True,covered
cand_01143,30402077,theta,True,False,False,True,theta_local:1144:30402076:1,True,True,covered
cand_01144,30402173,theta,True,False,False,True,theta_local:1145:30402172:1,True,True,covered
cand_01145,604814009,theta,True,False,True,False,theta_local:1146:604814008:1,True,True,covered
cand_01146,1518089,theta,True,False,False,True,theta_local:1147:1518088:1,True,True,covered
cand_01147,33916499,theta,True,False,False,True,theta_local:1148:33916498:1,True,True,covered
cand_01148,604692527,theta,True,False,True,False,theta_local:1149:604692526:1,True,True,covered
cand_01149,33822053,theta,True,False,False,True,theta_local:1150:33822052:1,True,True,covered
cand_01150,30405101,theta,True,False,False,True,theta_local:1151:30405100:1,True,True,covered
cand_01151,109688263,theta,True,False,False,True,theta_local:1152:109688262:1,True,True,covered
cand_01152,604205809,theta,True,False,True,False,theta_local:1153:604205808:1,True,True,covered
cand_01153,179151251,theta,True,False,False,True,theta_local:1154:179151250:1,True,True,covered
cand_01154,179408683,theta,True,False,False,True,theta_local:1155:179408682:1,True,True,covered
cand_01155,31018763,theta,True,False,False,True,theta_local:1156:31018762:1,True,True,covered
cand_01156,179149627,theta,True,False,False,True,theta_local:1157:179149626:1,True,True,covered
cand_01157,108625471,theta,True,False,False,True,theta_local:1158:108625470:1,True,True,covered
cand_01158,179471161,theta,True,False,False,True,theta_local:1159:179471160:1,True,True,covered
cand_01159,604676123,theta,True,False,True,False,theta_local:1160:604676122:1,True,True,covered
cand_01160,33876413,theta,True,False,False,True,theta_local:1161:33876412:1,True,True,covered
cand_01161,40835593,theta,True,False,False,True,theta_local:1162:40835592:1,True,True,covered
cand_01162,33925349,theta,True,False,False,True,theta_local:1163:33925348:1,True,True,covered
cand_01163,604356979,theta,True,False,True,False,theta_local:1164:604356978:1,True,True,covered
cand_01164,179410001,theta,True,False,False,True,theta_local:1165:179410000:1,True,True,covered
cand_01165,109568141,theta,True,False,False,True,theta_local:1166:109568140:1,True,True,covered
cand_01166,180641137,theta,True,False,False,True,theta_local:1167:180641136:1,True,True,covered
cand_01167,604866191,theta,True,False,True,False,theta_local:1168:604866190:1,True,True,covered
cand_01168,179436911,theta,True,False,False,True,theta_local:1169:179436910:1,True,True,covered
cand_01169,40835407,theta,True,False,False,True,theta_local:1170:40835406:1,True,True,covered
cand_01170,109710487,theta,True,False,False,True,theta_local:1171:109710486:1,True,True,covered
cand_01171,108553853,theta,True,False,False,True,theta_local:1172:108553852:1,True,True,covered
cand_01172,76018253,theta,True,False,False,True,theta_local:1173:76018252:1,True,True,covered
cand_01173,604873349,theta,True,False,True,False,theta_local:1174:604873348:1,True,True,covered
cand_01174,17586113,theta,True,False,False,True,theta_local:1175:17586112:1,True,True,covered
cand_01175,108582377,theta,True,False,False,True,theta_local:1176:108582376:1,True,True,covered
cand_01176,109526147,theta,True,False,False,True,theta_local:1177:109526146:1,True,True,covered
cand_01177,33388547,theta,True,False,False,True,theta_local:1178:33388546:1,True,True,covered
cand_01178,179642423,theta,True,False,False,True,theta_local:1179:179642422:1,True,True,covered
cand_01179,178911827,theta,True,False,False,True,theta_local:1180:178911826:1,True,True,covered
cand_01180,604810847,theta,True,False,True,False,theta_local:1181:604810846:1,True,True,covered
cand_01181,39693151,theta,True,False,False,True,theta_local:1182:39693150:1,True,True,covered
cand_01182,108591871,theta,True,False,False,True,theta_local:1183:108591870:1,True,True,covered
cand_01183,33902969,theta,True,False,False,True,theta_local:1184:33902968:1,True,True,covered
cand_01184,178906097,theta,True,False,False,True,theta_local:1185:178906096:1,True,True,covered
cand_01185,180640561,theta,True,False,False,True,theta_local:1186:180640560:1,True,True,covered
cand_01186,108593897,theta,True,False,False,True,theta_local:1187:108593896:1,True,True,covered
cand_01187,30776233,theta,True,False,False,True,theta_local:1188:30776232:1,True,True,covered
cand_01188,33863147,theta,True,False,False,True,theta_local:1189:33863146:1,True,True,covered
cand_01189,109814501,theta,True,False,False,True,theta_local:1190:109814500:1,True,True,covered
cand_01190,179382943,theta,True,False,False,True,theta_local:1191:179382942:1,True,True,covered
cand_01191,179662363,theta,True,False,False,True,theta_local:1192:179662362:1,True,True,covered
cand_01192,604692299,theta,True,False,True,False,theta_local:1193:604692298:1,True,True,covered
cand_01193,30418693,theta,True,False,False,True,theta_local:1194:30418692:1,True,True,covered
cand_01194,187449671,theta,True,False,False,True,theta_local:1195:187449670:1,True,True,covered
cand_01195,108596063,theta,True,False,False,True,theta_local:1196:108596062:1,True,True,covered
cand_01196,31020191,theta,True,False,False,True,theta_local:1197:31020190:1,True,True,covered
cand_01197,108595631,theta,True,False,False,True,theta_local:1198:108595630:1,True,True,covered
cand_01198,354353,theta,True,False,False,True,theta_local:1199:354352:1,True,True,covered
cand_01199,2274949,theta,True,False,False,True,theta_local:1200:2274948:1,True,True,covered
cand_01200,112219463,theta,True,False,False,True,theta_local:1201:112219462:1,True,True,covered
cand_01201,604864277,theta,True,False,True,False,theta_local:1202:604864276:1,True,True,covered
cand_01202,187422077,theta,True,False,False,True,theta_local:1203:187422076:1,True,True,covered
cand_01203,109588861,theta,True,False,False,True,theta_local:1204:109588860:1,True,True,covered
cand_01204,30387079,theta,True,False,False,True,theta_local:1205:30387078:1,True,True,covered
cand_01205,33471577,theta,True,False,False,True,theta_local:1206:33471576:1,True,True,covered
cand_01206,39638069,theta,True,False,False,True,theta_local:1207:39638068:1,True,True,covered
cand_01207,30802309,theta,True,False,False,True,theta_local:1208:30802308:1,True,True,covered
cand_01208,109593481,theta,True,False,False,True,theta_local:1209:109593480:1,True,True,covered
cand_01209,604170643,theta,True,False,True,False,theta_local:1210:604170642:1,True,True,covered
cand_01210,109590113,theta,True,False,False,True,theta_local:1211:109590112:1,True,True,covered
cand_01211,7103101,theta,True,False,False,True,theta_local:1212:7103100:1,True,True,covered
cand_01212,3241201,theta,True,False,False,True,theta_local:1213:3241200:1,True,True,covered
cand_01213,604810753,theta,True,False,True,False,theta_local:1214:604810752:1,True,True,covered
cand_01214,30386869,theta,True,False,False,True,theta_local:1215:30386868:1,True,True,covered
cand_01215,112219519,theta,True,False,False,True,theta_local:1216:112219518:1,True,True,covered
cand_01216,178039549,theta,True,False,False,True,theta_local:1217:178039548:1,True,True,covered
cand_01217,109705303,theta,True,False,False,True,theta_local:1218:109705302:1,True,True,covered
cand_01218,109726283,theta,True,False,False,True,theta_local:1219:109726282:1,True,True,covered
cand_01219,17640167,theta,True,False,False,True,theta_local:1220:17640166:1,True,True,covered
cand_01220,76024139,theta,True,False,False,True,theta_local:1221:76024138:1,True,True,covered
cand_01221,109591463,theta,True,False,False,True,theta_local:1222:109591462:1,True,True,covered
cand_01222,604432651,theta,True,False,True,False,theta_local:1223:604432650:1,True,True,covered
cand_01223,12784633,theta,True,False,False,True,theta_local:1224:12784632:1,True,True,covered
cand_01224,178013449,theta,True,False,False,True,theta_local:1225:178013448:1,True,True,covered
cand_01225,179412329,theta,True,False,False,True,theta_local:1226:179412328:1,True,True,covered
cand_01226,2275549,theta,True,False,False,True,theta_local:1227:2275548:1,True,True,covered
cand_01227,108624221,theta,True,False,False,True,theta_local:1228:108624220:1,True,True,covered
cand_01228,604693459,theta,True,False,True,False,theta_local:1229:604693458:1,True,True,covered
cand_01229,109670843,theta,True,False,False,True,theta_local:1230:109670842:1,True,True,covered
cand_01230,604325339,theta,True,False,True,False,theta_local:1231:604325338:1,True,True,covered
cand_01231,604813789,theta,True,False,True,False,theta_local:1232:604813788:1,True,True,covered
cand_01232,187505431,theta,True,False,False,True,theta_local:1233:187505430:1,True,True,covered
cand_01233,109507157,theta,True,False,False,True,theta_local:1234:109507156:1,True,True,covered
cand_01234,108832939,theta,True,False,False,True,theta_local:1235:108832938:1,True,True,covered
cand_01235,180641081,theta,True,False,False,True,theta_local:1236:180641080:1,True,True,covered
cand_01236,604691159,theta,True,False,True,False,theta_local:1237:604691158:1,True,True,covered
cand_01237,109710067,theta,True,False,False,True,theta_local:1238:109710066:1,True,True,covered
cand_01238,108596263,theta,True,False,False,True,theta_local:1239:108596262:1,True,True,covered
cand_01239,604674857,theta,True,False,True,False,theta_local:1240:604674856:1,True,True,covered
cand_01240,40844981,theta,True,False,False,True,theta_local:1241:40844980:1,True,True,covered
cand_01241,33915443,theta,True,False,False,True,theta_local:1242:33915442:1,True,True,covered
cand_01242,180643423,theta,True,False,False,True,theta_local:1243:180643422:1,True,True,covered
cand_01243,108531719,theta,True,False,False,True,theta_local:1244:108531718:1,True,True,covered
cand_01244,108835757,theta,True,False,False,True,theta_local:1245:108835756:1,True,True,covered
cand_01245,109496897,theta,True,False,False,True,theta_local:1246:109496896:1,True,True,covered
cand_01246,108555593,theta,True,False,False,True,theta_local:1247:108555592:1,True,True,covered
cand_01247,109683107,theta,True,False,False,True,theta_local:1248:109683106:1,True,True,covered
cand_01248,30348053,theta,True,False,False,True,theta_local:1249:30348052:1,True,True,covered
cand_01249,30650057,theta,True,False,False,True,theta_local:1250:30650056:1,True,True,covered
cand_01250,30422963,theta,True,False,False,True,theta_local:1251:30422962:1,True,True,covered
cand_01251,108804461,theta,True,False,False,True,theta_local:1252:108804460:1,True,True,covered
cand_01252,604828963,theta,True,False,True,False,theta_local:1253:604828962:1,True,True,covered
cand_01253,604838293,theta,True,False,True,False,theta_local:1254:604838292:1,True,True,covered
cand_01254,112219651,theta,True,False,False,True,theta_local:1255:112219650:1,True,True,covered
cand_01255,179380469,theta,True,False,False,True,theta_local:1256:179380468:1,True,True,covered
cand_01256,30784291,theta,True,False,False,True,theta_local:1257:30784290:1,True,True,covered
cand_01257,178878053,theta,True,False,False,True,theta_local:1258:178878052:1,True,True,covered
cand_01258,33902221,theta,True,False,False,True,theta_local:1259:33902220:1,True,True,covered
cand_01259,108563909,theta,True,False,False,True,theta_local:1260:108563908:1,True,True,covered
cand_01260,30423017,theta,True,False,False,True,theta_local:1261:30423016:1,True,True,covered
cand_01261,604871021,theta,True,False,True,False,theta_local:1262:604871020:1,True,True,covered
cand_01262,178039643,theta,True,False,False,True,theta_local:1263:178039642:1,True,True,covered
cand_01263,108592369,theta,True,False,False,True,theta_local:1264:108592368:1,True,True,covered
cand_01264,109588133,theta,True,False,False,True,theta_local:1265:109588132:1,True,True,covered
cand_01265,40841069,theta,True,False,False,True,theta_local:1266:40841068:1,True,True,covered
cand_01266,604150829,theta,True,False,True,False,theta_local:1267:604150828:1,True,True,covered
cand_01267,109594687,theta,True,False,False,True,theta_local:1268:109594686:1,True,True,covered
cand_01268,604160737,theta,True,False,True,False,theta_local:1269:604160736:1,True,True,covered
cand_01269,109813801,theta,True,False,False,True,theta_local:1270:109813800:1,True,True,covered
cand_01270,30982811,theta,True,False,False,True,theta_local:1271:30982810:1,True,True,covered
cand_01271,109682933,theta,True,False,False,True,theta_local:1272:109682932:1,True,True,covered
cand_01272,109684063,theta,True,False,False,True,theta_local:1273:109684062:1,True,True,covered
cand_01273,33862223,theta,True,False,False,True,theta_local:1274:33862222:1,True,True,covered
cand_01274,1516681,theta,True,False,False,True,theta_local:1275:1516680:1,True,True,covered
cand_01275,604849313,theta,True,False,True,False,theta_local:1276:604849312:1,True,True,covered
cand_01276,604150787,theta,True,False,True,False,theta_local:1277:604150786:1,True,True,covered
cand_01277,152981,theta,True,False,False,True,theta_local:1278:152980:1,True,True,covered
cand_01278,7048673,theta,True,False,False,True,theta_local:1279:7048672:1,True,True,covered
cand_01279,109590289,theta,True,False,False,True,theta_local:1280:109590288:1,True,True,covered
cand_01280,108548681,theta,True,False,False,True,theta_local:1281:108548680:1,True,True,covered
cand_01281,604872803,theta,True,False,True,False,theta_local:1282:604872802:1,True,True,covered
cand_01282,187509379,theta,True,False,False,True,theta_local:1283:187509378:1,True,True,covered
cand_01283,604150567,theta,True,False,True,False,theta_local:1284:604150566:1,True,True,covered
cand_01284,30801559,theta,True,False,False,True,theta_local:1285:30801558:1,True,True,covered
cand_01285,604365233,theta,True,False,True,False,theta_local:1286:604365232:1,True,True,covered
cand_01286,179150141,theta,True,False,False,True,theta_local:1287:179150140:1,True,True,covered
cand_01287,604848941,theta,True,False,True,False,theta_local:1288:604848940:1,True,True,covered
cand_01288,179433659,theta,True,False,False,True,theta_local:1289:179433658:1,True,True,covered
cand_01289,7112603,theta,True,False,False,True,theta_local:1290:7112602:1,True,True,covered
cand_01290,179403041,theta,True,False,False,True,theta_local:1291:179403040:1,True,True,covered
cand_01291,33903361,theta,True,False,False,True,theta_local:1292:33903360:1,True,True,covered
cand_01292,604863731,theta,True,False,True,False,theta_local:1293:604863730:1,True,True,covered
cand_01293,3439283,theta,True,False,False,True,theta_local:1294:3439282:1,True,True,covered
cand_01294,179471219,theta,True,False,False,True,theta_local:1295:179471218:1,True,True,covered
cand_01295,178913221,theta,True,False,False,True,theta_local:1296:178913220:1,True,True,covered
cand_01296,187418041,theta,True,False,False,True,theta_local:1297:187418040:1,True,True,covered
cand_01297,179403503,theta,True,False,False,True,theta_local:1298:179403502:1,True,True,covered
cand_01298,604872721,theta,True,False,True,False,theta_local:1299:604872720:1,True,True,covered
cand_01299,179147951,theta,True,False,False,True,theta_local:1300:179147950:1,True,True,covered
cand_01300,109707979,theta,True,False,False,True,theta_local:1301:109707978:1,True,True,covered
cand_01301,179412287,theta,True,False,False,True,theta_local:1302:179412286:1,True,True,covered
cand_01302,30336851,theta,True,False,False,True,theta_local:1303:30336850:1,True,True,covered
cand_01303,604157051,theta,True,False,True,False,theta_local:1304:604157050:1,True,True,covered
cand_01304,33840967,theta,True,False,False,True,theta_local:1305:33840966:1,True,True,covered
cand_01305,3281351,theta,True,False,False,True,theta_local:1306:3281350:1,True,True,covered
cand_01306,604693021,theta,True,False,True,False,theta_local:1307:604693020:1,True,True,covered
cand_01307,30786757,theta,True,False,False,True,theta_local:1308:30786756:1,True,True,covered
cand_01308,3279763,theta,True,False,False,True,theta_local:1309:3279762:1,True,True,covered
cand_01309,30788371,theta,True,False,False,True,theta_local:1310:30788370:1,True,True,covered
cand_01310,179156687,theta,True,False,False,True,theta_local:1311:179156686:1,True,True,covered
cand_01311,108530111,theta,True,False,False,True,theta_local:1312:108530110:1,True,True,covered
cand_01312,604814333,theta,True,False,True,False,theta_local:1313:604814332:1,True,True,covered
cand_01313,33925037,theta,True,False,False,True,theta_local:1314:33925036:1,True,True,covered
cand_01314,22052803,theta,True,False,False,True,theta_local:1315:22052802:1,True,True,covered
cand_01315,39692819,theta,True,False,False,True,theta_local:1316:39692818:1,True,True,covered
cand_01316,187422727,theta,True,False,False,True,theta_local:1317:187422726:1,True,True,covered
cand_01317,604692973,theta,True,False,True,False,theta_local:1318:604692972:1,True,True,covered
cand_01318,604141757,theta,True,False,True,False,theta_local:1319:604141756:1,True,True,covered
cand_01319,179378609,theta,True,False,False,True,theta_local:1320:179378608:1,True,True,covered
cand_01320,30784867,theta,True,False,False,True,theta_local:1321:30784866:1,True,True,covered
cand_01321,30981373,theta,True,False,False,True,theta_local:1322:30981372:1,True,True,covered
cand_01322,109814591,theta,True,False,False,True,theta_local:1323:109814590:1,True,True,covered
cand_01323,108830327,theta,True,False,False,True,theta_local:1324:108830326:1,True,True,covered
cand_01324,76024181,theta,True,False,False,True,theta_local:1325:76024180:1,True,True,covered
cand_01325,108548647,theta,True,False,False,True,theta_local:1326:108548646:1,True,True,covered
cand_01326,604811069,theta,True,False,True,False,theta_local:1327:604811068:1,True,True,covered
cand_01327,604872761,theta,True,False,True,False,theta_local:1328:604872760:1,True,True,covered
cand_01328,604435823,theta,True,False,True,False,theta_local:1329:604435822:1,True,True,covered
cand_01329,109707929,theta,True,False,False,True,theta_local:1330:109707928:1,True,True,covered
cand_01330,30820781,theta,True,False,False,True,theta_local:1331:30820780:1,True,True,covered
cand_01331,179472173,theta,True,False,False,True,theta_local:1332:179472172:1,True,True,covered
cand_01332,179436143,theta,True,False,False,True,theta_local:1333:179436142:1,True,True,covered
cand_01333,109670909,theta,True,False,False,True,theta_local:1334:109670908:1,True,True,covered
cand_01334,179142281,theta,True,False,False,True,theta_local:1335:179142280:1,True,True,covered
cand_01335,40869427,theta,True,False,False,True,theta_local:1336:40869426:1,True,True,covered
cand_01336,109814087,theta,True,False,False,True,theta_local:1337:109814086:1,True,True,covered
cand_01337,604693499,theta,True,False,True,False,theta_local:1338:604693498:1,True,True,covered
cand_01338,604724507,theta,True,False,True,False,theta_local:1339:604724506:1,True,True,covered
cand_01339,179470367,theta,True,False,False,True,theta_local:1340:179470366:1,True,True,covered
cand_01340,109670989,theta,True,False,False,True,theta_local:1341:109670988:1,True,True,covered
cand_01341,178013933,theta,True,False,False,True,theta_local:1342:178013932:1,True,True,covered
