candidate_id,block_id,x,y,h,p_star,Q_R2Q,Q_delta_D,Q_exc,epsilon,E_theta,abs_E_theta,row_regime,post_P0_flag,finite_zone_flag,finite_certified_flag,threshold_relevant_flag,forbidden_flag,O2_safe_flag,repaid_flag,B3_safe_flag,non_surviving_flag,surviving_unrepaid_flag,harmless_flag,positive_flag,negative_flag,E_theta_sign,threshold_flag,Q_R2Q_bin,B3_failure,B3_accumulation_risk_flag,B3_surviving_unrepaid_flag,B3_non_surviving_flag,B3_repaid_flag_from_b3,B3_pass,covered_flag
hexc_00629,630,30848971,30848970,1,30848971,0.058579513692382,0.0569017791141042,0.0,0.0016777345782777,16.24461395281611,16.24461395281611,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00630,631,108582251,108582250,1,108582251,0.0547495290911708,0.0531007666960659,0.0,0.0016487623951048,17.503018517484747,17.503018517484747,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00631,632,39640963,39640962,1,39640963,0.0580400668049056,0.056101572450676,0.0,0.0019384943542295,16.49537356077376,16.49537356077376,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00632,633,22048451,22048450,1,22048451,0.059301344400477,0.0580100004874779,0.0,0.001291343912999,15.908752907956416,15.908752907956416,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00633,634,33925711,33925710,1,33925711,0.0587468552079326,0.0565957278318849,0.0,0.0021511273760476,16.33968372146117,16.33968372146117,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00634,635,109814323,109814320,3,109814437,0.0633755060442757,0.0612787742526439,0.0102131290574457,-0.008116397265814,34.02860303138397,34.02860303138397,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00635,636,31019627,31019626,1,31019627,0.0592948192838186,0.0568839290716649,0.0,0.0024108902121536,16.25013069114005,16.25013069114005,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00636,637,179471563,179471562,1,179471563,0.0529207311887221,0.051721086602178,0.0,0.001199644586544,18.00552732994397,18.00552732994397,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00637,638,40844891,40844890,1,40844891,0.0565828693332161,0.0560075976140371,1.480606450739212e-15,0.0005752717191774,16.525292304129255,16.525292304129255,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00638,639,180628951,180628950,1,180628951,0.053746653892514,0.0517039016784745,0.0,0.0020427522140394,18.01195549064018,18.01195549064018,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00639,640,30419219,30419218,1,30419219,0.058670038662687,0.0569472213415776,0.0,0.0017228173211093,16.23058517056709,16.23058517056709,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00640,641,187504433,187504432,1,187504433,0.0527700079995033,0.0516042562185729,0.0,0.0011657517809303,18.049313045761924,18.049313045761924,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00641,642,17640383,17640382,1,17640383,0.0597908065041726,0.0587701475341726,0.0,0.0010206589699999,15.685701320325355,15.685701320325355,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00642,643,40865009,40865008,1,40865009,0.0577667541715999,0.0560060535384038,0.0,0.001760700633196,16.52578472916971,16.52578472916971,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00643,644,109489717,109489716,1,109489717,0.0543575136108819,0.0530773170967577,0.0,0.0012801965141241,17.511341194135333,17.511341194135333,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00644,645,22052533,22052532,1,22052533,0.0601268944145263,0.0580093777705235,0.0,0.0021175166440027,15.908938028542916,15.908938028542916,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00645,646,4994851,4994850,1,4994851,0.0655616696833343,0.0634751684817397,0.0,0.0020865012015945,14.423918139790043,14.423918139790043,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00646,647,1184527,1184526,1,1184527,0.0713029062187651,0.0698526095506292,0.0,0.0014502966681358,12.984854096749215,12.984854096749215,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00647,648,12784897,12784896,1,12784897,0.0624796157859059,0.0599030406605139,1.6982560607578553e-15,0.0025765751253902,15.363775110358976,15.363775110358976,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00648,649,109494937,109494936,1,109494937,0.0546385149744283,0.053077182830663,0.0,0.0015613321437652,17.511388868708924,17.511388868708924,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00649,650,180642689,180642688,1,180642689,0.0538199983464121,0.0517036984266119,0.0,0.0021162999198001,18.01203154421586,18.01203154421586,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00650,651,30372383,30372382,1,30372383,0.0577692159185545,0.0569522169750933,0.0,0.0008169989434611,16.229044299534714,16.229044299534714,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00651,652,39644461,39644460,1,39644461,0.0588197708884661,0.05610129483093,0.0,0.002718476057536,16.49546179893472,16.49546179893472,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00652,653,30336731,30336730,1,30336731,0.0590425078700368,0.0569560254529983,0.0,0.0020864824170384,16.227869780529264,16.227869780529264,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00653,654,109442621,109442620,1,109442621,0.0553579920235929,0.053078528795507,0.0,0.0022794632280858,17.510910960747644,17.510910960747644,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00654,655,109568047,109568046,1,109568047,0.0552176978121025,0.0530753030773353,0.0,0.0021423947347671,17.512056348000765,17.512056348000765,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00655,656,1189057,1189056,1,1189057,0.0719034765237246,0.0698340002359772,0.0,0.0020694762877473,12.988671113968772,12.988671113968772,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00656,657,179470607,179470606,1,179470607,0.0532267242816651,0.0517211008473831,2.517912122113758e-15,0.0015056234342794,18.005522003180605,18.005522003180605,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00657,658,604205663,604205662,1,604205663,0.0500425677380953,0.0486664650442789,0.0,0.0013761026938163,19.219425199597183,19.219425199597183,sign_inconsistent_positive_harmless,True,False,False,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,True,False,True,True,True,True
hexc_00658,659,40835243,40835242,1,40835243,0.0569943124153184,0.0560083384072625,1.480646368299962e-15,0.0009859740080543,16.525056065534326,16.525056065534326,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00659,660,109719919,109719918,1,109719919,0.0544002260223994,0.0530714026808062,0.0,0.0013288233415931,17.513441485790604,17.513441485790604,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00660,661,17998151,17998150,1,17998151,0.0608850796926477,0.0587009073184403,0.0,0.0021841723742073,15.705779588361928,15.705779588361928,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00661,662,33915559,33915558,1,33915647,0.0590007255143094,0.0565966692022885,0.0,0.0024040563120208,16.33938443460891,16.33938443460891,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00662,663,604872091,604872087,4,604872131,0.0503724694200252,0.0484881126989565,0.0122977701368278,-0.0104134134157591,36.44105514430968,36.44105514430968,sign_inconsistent_positive_harmless,True,False,False,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,True,False,True,True,True,True
hexc_00663,664,604206971,604206345,626,604206971,0.0508464536997485,0.0407906886563794,0.0025127654287879,0.007542999614581,-80.07547556299744,80.07547556299744,primitive_full_verified,True,False,False,False,False,True,True,True,True,False,True,False,True,negative,False,"(-inf, 0.305]",False,True,False,True,True,True,True
hexc_00664,665,179661413,179661412,1,179661413,0.0530721365313695,0.0517182593354566,0.0,0.0013538771959128,18.006584598590244,18.006584598590244,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00665,666,604874693,604874692,1,604874693,0.0497726846618487,0.0486638447988578,8.897643783709675e-15,0.0011088398629819,19.220531875534743,19.220531875534743,sign_inconsistent_positive_harmless,True,False,False,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,True,False,True,True,True,True
hexc_00666,667,179381333,179381332,1,179381333,0.0531241987332051,0.0517224314741952,0.0,0.0014017672590098,18.005024449778265,18.005024449778265,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00667,668,108592553,108592552,1,108592553,0.0543074254810474,0.0531004992697852,0.0,0.0012069262112621,17.50311339036888,17.50311339036888,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00668,669,12837637,12837636,1,12837637,0.0620429187160608,0.0598882780596343,8.487009550680204e-16,0.0021546406564255,15.367891805021792,15.367891805021792,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00669,670,31025339,31025338,1,31025339,0.0580349191062369,0.0568833335085937,3.0563713700183293e-15,0.00115158559764,16.250314815667288,16.250314815667288,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00670,671,30824513,30824512,1,30824513,0.0588239211504652,0.0569043463462274,1.5293369284976504e-15,0.0019195748042362,16.24382080802532,16.24382080802532,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00671,672,40834943,40834942,1,40834943,0.0579663029192045,0.056008361444996,0.0,0.0019579414742084,16.525048718912146,16.525048718912146,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00672,673,12799261,12799260,1,12799261,0.0616151003010251,0.0598990132459132,1.6980230160336058e-15,0.0017160870551101,15.364897992848151,15.364897992848151,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00673,674,187509559,187509555,4,187509659,0.0532207644598697,0.0514061644235071,0.0130495572184996,-0.0112349571821371,34.09868075615101,34.09868075615101,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00674,675,40882381,40882380,1,40882381,0.0579261844879289,0.0560047209007865,0.0,0.0019214635871423,16.52620974580355,16.52620974580355,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00675,676,18001673,18001672,1,18001673,0.0597757164079624,0.0587002333580212,0.0,0.0010754830499411,15.705975255985816,15.705975255985816,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00676,677,179149903,179149902,1,179149903,0.0534075488090611,0.0517258843378983,0.0,0.0016816644711627,18.003733460269373,18.003733460269373,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00677,678,16183,16182,1,16183,0.1069747307954135,0.0997384149531701,0.0,0.0072363158422433,8.691716587516886,8.691716587516886,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00678,679,17989039,17989038,1,17989039,0.0610495652145156,0.0587026516501865,0.0,0.002346913564329,15.705273185934022,15.705273185934022,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00679,680,604864891,604864888,3,604865039,0.0585344103602869,0.0561922107259703,0.009365368456664,-0.0070231688223475,37.441031337481846,37.441031337481846,sign_inconsistent_positive_harmless,True,False,False,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,True,False,True,True,True,True
hexc_00680,681,179436689,179436688,1,179436689,0.0537520972306284,0.0517216063083092,0.0,0.0020304909223191,18.00533299615579,18.00533299615579,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00681,682,33912811,33912810,1,33912811,0.0577269241070986,0.0565969455958729,0.0,0.0011299785112256,16.339303406567062,16.339303406567062,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00682,683,108595723,108595722,1,108595723,0.0551376168754321,0.0531004169864259,0.0,0.0020371998890061,17.503142581631487,17.503142581631487,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00683,684,33924533,33924532,1,33924533,0.0593030599397281,0.0565958390140637,0.0,0.0027072209256644,16.339648997930915,16.339648997930915,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00684,685,180619633,180619632,1,180619633,0.053162119593626,0.0517040395467397,0.0,0.0014580800468862,18.011903902894705,18.011903902894705,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00685,686,33844607,33844606,1,33844607,0.0589132052300743,0.0566033926560444,1.5128913479666836e-15,0.0023098125740283,16.337290224097938,16.337290224097938,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00686,687,109814843,109814842,1,109814843,0.0545676585381428,0.0530689678616307,0.0,0.0014986906765121,17.514306260052784,17.514306260052784,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00687,688,30819587,30819586,1,30819587,0.0590050793129095,0.0569048636779178,0.0,0.0021002156349916,16.2436609873771,16.2436609873771,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00688,689,12776207,12776206,1,12776207,0.0616763461067941,0.0599054796452054,8.491985998595987e-16,0.0017708664615877,15.36309517099996,15.36309517099996,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00689,690,179472523,179472522,1,179472523,0.0525914466370504,0.0517210722974534,0.0,0.0008703743395969,18.00553267896649,18.00553267896649,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00690,691,39640879,39640878,1,39640879,0.0579616447381054,0.0561015791176952,0.0,0.0018600656204101,16.49537144175135,16.49537144175135,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00691,692,108573587,108573586,1,108573587,0.0550361137334319,0.0531009916237648,0.0,0.001935122109667,17.50293872225489,17.50293872225489,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00692,693,109442251,109442250,1,109442251,0.0546254127662521,0.0530785383172509,0.0,0.0015468744490011,17.51090757997494,17.51090757997494,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00693,694,39640409,39640408,1,39640409,0.0587946146469265,0.0561016164215395,0.0,0.002692998225387,16.49535958523358,16.49535958523358,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00694,695,604435457,604435456,1,604435457,0.0493137121900815,0.0486655647009115,0.0,0.00064814748917,19.219805451433675,19.219805451433675,sign_inconsistent_positive_harmless,True,False,False,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,True,False,True,True,True,True
hexc_00695,696,179413093,179413092,1,179413093,0.053125528818645,0.0517219580084463,0.0,0.0014035708101986,18.005201487088662,18.005201487088662,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00696,697,108592199,108592198,1,108592199,0.0552761062932465,0.0531005084586912,0.0,0.0021755978345552,17.50311013047152,17.50311013047152,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00697,698,30419023,30419022,1,30419023,0.058411252820423,0.0569472422295268,0.0,0.0014640105908961,16.230578727251388,16.230578727251388,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00698,699,108553589,108553588,1,108553589,0.0545865214664789,0.0531015108713336,0.0,0.0014850105951452,17.50275451684656,17.50275451684656,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00699,700,17984893,17984892,1,17984893,0.0605582183755319,0.0587034456555991,3.2591548404555226e-15,0.0018547727199295,15.705042685691884,15.705042685691884,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00700,701,33863117,33863116,1,33863117,0.0587001623650556,0.0566016415485248,0.0,0.0020985208165307,16.337836985955153,16.337836985955153,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00701,702,33413759,33413758,1,33413759,0.0586290314487052,0.056644456213427,0.0,0.0019845752352781,16.32447831922821,16.32447831922821,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00702,703,179400479,179400478,1,179400479,0.0528297241791223,0.0517221460419875,0.0,0.0011075781371347,18.00513117759656,18.00513117759656,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00703,704,109611101,109611100,1,109611101,0.0550890190175448,0.0530741967518617,0.0,0.002014822265683,17.512449213845407,17.512449213845407,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00704,705,108532859,108532858,1,108532859,0.0552219564852861,0.0531020492369649,0.0,0.0021199072483211,17.50256353302188,17.50256353302188,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00705,706,109707751,109707750,1,109707751,0.0545132051318996,0.0530717149608556,0.0,0.0014414901710439,17.51333057908488,17.51333057908488,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00706,707,31027937,31027936,1,31027937,0.0585998688638257,0.0568830626678919,1.5281708492298745e-15,0.0017168061959322,16.250398550166704,16.250398550166704,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00707,708,109721779,109721778,1,109721779,0.0547506845400794,0.0530713549490682,0.0,0.0016793295910111,17.5134584379015,17.5134584379015,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00708,709,30794947,30794946,1,30794947,0.0590213018912058,0.056907452769708,0.0,0.0021138491214977,16.242861176043185,16.242861176043185,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00709,710,31028143,31028142,1,31028143,0.0591241272165089,0.0568830411935349,0.0,0.0022410860229739,16.250405189322773,16.250405189322773,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00710,711,179149753,179149752,1,179149753,0.0537788253624078,0.0517258865774496,0.0,0.0020529387849581,18.00373262298138,18.00373262298138,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00711,712,30808223,30808222,1,30808223,0.0583692107538644,0.05690605748387,0.0,0.0014631532699943,16.243292192830328,16.243292192830328,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00712,713,178013153,178013152,1,178013153,0.0533575856221749,0.0517429160587847,0.0,0.0016146695633902,17.997367998784814,17.997367998784814,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00713,714,109708829,109708828,1,109708829,0.0550639317692912,0.0530716872934735,0.0,0.0019922444758176,17.51334040514269,17.51334040514269,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00714,715,39691237,39691236,1,39691237,0.0578619642067515,0.056097585056296,0.0,0.0017643791504554,16.49664099081427,16.49664099081427,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00715,716,179665093,179665092,1,179665093,0.0536009635875191,0.0517182045650686,0.0,0.0018827590224504,18.006605081354188,18.006605081354188,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00716,717,179602889,179602888,1,179602889,0.0529285737480202,0.0517191305295898,0.0,0.0012094432184303,18.006258799449103,18.006258799449103,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00717,718,33924997,33924996,1,33924997,0.0584408196615828,0.0565957952202304,0.0,0.0018450244413523,16.339662675254843,16.339662675254843,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00718,719,179150627,179150626,1,179150627,0.0529327722024033,0.0517258735283716,0.0,0.0012068986740316,18.003737501569564,18.003737501569564,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00719,720,7118591,7118590,1,7118591,0.0652064611469634,0.0620796600419671,0.0,0.0031268011049962,14.778220370546276,14.778220370546276,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00720,721,604672807,604672806,1,604672807,0.0495872400319328,0.0486646351470256,0.0,0.0009226048849071,19.22019805482597,19.22019805482597,sign_inconsistent_positive_harmless,True,False,False,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,True,False,True,True,True,True
hexc_00721,722,1512547,1512546,1,1512547,0.0702608961700486,0.0686804962708415,0.0,0.001580399899207,13.2293055427845,13.2293055427845,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00722,723,179661607,179661606,1,179661607,0.053059303052776,0.0517182564480717,0.0,0.0013410466047042,18.006585678398604,18.006585678398604,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
hexc_00723,724,108811009,108811008,1,108811009,0.0540320931092931,0.0530948350388976,0.0,0.0009372580703954,17.50512307292896,17.50512307292896,sign_inconsistent_positive_harmless,False,True,True,False,False,True,True,True,True,False,True,True,False,positive,False,"(-inf, 0.305]",False,False,False,True,True,True,True
