rank_metric,rank,candidate_id,block_id,x,y,h,p_star,row_regime,post_P0_by_pstar,threshold_relevant_flag,forbidden_flag,finite_zone_flag,C_bridge,C_bridge_sq,B_abs_max_shape,B_L2_shape,dB_L2,ddB_L2,kappa_L2_shape,effective_support_frac,bridge_energy_fraction_shape,B_sq_over_h_shape,ratio_B_L2_to_ddB_L2,ratio_B_L2_to_h_ddB_L2,effective_support,shape_distance_to_mean
bridge_energy_fraction_shape,18,hexc_00081,82,12782500,12782006,494,12782599,finite_negative,False,False,False,True,7.438244050688833,55.327474557607815,64.68278396224969,165.32323621154507,76.09237104950473,115.64156847025748,0.3912504100723179,0.18146291696116554,0.00019055396233561667,,,,,
bridge_energy_fraction_shape,19,hexc_00066,67,39699197,39695992,3205,39699197,finite_negative,False,False,False,True,5.402608236258764,29.18817575449104,147.75622177868354,305.8563442094084,138.08823945447494,146.17843138718854,0.483090263046891,0.12242648691632445,0.00018718654451846726,,,,,
bridge_energy_fraction_shape,20,hexc_00039,40,30417481,30409154,8327,30417481,finite_negative,False,False,False,True,3.924855301745167,15.404489139637146,231.2263682727644,358.15245506035376,270.67969781566075,387.9410930285636,0.6456087763904885,0.061517197432279305,0.00018634179473541563,,,,,
bridge_energy_fraction_shape,21,hexc_00030,31,7108243,7105465,2778,7108243,finite_negative,False,False,False,True,3.061053689568366,9.370049690420108,89.51022293063807,161.3381481237069,151.82039747117526,216.6967685066925,0.5547988741137999,0.08549589465448947,0.0001830505303507333,,,,,
bridge_energy_fraction_shape,22,hexc_00044,45,12836777,12833438,3339,12836777,finite_negative,False,False,False,True,3.2472701683812617,10.544763546458867,94.22200439377092,187.64052196054732,182.12590127789184,295.352863061437,0.5021410269450313,0.11016562086512909,0.00016592655673394274,,,,,
bridge_energy_fraction_shape,23,hexc_00054,55,12895717,12894136,1581,12895717,finite_negative,False,False,False,True,4.173567953245745,17.418669460359876,87.99334457305758,165.9485354464723,93.9125810287635,141.52055887018648,0.5302447794210294,0.09612701871286171,0.00015891694966435193,,,,,
bridge_energy_fraction_shape,24,hexc_00038,39,39690667,39682692,7975,39690667,finite_negative,False,False,False,True,3.893281737544136,15.157642687894686,188.65092151155025,347.6811764188016,293.20317290915256,445.5344184662168,0.5425974551015369,0.08709232568846512,0.00015270097539979438,,,,,
bridge_energy_fraction_shape,25,hexc_00035,36,39707851,39704004,3847,39707851,finite_negative,False,False,False,True,4.938161259893362,24.385436628711595,209.64678474559517,306.2854464558407,220.4792867143945,292.7662721512238,0.6844817054532214,0.054728267859619595,0.00015172443417858677,,,,,
shape_distance_to_mean,1,hexc_00662,663,604872091,604872087,4,604872131,post_P0_positive_tail,True,False,False,False,7.085660762263412,50.20658843787932,10.056372108580035,14.17132152452685,19.969291636973068,34.54609331319811,0.7096283921845318,0.3971623110366962,2.5942484235859025e-07,,,,,23.05399900068136
shape_distance_to_mean,2,hexc_00673,674,187509559,187509555,4,187509659,finite_positive,False,False,False,True,6.671592040126676,44.51014034988162,9.4707785115379,13.343184080253371,18.798120552059135,32.51755001745618,0.7097839956771443,0.39698819308243194,7.352200833734834e-07,,,,,21.712654005615633
shape_distance_to_mean,3,hexc_00322,323,179438221,179438217,4,179438351,finite_positive,False,False,False,True,6.656036436858118,44.30282104878291,9.448779086688774,13.312072873716268,18.754122346758002,32.44134227149468,0.7097902164691954,0.39698123449067746,7.154629182248775e-07,,,,,21.66226331511443
shape_distance_to_mean,4,hexc_00444,445,179382103,179382099,4,179382319,finite_positive,False,False,False,True,6.655925850726108,44.301348930364064,9.448622690862976,13.311851701452259,18.75380955969922,32.44080050400745,0.7097902607968639,0.3969811849063058,7.589229592880686e-07,,,,,21.661905083474515
shape_distance_to_mean,5,hexc_00525,526,179146273,179146269,4,179146433,finite_positive,False,False,False,True,6.655460745638621,44.29515773673658,9.4479649185605,13.310921491277291,18.752494034409573,32.438521928815334,0.7097904472467811,0.396980976345879,7.705762945638787e-07,,,,,21.660398426607596
shape_distance_to_mean,6,hexc_00448,449,178913599,178913595,4,178913689,finite_positive,False,False,False,True,6.655001264408736,44.28904182928188,9.447315099767366,13.310002528817508,18.751194415905005,32.436270905205404,0.7097906314677979,0.3969807702788322,7.448955074200034e-07,,,,,21.6589099876458
shape_distance_to_mean,7,hexc_00423,424,178906843,178906839,4,178907011,finite_positive,False,False,False,True,6.654987913833227,44.28886413326633,9.447296218789234,13.309975827666483,18.751156654503266,32.436205500006,0.709790636820829,0.39698076429100904,7.612323883255991e-07,,,,,21.65886673992417
shape_distance_to_mean,8,hexc_00459,460,178299031,178299027,4,178299217,finite_positive,False,False,False,True,6.653784744914708,44.27285143165968,9.445594643774712,13.307569489829442,18.74775355445967,32.43031110981836,0.7097911193320225,0.3969802245615251,7.690564429437336e-07,,,,,21.654969206576556
shape_distance_to_mean,9,hexc_00619,620,109709029,109709025,4,109709357,finite_positive,False,False,False,True,6.482092317280465,42.01752080974642,9.20277943201654,12.96418463456097,18.262130454622493,31.589180193018585,0.7098617993670829,0.3969011748666775,1.1772522978111859e-06,,,,,21.098793082367894
shape_distance_to_mean,10,hexc_00428,429,108831199,108831195,4,108831299,finite_positive,False,False,False,True,6.47925206868407,41.9807073695468,9.198762621303104,12.958504137368195,18.25409695762525,31.575265648534725,0.7098629999103682,0.3968998323635819,1.1530449445292063e-06,,,,,21.089592497332713
shape_distance_to_mean,11,hexc_00341,342,40863883,40863879,4,40864051,finite_positive,False,False,False,True,6.132936776163277,37.612913500416006,8.70898689759133,12.265873552326605,17.27456154946146,29.878645144681098,0.710017664900793,0.39672693575603213,2.754484323581681e-06,,,,,19.96776474266424
shape_distance_to_mean,12,hexc_00360,361,33862651,33862647,4,33862799,finite_positive,False,False,False,True,6.066493819860721,36.80234726640832,8.615019920022405,12.132987639721462,17.086630881827986,29.553136520805836,0.7100493444679864,0.3966915358015175,3.3234728609368306e-06,,,,,19.752537284590588
shape_distance_to_mean,13,hexc_00254,255,33472333,33472329,4,33472553,finite_positive,False,False,False,True,6.0623950243430045,36.752633431178815,8.609223195047889,12.124790048686053,17.07503763705198,29.533056234648107,0.7100513213406824,0.39668932692576264,3.261263515677418e-06,,,,,19.739260163211842
shape_distance_to_mean,14,hexc_00399,400,31019929,31019925,4,31019993,finite_positive,False,False,False,True,6.035494089121896,36.42718889982535,8.571178519813657,12.070988178243844,16.998949640103632,29.401266657241234,0.7100643620264601,0.3966747562653067,3.4566973425803236e-06,,,,,19.652120760226836
shape_distance_to_mean,15,hexc_00297,298,30423259,30423255,4,30423359,finite_positive,False,False,False,True,6.028627397243738,36.34434829479781,8.561467292326142,12.057254794487477,16.979527532570163,29.36762624627046,0.7100677092965147,0.3966710164123712,3.5431005298821036e-06,,,,,19.629877715002397
shape_distance_to_mean,16,hexc_00123,124,30340831,30340827,4,30340987,finite_positive,False,False,False,True,6.027668214267579,36.33278410129171,8.56011076656796,12.055336428535215,16.976814529649396,29.362927140663604,0.710068177467533,0.396670493336367,3.2909855331628457e-06,,,,,19.626770666546193
shape_distance_to_mean,17,hexc_00304,305,30386689,30386676,13,30386821,finite_positive,False,False,False,True,8.580752479596955,73.62931311610929,18.50388997128084,30.93834304725165,27.23238514675868,37.69589667597831,0.5980892364862637,0.23296290892628024,9.861270095805125e-06,,,,,19.58835400030301
shape_distance_to_mean,18,hexc_00355,356,33821509,33821502,7,33821677,finite_positive,False,False,False,True,7.389235181064235,54.6007965610774,12.35249588295892,19.550078668065368,22.43003988287357,34.10060372273848,0.6318386791525528,0.31311047425231153,5.26109313700549e-06,,,,,19.571176125147616
shape_distance_to_mean,19,hexc_00242,243,30781189,30781182,7,30781319,finite_positive,False,False,False,True,7.348868426896937,54.00586715584266,12.28521502684498,19.44327827530379,22.306720728797746,33.91222970610241,0.6318489532935017,0.31310029170797443,5.09488765226956e-06,,,,,19.46419769382341
shape_distance_to_mean,20,hexc_00185,186,22052341,22052337,4,22052431,finite_positive,False,False,False,True,5.91486101763221,34.98558085790514,8.400572960837962,11.829722035264455,16.65774474386164,28.81027646043916,0.7101242899702813,0.39660780770494947,4.414796064402302e-06,,,,,19.261359694062104
shape_distance_to_mean,21,hexc_00231,232,7103281,7103277,4,7103387,finite_positive,False,False,False,True,5.514345714148036,30.40800865514281,7.834141926083248,11.028691428296115,15.524905292504142,26.848119206399534,0.710341927418817,0.3963648163089065,1.2155728687056512e-05,,,,,17.9640158982433
shape_distance_to_mean,22,hexc_00059,60,3290983,3290975,8,3291137,finite_positive,False,False,False,True,6.864752116121557,47.1248216157954,13.100680718981152,19.416451089897027,20.29248519428246,32.992440187992564,0.674720661274595,0.24406722983928716,4.067833780058686e-05,,,,,17.406008249438948
shape_distance_to_mean,23,hexc_00679,680,604864891,604864888,3,604865039,post_P0_positive_tail,True,False,False,False,5.415322561869581,29.32571844909372,6.63238853623443,9.379613816532224,16.245967685608836,28.13884144959667,0.7071067813628299,0.49999999975069903,1.4269001487855969e-07,,,,,17.305035360776046
shape_distance_to_mean,24,hexc_00607,608,604715329,604715326,3,604715411,post_P0_positive_tail,True,False,False,False,5.415255256501784,29.32498949307021,6.632306104329473,9.379497240215548,16.245765769505393,28.13849172064664,0.7071067813627352,0.49999999975083304,1.3989593525318844e-07,,,,,17.304817030093524
shape_distance_to_mean,25,hexc_00452,453,180641719,180641716,3,180641999,finite_positive,False,False,False,True,5.086413380313345,25.871601075430625,6.229558706852004,8.809926403000928,15.25924014094013,26.42977920900278,0.7071067818148887,0.49999999911139126,4.072148068639108e-07,,,,,16.238096188723073
