block_family_id,block_id,y,h,right_endpoint,p_star,E_theta,E_theta_sign,Q_R2Q,B2_active_flag,repayment_compatible_flag,endpoint_orientation,partial_interval_allowed,post_P0_block_flag
theta_local:544:39639178:1,544,39639178.0,1.0,39639179.0,39639179.0,16.495328555808953,positive,0.0572991505271071,True,True,positive,False,False
theta_local:545:3439528:1,545,3439528.0,1.0,3439529.0,3439529.0,14.050845101370722,positive,0.067250622654454,True,True,positive,False,False
theta_local:546:109707406:1,546,109707406.0,1.0,109707407.0,109707407.0,17.51332744347653,positive,0.0546180793996679,True,True,positive,False,False
theta_local:547:187428430:1,547,187428430.0,1.0,187428431.0,187428431.0,18.04890762917491,positive,0.0533980768267338,True,True,positive,False,False
theta_local:548:187428028:1,548,187428028.0,1.0,187428029.0,187428029.0,18.04890548435393,positive,0.0533775287472083,True,True,positive,False,False
theta_local:549:180642562:1,549,180642562.0,1.0,180642563.0,180642563.0,18.012030846706068,positive,0.0527301641514067,True,True,positive,False,False
theta_local:550:7049820:1,550,7049820.0,1.0,7049821.0,7049821.0,14.768512784395195,positive,0.0635646765148008,True,True,positive,False,False
theta_local:551:178893970:1,551,178893970.0,1.0,178893971.0,178893971.0,18.0023038475198,positive,0.0530024887145839,True,True,positive,False,False
theta_local:552:40874502:1,552,40874502.0,1.0,40874503.0,40874503.0,16.526017028086365,positive,0.0570161561593372,True,True,positive,False,False
theta_local:553:30819420:1,553,30819420.0,1.0,30819421.0,30819421.0,16.243655601177505,positive,0.0587588750929464,True,True,positive,False,False
theta_local:554:180640798:1,554,180640798.0,1.0,180640799.0,180640799.0,18.012021081517933,positive,0.05321805432487,True,True,positive,False,False
theta_local:555:108537550:1,555,108537550.0,1.0,108537551.0,108537551.0,17.502606763234606,positive,0.0546192148320618,True,True,positive,False,False
theta_local:556:17641998:1,556,17641998.0,1.0,17641999.0,17641999.0,15.685792924117932,positive,0.0598426521833724,True,True,positive,False,False
theta_local:557:3290148:1,557,3290148.0,1.0,3290149.0,3290149.0,14.00644341046985,positive,0.0675498915325295,True,True,positive,False,False
theta_local:558:33912946:1,558,33912946.0,1.0,33912947.0,33912947.0,16.33930741684292,positive,0.0574866140386708,True,True,positive,False,False
theta_local:559:179412616:3,559,179412616.0,3.0,179412619.0,179412683.0,35.01039767912757,positive,0.0619950192191761,True,True,positive,False,False
theta_local:560:12421480:1,560,12421480.0,1.0,12421481.0,12421481.0,15.334937870516908,positive,0.0622752181913237,True,True,positive,False,False
theta_local:561:33413668:1,561,33413668.0,1.0,33413669.0,33413669.0,16.32447562572338,positive,0.0587642933105582,True,True,positive,False,False
theta_local:562:30819748:1,562,30819748.0,1.0,30819749.0,30819749.0,16.243666243760785,positive,0.0580547828799747,True,True,positive,False,False
theta_local:563:179149510:1,563,179149510.0,1.0,179149511.0,179149511.0,18.003731272155274,positive,0.0531911372632449,True,True,positive,False,False
theta_local:564:33919968:1,564,33919968.0,1.0,33919969.0,33919969.0,16.339514454972466,positive,0.0572929033583325,True,True,positive,False,False
theta_local:565:108548482:1,565,108548482.0,1.0,108548483.0,108548483.0,17.50270747906425,positive,0.0548290277819213,True,True,positive,False,False
theta_local:566:179410462:1,566,179410462.0,1.0,179410463.0,179410463.0,18.00518682807336,positive,0.0529344425052005,True,True,positive,False,False
theta_local:567:187494808:1,567,187494808.0,1.0,187494809.0,187494809.0,18.04926171765816,positive,0.0533769146537428,True,True,positive,False,False
theta_local:568:22049008:1,568,22049008.0,1.0,22049009.0,22049009.0,15.90877821553649,positive,0.0601826318256086,True,True,positive,False,False
theta_local:569:12801862:1,569,12801862.0,1.0,12801863.0,12801863.0,15.365101265173926,positive,0.0618257782739292,True,True,positive,False,False
theta_local:570:3457006:1,570,3457006.0,1.0,3457007.0,3457007.0,14.055913743778772,positive,0.0670021121055387,True,True,positive,False,False
theta_local:571:33876298:1,571,33876298.0,1.0,33876299.0,33876299.0,16.338226183292385,positive,0.0575605054459224,True,True,positive,False,False
theta_local:572:109707048:1,572,109707048.0,1.0,109707049.0,109707049.0,17.513324180245785,positive,0.0553866321277111,True,True,positive,False,False
theta_local:573:187422502:1,573,187422502.0,1.0,187422503.0,187422503.0,18.04887600060225,positive,0.0527563650979463,True,True,positive,False,False
theta_local:574:39640720:1,574,39640720.0,1.0,39640721.0,39640721.0,16.495367455958934,positive,0.0571320591561566,True,True,positive,False,False
theta_local:575:109549456:1,575,109549456.0,1.0,109549457.0,109549457.0,17.511886667352663,positive,0.0540619683285294,True,True,positive,False,False
theta_local:576:31038970:1,576,31038970.0,1.0,31038971.0,31038971.0,16.2507541019566,positive,0.0595944719958201,True,True,positive,False,False
theta_local:577:178897716:1,577,178897716.0,1.0,178897717.0,178897717.0,18.002324787078347,positive,0.053307626629905,True,True,positive,False,False
theta_local:578:30405370:1,578,30405370.0,1.0,30405371.0,30405371.0,16.230129828402376,positive,0.0588782474204922,True,True,positive,False,False
theta_local:579:33453478:1,579,33453478.0,1.0,33453479.0,33453479.0,16.325666345109337,positive,0.0580210470558037,True,True,positive,False,False
theta_local:580:108832878:1,580,108832878.0,1.0,108832879.0,108832879.0,17.50532404342507,positive,0.0551944556078763,True,True,positive,False,False
theta_local:581:618462:1,581,618462.0,1.0,618463.0,618463.0,12.3349926468749,positive,0.0758472344787391,True,True,positive,False,False
theta_local:582:30816060:1,582,30816060.0,1.0,30816061.0,30816061.0,16.243546573069203,positive,0.058953267494846,True,True,positive,False,False
theta_local:583:108833356:1,583,108833356.0,1.0,108833357.0,108833357.0,17.50532843547052,positive,0.0551126535106919,True,True,positive,False,False
theta_local:584:1188222:1,584,1188222.0,1.0,1188223.0,1188223.0,12.987969471727038,positive,0.0716596292835551,True,True,positive,False,False
theta_local:585:178900036:1,585,178900036.0,1.0,178900037.0,178900037.0,18.002337755298377,positive,0.0529724911905533,True,True,positive,False,False
theta_local:586:30372486:1,586,30372486.0,1.0,30372487.0,30372487.0,16.229047723692176,positive,0.0591456035531357,True,True,positive,False,False
theta_local:587:3459372:1,587,3459372.0,1.0,3459373.0,3459373.0,14.056597916739856,positive,0.0670778427952545,True,True,positive,False,False
theta_local:588:108625338:1,588,108625338.0,1.0,108625339.0,108625339.0,17.503415262373498,positive,0.0546879388476579,True,True,positive,False,False
theta_local:589:179148198:1,589,179148198.0,1.0,179148199.0,179148199.0,18.00372394863652,positive,0.0533955975603065,True,True,positive,False,False
theta_local:590:30372070:1,590,30372070.0,1.0,30372071.0,30372071.0,16.22903402699197,positive,0.059405209494254,True,True,positive,False,False
theta_local:591:1188552:1,591,1188552.0,1.0,1188553.0,1188553.0,12.988247158814184,positive,0.0720415041049189,True,True,positive,False,False
theta_local:592:30775242:1,592,30775242.0,1.0,30775243.0,30775243.0,16.242221126023114,positive,0.0592419667918848,True,True,positive,False,False
theta_local:593:31020360:1,593,31020360.0,1.0,31020361.0,31020361.0,16.250154353298075,positive,0.0594288049849526,True,True,positive,False,False
theta_local:594:7117518:1,594,7117518.0,1.0,7117519.0,7117519.0,14.778069767607407,positive,0.0629010542370778,True,True,positive,False,False
theta_local:595:180625572:1,595,180625572.0,1.0,180625573.0,180625573.0,18.01193678914428,positive,0.0540405158920827,True,True,positive,False,False
theta_local:596:187503916:1,596,187503916.0,1.0,187503917.0,187503917.0,18.0493102938232,positive,0.0530090126830941,True,True,positive,False,False
theta_local:597:187494522:1,597,187494522.0,1.0,187494523.0,187494523.0,18.04926019228144,positive,0.0528707607606841,True,True,positive,False,False
theta_local:598:604874232:1,598,604874232.0,1.0,604874233.0,604874233.0,19.220531115046366,positive,0.0500097816638249,True,True,positive,False,True
theta_local:599:3293280:1,599,3293280.0,1.0,3293281.0,3293281.0,14.007394890241423,positive,0.0680363504019927,True,True,positive,False,False
theta_local:600:39634896:1,600,39634896.0,1.0,39634897.0,39634897.0,16.49522052553676,positive,0.0573656258538636,True,True,positive,False,False
theta_local:601:231130:1,601,231130.0,1.0,231131.0,231131.0,11.35073992833084,positive,0.0819644318764493,True,True,positive,False,False
theta_local:602:3281136:1,602,3281136.0,1.0,3281137.0,3281137.0,14.003700566633828,positive,0.0679109811235516,True,True,positive,False,False
theta_local:603:3279948:1,603,3279948.0,1.0,3279949.0,3279949.0,14.003338431458957,positive,0.0689578925494887,True,True,positive,False,False
theta_local:604:108583546:1,604,108583546.0,1.0,108583547.0,108583547.0,17.503030453065875,positive,0.0548036969719685,True,True,positive,False,False
theta_local:605:108549390:1,605,108549390.0,1.0,108549391.0,108549391.0,17.502715843955013,positive,0.0552486098001437,True,True,positive,False,False
theta_local:606:179378776:1,606,179378776.0,1.0,179378777.0,179378777.0,18.00501020070247,positive,0.0534127556850271,True,True,positive,False,False
theta_local:607:108835720:1,607,108835720.0,1.0,108835721.0,108835721.0,17.505350156516258,positive,0.0538377238745202,True,True,positive,False,False
theta_local:608:604715326:3,608,604715326.0,3.0,604715329.0,604715411.0,37.44053674605736,positive,0.0575299398750813,True,True,positive,False,True
theta_local:609:7050132:1,609,7050132.0,1.0,7050133.0,7050133.0,14.768557039858733,positive,0.0632807219153433,True,True,positive,False,False
theta_local:610:39690816:1,610,39690816.0,1.0,39690817.0,39690817.0,16.496630409077497,positive,0.0572432765201052,True,True,positive,False,False
theta_local:611:12787498:1,611,12787498.0,1.0,12787499.0,12787499.0,15.363978611040649,positive,0.0624350554689092,True,True,positive,False,False
theta_local:612:179471946:1,612,179471946.0,1.0,179471947.0,179471947.0,18.005529469556407,positive,0.0533176291738061,True,True,positive,False,False
theta_local:613:3454540:1,613,3454540.0,1.0,3454541.0,3454541.0,14.055200155417774,positive,0.0671373968539844,True,True,positive,False,False
theta_local:614:178894332:1,614,178894332.0,1.0,178894333.0,178894333.0,18.002305871062745,positive,0.0522469832588965,True,True,positive,False,False
theta_local:615:12772596:1,615,12772596.0,1.0,12772597.0,12772597.0,15.362812574599436,positive,0.0613475132513681,True,True,positive,False,False
theta_local:616:39639546:1,616,39639546.0,1.0,39639547.0,39639547.0,16.495337839510107,positive,0.058118617673595,True,True,positive,False,False
theta_local:617:33924948:1,617,33924948.0,1.0,33924949.0,33924949.0,16.33966126036794,positive,0.0587249591196037,True,True,positive,False,False
theta_local:618:40841676:1,618,40841676.0,1.0,40841677.0,40841677.0,16.525213613101332,positive,0.0573691069320696,True,True,positive,False,False
theta_local:619:179143312:1,619,179143312.0,1.0,179143313.0,179143313.0,18.003696674755687,positive,0.0526954111441211,True,True,positive,False,False
theta_local:620:109709025:4,620,109709025.0,4.0,109709029.0,109709357.0,33.02668443806669,positive,0.0536476402628444,True,True,positive,False,False
theta_local:621:109547922:1,621,109547922.0,1.0,109547923.0,109547923.0,17.51187266444673,positive,0.0542878804108003,True,True,positive,False,False
theta_local:622:109706380:1,622,109706380.0,1.0,109706381.0,109706381.0,17.51331809128396,positive,0.0547045381421748,True,True,positive,False,False
theta_local:623:3236922:1,623,3236922.0,1.0,3236923.0,3236923.0,13.990133745167933,positive,0.0665491911550268,True,True,positive,False,False
theta_local:624:17992786:1,624,17992786.0,1.0,17992787.0,17992787.0,15.705481513327612,positive,0.0602231644947032,True,True,positive,False,False
theta_local:625:179156290:1,625,179156290.0,1.0,179156291.0,179156291.0,18.00376911692342,positive,0.053043692849709,True,True,positive,False,False
theta_local:626:39641386:1,626,39641386.0,1.0,39641387.0,39641387.0,16.49538425672311,positive,0.058475346315823,True,True,positive,False,False
theta_local:627:108562540:1,627,108562540.0,1.0,108562541.0,108562541.0,17.502836979628164,positive,0.0539266504041357,True,True,positive,False,False
theta_local:628:179642356:1,628,179642356.0,1.0,179642357.0,179642357.0,18.00647852678356,positive,0.0535047767229565,True,True,positive,False,False
theta_local:629:604176892:1,629,604176892.0,1.0,604176893.0,604176893.0,19.21937758222657,positive,0.0500161652626329,True,True,positive,False,True
theta_local:630:30848970:1,630,30848970.0,1.0,30848971.0,30848971.0,16.24461395281611,positive,0.058579513692382,True,True,positive,False,False
theta_local:631:108582250:1,631,108582250.0,1.0,108582251.0,108582251.0,17.503018517484747,positive,0.0547495290911708,True,True,positive,False,False
theta_local:632:39640962:1,632,39640962.0,1.0,39640963.0,39640963.0,16.49537356077376,positive,0.0580400668049056,True,True,positive,False,False
theta_local:633:22048450:1,633,22048450.0,1.0,22048451.0,22048451.0,15.908752907956416,positive,0.059301344400477,True,True,positive,False,False
theta_local:634:33925710:1,634,33925710.0,1.0,33925711.0,33925711.0,16.33968372146117,positive,0.0587468552079326,True,True,positive,False,False
theta_local:635:109814320:3,635,109814320.0,3.0,109814323.0,109814437.0,34.02860303138397,positive,0.0633755060442757,True,True,positive,False,False
theta_local:636:31019626:1,636,31019626.0,1.0,31019627.0,31019627.0,16.25013069114005,positive,0.0592948192838186,True,True,positive,False,False
theta_local:637:179471562:1,637,179471562.0,1.0,179471563.0,179471563.0,18.00552732994397,positive,0.0529207311887221,True,True,positive,False,False
theta_local:638:40844890:1,638,40844890.0,1.0,40844891.0,40844891.0,16.525292304129255,positive,0.0565828693332161,True,True,positive,False,False
theta_local:639:180628950:1,639,180628950.0,1.0,180628951.0,180628951.0,18.01195549064018,positive,0.053746653892514,True,True,positive,False,False
theta_local:640:30419218:1,640,30419218.0,1.0,30419219.0,30419219.0,16.23058517056709,positive,0.058670038662687,True,True,positive,False,False
theta_local:641:187504432:1,641,187504432.0,1.0,187504433.0,187504433.0,18.049313045761924,positive,0.0527700079995033,True,True,positive,False,False
theta_local:642:17640382:1,642,17640382.0,1.0,17640383.0,17640383.0,15.685701320325355,positive,0.0597908065041726,True,True,positive,False,False
theta_local:643:40865008:1,643,40865008.0,1.0,40865009.0,40865009.0,16.52578472916971,positive,0.0577667541715999,True,True,positive,False,False
theta_local:644:109489716:1,644,109489716.0,1.0,109489717.0,109489717.0,17.511341194135333,positive,0.0543575136108819,True,True,positive,False,False
theta_local:645:22052532:1,645,22052532.0,1.0,22052533.0,22052533.0,15.908938028542916,positive,0.0601268944145263,True,True,positive,False,False
theta_local:646:4994850:1,646,4994850.0,1.0,4994851.0,4994851.0,14.423918139790043,positive,0.0655616696833343,True,True,positive,False,False
theta_local:647:1184526:1,647,1184526.0,1.0,1184527.0,1184527.0,12.984854096749215,positive,0.0713029062187651,True,True,positive,False,False
