candidate_id,block_id,x,y,h,p_star,E_theta_sign,DeltaD_sign,post_P0_flag,finite_zone_flag,finite_certificate_flag,E_theta,Q_R2Q,Q_delta_D,DeltaD,Q_exc,epsilon,abs_epsilon,Q_reconstructed,formula_residual,abs_formula_residual,near_forbidden_flag,forbidden_flag,threshold_relevant_flag,positive_harmless_flag,negative_transfer_flag,channel_compatible_flag,O2_repaid_flag,B3_no_accumulation_flag,primitive_available_flag,row_regime,failure_type,component_bound_status,status
hexc_00079,80,1198513,1198510,3,1198607,positive,negative,False,True,True,24.993182690643494,0.0831464357639209,0.0805918938395926,-27.34648256063997,0.0134319847655415,-0.0108774428412132,0.0108774428412132,0.0831464357639209,0.0,0.0,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_00080,81,1512197,1512196,1,1512197,positive,negative,False,True,True,13.22907411823977,0.0705955645536329,0.0686815873299589,-13.905724053239853,0.0,0.001913977223674,0.001913977223674,0.07059556455363289,1.3877787807814457e-17,1.3877787807814457e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_00081,82,12782500,12782006,494,12782599,negative,negative,False,True,True,-68.54730774172731,0.0796044258439215,0.0544062230194822,-323.79453525219947,0.0108684538700757,0.0143297489543634,0.0143297489543634,0.0796044258439213,1.942890293094024e-16,1.942890293094024e-16,False,False,False,False,True,True,True,True,True,subthreshold_negative,,pass,pass
hexc_00082,83,42923,42922,1,42923,positive,negative,False,True,True,9.66716309178561,0.0952612074725035,0.0909039576698389,-10.343813026785613,1.248884654177082e-16,0.0043572498026643,0.0043572498026643,0.09526120747250333,1.6653345369377348e-16,1.6653345369377348e-16,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_00083,84,617579,617578,1,617579,positive,negative,False,True,True,12.33356227452393,0.0752538383487422,0.0731799305719317,-13.010212209523957,0.0,0.0020739077768104,0.0020739077768104,0.0752538383487421,1.1102230246251565e-16,1.1102230246251565e-16,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_00084,85,10357,10356,1,10357,positive,negative,False,True,True,8.24541789858888,0.1086725867349362,0.1043788308928695,-8.922067833588883,0.0,0.0042937558420666,0.0042937558420666,0.1086725867349361,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_00085,86,15859,15858,1,15859,positive,negative,False,True,True,8.6714924414986,0.1069835705399953,0.0999397652056914,-9.3481423764986,0.0,0.0070438053343038,0.0070438053343038,0.10698357053999519,1.1102230246251565e-16,1.1102230246251565e-16,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_00086,87,109467389,109460158,7231,109467389,negative,negative,False,True,True,-178.26963014023477,0.2045445847739718,0.1910786963521397,-5567.723402559313,0.0074324407919268,0.0060334476299052,0.0060334476299052,0.2045445847739717,1.1102230246251565e-16,1.1102230246251565e-16,False,False,False,False,True,True,True,True,True,subthreshold_negative,,pass,pass
hexc_00087,88,3290641,3290318,323,3290641,negative,negative,False,True,True,-37.87575835699317,0.0705553720204413,0.0540154242762154,-218.61666116771448,0.0078480023338476,0.0086919454103782,0.0086919454103782,0.0705553720204412,1.1102230246251565e-16,1.1102230246251565e-16,False,False,False,False,True,True,True,True,True,subthreshold_negative,,pass,pass
hexc_00088,89,1188149,1188148,1,1188149,positive,negative,False,True,True,12.987907191915609,0.0739495641263946,0.0698377238341033,-13.66455712691561,0.0,0.0041118402922912,0.0041118402922912,0.0739495641263945,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_00089,90,179641471,179630689,10782,179641471,negative,negative,False,True,True,-461.50121601656247,0.2296201708973325,0.2161023309574808,-8106.104690189923,0.0058305796296811,0.0076872603101705,0.0076872603101705,0.2296201708973324,1.1102230246251565e-16,1.1102230246251565e-16,False,False,False,False,True,True,True,True,True,subthreshold_negative,,pass,pass
hexc_00090,91,179602723,179595316,7407,179602723,negative,negative,False,True,True,-450.7172966904154,0.1917202756433797,0.1748153915205001,-5434.931495367947,0.0055138368213938,0.0113910473014857,0.0113910473014857,0.19172027564337962,8.326672684688674e-17,8.326672684688674e-17,False,False,False,False,True,True,True,True,True,subthreshold_negative,,pass,pass
hexc_00091,92,3453943,3453942,1,3453943,positive,negative,False,True,True,14.055027034946916,0.0687276505309807,0.0649963708245559,-14.731676969946989,0.0,0.0037312797064247,0.0037312797064247,0.0687276505309806,1.1102230246251565e-16,1.1102230246251565e-16,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_00092,93,1188839,1188838,1,1188839,positive,negative,False,True,True,12.988487758598636,0.0717695715648134,0.0698348939319513,-13.665137693598696,0.0,0.001934677632862,0.001934677632862,0.0717695715648133,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_00093,94,618119,618118,1,618119,positive,negative,False,True,True,12.334436274537484,0.0765541684740735,0.073175253227646,-13.011086209537496,3.1969133879196994e-16,0.0033789152464271,0.0033789152464271,0.07655416847407341,8.326672684688674e-17,8.326672684688674e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_00094,95,178011341,178005997,5344,178011341,negative,negative,False,True,True,-366.6962581891348,0.1648839859416764,0.1470561101400873,-3879.7407328734553,0.0069070699511918,0.0109208058503972,0.0109208058503972,0.1648839859416763,8.326672684688674e-17,8.326672684688674e-17,False,False,False,False,True,True,True,True,True,subthreshold_negative,,pass,pass
hexc_00095,96,3438637,3438262,375,3438637,negative,negative,False,True,True,-28.83790962671685,0.0753076301542394,0.0613047056138632,-268.9157561582316,0.0091609752093495,0.0048419493310265,0.0048419493310265,0.07530763015423919,2.0816681711721685e-16,2.0816681711721685e-16,False,False,False,False,True,True,True,True,True,subthreshold_negative,,pass,pass
hexc_00096,97,30981239,30980149,1090,30981239,negative,negative,False,True,True,-175.80966234322875,0.0903727573504991,0.0702659379459539,-690.2088476648541,0.0038095629268263,0.0162972564777187,0.0162972564777187,0.0903727573504989,1.942890293094024e-16,1.942890293094024e-16,False,False,False,False,True,True,True,True,True,subthreshold_negative,,pass,pass
hexc_00097,98,33843191,33842396,795,33843191,negative,negative,False,True,True,-188.19672853522707,0.0761893412087709,0.0523006045347718,-443.2519099326764,0.004261589416467,0.0196271472575319,0.0196271472575319,0.0761893412087707,1.942890293094024e-16,1.942890293094024e-16,False,False,False,False,True,True,True,True,True,subthreshold_negative,,pass,pass
hexc_00098,99,4991034,4990677,357,4991101,negative,negative,False,True,True,-17.691366021948568,0.076175182058325,0.0592385896584613,-266.2477494151465,0.0071299286054191,0.0098066637944444,0.0098066637944444,0.0761751820583248,2.0816681711721685e-16,2.0816681711721685e-16,False,False,False,False,True,True,True,True,True,subthreshold_negative,,pass,pass
hexc_00099,100,6421,6420,1,6421,positive,negative,False,True,True,7.767329147794049,0.1159896775054861,0.1098531528794008,-8.443979082794051,0.0,0.0061365246260852,0.0061365246260852,0.115989677505486,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_00100,101,1510643,1510642,1,1510643,positive,negative,False,True,True,13.228045945966745,0.070535407834942,0.0686864351030437,-13.904695880966642,0.0,0.0018489727318982,0.0018489727318982,0.0705354078349419,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_00101,102,33477793,33476547,1246,33477793,negative,negative,False,True,True,-154.43846648475437,0.096662723146914,0.0788530878574153,-835.5915545465327,0.0059616473562023,0.0118479879332962,0.0118479879332962,0.09666272314691379,2.0816681711721685e-16,2.0816681711721685e-16,False,False,False,False,True,True,True,True,True,subthreshold_negative,,pass,pass
hexc_00102,103,33824779,33823778,1001,33824779,negative,negative,False,True,True,-12.808745615198404,0.0986530057695944,0.0823075164766412,-782.6896931372066,0.0059703851044254,0.0103751041885277,0.0103751041885277,0.09865300576959429,1.1102230246251565e-16,1.1102230246251565e-16,False,False,False,False,True,True,True,True,True,subthreshold_negative,,pass,pass
hexc_00103,104,30358319,30357034,1285,30358319,negative,negative,False,True,True,-165.14358633355937,0.097634505621578,0.0804237049730352,-855.725877447961,0.0035506716837985,0.0136601289647441,0.0136601289647441,0.0976345056215778,1.942890293094024e-16,1.942890293094024e-16,False,False,False,False,True,True,True,True,True,subthreshold_negative,,pass,pass
hexc_00104,105,604432601,604410439,22162,604432601,negative,negative,True,False,False,-688.5913402072983,0.2914811871626422,0.2780296336118464,-16921.907040198,0.0048112529540787,0.0086403005967169,0.0086403005967169,0.291481187162642,2.220446049250313e-16,2.220446049250313e-16,False,False,False,False,True,True,True,True,True,subthreshold_negative,,pass,pass
hexc_00105,106,479,478,1,479,positive,negative,False,True,True,5.171700597410915,0.1648068982246287,0.1535407636762682,-5.848350532410915,4.663591625904842e-17,0.0112661345483603,0.0112661345483603,0.16480689822462857,1.3877787807814457e-16,1.3877787807814457e-16,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_00106,107,231701,231700,1,231701,positive,negative,False,True,True,11.35320302633692,0.0810551545684911,0.078831748748131,-12.029852961336928,0.0,0.00222340582036,0.00222340582036,0.081055154568491,1.1102230246251565e-16,1.1102230246251565e-16,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_00107,108,39634747,39633125,1622,39634747,negative,negative,False,True,True,-169.89877765908955,0.1078488246263689,0.0907597358435971,-1118.8124807367185,0.0056096653888982,0.0114794233938734,0.0114794233938734,0.1078488246263687,1.942890293094024e-16,1.942890293094024e-16,False,False,False,False,True,True,True,True,True,subthreshold_negative,,pass,pass
hexc_00108,109,33492847,33491912,935,33492847,negative,negative,False,True,True,-137.96589757999288,0.0863386781827271,0.0658629327433626,-604.6244752512366,0.0043309131910465,0.0161448322483178,0.0161448322483178,0.08633867818272692,1.8041124150158794e-16,1.8041124150158794e-16,False,False,False,False,True,True,True,True,True,subthreshold_negative,,pass,pass
hexc_00109,110,39655321,39654336,985,39655321,negative,negative,False,True,True,-127.70959529037896,0.0882379519127139,0.068182796019551,-655.0241926712538,0.0103891851313233,0.0096659707618394,0.0096659707618394,0.08823795191271369,2.0816681711721685e-16,2.0816681711721685e-16,False,False,False,False,True,True,True,True,True,subthreshold_negative,,pass,pass
hexc_00110,111,30780011,30777698,2313,30780011,negative,negative,False,True,True,-140.46546636399898,0.1309387070981607,0.1187096625628934,-1697.337130708749,0.0072627341203376,0.0049663104149295,0.0049663104149295,0.13093870709816052,1.6653345369377348e-16,1.6653345369377348e-16,False,False,False,False,True,True,True,True,True,subthreshold_negative,,pass,pass
hexc_00111,112,3459077,3459076,1,3459077,positive,negative,False,True,True,14.056512348440547,0.067178289113327,0.0649900997036011,-14.733162283440493,0.0,0.0021881894097258,0.0021881894097258,0.0671782891133269,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_00112,113,30784249,30783029,1220,30784249,negative,negative,False,True,True,-133.72293008495535,0.0966458075650577,0.0804801201663452,-835.7371197162352,0.0083504817829622,0.0078152056157501,0.0078152056157501,0.0966458075650575,1.942890293094024e-16,1.942890293094024e-16,False,False,False,False,True,True,True,True,True,subthreshold_negative,,pass,pass
hexc_00113,114,359419,359416,3,359477,positive,negative,False,True,True,22.58448267109209,0.0897827713986883,0.087981785829136,-24.93778254105206,0.0146636407876059,-0.0128626552180536,0.0128626552180536,0.0897827713986883,0.0,0.0,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_00114,115,3453551,3453550,1,3453551,positive,negative,False,True,True,14.054913535029169,0.0680235969848095,0.0649968500806915,-14.731563470029188,0.0,0.0030267469041179,0.0030267469041179,0.0680235969848094,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_00115,116,12830269,12829371,898,12830269,negative,negative,False,True,True,-46.90137454561159,0.0962426881171498,0.0830318255781195,-666.5577464566404,0.0044981624772096,0.0087127000618206,0.0087127000618206,0.0962426881171497,9.71445146547012e-17,9.71445146547012e-17,False,False,False,False,True,True,True,True,True,subthreshold_negative,,pass,pass
hexc_00116,117,17992177,17991472,705,17992327,negative,negative,False,True,True,-3.3720180676377822,0.0927710098591296,0.0751177449862599,-556.6135410993293,0.0043468868821478,0.0133063779907217,0.0133063779907217,0.0927710098591294,2.0816681711721685e-16,2.0816681711721685e-16,False,False,False,False,True,True,True,True,True,subthreshold_negative,,pass,pass
hexc_00117,118,179650181,179648340,1841,179650181,negative,negative,False,True,True,-377.4982097341908,0.0958698914280892,0.0700042897116968,-1085.0677523256454,0.0047737129410581,0.0210918887753342,0.0210918887753342,0.0958698914280891,9.71445146547012e-17,9.71445146547012e-17,False,False,False,False,True,True,True,True,True,subthreshold_negative,,pass,pass
hexc_00118,119,1513271,1513270,1,1513271,positive,negative,False,True,True,13.2297840910738,0.0705260023814927,0.0686782402480672,-13.906434026073724,0.0,0.0018477621334254,0.0018477621334254,0.07052600238149259,1.1102230246251565e-16,1.1102230246251565e-16,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_00119,120,108561281,108557409,3872,108561281,negative,negative,False,True,True,-263.9525918434665,0.1470745643860575,0.1320368412344232,-2812.800304471888,0.0051891364890148,0.0098485866626193,0.0098485866626193,0.14707456438605732,1.942890293094024e-16,1.942890293094024e-16,False,False,False,False,True,True,True,True,True,subthreshold_negative,,pass,pass
hexc_00120,121,108842081,108840439,1642,108842081,negative,negative,False,True,True,-217.0841446013817,0.0996639793175021,0.0783788743940216,-1087.6344517544494,0.0082387254087246,0.0130463795147557,0.0130463795147557,0.0996639793175019,1.942890293094024e-16,1.942890293094024e-16,False,False,False,False,True,True,True,True,True,subthreshold_negative,,pass,pass
hexc_00121,122,30418643,30418642,1,30418643,positive,negative,False,True,True,16.230566234990423,0.0587452641225273,0.0569472827269941,-16.907216169990534,1.531690711227097e-15,0.0017979813955316,0.0017979813955316,0.05874526412252723,6.938893903907228e-17,6.938893903907228e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_00122,123,3277217,3277216,1,3277217,positive,negative,False,True,True,14.0025051445914,0.0681011679331808,0.0652189030525632,-14.679155079591396,0.0,0.0028822648806175,0.0028822648806175,0.0681011679331807,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_00123,124,30340831,30340827,4,30340987,positive,negative,False,True,True,30.456009776270783,0.0597199396392292,0.0567134556707363,-33.665598506270726,0.0144204613622394,-0.0114139773937466,0.0114139773937466,0.0597199396392291,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_00124,125,33827861,33826320,1541,33827861,negative,negative,False,True,True,-102.04793904212896,0.110098889929409,0.0951070884702718,-1122.15241752471,0.0057695318036443,0.0092222696554927,0.0092222696554927,0.1100988899294088,1.942890293094024e-16,1.942890293094024e-16,False,False,False,False,True,True,True,True,True,subthreshold_negative,,pass,pass
hexc_00125,126,40847383,40847382,1,40847383,positive,negative,False,True,True,16.525353313570633,0.057385037625347,0.0560074063047842,-17.20200324857069,0.0,0.0013776313205627,0.0013776313205627,0.0573850376253469,1.0408340855860843e-16,1.0408340855860843e-16,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_00126,127,3236861,3236860,1,3236861,positive,negative,False,True,True,13.990114590991642,0.0687664195967628,0.0652716233260424,-14.666764525991653,0.0,0.0034947962707203,0.0034947962707203,0.0687664195967627,9.71445146547012e-17,9.71445146547012e-17,False,False,False,True,False,True,False,True,True,positive_harmless,,pass,pass
hexc_00127,128,187449539,187440181,9358,187449539,negative,negative,False,True,True,-385.9233859879023,0.2128199890626043,0.2011169548690546,-7059.687735016454,0.0051155744267494,0.0065874597668001,0.0065874597668001,0.2128199890626041,1.942890293094024e-16,1.942890293094024e-16,False,False,False,False,True,True,True,True,True,subthreshold_negative,,pass,pass
