candidate_id,block_id,x,y,h,right_endpoint,p_star,E_theta_sign,DeltaD_sign,post_P0_flag,finite_zone_flag,E_theta,Q_R2Q,Q_delta_D,Q_exc,epsilon,D_start,D_end,DeltaD,bridge_excursion_raw,bridge_excursion_argmax,threshold_relevant_flag,forbidden_flag,row_regime,scale_denominator,DeltaD_recomputed,DeltaD_recompute_error,Q_delta_D_recomputed,Q_delta_D_recompute_error,Q_exc_recomputed,Q_exc_recompute_error,line_slope_D,Q_R2Q_recomputed,formula_reconstruction_error,endpoint_path_valid_flag,endpoint_delta_valid_flag,normalization_valid_flag,bridge_excursion_valid_flag,formula_reconstruction_valid_flag,failure_type,status
hexc_01315,1316,39692819,39692818,1,39692819,39692819,positive,negative,False,True,16.496680847684278,0.0573527406205413,0.0560974596739017,0.0,0.0012552809466395,-3146.473413132475,-3163.646743915159,-17.173330782683934,0.0,39692818,False,False,positive_harmless,306.1338406857218,-17.173330782683934,0.0,0.05609745967390173,-2.7755575615628914e-17,0.0,0.0,-17.173330782683934,0.0573527406205412,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_01316,1317,187422727,187422726,1,187422727,187422727,positive,negative,False,True,18.048877195762188,0.0529843065624039,0.0516054165668123,0.0,0.0013788899955915,-6841.597633212864,-6860.323160343626,-18.7255271307622,0.0,187422726,False,False,positive_harmless,362.8597224192287,-18.725527130762202,3.552713678800501e-15,0.051605416566812355,-5.551115123125783e-17,0.0,0.0,-18.7255271307622,0.0529843065624038,1.0408340855860843e-16,True,True,True,True,True,,pass
hexc_01317,1318,604692973,604692972,1,604692973,604692973,positive,negative,True,False,19.22023140453759,0.0494478777454631,0.0486645561876686,4.448954111101513e-15,0.00078332155779,-12296.507106225485,-12316.40398756502,-19.896881339536776,1.8189894035458565e-12,604692973,False,False,positive_harmless,408.85775805304814,-19.896881339534957,-1.8189894035458565e-12,0.0486645561876686,0.0,4.448954111101513e-15,0.0,-19.896881339536776,0.04944787774546305,5.551115123125783e-17,True,True,True,True,True,,pass
hexc_01318,1319,604141757,604141756,1,604141757,604141757,positive,negative,True,False,19.21931942538192,0.0503036784341892,0.048666715497675,0.0,0.0016369629365141,-12284.552966916806,-12304.44893627719,-19.89596936038288,0.0,604141756,False,False,positive_harmless,408.8208780256266,-19.895969360382878,-3.552713678800501e-15,0.048666715497675046,-4.85722573273506e-17,0.0,0.0,-19.89596936038288,0.0503036784341891,1.0408340855860843e-16,True,True,True,True,True,,pass
hexc_01319,1320,179378609,179378608,1,179378609,179378609,positive,negative,False,True,18.005009264136387,0.0526234060396044,0.0517224720868385,0.0,0.0009009339527658,-6694.9432556692245,-6713.624914868361,-18.681659199136448,0.0,179378608,False,False,positive_harmless,361.1903771299099,-18.681659199136448,0.0,0.051722472086838535,-3.469446951953614e-17,0.0,0.0,-18.681659199136448,0.052623406039604304,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_01320,1321,30784867,30784866,1,30784867,30784867,positive,negative,False,True,16.242533796032262,0.0572404470284414,0.056908512608691,1.5295652416271913e-15,0.0003319344197488,-2772.1858309332315,-2789.105014664264,-16.919183731032263,4.547473508864641e-13,30784867,False,False,positive_harmless,297.30497170731473,-16.919183731032717,4.547473508864641e-13,0.05690851260869107,-6.938893903907228e-17,1.5295652416271913e-15,0.0,-16.919183731032263,0.057240447028441326,7.632783294297951e-17,True,True,True,True,True,,pass
hexc_01321,1322,30981373,30981372,1,30981373,30981373,positive,negative,False,True,16.24889671088637,0.0585806801571067,0.0568879207849013,1.5284369725606788e-15,0.0016927593722037,-2777.6491124733543,-2794.574659119241,-16.925546645886243,4.547473508864641e-13,30981373,False,False,positive_harmless,297.52443774282665,-16.925546645886698,4.547473508864641e-13,0.056887920784901375,-7.632783294297951e-17,1.5284369725606788e-15,0.0,-16.925546645886243,0.058580680157106525,1.734723475976807e-16,True,True,True,True,True,,pass
hexc_01322,1323,109814591,109814590,1,109814591,109814591,positive,negative,False,True,17.5143039652784,0.0549911817700453,0.0530689743223955,0.0,0.0019222074476497,-5232.011019905641,-5250.201973805919,-18.190953900278146,0.0,109814590,False,False,positive_harmless,342.77945131872326,-18.190953900278146,0.0,0.05306897432239551,-1.3877787807814457e-17,0.0,0.0,-18.190953900278146,0.054991181770045194,1.0408340855860843e-16,True,True,True,True,True,,pass
hexc_01323,1324,108830327,108830326,1,108830327,108830327,positive,negative,False,True,17.505300594353937,0.0538629340791559,0.0530943347580724,0.0,0.0007685993210834,-5214.209539337176,-5232.391489866529,-18.181950529353344,0.0,108830326,False,False,positive_harmless,342.4461500873962,-18.181950529353344,0.0,0.05309433475807248,-7.632783294297951e-17,0.0,0.0,-18.181950529353344,0.0538629340791558,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_01324,1325,76024181,76024180,1,76024181,76024181,positive,negative,False,True,17.14656201869756,0.0558149218049393,0.0541249187125969,0.0,0.0016900030923424,-4354.01102093608,-4371.834232889777,-17.823211953696955,0.0,76024180,False,False,positive_harmless,329.29771309843693,-17.823211953696955,0.0,0.0541249187125969,0.0,0.0,0.0,-17.823211953696955,0.0558149218049393,0.0,True,True,True,True,True,,pass
hexc_01325,1326,108548647,108548646,1,108548647,108548647,positive,negative,False,True,17.50270898990873,0.0538273325308029,0.053101639206546,0.0,0.0007256933242568,-5207.485970442805,-5225.665329367715,-18.17935892490914,0.0,108548646,False,False,positive_harmless,342.35023996524933,-18.17935892490914,0.0,0.05310163920654607,-6.938893903907228e-17,0.0,0.0,-18.17935892490914,0.0538273325308028,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_01326,1327,604811069,604811068,1,604811069,604811069,positive,negative,True,False,19.220426684580108,0.0499183874873,0.0486640938443833,0.0,0.0012542936429166,-12295.077686635206,-12314.974763254786,-19.89707661957982,0.0,604811068,False,False,positive_harmless,408.8656553064793,-19.89707661957982,0.0,0.04866409384438339,-9.020562075079397e-17,0.0,0.0,-19.89707661957982,0.049918387487299896,1.0408340855860843e-16,True,True,True,True,True,,pass
hexc_01327,1328,604872761,604872760,1,604872761,604872761,positive,negative,True,False,19.220528681479667,0.0494935673334156,0.0486638523609276,0.0,0.0008297149724879,-12297.74596033703,-12317.64313895351,-19.897178616480232,0.0,604872760,False,False,positive_harmless,408.86978015854186,-19.897178616480232,0.0,0.04866385236092766,-6.245004513516506e-17,0.0,0.0,-19.897178616480232,0.0494935673334155,1.0408340855860843e-16,True,True,True,True,True,,pass
hexc_01328,1329,604435823,604435822,1,604435823,604435823,positive,negative,True,False,19.219806056957204,0.049709562660962,0.0486655632672105,0.0,0.0010439993937514,-12292.190393763149,-12312.086849755107,-19.896455991958646,0.0,604435822,False,False,positive_harmless,408.84055698096324,-19.896455991958646,0.0,0.0486655632672105,0.0,0.0,0.0,-19.896455991958646,0.0497095626609619,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_01329,1330,109707929,109707928,1,109707929,109707929,positive,negative,False,True,17.51333220157603,0.0545746808720723,0.0530717103923805,0.0,0.0015029704796917,-5232.552178004062,-5250.742160140638,-18.189982136575964,0.0,109707928,False,False,positive_harmless,342.743469205912,-18.189982136575964,0.0,0.05307171039238055,-5.551115123125783e-17,0.0,0.0,-18.189982136575964,0.0545746808720722,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_01330,1331,30820781,30820780,1,30820781,30820781,positive,negative,False,True,16.24369972822304,0.0585632845316376,0.0569047382748141,0.0,0.0016585462568235,-2770.5874192561714,-2787.5077689193945,-16.920349663223078,0.0,30820780,False,False,positive_harmless,297.3451803171193,-16.920349663223078,0.0,0.0569047382748141,0.0,0.0,0.0,-16.920349663223078,0.058563284531637595,6.938893903907228e-18,True,True,True,True,True,,pass
hexc_01331,1332,179472173,179472172,1,179472173,179472173,positive,negative,False,True,18.00553072880534,0.0527462500459147,0.0517210775127095,0.0,0.0010251725332051,-6695.941009657941,-6714.623190321747,-18.68218066380541,0.0,179472172,False,False,positive_harmless,361.210198283564,-18.68218066380541,0.0,0.05172107751270958,-8.326672684688674e-17,0.0,0.0,-18.68218066380541,0.0527462500459146,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_01332,1333,179436143,179436142,1,179436143,179436143,positive,negative,False,True,18.005329953295192,0.052928728109095,0.0517216144459046,0.0,0.0012071136631903,-6694.50063738038,-6713.182617268675,-18.681979888295245,0.0,179436142,False,False,positive_harmless,361.2025666336194,-18.681979888295245,0.0,0.051721614445904646,-4.85722573273506e-17,0.0,0.0,-18.681979888295245,0.052928728109094894,1.0408340855860843e-16,True,True,True,True,True,,pass
hexc_01333,1334,109670909,109670908,1,109670909,109670909,positive,negative,False,True,17.512994703203912,0.0547446275199418,0.0530726607090967,0.0,0.001671966810845,-5230.414158231609,-5248.603802869813,-18.1896446382043,0.0,109670908,False,False,positive_harmless,342.7309728808561,-18.1896446382043,0.0,0.053072660709096706,-6.938893903907228e-18,0.0,0.0,-18.1896446382043,0.0547446275199417,1.0408340855860843e-16,True,True,True,True,True,,pass
hexc_01334,1335,179142281,179142280,1,179142281,179142281,positive,negative,False,True,18.0036909139882,0.0529566148345837,0.0517259981394712,0.0,0.0012306166951124,-6688.885531642253,-6707.565872491241,-18.68034084898773,0.0,179142280,False,False,positive_harmless,361.14026835439773,-18.680340848987726,-3.552713678800501e-15,0.05172599813947126,-6.245004513516506e-17,0.0,0.0,-18.68034084898773,0.0529566148345836,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_01335,1336,40869427,40869426,1,40869427,40869427,positive,negative,False,True,16.525892835378563,0.0564929886994933,0.0560057145658919,1.480504985414003e-15,0.0004872741335998,-3194.176676663921,-3211.3792194343,-17.202542770378386,4.547473508864641e-13,40869427,False,False,positive_harmless,307.1569196771737,-17.20254277037884,4.547473508864641e-13,0.05600571456589194,-4.163336342344337e-17,1.480504985414003e-15,0.0,-17.202542770378386,0.05649298869949318,1.1796119636642288e-16,True,True,True,True,True,,pass
hexc_01336,1337,109814087,109814086,1,109814087,109814087,positive,negative,False,True,17.514299375713826,0.0541177557023,0.0530689872439779,0.0,0.001048768458322,-5236.503403705449,-5254.6943530161625,-18.190949310713226,0.0,109814086,False,False,positive_harmless,342.77928137355724,-18.190949310713222,-3.552713678800501e-15,0.05306898724397791,-1.3877787807814457e-17,0.0,0.0,-18.190949310713226,0.054117755702299895,1.0408340855860843e-16,True,True,True,True,True,,pass
hexc_01337,1338,604693499,604693498,1,604693499,604693499,positive,negative,True,False,19.22023227440014,0.0494467000853943,0.0486645541281703,4.448953728318721e-15,0.0007821459572195,-12295.513241013305,-12315.410123222702,-19.896882209399337,1.8189894035458565e-12,604693499,False,False,positive_harmless,408.857793230693,-19.896882209397518,-1.8189894035458565e-12,0.04866455412817034,-4.163336342344337e-17,4.448953728318721e-15,0.0,-19.896882209399337,0.04944670008539425,4.85722573273506e-17,True,True,True,True,True,,pass
hexc_01338,1339,604724507,604724506,1,604724507,604724507,positive,negative,True,False,19.220283551956538,0.0494887973511942,0.0486644327230463,0.0,0.0008243646281478,-12309.706388990237,-12329.603322477193,-19.896933486956183,0.0,604724506,False,False,positive_harmless,408.8598669215241,-19.896933486956186,3.552713678800501e-15,0.048664432723046325,-2.7755575615628914e-17,0.0,0.0,-19.896933486956183,0.049488797351194096,1.0408340855860843e-16,True,True,True,True,True,,pass
hexc_01339,1340,179470367,179470366,1,179470367,179470367,positive,negative,False,True,18.00552066591338,0.0527362003664106,0.0517211044235978,0.0,0.0010150959428127,-6695.774193166587,-6714.4563637675,-18.6821706009132,0.0,179470366,False,False,positive_harmless,361.20981578246057,-18.682170600913196,-3.552713678800501e-15,0.05172110442359789,-9.020562075079397e-17,0.0,0.0,-18.6821706009132,0.052736200366410496,1.0408340855860843e-16,True,True,True,True,True,,pass
hexc_01340,1341,109670989,109670988,1,109670989,109670989,positive,negative,False,True,17.51299543265871,0.0541830118855111,0.0530726586550826,0.0,0.0011103532304284,-5232.929817371099,-5251.119462738757,-18.18964536765816,0.0,109670988,False,False,positive_harmless,342.7309998896422,-18.18964536765816,0.0,0.05307265865508268,-7.632783294297951e-17,0.0,0.0,-18.18964536765816,0.054183011885511,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_01341,1342,178013933,178013932,1,178013933,178013933,positive,negative,False,True,17.99737238047391,0.05302054803335,0.0517429043310795,0.0,0.0012776437022704,-6667.331570816399,-6686.005593131873,-18.67402231547385,0.0,178013932,False,False,positive_harmless,360.9001573623929,-18.67402231547385,0.0,0.051742904331079545,-4.163336342344337e-17,0.0,0.0,-18.67402231547385,0.05302054803334991,9.020562075079397e-17,True,True,True,True,True,,pass
hexc_01342,1343,108546583,108546582,1,108546583,108546583,positive,negative,False,True,17.50268997521181,0.0543539863466006,0.0531016928069755,0.0,0.001252293539625,-5205.49814035837,-5223.677480268581,-18.17933991021164,0.0,108546582,False,False,positive_harmless,342.3495363188038,-18.179339910211638,-3.552713678800501e-15,0.053101692806975555,-5.551115123125783e-17,0.0,0.0,-18.17933991021164,0.0543539863466005,1.0408340855860843e-16,True,True,True,True,True,,pass
hexc_01343,1344,12783679,12783678,1,12783679,12783679,positive,negative,False,True,15.363679837161056,0.0616775499862131,0.0599033823994306,0.0,0.0017741675867824,-1782.5979688498376,-1798.6382986219987,-16.040329772161158,0.0,12783678,False,False,positive_harmless,267.7700178131112,-16.040329772161158,0.0,0.059903382399430646,-4.85722573273506e-17,0.0,0.0,-16.040329772161158,0.061677549986213,1.0408340855860843e-16,True,True,True,True,True,,pass
hexc_01344,1345,604872871,604872870,1,604872871,604872871,positive,negative,True,False,19.22052886333608,0.0498183210010096,0.0486638519303716,4.4488232173133786e-15,0.0011544690706335,-12295.39129968765,-12315.288478485983,-19.89717879833552,1.8189894035458565e-12,604872871,False,False,positive_harmless,408.86978751300757,-19.897178798333698,-1.822542117224657e-12,0.048663851930371656,-5.551115123125783e-17,4.44882321731338e-15,-1.5777218104420236e-30,-19.89717879833552,0.049818321001009545,5.551115123125783e-17,True,True,True,True,True,,pass
hexc_01345,1346,604829737,604829736,1,604829737,604829737,positive,negative,True,False,19.22045754994098,0.049331855490779,0.0486640207686359,0.0,0.000667834722143,-12311.65649899206,-12331.553606477002,-19.897107484941444,0.0,604829736,False,False,positive_harmless,408.8669035289652,-19.897107484941444,0.0,0.04866402076863597,-6.938893903907228e-17,0.0,0.0,-19.897107484941444,0.0493318554907789,1.0408340855860843e-16,True,True,True,True,True,,pass
hexc_01346,1347,31019041,31019040,1,31019041,31019041,positive,negative,False,True,16.25011179969641,0.0577898285461326,0.056883990178005,0.0,0.0009058383681275,-2781.488599895084,-2798.4153616297804,-16.926761734696356,0.0,31019040,False,False,positive_harmless,297.5663571020253,-16.926761734696356,0.0,0.05688399017800507,-6.938893903907228e-17,0.0,0.0,-16.926761734696356,0.0577898285461325,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_01347,1348,108547721,108547720,1,108547721,108547721,positive,negative,False,True,17.502700459134967,0.0547403112391326,0.0531016632538841,0.0,0.0016386479852484,-5203.404687106001,-5221.584037500135,-18.179350394134417,0.0,108547720,False,False,positive_harmless,342.3499242804733,-18.179350394134417,0.0,0.05310166325388411,-6.938893903907228e-18,0.0,0.0,-18.179350394134417,0.0547403112391325,1.0408340855860843e-16,True,True,True,True,True,,pass
hexc_01348,1349,179471077,179471076,1,179471077,179471077,positive,negative,False,True,18.005524621990407,0.053549907961841,0.0517210938439776,0.0,0.0018288141178633,-6690.24941831578,-6708.93159287277,-18.682174556990503,0.0,179471076,False,False,positive_harmless,361.2099661570836,-18.682174556990503,0.0,0.05172109384397763,-2.7755575615628914e-17,0.0,0.0,-18.682174556990503,0.0535499079618409,1.0408340855860843e-16,True,True,True,True,True,,pass
hexc_01349,1350,187494557,187494556,1,187494557,187494557,positive,negative,False,True,18.049260373620047,0.0521716934346017,0.0516043964430098,0.0,0.0005672969915918,-6844.994572702987,-6863.720483011608,-18.72591030862077,0.0,187494556,False,False,positive_harmless,362.874320781971,-18.72591030862077,0.0,0.051604396443009876,-7.632783294297951e-17,0.0,0.0,-18.72591030862077,0.052171693434601596,1.0408340855860843e-16,True,True,True,True,True,,pass
hexc_01350,1351,108810833,108810832,1,108810833,108810833,positive,negative,False,True,17.505121455444257,0.0544069612487653,0.0530948395972453,0.0,0.0013121216515199,-5211.38564857349,-5229.567419963934,-18.181771390444737,0.0,108810832,False,False,positive_harmless,342.43952008074336,-18.181771390444737,0.0,0.05309483959724532,-2.0816681711721685e-17,0.0,0.0,-18.181771390444737,0.0544069612487652,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_01351,1352,604365313,604365312,1,604365313,604365313,positive,negative,True,False,19.21968939591515,0.050155433312829,0.0486658394884686,0.0,0.0014895938243603,-12287.432610653184,-12307.3289499841,-19.896339330915,0.0,604365312,False,False,positive_harmless,408.8358392672836,-19.896339330914998,-3.552713678800501e-15,0.04866583948846868,-7.632783294297951e-17,0.0,0.0,-19.896339330915,0.0501554333128289,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_01352,1353,178014229,178014228,1,178014229,178014229,positive,negative,False,True,17.99737404326372,0.0537108569243626,0.0517428998805789,0.0,0.0019679570437836,-6660.902298757787,-6679.57632273605,-18.674023978263,0.0,178014228,False,False,positive_harmless,360.9002205396701,-18.674023978262994,-7.105427357601002e-15,0.05174289988057892,-1.3877787807814457e-17,0.0,0.0,-18.674023978263,0.053710856924362504,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_01353,1354,179471603,179471602,1,179471603,179471603,positive,negative,False,True,18.00552755282048,0.0527741458847167,0.0517210860061479,0.0,0.0010530598785687,-6695.447779897553,-6714.129957385374,-18.68217748782081,0.0,179471602,False,False,positive_harmless,361.21007756101835,-18.68217748782081,0.0,0.05172108600614797,-6.938893903907228e-17,0.0,0.0,-18.68217748782081,0.0527741458847166,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_01354,1355,33926017,33926016,1,33926017,33926017,positive,negative,False,True,16.33969274112829,0.0584126910881438,0.0565956989516492,0.0,0.0018169921364945,-2906.325398528603,-2923.341741204731,-17.01634267612826,0.0,33926016,False,False,positive_harmless,300.66494435673707,-17.01634267612826,0.0,0.05659569895164924,-4.163336342344337e-17,0.0,0.0,-17.01634267612826,0.058412691088143696,1.0408340855860843e-16,True,True,True,True,True,,pass
hexc_01355,1356,604325297,604325296,1,604325297,604325297,positive,negative,True,False,19.21962318211373,0.0493727444809386,0.0486659962659353,0.0,0.0007067482150032,-12291.4034613848,-12311.299734501914,-19.896273117114102,0.0,604325296,False,False,positive_harmless,408.8331616266709,-19.896273117114106,3.552713678800501e-15,0.04866599626593533,-3.469446951953614e-17,0.0,0.0,-19.896273117114102,0.0493727444809385,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_01356,1357,604203811,604203810,1,604203811,604203811,positive,negative,True,False,19.219422134411023,0.0502871937555969,0.0486664723020252,0.0,0.0016207214535716,-12283.630847798546,-12303.526919867958,-19.896072069412185,0.0,604203810,False,False,positive_harmless,408.8250314495104,-19.896072069412185,0.0,0.04866647230202521,-1.3877787807814457e-17,0.0,0.0,-19.896072069412185,0.0502871937555968,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_01357,1358,109496249,109496248,1,109496249,109496249,positive,negative,False,True,17.51140085092633,0.0535116384711465,0.0530771490852041,0.0,0.0004344893859423,-5230.142474272892,-5248.330525058819,-18.188050785926865,0.0,109496248,False,False,positive_harmless,342.671961463676,-18.188050785926862,-3.552713678800501e-15,0.05307714908520416,-6.245004513516506e-17,0.0,0.0,-18.188050785926865,0.0535116384711464,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_01358,1359,178894523,178894522,1,178894523,178894523,positive,negative,False,True,18.00230693314166,0.0521002272389071,0.0517297002447724,0.0,0.0003705269941346,-6686.255571835725,-6704.934528703867,-18.67895686814154,0.0,178894522,False,False,positive_harmless,361.0876687813236,-18.67895686814154,0.0,0.05172970024477243,-2.7755575615628914e-17,0.0,0.0,-18.67895686814154,0.052100227238907,1.0408340855860843e-16,True,True,True,True,True,,pass
hexc_01359,1360,179403113,179403112,1,179403113,179403113,positive,negative,False,True,18.00514585972381,0.0529308585804796,0.0517221067764484,0.0,0.0012087518040311,-6693.286625365236,-6711.968421159961,-18.681795794724167,0.0,179403112,False,False,positive_harmless,361.1955691493774,-18.681795794724167,0.0,0.05172210677644845,-4.85722573273506e-17,0.0,0.0,-18.681795794724167,0.0529308585804795,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_01360,1361,187420867,187420866,1,187420867,187420867,positive,negative,False,True,18.048867271623,0.0522054063825808,0.0516054429881101,0.0,0.0005999633944706,-6843.322892381787,-6862.04840958841,-18.725517206623408,0.0,187420866,False,False,positive_harmless,362.8593443319098,-18.725517206623408,0.0,0.051605442988110165,-6.245004513516506e-17,0.0,0.0,-18.725517206623408,0.0522054063825807,1.0408340855860843e-16,True,True,True,True,True,,pass
hexc_01361,1362,187422143,187422142,1,187422143,187422143,positive,negative,False,True,18.04887407980652,0.0521111993927147,0.0516054248625014,0.0,0.0005057745302132,-6843.500118938117,-6862.225642952924,-18.72552401480698,0.0,187422142,False,False,positive_harmless,362.8596037083244,-18.72552401480698,0.0,0.05160542486250142,-2.0816681711721685e-17,0.0,0.0,-18.72552401480698,0.0521111993927146,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_01362,1363,604193621,604193620,1,604193621,604193621,positive,negative,True,False,19.219405269098782,0.0499190291734341,0.0486665122357412,4.449317674094037e-15,0.0012525169376883,-12287.238948778037,-12307.135003982134,-19.89605520409896,1.8189894035458565e-12,604193621,False,False,positive_harmless,408.8243494360596,-19.896055204097138,-1.822542117224657e-12,0.048666512235741276,-7.632783294297951e-17,4.4493176740940366e-15,7.888609052210118e-31,-19.89605520409896,0.049919029173433944,1.5265566588595902e-16,True,True,True,True,True,,pass
hexc_01363,1364,604322441,604322440,1,604322441,604322441,positive,negative,True,False,19.21961845617099,0.0507092541027113,0.0486660074558038,0.0,0.0020432466469074,-12271.37910621506,-12291.27537460623,-19.89626839117045,0.0,604322440,False,False,positive_harmless,408.8329705131306,-19.89626839117045,0.0,0.04866600745580386,-5.551115123125783e-17,0.0,0.0,-19.89626839117045,0.0507092541027112,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_01364,1365,178911907,178911906,1,178911907,178911907,positive,negative,False,True,18.00240410299975,0.0531472480322193,0.0517294403011623,0.0,0.0014178077310569,-6683.0396115514095,-6701.718665589409,-18.679054037999776,0.0,178911906,False,False,positive_harmless,361.0913616937018,-18.679054037999776,0.0,0.051729440301162374,-7.632783294297951e-17,0.0,0.0,-18.679054037999776,0.0531472480322192,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_01365,1366,40860823,40860822,1,40860823,40860823,positive,negative,False,True,16.52568228909902,0.0582185007319345,0.0560063747482357,0.0,0.0022121259836987,-3186.2965859070523,-3203.498918131151,-17.202332224098882,0.0,40860822,False,False,positive_harmless,307.14953969843907,-17.202332224098882,0.0,0.056006374748235714,-1.3877787807814457e-17,0.0,0.0,-17.202332224098882,0.0582185007319344,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_01366,1367,109816297,109816296,1,109816297,109816297,positive,negative,False,True,17.514319500433903,0.0545469035286039,0.0530689305843475,0.0,0.0014779729442563,-5234.550573359577,-5252.741542795011,-18.190969435433544,0.0,109816296,False,False,positive_harmless,342.7800265641472,-18.190969435433544,0.0,0.05306893058434757,-6.938893903907228e-17,0.0,0.0,-18.190969435433544,0.0545469035286038,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_01367,1368,108835807,108835806,1,108835807,108835807,positive,negative,False,True,17.50535094669769,0.0548551884607386,0.0530941928596671,0.0,0.0017609956010714,-5209.391059052646,-5227.573059934343,-18.182000881697604,0.0,108835806,False,False,positive_harmless,342.44801366044504,-18.182000881697604,0.0,0.05309419285966716,-6.245004513516506e-17,0.0,0.0,-18.182000881697604,0.0548551884607385,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_01368,1369,3457109,3457108,1,3457109,3457109,positive,negative,False,True,14.055943248635216,0.0653525952476683,0.064992502348849,0.0,0.0003600928988192,-926.9977173382656,-941.7303105219008,-14.732593183635233,0.0,3457108,False,False,positive_harmless,226.68142710612435,-14.732593183635231,-1.7763568394002505e-15,0.06499250234884901,-1.3877787807814457e-17,0.0,0.0,-14.732593183635233,0.0653525952476682,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_01369,1370,30400861,30400860,1,30400861,30400861,positive,negative,False,True,16.2299814883438,0.0575329823642898,0.05694917842575,0.0,0.0005838039385397,-2766.9368562916966,-2783.8434877150403,-16.906631423343697,0.0,30400860,False,False,positive_harmless,296.87226208867,-16.906631423343697,0.0,0.056949178425750036,-3.469446951953614e-17,0.0,0.0,-16.906631423343697,0.0575329823642897,1.0408340855860843e-16,True,True,True,True,True,,pass
hexc_01370,1371,108540833,108540832,1,108540833,108540833,positive,negative,False,True,17.502637001160096,0.0545025391870085,0.0531018421358271,0.0,0.0014006970511813,-5204.169995065905,-5222.349282002065,-18.17928693615977,0.0,108540832,False,False,positive_harmless,342.34757599669865,-18.17928693615977,0.0,0.05310184213582712,-1.3877787807814457e-17,0.0,0.0,-18.17928693615977,0.054502539187008404,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_01371,1372,7113889,7113888,1,7113889,7113889,positive,negative,False,True,14.777559628332542,0.0641203855136659,0.062082205455586,0.0,0.0020381800580799,-1327.8437883900388,-1343.2979979533711,-15.45420956333237,0.0,7113888,False,False,positive_harmless,248.9313878255889,-15.45420956333237,0.0,0.062082205455586,0.0,0.0,0.0,-15.45420956333237,0.0641203855136659,0.0,True,True,True,True,True,,pass
hexc_01372,1373,178011433,178011432,1,178011433,178011433,positive,negative,False,True,17.99735833653076,0.052388894647438,0.051742941920077,0.0,0.0006459527273609,-6668.905593968604,-6687.579602240135,-18.67400827153051,0.0,178011432,False,False,positive_harmless,360.8996237665547,-18.67400827153051,0.0,0.05174294192007708,-7.632783294297951e-17,0.0,0.0,-18.67400827153051,0.0523888946474379,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_01373,1374,108526073,108526072,1,108526073,108526073,positive,negative,False,True,17.50250100622384,0.0535427410084577,0.0531022254965633,2.6566803310905e-15,0.0004405155118917,-5206.623096062664,-5224.802247003888,-18.17915094122418,9.094947017729282e-13,108526073,False,False,positive_harmless,342.34254348531414,-18.17915094122327,-9.094947017729282e-13,0.0531022254965633,0.0,2.6566803310905e-15,0.0,-18.17915094122418,0.053542741008457656,4.163336342344337e-17,True,True,True,True,True,,pass
hexc_01374,1375,604150991,604150990,1,604150991,604150991,positive,negative,True,False,19.21933470975736,0.0504467663969889,0.0486666793069955,0.0,0.0017800870899933,-12279.75847632763,-12299.654460972388,-19.89598464475785,0.0,604150990,False,False,positive_harmless,408.82149610519866,-19.895984644757846,-3.552713678800501e-15,0.048666679306995586,-8.326672684688674e-17,0.0,0.0,-19.89598464475785,0.0504467663969888,9.71445146547012e-17,True,True,True,True,True,,pass
hexc_01375,1376,179660891,179660890,1,179660891,179660891,positive,negative,False,True,18.006581693120733,0.053207259258924,0.0517182671046156,0.0,0.0014889921543083,-6696.373094135375,-6715.056325763496,-18.683231628120662,0.0,179660890,False,False,positive_harmless,361.2501476572722,-18.683231628120666,3.552713678800501e-15,0.051718267104615696,-9.71445146547012e-17,0.0,0.0,-18.683231628120662,0.053207259258923896,1.0408340855860843e-16,True,True,True,True,True,,pass
