candidate_id,x,source,selected_block_id,y,h,right_endpoint,post_P0_flag,finite_certificate_flag,right_endpoint_control_flag,containing_block_control_flag,x_minus_right_endpoint,partial_interval_used_flag,x_inside_full_block_flag,finite_certificate_outside_block_flag,partial_length,remainder_length,remainder_over_h,E_theta_partial,E_theta_full,E_theta_remainder,theta_additivity_delta,partial_sign,full_sign,sign_known_flag,sign_preserved_flag,sign_mismatch_flag,Q_R2Q_full,channel_full,positive_harmless_flag,negative_transfer_flag,near_forbidden_flag,forbidden_flag,boundary_slack_proxy,O2p4_Q_bdy,O2p4_boundary_local_proxy,boundary_repaid_flag,dangerous_sign_mismatch_flag,invalid_interval_flag,missing_selected_block_flag,missing_y_h_flag,missing_E_theta_flag,partial_full_additivity_failure_flag,boundary_repayment_unknown_for_mismatch_flag,near_forbidden_partial_full_unresolved_flag,forbidden_partial_full_unresolved_flag,partial_full_pass_flag,status
cand_01328,604435823,theta,theta_local:1329:604435822:1,604435822.0,1.0,604435823.0,True,False,True,True,0.0,False,True,False,1.0,0.0,0.0,19.219806056957204,19.219806056957204,0.0,0.0,positive,positive,True,True,False,0.049709562660962,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01329,109707929,theta,theta_local:1330:109707928:1,109707928.0,1.0,109707929.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,17.51333220157603,17.51333220157603,0.0,0.0,positive,positive,True,True,False,0.0545746808720723,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01330,30820781,theta,theta_local:1331:30820780:1,30820780.0,1.0,30820781.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,16.24369972822304,16.24369972822304,0.0,0.0,positive,positive,True,True,False,0.0585632845316376,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01331,179472173,theta,theta_local:1332:179472172:1,179472172.0,1.0,179472173.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,18.00553072880534,18.00553072880534,0.0,0.0,positive,positive,True,True,False,0.0527462500459147,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01332,179436143,theta,theta_local:1333:179436142:1,179436142.0,1.0,179436143.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,18.005329953295192,18.005329953295192,0.0,0.0,positive,positive,True,True,False,0.052928728109095,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01333,109670909,theta,theta_local:1334:109670908:1,109670908.0,1.0,109670909.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,17.512994703203912,17.512994703203912,0.0,0.0,positive,positive,True,True,False,0.0547446275199418,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01334,179142281,theta,theta_local:1335:179142280:1,179142280.0,1.0,179142281.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,18.0036909139882,18.0036909139882,0.0,0.0,positive,positive,True,True,False,0.0529566148345837,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01335,40869427,theta,theta_local:1336:40869426:1,40869426.0,1.0,40869427.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,16.525892835378563,16.525892835378563,0.0,0.0,positive,positive,True,True,False,0.0564929886994933,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01336,109814087,theta,theta_local:1337:109814086:1,109814086.0,1.0,109814087.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,17.514299375713826,17.514299375713826,0.0,0.0,positive,positive,True,True,False,0.0541177557023,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01337,604693499,theta,theta_local:1338:604693498:1,604693498.0,1.0,604693499.0,True,False,True,True,0.0,False,True,False,1.0,0.0,0.0,19.22023227440014,19.22023227440014,0.0,0.0,positive,positive,True,True,False,0.0494467000853943,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01338,604724507,theta,theta_local:1339:604724506:1,604724506.0,1.0,604724507.0,True,False,True,True,0.0,False,True,False,1.0,0.0,0.0,19.220283551956538,19.220283551956538,0.0,0.0,positive,positive,True,True,False,0.0494887973511942,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01339,179470367,theta,theta_local:1340:179470366:1,179470366.0,1.0,179470367.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,18.00552066591338,18.00552066591338,0.0,0.0,positive,positive,True,True,False,0.0527362003664106,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01340,109670989,theta,theta_local:1341:109670988:1,109670988.0,1.0,109670989.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,17.51299543265871,17.51299543265871,0.0,0.0,positive,positive,True,True,False,0.0541830118855111,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01341,178013933,theta,theta_local:1342:178013932:1,178013932.0,1.0,178013933.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,17.99737238047391,17.99737238047391,0.0,0.0,positive,positive,True,True,False,0.05302054803335,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01342,108546583,theta,theta_local:1343:108546582:1,108546582.0,1.0,108546583.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,17.50268997521181,17.50268997521181,0.0,0.0,positive,positive,True,True,False,0.0543539863466006,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01343,12783679,theta,theta_local:1344:12783678:1,12783678.0,1.0,12783679.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,15.363679837161056,15.363679837161056,0.0,0.0,positive,positive,True,True,False,0.0616775499862131,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01344,604872871,theta,theta_local:1345:604872870:1,604872870.0,1.0,604872871.0,True,False,True,True,0.0,False,True,False,1.0,0.0,0.0,19.22052886333608,19.22052886333608,0.0,0.0,positive,positive,True,True,False,0.0498183210010096,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01345,604829737,theta,theta_local:1346:604829736:1,604829736.0,1.0,604829737.0,True,False,True,True,0.0,False,True,False,1.0,0.0,0.0,19.22045754994098,19.22045754994098,0.0,0.0,positive,positive,True,True,False,0.049331855490779,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01346,31019041,theta,theta_local:1347:31019040:1,31019040.0,1.0,31019041.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,16.25011179969641,16.25011179969641,0.0,0.0,positive,positive,True,True,False,0.0577898285461326,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01347,108547721,theta,theta_local:1348:108547720:1,108547720.0,1.0,108547721.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,17.502700459134967,17.502700459134967,0.0,0.0,positive,positive,True,True,False,0.0547403112391326,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01348,179471077,theta,theta_local:1349:179471076:1,179471076.0,1.0,179471077.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,18.005524621990407,18.005524621990407,0.0,0.0,positive,positive,True,True,False,0.053549907961841,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01349,187494557,theta,theta_local:1350:187494556:1,187494556.0,1.0,187494557.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,18.049260373620047,18.049260373620047,0.0,0.0,positive,positive,True,True,False,0.0521716934346017,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01350,108810833,theta,theta_local:1351:108810832:1,108810832.0,1.0,108810833.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,17.505121455444257,17.505121455444257,0.0,0.0,positive,positive,True,True,False,0.0544069612487653,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01351,604365313,theta,theta_local:1352:604365312:1,604365312.0,1.0,604365313.0,True,False,True,True,0.0,False,True,False,1.0,0.0,0.0,19.21968939591515,19.21968939591515,0.0,0.0,positive,positive,True,True,False,0.050155433312829,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01352,178014229,theta,theta_local:1353:178014228:1,178014228.0,1.0,178014229.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,17.99737404326372,17.99737404326372,0.0,0.0,positive,positive,True,True,False,0.0537108569243626,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01353,179471603,theta,theta_local:1354:179471602:1,179471602.0,1.0,179471603.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,18.00552755282048,18.00552755282048,0.0,0.0,positive,positive,True,True,False,0.0527741458847167,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01354,33926017,theta,theta_local:1355:33926016:1,33926016.0,1.0,33926017.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,16.33969274112829,16.33969274112829,0.0,0.0,positive,positive,True,True,False,0.0584126910881438,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01355,604325297,theta,theta_local:1356:604325296:1,604325296.0,1.0,604325297.0,True,False,True,True,0.0,False,True,False,1.0,0.0,0.0,19.21962318211373,19.21962318211373,0.0,0.0,positive,positive,True,True,False,0.0493727444809386,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01356,604203811,theta,theta_local:1357:604203810:1,604203810.0,1.0,604203811.0,True,False,True,True,0.0,False,True,False,1.0,0.0,0.0,19.219422134411023,19.219422134411023,0.0,0.0,positive,positive,True,True,False,0.0502871937555969,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01357,109496249,theta,theta_local:1358:109496248:1,109496248.0,1.0,109496249.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,17.51140085092633,17.51140085092633,0.0,0.0,positive,positive,True,True,False,0.0535116384711465,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01358,178894523,theta,theta_local:1359:178894522:1,178894522.0,1.0,178894523.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,18.00230693314166,18.00230693314166,0.0,0.0,positive,positive,True,True,False,0.0521002272389071,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01359,179403113,theta,theta_local:1360:179403112:1,179403112.0,1.0,179403113.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,18.00514585972381,18.00514585972381,0.0,0.0,positive,positive,True,True,False,0.0529308585804796,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01360,187420867,theta,theta_local:1361:187420866:1,187420866.0,1.0,187420867.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,18.048867271623,18.048867271623,0.0,0.0,positive,positive,True,True,False,0.0522054063825808,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01361,187422143,theta,theta_local:1362:187422142:1,187422142.0,1.0,187422143.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,18.04887407980652,18.04887407980652,0.0,0.0,positive,positive,True,True,False,0.0521111993927147,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01362,604193621,theta,theta_local:1363:604193620:1,604193620.0,1.0,604193621.0,True,False,True,True,0.0,False,True,False,1.0,0.0,0.0,19.219405269098782,19.219405269098782,0.0,0.0,positive,positive,True,True,False,0.0499190291734341,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01363,604322441,theta,theta_local:1364:604322440:1,604322440.0,1.0,604322441.0,True,False,True,True,0.0,False,True,False,1.0,0.0,0.0,19.21961845617099,19.21961845617099,0.0,0.0,positive,positive,True,True,False,0.0507092541027113,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01364,178911907,theta,theta_local:1365:178911906:1,178911906.0,1.0,178911907.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,18.00240410299975,18.00240410299975,0.0,0.0,positive,positive,True,True,False,0.0531472480322193,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01365,40860823,theta,theta_local:1366:40860822:1,40860822.0,1.0,40860823.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,16.52568228909902,16.52568228909902,0.0,0.0,positive,positive,True,True,False,0.0582185007319345,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01366,109816297,theta,theta_local:1367:109816296:1,109816296.0,1.0,109816297.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,17.514319500433903,17.514319500433903,0.0,0.0,positive,positive,True,True,False,0.0545469035286039,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01367,108835807,theta,theta_local:1368:108835806:1,108835806.0,1.0,108835807.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,17.50535094669769,17.50535094669769,0.0,0.0,positive,positive,True,True,False,0.0548551884607386,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01368,3457109,theta,theta_local:1369:3457108:1,3457108.0,1.0,3457109.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,14.055943248635216,14.055943248635216,0.0,0.0,positive,positive,True,True,False,0.0653525952476683,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01369,30400861,theta,theta_local:1370:30400860:1,30400860.0,1.0,30400861.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,16.2299814883438,16.2299814883438,0.0,0.0,positive,positive,True,True,False,0.0575329823642898,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01370,108540833,theta,theta_local:1371:108540832:1,108540832.0,1.0,108540833.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,17.502637001160096,17.502637001160096,0.0,0.0,positive,positive,True,True,False,0.0545025391870085,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01371,7113889,theta,theta_local:1372:7113888:1,7113888.0,1.0,7113889.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,14.777559628332542,14.777559628332542,0.0,0.0,positive,positive,True,True,False,0.0641203855136659,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01372,178011433,theta,theta_local:1373:178011432:1,178011432.0,1.0,178011433.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,17.99735833653076,17.99735833653076,0.0,0.0,positive,positive,True,True,False,0.052388894647438,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01373,108526073,theta,theta_local:1374:108526072:1,108526072.0,1.0,108526073.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,17.50250100622384,17.50250100622384,0.0,0.0,positive,positive,True,True,False,0.0535427410084577,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01374,604150991,theta,theta_local:1375:604150990:1,604150990.0,1.0,604150991.0,True,False,True,True,0.0,False,True,False,1.0,0.0,0.0,19.21933470975736,19.21933470975736,0.0,0.0,positive,positive,True,True,False,0.0504467663969889,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01375,179660891,theta,theta_local:1376:179660890:1,179660890.0,1.0,179660891.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,18.006581693120733,18.006581693120733,0.0,0.0,positive,positive,True,True,False,0.053207259258924,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01376,604687079,theta,theta_local:1377:604687078:1,604687078.0,1.0,604687079.0,True,False,True,True,0.0,False,True,False,1.0,0.0,0.0,19.22022165739484,19.22022165739484,0.0,0.0,positive,positive,True,True,False,0.0502780299133259,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01377,39699377,theta,theta_local:1378:39699376:1,39699376.0,1.0,39699377.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,16.49684605283907,16.49684605283907,0.0,0.0,positive,positive,True,True,False,0.0571017256961637,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01378,604872551,theta,theta_local:1379:604872550:1,604872550.0,1.0,604872551.0,True,False,True,True,0.0,False,True,False,1.0,0.0,0.0,19.22052833429916,19.22052833429916,0.0,0.0,positive,positive,True,True,False,0.0499198517893476,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01379,178912813,theta,theta_local:1380:178912812:1,178912812.0,1.0,178912813.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,18.002409166931614,18.002409166931614,0.0,0.0,positive,positive,True,True,False,0.0534990594965381,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01380,604713541,theta,theta_local:1381:604713540:1,604713540.0,1.0,604713541.0,True,False,True,True,0.0,False,True,False,1.0,0.0,0.0,19.220265417914835,19.220265417914835,0.0,0.0,positive,positive,True,True,False,0.0495332491346926,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01381,40395269,theta,theta_local:1382:40395268:1,40395268.0,1.0,40395269.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,16.51422323211378,16.51422323211378,0.0,0.0,positive,positive,True,True,False,0.057959605317554,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01382,604813831,theta,theta_local:1383:604813830:1,604813830.0,1.0,604813831.0,True,False,True,True,0.0,False,True,False,1.0,0.0,0.0,19.22043125128504,19.22043125128504,0.0,0.0,positive,positive,True,True,False,0.0494505928271106,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01383,604676183,theta,theta_local:1384:604676182:1,604676182.0,1.0,604676183.0,True,False,True,True,0.0,False,True,False,1.0,0.0,0.0,19.220203637995144,19.220203637995144,0.0,0.0,positive,positive,True,True,False,0.0498626558030613,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01384,17998471,theta,theta_local:1385:17998470:1,17998470.0,1.0,17998471.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,15.70579736780801,15.70579736780801,0.0,0.0,positive,positive,True,True,False,0.0602674255775238,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01385,178896671,theta,theta_local:1386:178896670:1,178896670.0,1.0,178896671.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,18.00231894014483,18.00231894014483,0.0,0.0,positive,positive,True,True,False,0.0521533774390629,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01386,604150727,theta,theta_local:1387:604150726:1,604150726.0,1.0,604150727.0,True,False,True,True,0.0,False,True,False,1.0,0.0,0.0,19.219334272780408,19.219334272780408,0.0,0.0,positive,positive,True,True,False,0.0494292859872481,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01387,12836827,theta,theta_local:1388:12836826:1,12836826.0,1.0,12836827.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,15.36782870730725,15.36782870730725,0.0,0.0,positive,positive,True,True,False,0.0603526687466683,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01388,604673087,theta,theta_local:1389:604673086:1,604673086.0,1.0,604673087.0,True,False,True,True,0.0,False,True,False,1.0,0.0,0.0,19.22019851788621,19.22019851788621,0.0,0.0,positive,positive,True,True,False,0.0502840921991392,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01389,179382869,theta,theta_local:1390:179382868:1,179382868.0,1.0,179382869.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,18.00503301250549,18.00503301250549,0.0,0.0,positive,positive,True,True,False,0.0527625272092595,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01390,108596123,theta,theta_local:1391:108596122:1,108596122.0,1.0,108596123.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,17.50314626501102,17.50314626501102,0.0,0.0,positive,positive,True,True,False,0.0546489093154635,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01391,109592381,theta,theta_local:1392:109592380:1,109592380.0,1.0,109592381.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,17.51227841363845,17.51227841363845,0.0,0.0,positive,positive,True,True,False,0.054215024139045,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01392,109684087,theta,theta_local:1393:109684086:1,109684086.0,1.0,109684087.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,17.51311485547084,17.51311485547084,0.0,0.0,positive,positive,True,True,False,0.0533278670073051,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01393,179425097,theta,theta_local:1394:179425096:1,179425096.0,1.0,179425097.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,18.00526839189612,18.00526839189612,0.0,0.0,positive,positive,True,True,False,0.0525931316567972,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01394,179403641,theta,theta_local:1395:179403640:1,179403640.0,1.0,179403641.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,18.00514880281223,18.00514880281223,0.0,0.0,positive,positive,True,True,False,0.0523502186813132,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01395,178899731,theta,theta_local:1396:178899730:1,178899730.0,1.0,178899731.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,18.0023360448445,18.0023360448445,0.0,0.0,positive,positive,True,True,False,0.0521962848702515,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01396,33929663,theta,theta_local:1397:33929662:1,33929662.0,1.0,33929663.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,16.339800204497706,16.339800204497706,0.0,0.0,positive,positive,True,True,False,0.0574088068820105,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01397,604811167,theta,theta_local:1398:604811166:1,604811166.0,1.0,604811167.0,True,False,True,True,0.0,False,True,False,1.0,0.0,0.0,19.220426846614167,19.220426846614167,0.0,0.0,positive,positive,True,True,False,0.0502199766170714,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01398,180643363,theta,theta_local:1399:180643362:1,180643362.0,1.0,180643363.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,18.01203527533139,18.01203527533139,0.0,0.0,positive,positive,True,True,False,0.052325014209861,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01399,108547469,theta,theta_local:1400:108547468:1,108547468.0,1.0,108547469.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,17.502698137572708,17.502698137572708,0.0,0.0,positive,positive,True,True,False,0.0535894655450915,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01400,33486547,theta,theta_local:1401:33486546:1,33486546.0,1.0,33486547.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,16.326654334050062,16.326654334050062,0.0,0.0,positive,positive,True,True,False,0.0592177389534237,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01401,179145997,theta,theta_local:1402:179145996:1,179145996.0,1.0,179145997.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,18.003711657061466,18.003711657061466,0.0,0.0,positive,positive,True,True,False,0.0523024872089549,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01402,604864229,theta,theta_local:1403:604864228:1,604864228.0,1.0,604864229.0,True,False,True,True,0.0,False,True,False,1.0,0.0,0.0,19.22051457593429,19.22051457593429,0.0,0.0,positive,positive,True,True,False,0.0493544655854132,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01403,604675733,theta,theta_local:1404:604675732:1,604675732.0,1.0,604675733.0,True,False,True,True,0.0,False,True,False,1.0,0.0,0.0,19.22020289379489,19.22020289379489,0.0,0.0,positive,positive,True,True,False,0.0496569007754921,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01404,178897451,theta,theta_local:1405:178897450:1,178897450.0,1.0,178897451.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,18.0023233001941,18.0023233001941,0.0,0.0,positive,positive,True,True,False,0.0522144979610413,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
cand_01405,179151281,theta,theta_local:1406:179151280:1,179151280.0,1.0,179151281.0,False,True,True,True,0.0,False,True,False,1.0,0.0,0.0,18.00374115212227,18.00374115212227,0.0,0.0,positive,positive,True,True,False,0.0523720329466571,positive_harmless,True,False,False,False,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,True,endpoint_identical
