block_id,p_star,y,h,R_pp,R_bdy,R_leak_plus,R_o2p4_total,Q_pp,Q_bdy,Q_leak_plus,Q_o2p4_total,O2_subtotal_before_o2p4,O2_total_with_o2p4,O2_margin_remaining,dominant_component,is_tail,h_bin,p_scale_bin,mu_bin_if_available,depth_bin_if_available,shell_pattern,boundary_local_proxy,Q_leak_plus_diagnostic
116,12830269,12829371,898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,257<=h<=1024,p<100M,0.10-0.25,0.50-0.55,11111,False,0.00700927858681412
117,17992327,17991472,705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,257<=h<=1024,p<100M,0.25-0.50,0.50-0.55,11111,False,0.002222502465571394
118,179650181,179648340,1841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,1025<=h<=8192,100M<=p<500M,0.25-0.50,0.50-0.55,11111,False,0.00020375092484518803
119,1513271,1513270,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.046491147348215085
120,108561281,108557409,3872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,1025<=h<=8192,100M<=p<500M,0.10-0.25,0.50-0.55,11111,False,0.008669387280412732
121,108842081,108840439,1642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,1025<=h<=8192,100M<=p<500M,0.25-0.50,0.50-0.55,11111,False,0.0017359593344150525
122,30418643,30418642,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.031707922366965374
123,3277217,3277216,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.04182532426083276
124,30340987,30340827,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,11110,True,0.022750546975093263
125,33827861,33826320,1541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,1025<=h<=8192,p<100M,0.10-0.25,0.50-0.55,11111,False,0.0027492087974290823
126,40847383,40847382,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.03065020058427983
127,3236861,3236860,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.04189449692823632
128,187449539,187440181,9358,9.524493961631899,0.0,0.0,9.524493961631899,0.0002713345538969,0.0,0.0,0.0002713345538969,0.0301511056,0.030422440153896897,0.969577559846103,pp,False,8193<=h<=65536,100M<=p<500M,0.05-0.10,0.50-0.55,11111,False,0.002444710513773284
129,40874291,40872504,1787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,1025<=h<=8192,p<100M,0.10-0.25,0.50-0.55,11111,False,0.00021574464901827543
130,109678603,109674416,4187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,1025<=h<=8192,100M<=p<500M,0.10-0.25,0.50-0.55,11111,False,0.00843293833794547
131,12786847,12786580,3,0.0,5.581377909673122,0.0,5.581377909673122,0.0,0.012033880705273987,0.0,0.012033880705273987,0.0301511056,0.04218498630527399,0.957815013694726,bdy,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10100,True,0.04119933627851038
132,1189387,1189386,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.25-0.50,0.50-0.55,10000,True,0.048105721877529234
133,30343471,30342328,1143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,1025<=h<=8192,p<100M,0.25-0.50,0.50-0.55,11111,False,0.019161280801179164
134,1189751,1189750,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.04810361742488827
135,12831293,12830878,349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,257<=h<=1024,p<100M,0.25-0.50,0.50-0.55,11111,False,0.006590265082863789
136,359539,359538,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.05752422051792572
137,2819,2818,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.14916721499229296
138,7048303,7048210,3,0.0,4.481335938576571,0.0,4.481335938576571,0.0,0.010405842957724738,0.0,0.010405842957724738,0.0301511056,0.04055694855772474,0.9594430514422753,bdy,False,h<=4,p<100M,0.50-1.00,0.50-0.55,11100,True,0.044370642007482745
139,109556411,109553597,2814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,1025<=h<=8192,100M<=p<500M,0.10-0.25,0.50-0.55,11111,False,0.006715267641693112
140,1512661,1512660,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.04649378198699317
141,12799573,12799572,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.03515110536339018
142,2275961,2275960,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.25-0.50,0.50-0.55,10000,True,0.043934791098507314
143,42533,42532,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.08287290418304097
144,445069,445068,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.055651953568760425
145,1517807,1517806,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.046471596248100065
146,1518061,1518060,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.046470503547684124
147,3458821,3458820,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.04152621858059015
148,359701,359700,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.25-0.50,0.50-0.55,10000,True,0.0575201694370585
149,1511863,1511818,3,0.0,0.957235084426987,0.0,0.957235084426987,0.0,0.0027297205023213435,0.0,0.0027297205023213435,0.0301511056,0.03288082610232134,0.9671191738976787,bdy,False,h<=4,p<100M,0.25-0.50,0.50-0.55,11100,True,0.05449109317151783
150,108590687,108589025,1662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,1025<=h<=8192,100M<=p<500M,0.25-0.50,0.50-0.55,11111,False,0.008020102929658143
151,39670973,39670780,3,0.0,7.979588752032139,0.0,7.979588752032139,0.0,0.015049978252669868,0.0,0.015049978252669868,0.0301511056,0.04520108385266987,0.9547989161473301,bdy,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10100,True,0.03603971183058613
152,3291539,3291538,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.041801020838484054
153,108849263,108847420,1843,9.252729138467673,0.0,0.0,9.252729138467673,0.0006293709991497,0.0,0.0,0.0006293709991497,0.0301511056,0.0307804765991497,0.9692195234008503,pp,False,1025<=h<=8192,100M<=p<500M,0.25-0.50,0.50-0.55,11111,False,0.0008974062162314697
154,12801751,12800706,1045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,1025<=h<=8192,p<100M,0.10-0.25,0.50-0.55,11111,False,0.016376316986241722
155,109764139,109762638,1501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,1025<=h<=8192,100M<=p<500M,0.25-0.50,0.50-0.55,11111,False,0.005179480851121631
156,33871261,33870647,614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,257<=h<=1024,p<100M,0.25-0.50,0.50-0.55,11111,False,0.009589432584668002
157,1184609,1184608,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.048133418440864856
158,60127,60126,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.07774076480094179
159,178905659,178902349,3310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,1025<=h<=8192,100M<=p<500M,0.10-0.25,0.50-0.55,11111,False,0.01060019734374127
160,33870121,33869043,1078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,1025<=h<=8192,p<100M,0.10-0.25,0.50-0.55,11111,False,0.009916817765675602
161,108572459,108571084,1375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,1025<=h<=8192,100M<=p<500M,0.25-0.50,0.50-0.55,11111,False,0.0021274750111966428
162,1198751,1198750,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.04805183155425245
163,109511267,109509400,1867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,1025<=h<=8192,100M<=p<500M,0.10-0.25,0.50-0.55,11111,False,0.009636555635225804
164,39637237,39636755,482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,257<=h<=1024,p<100M,0.25-0.50,0.50-0.55,11111,False,0.010516826743131777
165,40844717,40842945,1772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,1025<=h<=8192,p<100M,0.10-0.25,0.50-0.55,11111,False,5.027663480994291e-05
166,30799397,30798784,510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,257<=h<=1024,p<100M,0.25-0.50,0.50-0.55,11111,False,0.010491668008604021
167,109682107,109679748,2359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,1025<=h<=8192,100M<=p<500M,0.10-0.25,0.50-0.55,11111,False,0.0032536895636467865
168,1196593,1196592,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.04806420552260128
169,359837,359836,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.05751677026840245
170,17641879,17641576,3,0.0,6.018252021720308,0.0,6.018252021720308,0.0,0.01248005208955423,0.0,0.01248005208955423,0.0301511056,0.04263115768955423,0.9573688423104457,bdy,False,h<=4,p<100M,0.25-0.50,0.50-0.55,10100,True,0.03962524628040515
171,33862193,33861455,738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,257<=h<=1024,p<100M,0.25-0.50,0.50-0.55,11111,False,0.006783429309935194
172,1198397,1198360,3,0.0,0.697593223007356,0.0,0.697593223007356,0.0,0.002055904867254927,0.0,0.002055904867254927,0.0301511056,0.03220701046725492,0.9677929895327451,bdy,False,h<=4,p<100M,0.50-1.00,0.50-0.55,11100,True,0.05631533976958573
173,30850439,30850276,3,0.0,7.958157611780894,0.0,7.958157611780894,0.0,0.015450500734561442,0.0,0.015450500734561442,0.0301511056,0.04560160633456144,0.9543983936654385,bdy,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10100,True,0.03709846750292079
174,30825511,30824836,675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,257<=h<=1024,p<100M,0.25-0.50,0.50-0.55,11111,False,0.0006523542536339467
175,12776941,12776609,332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,257<=h<=1024,p<100M,0.25-0.50,0.50-0.55,11111,False,0.011872334961684546
176,30359687,30358683,1004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,257<=h<=1024,p<100M,0.25-0.50,0.50-0.55,11111,False,0.009709077865108195
177,110319577,110315160,4417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,1025<=h<=8192,100M<=p<500M,0.10-0.25,0.50-0.55,11111,False,0.0011552445401637244
178,109496207,109495510,697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,257<=h<=1024,100M<=p<500M,0.50-1.00,0.50-0.55,11111,False,0.005384037029625198
179,30851287,30850871,350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,257<=h<=1024,p<100M,0.25-0.50,0.50-0.55,11111,False,0.0008140478398649709
180,7112887,7112886,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.03781768845092976
181,180635669,180633960,1709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,1025<=h<=8192,100M<=p<500M,0.25-0.50,0.50-0.55,11111,False,0.00325626752638407
182,30788077,30787786,3,0.0,7.371598047031988,0.0,7.371598047031988,0.0,0.01431507391337843,0.0,0.01431507391337843,0.0301511056,0.04446617951337843,0.9555338204866216,bdy,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10100,True,0.037107175248672956
183,109726069,109724532,1537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,1025<=h<=8192,100M<=p<500M,0.25-0.50,0.50-0.55,11111,False,0.0029928306466529084
184,604356173,604335487,20686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,True,8193<=h<=65536,p>=500M,0.018-0.05,0.50-0.55,11111,False,0.00183536352576379
185,187500319,187498570,1749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,1025<=h<=8192,100M<=p<500M,0.25-0.50,0.50-0.55,11111,False,0.010139970815018995
186,22052431,22052337,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,11110,True,0.023617267506978186
187,338531,338530,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.05806953112916039
188,31027859,31027175,684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,257<=h<=1024,p<100M,0.25-0.50,0.50-0.55,11111,False,0.005659839827097486
189,39649783,39649782,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.030754551673979925
190,31026421,31025775,446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,257<=h<=1024,p<100M,0.25-0.50,0.50-0.55,11111,False,0.003463734370044036
191,109772783,109770459,2324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,1025<=h<=8192,100M<=p<500M,0.10-0.25,0.50-0.55,11111,False,7.287349489147442e-05
192,3459179,3459178,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.04152564768312011
193,1199993,1199992,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.048044722186065265
194,33878389,33877658,605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,257<=h<=1024,p<100M,0.25-0.50,0.50-0.55,11111,False,0.0013441028840825164
195,33865589,33865210,379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,257<=h<=1024,p<100M,0.50-1.00,0.50-0.55,11111,False,0.003868538315829722
196,39648137,39647291,846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,257<=h<=1024,p<100M,0.25-0.50,0.50-0.55,11111,False,0.004438532013740028
197,30786629,30786460,3,0.0,7.732952632858868,0.0,7.732952632858868,0.0,0.015016878524742311,0.0,0.015016878524742311,0.0301511056,0.04516798412474231,0.9548320158752577,bdy,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10100,True,0.037107377682071584
198,40839853,40839496,3,0.0,7.87531508263498,0.0,7.87531508263498,0.0,0.014804129795277433,0.0,0.014804129795277433,0.0301511056,0.04495523539527743,0.9550447646047225,bdy,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10100,True,0.03592037752933982
199,39635819,39635564,218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,65<=h<=256,p<100M,0.50-1.00,0.50-0.55,11111,False,0.00436110740962394
200,17591099,17590930,3,0.0,5.833293677007418,0.0,5.833293677007418,0.0,0.012100684392972806,0.0,0.012100684392972806,0.0301511056,0.042251789992972806,0.9577482100070271,bdy,False,h<=4,p<100M,0.25-0.50,0.50-0.55,10100,True,0.03963894063244673
201,7051567,7051566,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.03785922990103243
202,673,672,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.22200976182193433
203,12784609,12784608,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.03515613119356245
204,445141,445140,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.05565056927233786
205,12807857,12807856,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.03514832607646217
206,180640297,180639336,961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,257<=h<=1024,100M<=p<500M,0.50-1.00,0.50-0.55,11111,False,0.00040640822120265713
207,1518191,1518190,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.04646994437720434
208,604822567,604819805,2762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,True,1025<=h<=8192,p>=500M,0.25-0.50,0.50-0.55,11111,False,0.007287733164969043
209,40866037,40865652,274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,257<=h<=1024,p<100M,0.25-0.50,0.50-0.55,11111,False,0.011314679169168363
210,30339269,30339268,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.03171754076383947
211,1507291,1507290,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.046517031100768436
212,338609,338608,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.0580674297550559
213,17594719,17594718,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.03382305969615084
214,231107,231106,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.061714644936833846
215,604883911,604879711,4200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,True,1025<=h<=8192,p>=500M,0.10-0.25,0.50-0.55,11111,False,0.0028832508732848346
216,12837191,12837190,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.035138501577210324
217,3236683,3236682,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.041894804320056364
218,12784091,12784090,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.03515630529441132
219,604167899,604161649,6250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,True,1025<=h<=8192,p>=500M,0.10-0.25,0.50-0.55,11111,False,8.748654186859491e-05
220,1513319,1513318,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.046490940086953446
221,3452881,3452880,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.041535701368702056
222,3281627,3281626,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.04181782724396276
223,604848841,604844050,4791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,True,1025<=h<=8192,p>=500M,0.10-0.25,0.50-0.55,11111,False,0.001989967205858166
224,30417889,30417888,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.031708013596626554
225,30422863,30422680,3,0.0,7.140903546845788,0.0,7.140903546845788,0.0,0.013886296934750767,0.0,0.013886296934750767,0.0301511056,0.04403740253475077,0.9559625974652493,bdy,False,h<=4,p<100M,0.25-0.50,0.50-0.55,10100,True,0.03715859011625758
226,39648883,39648882,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.030754631476778656
227,17642453,17642326,3,0.0,6.935366372294702,0.0,6.935366372294702,0.0,0.014381816469629594,0.0,0.014381816469629594,0.0301511056,0.044532922069629596,0.9554670779303704,bdy,False,h<=4,p<100M,>=1.00,0.50-0.55,10100,True,0.03962509174997424
228,604708931,604704593,4338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,True,1025<=h<=8192,p>=500M,0.10-0.25,0.50-0.55,11111,False,0.0022980670331455024
229,12421837,12421836,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.03528014711538679
230,30405923,30405922,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.03170946176929699
231,17591797,17591796,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,>=1.00,0.50-0.55,10000,True,0.033823733147640034
232,7103387,7103277,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.25-0.50,0.50-0.55,11110,True,0.02713087192699383
233,108545317,108544444,873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,257<=h<=1024,100M<=p<500M,0.25-0.50,0.50-0.55,11111,False,0.001618498902701765
234,33928207,33928206,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,h<=4,p<100M,0.50-1.00,0.50-0.55,10000,True,0.03130984061607656
235,12805417,12804850,567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301511056,0.0301511056,0.9698488944,none,False,257<=h<=1024,p<100M,0.10-0.25,0.50-0.55,11111,False,0.0034481678603881095
