q,N_total,d_emp,g,g2,total_abs_weighted_discrepancy,max_interval_abs_component
179953183,1,6.058182787491064e-06,3.088025918106621e-17,9.53590407089824e-34,1.0785012414354564e-33,5.392506207177282e-34
179953303,1,6.058182787491064e-06,3.0880217996716555e-17,9.53587863524737e-34,1.0784983646887042e-33,5.392491823443535e-34
179953309,1,6.058182787491064e-06,3.088021593750123e-17,9.535877363467052e-34,1.0784982208516204e-33,5.3924911042581056e-34
179953339,1,6.058182787491064e-06,3.088020564142772e-17,9.535871004568646e-34,1.0784975016665514e-33,5.392487508332762e-34
179953453,1,6.058182787491064e-06,3.088016651639534e-17,9.53584684080304e-34,1.0784947687687583e-33,5.39247384384379e-34
179953933,1,6.058182787491064e-06,3.088000178023255e-17,9.535745099471655e-34,1.0784832619256325e-33,5.392416309628162e-34
179954623,1,6.058182787491064e-06,3.0879764974308003e-17,9.535598848684993e-34,1.0784667211074993e-33,5.392333605537494e-34
179954923,1,6.058182787491064e-06,3.087966201605999e-17,9.535535262260983e-34,1.0784595295463505e-33,5.392297647731751e-34
179955067,1,6.058182787491064e-06,3.087961259628385e-17,9.535504740965722e-34,1.0784560776182907e-33,5.392280388091456e-34
179955091,1,6.058182787491064e-06,3.087960435966602e-17,9.535499654095049e-34,1.0784555022982913e-33,5.392277511491454e-34
179955229,1,6.058182787491064e-06,3.0879556999177493e-17,9.535470404654518e-34,1.0784521942157337e-33,5.392260971078668e-34
179955283,1,6.058182787491064e-06,3.0879538466842075e-17,9.535458959251794e-34,1.0784508997520993e-33,5.392254498760493e-34
179955493,1,6.058182787491064e-06,3.087946639680738e-17,9.53541444951556e-34,1.0784458657453157e-33,5.392229328726573e-34
179956177,1,6.058182787491064e-06,3.08792316561579e-17,9.53526947674664e-34,1.0784294694697125e-33,5.392147347348567e-34
179956459,1,6.058182787491064e-06,3.0879134877897457e-17,9.535209708073831e-34,1.078422709692417e-33,5.392113548462092e-34
179956537,1,6.058182787491064e-06,3.087910810952277e-17,9.535193176395947e-34,1.0784208399761347e-33,5.392104199880674e-34
179956663,1,6.058182787491064e-06,3.0879064868375647e-17,9.535166471453511e-34,1.0784178196737756e-33,5.392089098368874e-34
179956741,1,6.058182787491064e-06,3.0879038100091985e-17,9.535149939869324e-34,1.078415949968087e-33,5.392079749840441e-34
179956879,1,6.058182787491064e-06,3.0878990740906173e-17,9.535120691769691e-34,1.0784126420371843e-33,5.392063210185926e-34
179956969,1,6.058182787491064e-06,3.0878959854539335e-17,9.53510161698252e-34,1.0784104846977774e-33,5.392052423488885e-34
179957269,1,6.058182787491064e-06,3.0878856900317904e-17,9.535038034703107e-34,1.0784032936053788e-33,5.392016468026891e-34
179957353,1,6.058182787491064e-06,3.087882807322817e-17,9.535020231759842e-34,1.0784012801102474e-33,5.392006400551239e-34
179957443,1,6.058182787491064e-06,3.0878797187105394e-17,9.53500115722388e-34,1.0783991227992505e-33,5.391995613996256e-34
179957707,1,6.058182787491064e-06,3.0878706588079253e-17,9.53494520552689e-34,1.0783927947181153e-33,5.391963973590576e-34
179957929,1,6.058182787491064e-06,3.087863040284317e-17,9.534898155553904e-34,1.0783874734130876e-33,5.391937367065439e-34
179958217,1,6.058182787491064e-06,3.0878531568362446e-17,9.534837118183561e-34,1.0783805701473667e-33,5.391902850736835e-34
179958241,1,6.058182787491064e-06,3.087852333217714e-17,9.53483203175808e-34,1.0783799948777174e-33,5.391899974388585e-34
179958283,1,6.058182787491064e-06,3.087850891886077e-17,9.534823130521644e-34,1.0783789881567524e-33,5.391894940783761e-34
179958421,1,6.058182787491064e-06,3.087846156089236e-17,9.53479388367507e-34,1.0783756803675685e-33,5.391878401837845e-34
179958529,1,6.058182787491064e-06,3.087842449821047e-17,9.534770994916844e-34,1.0783730916718359e-33,5.391865458359189e-34
179958643,1,6.058182787491064e-06,3.087838537656308e-17,9.534746834635449e-34,1.0783703591681024e-33,5.3918517958405205e-34
179958769,1,6.058182787491064e-06,3.087834213693405e-17,9.53472013125557e-34,1.0783673390424676e-33,5.3918366952123395e-34
179958841,1,6.058182787491064e-06,3.087831742861538e-17,9.534704872223325e-34,1.0783656132611351e-33,5.391828066305684e-34
179958973,1,6.058182787491064e-06,3.0878272130108186e-17,9.53467689741016e-34,1.0783624493376636e-33,5.391812246688319e-34
179959141,1,6.058182787491064e-06,3.087821447760682e-17,9.534641293250874e-34,1.0783584225427517e-33,5.39179211271376e-34
179959147,1,6.058182787491064e-06,3.08782124185919e-17,9.53464002167683e-34,1.078358278728997e-33,5.391791393644979e-34
179959519,1,6.058182787491064e-06,3.087808476006911e-17,9.534561184500123e-34,1.078349362322924e-33,5.391746811614623e-34
179959609,1,6.058182787491064e-06,3.087805387506156e-17,9.534542111112042e-34,1.0783472051417523e-33,5.391736025708761e-34
179959903,1,6.058182787491064e-06,3.087795298435982e-17,9.534479805043356e-34,1.0783401583875134e-33,5.39170079193757e-34
179959933,1,6.058182787491064e-06,3.087794268941806e-17,9.534473447309863e-34,1.0783394393341948e-33,5.391697196670979e-34
179959957,1,6.058182787491064e-06,3.0877934453468356e-17,9.534468361126881e-34,1.0783388640919718e-33,5.391694320459862e-34
179960017,1,6.058182787491064e-06,3.0877913863608514e-17,9.534455645684269e-34,1.0783374259880949e-33,5.391687129940462e-34
179960161,1,6.058182787491064e-06,3.087786444802892e-17,9.534425128708483e-34,1.07833397454856e-33,5.39166987274281e-34
179960269,1,6.058182787491064e-06,3.0877827386422074e-17,9.53440224105677e-34,1.0783313859779765e-33,5.391656929889882e-34
179960449,1,6.058182787491064e-06,3.087776561722561e-17,9.534364095123199e-34,1.0783270717109253e-33,5.391635358554638e-34
179960479,1,6.058182787491064e-06,3.087775532237755e-17,9.53435773748615e-34,1.0783263526685177e-33,5.391631763342586e-34
179960941,1,6.058182787491064e-06,3.087759678236761e-17,9.534259830544787e-34,1.0783152794910801e-33,5.391576397455397e-34
179960971,1,6.058182787491064e-06,3.0877586487603985e-17,9.534253472994642e-34,1.0783145604584966e-33,5.391572802292488e-34
179961097,1,6.058182787491064e-06,3.0877543249652997e-17,9.534226771341914e-34,1.0783115405282013e-33,5.3915577026410014e-34
179961283,1,6.058182787491064e-06,3.0877479422367517e-17,9.534187354787294e-34,1.0783070825551778e-33,5.391535412775891e-34
179961307,1,6.058182787491064e-06,3.0877471186603164e-17,9.534182268795085e-34,1.0783065073345313e-33,5.391532536672655e-34
179961319,1,6.058182787491064e-06,3.0877467068722226e-17,9.534179725800256e-34,1.0783062197243516e-33,5.391531098621758e-34
179961433,1,6.058182787491064e-06,3.0877427948894355e-17,9.534155567391622e-34,1.0783034874324253e-33,5.391517437162127e-34
179961631,1,6.058182787491064e-06,3.087736000410687e-17,9.534113608232184e-34,1.078298741893334e-33,5.391493709466668e-34
179961841,1,6.058182787491064e-06,3.087728794169853e-17,9.534069106345612e-34,1.0782937087743376e-33,5.3914685438716924e-34
179962417,1,6.058182787491064e-06,3.087709028610201e-17,9.533947045360952e-34,1.0782799037986889e-33,5.391399518993449e-34
179962579,1,6.058182787491064e-06,3.087703469580744e-17,9.533912716060964e-34,1.078276021189093e-33,5.391380105945468e-34
179962639,1,6.058182787491064e-06,3.087701410684755e-17,9.533900001544627e-34,1.0782745831899729e-33,5.391372915949873e-34
179962669,1,6.058182787491064e-06,3.087700381237533e-17,9.533893644294407e-34,1.0782738641913136e-33,5.39136932095657e-34
179962723,1,6.058182787491064e-06,3.08769852823383e-17,9.53388220125736e-34,1.0782725699952346e-33,5.391362849976174e-34
179962831,1,6.058182787491064e-06,3.087694822231429e-17,9.533859315234777e-34,1.078269981608901e-33,5.39134990804451e-34
179963053,1,6.058182787491064e-06,3.0876872043585576e-17,9.533812271959565e-34,1.0782646610613852e-33,5.39132330530693e-34
179963083,1,6.058182787491064e-06,3.0876861749184396e-17,9.533805914782464e-34,1.0782639420709941e-33,5.391319710354975e-34
179963101,1,6.058182787491064e-06,3.087685557254616e-17,9.53380210047875e-34,1.0782635106770487e-33,5.391317553385243e-34
179963167,1,6.058182787491064e-06,3.0876832924888495e-17,9.533788114714781e-34,1.0782619289010902e-33,5.3913096445054494e-34
179963257,1,6.058182787491064e-06,3.08768020417591e-17,9.533769043259789e-34,1.0782597719385476e-33,5.39129885969274e-34
179963281,1,6.058182787491064e-06,3.087679380626575e-17,9.53376395754651e-34,1.078259196749448e-33,5.391295983747237e-34
179963317,1,6.058182787491064e-06,3.087678145303191e-17,9.533756328982955e-34,1.0782583339665166e-33,5.391291669832582e-34
179963389,1,6.058182787491064e-06,3.087675674658647e-17,9.533741071878729e-34,1.0782566084032428e-33,5.391283042016212e-34
179963503,1,6.058182787491064e-06,3.08767176281085e-17,9.53371691485946e-34,1.0782538762684522e-33,5.3912693813422595e-34
179963551,1,6.058182787491064e-06,3.0876701157192645e-17,9.533706743505816e-34,1.0782527258984978e-33,5.391263629492487e-34
179963593,1,6.058182787491064e-06,3.087668674515208e-17,9.5336978435825e-34,1.0782517193260457e-33,5.391258596630226e-34
179963743,1,6.058182787491064e-06,3.087663527366102e-17,9.533666058226881e-34,1.0782481244340213e-33,5.391240622170102e-34
179963827,1,6.058182787491064e-06,3.0876606449682244e-17,9.533648258485591e-34,1.0782461113010293e-33,5.39123055650515e-34
179963863,1,6.058182787491064e-06,3.0876594096560844e-17,9.533640630037759e-34,1.0782452485311866e-33,5.391226242655935e-34
179963911,1,6.058182787491064e-06,3.087657762574383e-17,9.533630458785847e-34,1.078244098172739e-33,5.391220490863692e-34
179964247,1,6.058182787491064e-06,3.0876462330393794e-17,9.53355926040227e-34,1.0782360457065528e-33,5.391180228532766e-34
179964289,1,6.058182787491064e-06,3.087644791852044e-17,9.533550360651052e-34,1.0782350391535643e-33,5.391175195767825e-34
179964349,1,6.058182787491064e-06,3.087642733014745e-17,9.533537646738763e-34,1.078233601222763e-33,5.391168006113816e-34
179964361,1,6.058182787491064e-06,3.0876423212475324e-17,9.53353510395885e-34,1.0782333136368909e-33,5.3911665681844536e-34
179964439,1,6.058182787491064e-06,3.087639644762657e-17,9.533518575910068e-34,1.0782314443310542e-33,5.3911572216552735e-34
179964553,1,6.058182787491064e-06,3.08763573298333e-17,9.533494419595507e-34,1.0782287122759661e-33,5.391143561379831e-34
179964943,1,6.058182787491064e-06,3.087622350636587e-17,9.533411780150605e-34,1.0782193658371543e-33,5.391096829185769e-34
179964997,1,6.058182787491064e-06,3.0876204977031256e-17,9.533400337836496e-34,1.0782180717228386e-33,5.39109035861419e-34
179965057,1,6.058182787491064e-06,3.087618438890125e-17,9.533387624174292e-34,1.0782166338203203e-33,5.3910831691016025e-34
179965069,1,6.058182787491064e-06,3.087618027127772e-17,9.533385081444396e-34,1.078216346240105e-33,5.391081731200524e-34
179965099,1,6.058182787491064e-06,3.08761699772225e-17,9.533378724623361e-34,1.0782156272899849e-33,5.391078136449924e-34
179965459,1,6.058182787491064e-06,3.087604644896139e-17,9.533302443184212e-34,1.0782069999352828e-33,5.391034999676415e-34
179965939,1,6.058182787491064e-06,3.087588174576639e-17,9.5332007357855e-34,1.0781954969299102e-33,5.390977484649545e-34
179966023,1,6.058182787491064e-06,3.087585292284276e-17,9.533182937130179e-34,1.0781934839197417e-33,5.390967419598702e-34
179966197,1,6.058182787491064e-06,3.0875793218343626e-17,9.533146068619143e-34,1.0781893141279054e-33,5.390946570639534e-34
179966407,1,6.058182787491064e-06,3.087572116142013e-17,9.533101572377668e-34,1.0781842816473658e-33,5.390921408236833e-34
179966443,1,6.058182787491064e-06,3.0875708808829997e-17,9.533093944476623e-34,1.0781834189393643e-33,5.390917094696824e-34
179966473,1,6.058182787491064e-06,3.087569851501055e-17,9.533087587898248e-34,1.0781827000166906e-33,5.390913500083446e-34
179966593,1,6.058182787491064e-06,3.087565733978425e-17,9.53306216163773e-34,1.0781798243319796e-33,5.3908991216598955e-34
179966737,1,6.058182787491064e-06,3.0875607929621406e-17,9.533031650237002e-34,1.0781763735229823e-33,5.39088186761491e-34
179966767,1,6.058182787491064e-06,3.087559763585241e-17,9.53302529371055e-34,1.07817565460618e-33,5.390878273030894e-34
179966863,1,6.058182787491064e-06,3.0875564695826217e-17,9.533004952861502e-34,1.0781733540764351e-33,5.390866770382175e-34
179967097,1,6.058182787491064e-06,3.087548440473321e-17,9.532955372269237e-34,1.07816774656089e-33,5.390838732804452e-34
179967133,1,6.058182787491064e-06,3.087547205228516e-17,9.53294774451442e-34,1.0781668838694273e-33,5.390834419347134e-34
179967313,1,6.058182787491064e-06,3.08754102901561e-17,9.532909605854774e-34,1.0781625704250524e-33,5.390812852125259e-34
179967517,1,6.058182787491064e-06,3.087534029330054e-17,9.532866382271079e-34,1.0781576818808383e-33,5.3907884094041874e-34
179967553,1,6.058182787491064e-06,3.087532794093897e-17,9.532858754605269e-34,1.078156819199441e-33,5.390784095997202e-34
179967583,1,6.058182787491064e-06,3.087531764731e-17,9.532852398222924e-34,1.078156100298935e-33,5.390780501494679e-34
179968081,1,6.058182787491064e-06,3.0875146773820966e-17,9.532746883049873e-34,1.0781441666380812e-33,5.390720833190404e-34
179968093,1,6.058182787491064e-06,3.0875142656405e-17,9.532744340533597e-34,1.0781438790820253e-33,5.390719395410127e-34
179968177,1,6.058182787491064e-06,3.087511383451628e-17,9.532726542943385e-34,1.0781418661923202e-33,5.390709330961599e-34
179968279,1,6.058182787491064e-06,3.087507883656281e-17,9.532704931639688e-34,1.0781394219754218e-33,5.39069710987711e-34
179968339,1,6.058182787491064e-06,3.087505824955915e-17,9.532692219136705e-34,1.0781379842040105e-33,5.390689921020056e-34
179968363,1,6.058182787491064e-06,3.087505001476345e-17,9.532687134141445e-34,1.0781374090961173e-33,5.39068704548059e-34
179968561,1,6.058182787491064e-06,3.0874982077824656e-17,9.532645183059937e-34,1.0781326644706328e-33,5.39066332235316e-34
179968597,1,6.058182787491064e-06,3.087496972567806e-17,9.532637555615367e-34,1.0781318018142584e-33,5.390659009071285e-34
179968603,1,6.058182787491064e-06,3.0874967666987675e-17,9.532636284375344e-34,1.0781316580382763e-33,5.390658290191391e-34
179968933,1,6.058182787491064e-06,3.0874854439333916e-17,9.532566366500572e-34,1.0781237503963611e-33,5.39061875198181e-34
179969263,1,6.058182787491064e-06,3.0874741212303006e-17,9.532496449266816e-34,1.0781158428269433e-33,5.39057921413472e-34
179969269,1,6.058182787491064e-06,3.087473915363548e-17,9.532495178050317e-34,1.078115699053625e-33,5.390578495268128e-34
179969479,1,6.058182787491064e-06,3.087466710040186e-17,9.532450685606371e-34,1.0781106670025815e-33,5.390553335012911e-34
179969983,1,6.058182787491064e-06,3.087449417367027e-17,9.532343904799993e-34,1.0780985901998598e-33,5.390492950999301e-34
179969989,1,6.058182787491064e-06,3.087449211502745e-17,9.532342633608922e-34,1.0780984464294162e-33,5.390492232147088e-34
179970031,1,6.058182787491064e-06,3.0874477704533505e-17,9.532333735277365e-34,1.078097440036992e-33,5.390487200184958e-34
179970229,1,6.058182787491064e-06,3.0874409769483643e-17,9.53229178613987e-34,1.0780926956313708e-33,5.390463478156859e-34
179970277,1,6.058182787491064e-06,3.087439330041442e-17,9.532281616686749e-34,1.0780915454763631e-33,5.390457727381822e-34
179970799,1,6.058182787491064e-06,3.087421420013744e-17,9.532171024759683e-34,1.0780790376396932e-33,5.390395188198465e-34
179970937,1,6.058182787491064e-06,3.0874166852048805e-17,9.532141788081493e-34,1.0780757310005443e-33,5.39037865500272e-34
179971003,1,6.058182787491064e-06,3.087414420734926e-17,9.53212780536198e-34,1.078074149568911e-33,5.390370747844551e-34
179971153,1,6.058182787491064e-06,3.08740927422157e-17,9.53209602654936e-34,1.078070555416892e-33,5.39035277708446e-34
179971237,1,6.058182787491064e-06,3.0874063921797103e-17,9.532078230472136e-34,1.0780685426983044e-33,5.390342713491519e-34
179971279,1,6.058182787491064e-06,3.0874049511602946e-17,9.5320693324491e-34,1.0780675363407717e-33,5.390337681703857e-34
179971327,1,6.058182787491064e-06,3.087403304282197e-17,9.53205916329263e-34,1.0780663862193154e-33,5.390331931096575e-34
179971531,1,6.058182787491064e-06,3.087396305064983e-17,9.532015944528908e-34,1.0780614982202347e-33,5.390307491101174e-34
179971579,1,6.058182787491064e-06,3.087394658193803e-17,9.532005775443631e-34,1.07806034810683e-33,5.390301740534152e-34
179971699,1,6.058182787491064e-06,3.0873905410216197e-17,9.531980352789769e-34,1.0780574728300302e-33,5.3902873641501475e-34
179971867,1,6.058182787491064e-06,3.087384776994398e-17,9.531944761216748e-34,1.078053447458611e-33,5.390267237293059e-34
179972323,1,6.058182787491064e-06,3.087369131859022e-17,9.531848156355932e-34,1.0780425215451862e-33,5.390212607725928e-34
179972341,1,6.058182787491064e-06,3.0873685142903286e-17,9.531844343031271e-34,1.0780420902619673e-33,5.390210451309846e-34
179972371,1,6.058182787491064e-06,3.0873674850095844e-17,9.531837987494407e-34,1.0780413714570873e-33,5.3902068572854375e-34
179972413,1,6.058182787491064e-06,3.087366044017407e-17,9.531829089751695e-34,1.0780403651312597e-33,5.390201825656297e-34
179972599,1,6.058182787491064e-06,3.087359662492751e-17,9.531789685587352e-34,1.0780359085595648e-33,5.390179542797825e-34
179972623,1,6.058182787491064e-06,3.087358839071656e-17,9.531784601193883e-34,1.0780353335197333e-33,5.390176667598668e-34
179973403,1,6.058182787491064e-06,3.087332078065388e-17,9.53161936025155e-34,1.0780166449339296e-33,5.390083224669651e-34
179973667,1,6.058182787491064e-06,3.087323020572849e-17,9.53156343335906e-34,1.0780103196581584e-33,5.3900515982907936e-34
179973733,1,6.058182787491064e-06,3.087320756205942e-17,9.53154945170003e-34,1.0780087383464638e-33,5.390043691732323e-34
179973769,1,6.058182787491064e-06,3.08731952109777e-17,9.531541825351365e-34,1.0780078758140367e-33,5.3900393790701765e-34
179973949,1,6.058182787491064e-06,3.087313345568028e-17,9.531503693722449e-34,1.078003563164829e-33,5.390017815824145e-34
