candidate_id,block_id,x,y,h,right_endpoint,p_star,source,E_theta,E_theta_normalized,E_theta_sign,Q_R2Q,Q_threshold_0p75_flag,Q_threshold_1p00_flag,near_forbidden_flag,forbidden_flag,positive_harmless_flag,negative_transfer_flag,channel_full,channel_inferred,theta_negative_and_near_forbidden_flag,theta_positive_and_near_forbidden_flag,theta_zero_and_near_forbidden_flag,theta_unknown_and_near_forbidden_flag,theta_negative_and_forbidden_flag,theta_positive_and_forbidden_flag,theta_zero_and_forbidden_flag,theta_unknown_and_forbidden_flag,schur_projection_proxy,schur_projection_sign,spf_class,scale_ratio,post_P0_flag,tail_flag,finite_certificate_flag,valid_scale_flag,coordinate_available_flag,finite_certificate_coordinate_excluded_flag,threshold_negative_transfer_pass_flag,failure_type,status
cand_01199,1200.0,2274949,2274948.0,1.0,2274949.0,2274949.0,theta,13.637468192533492,0.0636505003522946,positive,0.0676804907283951,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01200,1201.0,112219463,112219462.0,1.0,112219463.0,112219463.0,theta,17.53596700303238,0.05103865537370386,positive,0.0541123728605688,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01201,1202.0,604864277,604864276.0,1.0,604864277.0,604864277.0,theta,19.220514655290945,0.04700895554790605,positive,0.0500681122179068,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,True,False,False,True,True,False,True,,pass
cand_01202,1203.0,187422077,187422076.0,1.0,187422077.0,187422077.0,theta,18.048873727660222,0.049740655092287464,positive,0.0534687166989851,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01203,1204.0,109588861,109588860.0,1.0,109588861.0,109588861.0,theta,17.512246294101505,0.051100319700162836,positive,0.0533838541467366,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01204,1205.0,30387079,30387078.0,1.0,30387079.0,30387079.0,theta,16.22952804312963,0.05467126566417327,positive,0.0588391431046485,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01205,1206.0,33471577,33471576.0,1.0,33471577.0,33471577.0,theta,16.326207188898582,0.05438489529780745,positive,0.0576972499092111,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01206,1207.0,39638069,39638068.0,1.0,39638069.0,39638069.0,theta,16.495300552818737,0.053891145839715125,positive,0.0585308390628215,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01207,1208.0,30802309,30802308.0,1.0,30802309.0,30802309.0,theta,16.243100212666345,0.05463088289921719,positive,0.0583791167720737,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01208,1209.0,109593481,109593480.0,1.0,109593481.0,109593481.0,theta,17.51228845078218,0.05110020997802068,positive,0.0552477469879636,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01209,1210.0,604170643,604170642.0,1.0,604170643.0,604170643.0,theta,19.21936723752058,0.04701148443178757,positive,0.0502961014855357,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,True,False,False,True,True,False,True,,pass
cand_01210,1211.0,109590113,109590112.0,1.0,109590113.0,109590113.0,theta,17.51225771855502,0.05110028996543402,positive,0.0544964114389901,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01211,1212.0,7103101,7103100.0,1.0,7103101.0,7103101.0,theta,14.776042007222792,0.0593693110362675,positive,0.0628547651992971,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01212,1213.0,3241201,3241200.0,1.0,3241201.0,3241201.0,theta,13.991454498096363,0.06225515554837153,positive,0.0680971441582546,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01213,1214.0,604810753,604810752.0,1.0,604810753.0,604810753.0,theta,19.22042616210276,0.047009150575320305,positive,0.0492954387906353,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,True,False,False,True,True,False,True,,pass
cand_01214,1215.0,30386869,30386868.0,1.0,30386869.0,30386869.0,theta,16.229521132273682,0.05467128624194306,positive,0.0588988442425862,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01215,1216.0,112219519,112219518.0,1.0,112219519.0,112219519.0,theta,17.535967502054422,0.051038654078006486,positive,0.0541406508320508,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01216,1217.0,178039549,178039548.0,1.0,178039549.0,178039549.0,theta,17.9975162689701,0.04986765251830076,positive,0.0534149386688814,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01217,1218.0,109705303,109705302.0,1.0,109705303.0,109705303.0,theta,17.51330826500688,0.05109755582760891,positive,0.0547102046489548,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01218,1219.0,109726283,109726282.0,1.0,109726283.0,109726283.0,theta,17.513499486338745,0.05109705818894545,positive,0.0543187954462519,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01219,1220.0,17640167,17640166.0,1.0,17640167.0,17640167.0,theta,15.685689075618289,0.05633980103194847,positive,0.0599169349585089,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01220,1221.0,76024139,76024138.0,1.0,76024139.0,76024139.0,theta,17.146561466241604,0.05207009289232352,positive,0.0557012615372335,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01221,1222.0,109591463,109591462.0,1.0,109591463.0,109591463.0,theta,17.512270037108657,0.05110025790364569,positive,0.0544056248012128,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01222,1223.0,604432651,604432650.0,1.0,604432651.0,604432651.0,theta,19.21980080907446,0.047010528817601246,positive,0.0500016508242014,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,True,False,False,True,True,False,True,,pass
cand_01223,1224.0,12784633,12784632.0,1.0,12784633.0,12784633.0,theta,15.363754460781138,0.057376156075779526,positive,0.0605715274214732,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01224,1225.0,178013449,178013448.0,1.0,178013449.0,178013449.0,theta,17.99736966158191,0.049868015976107426,positive,0.0528018279129453,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01225,1226.0,179412329,179412328.0,1.0,179412329.0,179412329.0,theta,18.005197228750472,0.04984861785270051,positive,0.0530676064879347,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01226,1227.0,2275549,2275548.0,1.0,2275549.0,2275549.0,theta,13.637731899935837,0.06364943773397679,positive,0.0675544847184339,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01227,1228.0,108624221,108624220.0,1.0,108624221.0,108624221.0,theta,17.503404970062665,0.05112334159177712,positive,0.0550486957228522,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01228,1229.0,604693459,604693458.0,1.0,604693459.0,604693459.0,theta,19.22023220825092,0.04700957802988899,positive,0.0497381509976261,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,True,False,False,True,True,False,True,,pass
cand_01229,1230.0,109670843,109670842.0,1.0,109670843.0,109670843.0,theta,17.5129941014033,0.05109837343495284,positive,0.0544253157005279,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01230,1231.0,604325339,604325338.0,1.0,604325339.0,604325339.0,theta,19.21962325161272,0.047010920158770515,positive,0.0497866222158572,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,True,False,False,True,True,False,True,,pass
cand_01231,1232.0,604813789,604813788.0,1.0,604813789.0,604813789.0,theta,19.220431181842184,0.0470091395124279,positive,0.0497481806740492,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,True,False,False,True,True,False,True,,pass
cand_01232,1233.0,187505431,187505430.0,1.0,187505431.0,187505431.0,theta,18.049318368288585,0.04973955839344291,positive,0.0533554619999509,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01233,1234.0,109507157,109507156.0,1.0,109507157.0,109507157.0,theta,17.511500465815505,0.0511022609618652,positive,0.054893244927348,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01234,1235.0,108832939,108832938.0,1.0,108832939.0,108832939.0,theta,17.505324594728904,0.051118341331708464,positive,0.0548802733348801,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01235,1236.0,180641081,180641080.0,1.0,180641081.0,180641081.0,theta,18.012022642625844,0.0498317155160234,positive,0.0526178784625598,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01236,1237.0,604691159,604691158.0,1.0,604691159.0,604691159.0,theta,19.2202284046636,0.04700958641268619,positive,0.0499289457582351,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,True,False,False,True,True,False,True,,pass
cand_01237,1238.0,109710067,109710066.0,1.0,109710067.0,109710067.0,theta,17.513351689494424,0.05109744281790544,positive,0.0541693985501834,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01238,1239.0,108596263,108596262.0,1.0,108596263.0,108596263.0,theta,17.503147554190647,0.0511240121856671,positive,0.0540306422510587,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01239,1240.0,604674857,604674856.0,1.0,604674857.0,604674857.0,theta,19.22020144508348,0.04700964582949424,positive,0.0497429223679394,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,True,False,False,True,True,False,True,,pass
cand_01240,1241.0,40844981,40844980.0,1.0,40844981.0,40844981.0,theta,16.525294507584782,0.05380449484315267,positive,0.0568777991674119,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01241,1242.0,33915443,33915442.0,1.0,33915443.0,33915443.0,theta,16.339381014343942,0.05434610460565183,positive,0.0574527273383092,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01242,1243.0,180643423,180643422.0,1.0,180643423.0,180643423.0,theta,18.0120356074775,0.04983168342095861,positive,0.0534700948311592,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01243,1244.0,108531719,108531718.0,1.0,108531719.0,108531719.0,theta,17.502553029235305,0.05112556104916268,positive,0.0541241277962125,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01244,1245.0,108835757,108835756.0,1.0,108835757.0,108835757.0,theta,17.50535048728996,0.05111827389313333,positive,0.0544483994163014,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01245,1246.0,109496897,109496896.0,1.0,109496897.0,109496897.0,theta,17.51140676891976,0.05110250484902825,positive,0.0538157413221827,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01246,1247.0,108555593,108555592.0,1.0,108555593.0,108555593.0,theta,17.50277297760425,0.051124988026154575,positive,0.053939505601574,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01247,1248.0,109683107,109683106.0,1.0,109683107.0,109683107.0,theta,17.51310592067998,0.05109808242351963,positive,0.053791839156681,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01248,1249.0,30348053,30348052.0,1.0,30348053.0,30348053.0,theta,16.228242921846906,0.054675092507518244,positive,0.0588533961673744,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01249,1250.0,30650057,30650056.0,1.0,30650057.0,30650057.0,theta,16.238145080051126,0.05464561956251941,positive,0.0582871795959794,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01250,1251.0,30422963,30422962.0,1.0,30422963.0,30422963.0,theta,16.230708243076382,0.05466775172614959,positive,0.0576765885135855,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01251,1252.0,108804461,108804460.0,1.0,108804461.0,108804461.0,theta,17.5050628933838,0.05111902295696211,positive,0.0549550380031999,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01252,1253.0,604828963,604828962.0,1.0,604828963.0,604828963.0,theta,19.22045627024118,0.04700908422073948,positive,0.0501964922524844,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,True,False,False,True,True,False,True,,pass
cand_01253,1254.0,604838293,604838292.0,1.0,604838293.0,604838293.0,theta,19.22047169597078,0.047009050224428285,positive,0.0499339613526072,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,True,False,False,True,True,False,True,,pass
cand_01254,1255.0,112219651,112219650.0,1.0,112219651.0,112219651.0,theta,17.53596867831969,0.051038651023865525,positive,0.0541834620826938,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01255,1256.0,179380469,179380468.0,1.0,179380469.0,179380469.0,theta,18.00501963321198,0.04984905779974206,positive,0.0526369272801094,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01256,1257.0,30784291,30784290.0,1.0,30784291.0,30784291.0,theta,16.24251508536547,0.05463262266738669,positive,0.0583171498986228,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01257,1258.0,178878053,178878052.0,1.0,178878053.0,178878053.0,theta,18.002214863480003,0.04985600691812759,positive,0.0539744023408078,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01258,1259.0,33902221,33902220.0,1.0,33902221.0,33902221.0,theta,16.338991086428774,0.05434725196781231,positive,0.058713318484109,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01259,1260.0,108563909,108563908.0,1.0,108563909.0,108563909.0,theta,17.50284958058028,0.05112478845837839,positive,0.0547342177082776,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01260,1261.0,30423017,30423016.0,1.0,30423017.0,30423017.0,theta,16.230710018049844,0.05466774644166623,positive,0.0579399010587369,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01261,1262.0,604871021,604871020.0,1.0,604871021.0,604871021.0,theta,19.22052580483748,0.04700893097587799,positive,0.049249868910108,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,True,False,False,True,True,False,True,,pass
cand_01262,1263.0,178039643,178039642.0,1.0,178039643.0,178039643.0,theta,17.99751679694253,0.04986765120940145,positive,0.052871240885929,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01263,1264.0,108592369,108592368.0,1.0,108592369.0,108592369.0,theta,17.503111695960275,0.05112410560130633,positive,0.0539675224819918,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01264,1265.0,109588133,109588132.0,1.0,109588133.0,109588133.0,theta,17.512239651068523,0.05110033699017719,positive,0.0544460077514335,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01265,1266.0,40841069,40841068.0,1.0,40841069.0,40841069.0,theta,16.525198726236486,0.05380477110889812,positive,0.0577216447970325,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01266,1267.0,604150829,604150828.0,1.0,604150829.0,604150829.0,theta,19.219334441612435,0.047011556717245405,positive,0.049805640280033,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,True,False,False,True,True,False,True,,pass
cand_01267,1268.0,109594687,109594686.0,1.0,109594687.0,109594687.0,theta,17.512299455025804,0.051100181337105255,positive,0.0545606120733685,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01268,1269.0,604160737,604160736.0,1.0,604160737.0,604160737.0,theta,19.219350841356142,0.04701152057054425,positive,0.0497996713554166,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,True,False,False,True,True,False,True,,pass
cand_01269,1270.0,109813801,109813800.0,1.0,109813801.0,109813801.0,theta,17.514296771308683,0.051094983420811,positive,0.0550705480955389,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01270,1271.0,30982811,30982810.0,1.0,30982811.0,30982811.0,theta,16.24894312479542,0.05461351612667402,positive,0.059271953542285,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01271,1272.0,109682933,109682932.0,1.0,109682933.0,109682933.0,theta,17.5131043342904,0.05109808655210046,positive,0.0544393555110509,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01272,1273.0,109684063,109684062.0,1.0,109684063.0,109684063.0,theta,17.51311463666059,0.05109805974018121,positive,0.0544678837576993,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01273,1274.0,33862223,33862222.0,1.0,33862223.0,33862223.0,theta,16.33781058520176,0.05435072588458438,positive,0.057251626550972,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01274,1275.0,1516681,1516680.0,1.0,1516681.0,1516681.0,theta,13.23203495276382,0.06532698818419828,positive,0.0696452439290524,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01275,1276.0,604849313,604849312.0,1.0,604849313.0,604849313.0,theta,19.220489915550687,0.04700901007089582,positive,0.050311318429549,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,True,False,False,True,True,False,True,,pass
cand_01276,1277.0,604150787,604150786.0,1.0,604150787.0,604150787.0,theta,19.219334372093368,0.047011556870472614,positive,0.0496766761936376,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,True,False,False,True,True,False,True,,pass
cand_01277,1278.0,152981,152980.0,1.0,152981.0,152981.0,theta,10.938069009656688,0.07674895818590555,positive,0.0849231420569244,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01278,1279.0,7048673,7048672.0,1.0,7048673.0,7048673.0,theta,14.76834993012118,0.05939631144577564,positive,0.0645048251789462,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01279,1280.0,109590289,109590288.0,1.0,109590289.0,109590289.0,theta,17.51225932453802,0.051100285785502145,positive,0.0551190930242849,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01280,1281.0,108548681,108548680.0,1.0,108548681.0,108548681.0,theta,17.5027093031323,0.05112515391348593,positive,0.0536516899731995,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01281,1282.0,604872803,604872802.0,1.0,604872803.0,604872803.0,theta,19.22052875091576,0.04700892448314126,positive,0.0496609063716962,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,True,False,False,True,True,False,True,,pass
cand_01282,1283.0,187509379,187509378.0,1.0,187509379.0,187509379.0,theta,18.04933942345705,0.04973950646240905,positive,0.0529500676287697,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01283,1284.0,604150567,604150566.0,1.0,604150567.0,604150567.0,theta,19.2193340079458,0.04701155767309148,positive,0.049787894958497,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,True,False,False,True,True,False,True,,pass
cand_01284,1285.0,30801559,30801558.0,1.0,30801559.0,30801559.0,theta,16.24307586354593,0.0546309552946383,positive,0.0587082727437811,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01285,1286.0,604365233,604365232.0,1.0,604365233.0,604365233.0,theta,19.21968926354487,0.04701077466603171,positive,0.0496823151673968,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,True,False,False,True,True,False,True,,pass
cand_01286,1287.0,179150141,179150140.0,1.0,179150141.0,179150141.0,theta,18.003734788764884,0.04985224090028603,positive,0.0525817042568226,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01287,1288.0,604848941,604848940.0,1.0,604848941.0,604848941.0,theta,19.22048930052128,0.047009011426337774,positive,0.0501959749673639,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,True,False,False,True,True,False,True,,pass
cand_01288,1289.0,179433659,179433658.0,1.0,179433659.0,179433659.0,theta,18.00531610983449,0.04984832335986725,positive,0.0536015516780141,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01289,1290.0,7112603,7112602.0,1.0,7112603.0,7112603.0,theta,14.77737883885844,0.05936462103584044,positive,0.0644944161361092,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01290,1291.0,179403041,179403040.0,1.0,179403041.0,179403041.0,theta,18.005145458392903,0.04984874609958058,positive,0.0532051415742351,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01291,1292.0,33903361,33903360.0,1.0,33903361.0,33903361.0,theta,16.339024711978958,0.054347153022793186,positive,0.0580245314114383,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01292,1293.0,604863731,604863730.0,1.0,604863731.0,604863731.0,theta,19.220513752608696,0.04700895753729154,positive,0.0499184438155427,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,True,False,False,True,True,False,True,,pass
cand_01293,1294.0,3439283,3439282.0,1.0,3439283.0,3439283.0,theta,14.050773577392423,0.06202725910497538,positive,0.0679278337612325,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01294,1295.0,179471219,179471218.0,1.0,179471219.0,179471219.0,theta,18.005525413203934,0.049847804880909785,positive,0.0526245268308028,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01295,1296.0,178913221,178913220.0,1.0,178913221.0,178913221.0,theta,18.002411447369376,0.049855519797499075,positive,0.0522538393662541,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
cand_01296,1297.0,187418041,187418040.0,1.0,187418041.0,187418041.0,theta,18.04885219314561,0.04974070820803951,positive,0.0529970796372931,False,False,False,False,True,False,positive_harmless,positive_harmless,False,False,False,False,False,False,False,False,,not_available,not_available,,False,False,True,True,True,False,True,,pass
