candidate_id,block_id,x,y,h,p_star,post_P0_flag,post_P0_by_pstar,finite_certified_flag,finite_zone_flag,threshold_relevant_flag,forbidden_flag,near_forbidden_flag,positive_harmless_flag,negative_transfer_flag,row_regime,Q_R2Q,Q_delta_D,Q_exc,epsilon,E_theta,epsilon_abs,Q_R2Q_recon,Q_R2Q_reconstruction_error,E_theta_sign,Q_R2Q_gt_0p75,Q_delta_D_gt_0p75,E_theta_positive,E_theta_nonnegative,E_theta_negative,positive_harmless_bound,positive_subthreshold_bound,Q_R2Q_minus_Q_delta_D,Q_exc_plus_abs_epsilon,direct_threshold_sign_counterexample,direct_delta_counterexample,endpoint_sign_bridge_counterexample,positive_harmless_counterexample_0p305,positive_harmless_counterexample_0p75,thresholdtransfer_failure_flag,Q_R2Q_bin,Q_delta_D_bin
hexc_01171,1172,108553853,108553852,1,108553853,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0549840791501077,0.0531015040158899,0.0,0.0018825751342178,17.50275694882216,0.0018825751342178,0.0549840791501077,0.0,positive,False,False,True,True,False,True,True,0.001882575134217801,0.0018825751342178,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01172,1173,76018253,76018252,1,76018253,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0557750751240321,0.0541251470761365,2.7619460509124898e-15,0.0016499280478928,17.146484040466788,0.0016499280478928,0.05577507512403206,3.469446951953614e-17,positive,False,False,True,True,False,True,True,0.001649928047895599,0.0016499280478955618,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01173,1174,604873349,604873348,1,604873349,True,True,False,False,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0492944218218632,0.0486638500594246,0.0,0.0006305717624386,19.220529653584467,0.0006305717624386,0.0492944218218632,0.0,positive,False,False,True,True,False,True,True,0.0006305717624386017,0.0006305717624386,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01174,1175,17586113,17586112,1,17586113,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0608489823387839,0.0587807875733352,1.6339608889130588e-15,0.002068194765447,15.682620114466232,0.002068194765447,0.06084898233878383,6.938893903907228e-17,positive,False,False,True,True,False,True,True,0.0020681947654487,0.002068194765448634,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01175,1176,108582377,108582376,1,108582377,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0551686357806357,0.0531007634251025,0.0,0.0020678723555332,17.50301967789472,0.0020678723555332,0.055168635780635696,6.938893903907228e-18,positive,False,False,True,True,False,True,True,0.0020678723555332054,0.0020678723555332,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01176,1177,109526147,109526146,1,109526147,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0541493262269027,0.0530763802111399,0.0,0.0010729460157628,17.511673864104264,0.0010729460157628,0.054149326226902696,6.938893903907228e-18,positive,False,False,True,True,False,True,True,0.001072946015762806,0.0010729460157628,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01177,1178,33388547,33388546,1,33388547,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0581067238097937,0.0566468773657425,0.0,0.0014598464440512,16.323723494950226,0.0014598464440512,0.058106723809793696,6.938893903907228e-18,positive,False,False,True,True,False,True,True,0.0014598464440512063,0.0014598464440512,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01178,1179,179642423,179642422,1,179642423,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0534641342034545,0.0517185419881803,0.0,0.0017455922152741,18.00647889418013,0.0017455922152741,0.0534641342034544,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0017455922152741984,0.0017455922152741,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01179,1180,178911827,178911826,1,178911827,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0531932038027157,0.0517294414973413,0.0,0.0014637623053743,18.00240365585222,0.0014637623053743,0.053193203802715604,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0014637623053743998,0.0014637623053743,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01180,1181,604810847,604810846,1,604810847,True,True,False,False,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0504180546017721,0.0486640947134184,0.0,0.0017539598883537,19.220426317523263,0.0017539598883537,0.0504180546017721,0.0,positive,False,False,True,True,False,True,True,0.0017539598883537025,0.0017539598883537,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01181,1182,39693151,39693150,1,39693151,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0581312364374822,0.0560974333617426,0.0,0.0020338030757395,16.496689211882636,0.0020338030757395,0.0581312364374821,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.002033803075739596,0.0020338030757395,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01182,1183,108591871,108591870,1,108591871,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0542251619253325,0.053100516972733,0.0,0.0011246449525995,17.50310710999216,0.0011246449525995,0.0542251619253325,0.0,positive,False,False,True,True,False,True,True,0.0011246449525995003,0.0011246449525995,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01183,1184,33902969,33902968,1,33902969,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0587979559752038,0.0565978750305272,1.5125906999870994e-15,0.002200080944675,16.33901314963662,0.002200080944675,0.05879795597520371,9.020562075079397e-17,positive,False,False,True,True,False,True,True,0.002200080944676601,0.002200080944676513,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01184,1185,178906097,178906096,1,178906097,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0527304486763606,0.0517295271752114,0.0,0.0010009215011492,18.002371628390115,0.0010009215011492,0.0527304486763606,0.0,positive,False,False,True,True,False,True,True,0.0010009215011492004,0.0010009215011492,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01185,1186,180640561,180640560,1,180640561,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0532380313320722,0.0517037299089683,0.0,0.0015343014231039,18.01201976398525,0.0015343014231039,0.0532380313320722,0.0,positive,False,False,True,True,False,True,True,0.001534301423103901,0.0015343014231039,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01186,1187,108593897,108593896,1,108593897,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0546529133139765,0.0531004643833947,0.0,0.0015524489305818,17.503125766831587,0.0015524489305818,0.054652913313976495,6.938893903907228e-18,positive,False,False,True,True,False,True,True,0.001552448930581804,0.0015524489305818,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01187,1188,30776233,30776232,1,30776233,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0579233664053522,0.0569094207185992,0.0,0.0010139456867529,16.242253294220024,0.0010139456867529,0.0579233664053521,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.001013945686752997,0.0010139456867529,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01188,1189,33863147,33863146,1,33863147,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0579572781844086,0.0566016387112884,0.0,0.0013556394731202,16.337837871874388,0.0013556394731202,0.0579572781844086,0.0,positive,False,False,True,True,False,True,True,0.0013556394731202015,0.0013556394731202,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01189,1190,109814501,109814500,1,109814501,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0546547784088785,0.053068976629818,0.0,0.0015858017790605,17.51430314571484,0.0015858017790605,0.0546547784088785,0.0,positive,False,False,True,True,False,True,True,0.0015858017790605014,0.0015858017790605,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01190,1191,179382943,179382942,1,179382943,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0537636723765154,0.0517224074707182,0.0,0.0020412649057972,18.005033425030863,0.0020412649057972,0.0537636723765154,0.0,positive,False,False,True,True,False,True,True,0.002041264905797202,0.0020412649057972,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01191,1192,179662363,179662362,1,179662363,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0537690815764019,0.0517182451962444,0.0,0.0020508363801575,18.006589886300457,0.0020508363801575,0.0537690815764019,0.0,positive,False,False,True,True,False,True,True,0.002050836380157503,0.0020508363801575,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01192,1193,604692299,604692298,1,604692299,True,True,False,False,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0501551319285789,0.0486645588266508,0.0,0.001490573101928,19.220230289921734,0.001490573101928,0.0501551319285788,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0014905731019280999,0.001490573101928,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01193,1194,30418693,30418692,1,30418693,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0576454444892701,0.0569472773983478,1.531690418992739e-15,0.0006981670909207,16.23056787871789,0.0006981670909207,0.05764544448927003,6.938893903907228e-17,positive,False,False,True,True,False,True,True,0.0006981670909223039,0.0006981670909222316,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01194,1195,187449671,187449670,1,187449671,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0531234516953333,0.0516050338597813,0.0,0.0015184178355519,18.04902094600996,0.0015184178355519,0.0531234516953332,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0015184178355519967,0.0015184178355519,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01195,1196,108596063,108596062,1,108596063,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0546575804301915,0.0531004081612425,2.656495200552833e-15,0.0015571722689463,17.50314571250496,0.0015571722689463,0.054657580430191456,4.163336342344337e-17,positive,False,False,True,True,False,True,True,0.0015571722689489975,0.0015571722689489565,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01196,1197,31020191,31020190,1,31020191,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0591767793252844,0.0568838702606329,0.0,0.0022929090646515,16.25014887301157,0.0022929090646515,0.0591767793252844,0.0,positive,False,False,True,True,False,True,True,0.002292909064651502,0.0022929090646515,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01197,1198,108595631,108595630,1,108595631,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0540053006478409,0.0531004193744239,0.0,0.000904881273417,17.503141734452274,0.000904881273417,0.0540053006478409,0.0,positive,False,False,True,True,False,True,True,0.0009048812734170006,0.000904881273417,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01198,1199,354353,354352,1,354353,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0773429809248389,0.0762788505112386,0.0,0.0010641304136003,11.778048870408291,0.0010641304136003,0.0773429809248389,0.0,positive,False,False,True,True,False,True,True,0.0010641304136003032,0.0010641304136003,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01199,1200,2274949,2274948,1,2274949,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0676804907283951,0.0668086457146189,0.0,0.0008718450137761,13.637468192533492,0.0008718450137761,0.067680490728395,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0008718450137761985,0.0008718450137761,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01200,1201,112219463,112219462,1,112219463,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0541123728605688,0.0530080536301641,0.0,0.0011043192304047,17.53596700303238,0.0011043192304047,0.0541123728605688,0.0,positive,False,False,True,True,False,True,True,0.0011043192304047017,0.0011043192304047,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01201,1202,604864277,604864276,1,604864277,True,True,False,False,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0500681122179068,0.0486638855685838,0.0,0.0014042266493229,19.220514655290945,0.0014042266493229,0.050068112217906705,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0014042266493229996,0.0014042266493229,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01202,1203,187422077,187422076,1,187422077,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0534687166989851,0.0516054258000269,0.0,0.0018632908989581,18.048873727660222,0.0018632908989581,0.053468716698985,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0018632908989581962,0.0018632908989581,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01203,1204,109588861,109588860,1,109588861,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0533838541467366,0.0530747681759836,0.0,0.000309085970753,17.512246294101505,0.000309085970753,0.053383854146736597,6.938893903907228e-18,positive,False,False,True,True,False,True,True,0.00030908597075300637,0.000309085970753,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01204,1205,30387079,30387078,1,30387079,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0588391431046485,0.0569506485433129,0.0,0.0018884945613356,16.22952804312963,0.0018884945613356,0.0588391431046485,0.0,positive,False,False,True,True,False,True,True,0.0018884945613356005,0.0018884945613356,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01205,1206,33471577,33471576,1,33471577,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0576972499092111,0.0566389115210774,0.0,0.0010583383881337,16.326207188898582,0.0010583383881337,0.057697249909211094,6.938893903907228e-18,positive,False,False,True,True,False,True,True,0.0010583383881337047,0.0010583383881337,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01206,1207,39638069,39638068,1,39638069,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0585308390628215,0.0561018021543883,1.4856871342461706e-15,0.0024290369084317,16.495300552818737,0.0024290369084317,0.058530839062821485,1.3877787807814457e-17,positive,False,False,True,True,False,True,True,0.002429036908433199,0.0024290369084331857,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01207,1208,30802309,30802308,1,30802309,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0583791167720737,0.0569066789528504,0.0,0.0014724378192233,16.243100212666345,0.0014724378192233,0.0583791167720737,0.0,positive,False,False,True,True,False,True,True,0.0014724378192233004,0.0014724378192233,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01208,1209,109593481,109593480,1,109593481,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0552477469879636,0.0530746494613185,2.653871900586364e-15,0.0021730975266424,17.51228845078218,0.0021730975266424,0.05524774698796355,4.85722573273506e-17,positive,False,False,True,True,False,True,True,0.0021730975266451014,0.0021730975266450537,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01209,1210,604170643,604170642,1,604170643,True,True,False,False,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0502961014855357,0.048666602287226,4.449334411980067e-15,0.0016294991983052,19.21936723752058,0.0016294991983052,0.05029610148553565,4.85722573273506e-17,positive,False,False,True,True,False,True,True,0.0016294991983096946,0.0016294991983096493,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01210,1211,109590113,109590112,1,109590113,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0544964114389901,0.0530747360042776,0.0,0.0014216754347124,17.51225771855502,0.0014216754347124,0.054496411438990006,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0014216754347124994,0.0014216754347124,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01211,1212,7103101,7103100,1,7103101,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0628547651992971,0.0620880526609892,9.1357472131238e-16,0.0007667125383069,14.776042007222792,0.0007667125383069,0.06285476519929702,8.326672684688674e-17,positive,False,False,True,True,False,True,True,0.000766712538307901,0.0007667125383078136,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01212,1213,3241201,3241200,1,3241201,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0680971441582546,0.06526591807924,5.058510369400576e-16,0.0028312260790141,13.991454498096363,0.0028312260790141,0.0680971441582546,0.0,positive,False,False,True,True,False,True,True,0.0028312260790146065,0.0028312260790146057,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01213,1214,604810753,604810752,1,604810753,True,True,False,False,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0492954387906353,0.0486640950813841,4.448868409317535e-15,0.0006313437092467,19.22042616210276,0.0006313437092467,0.04929543879063525,4.85722573273506e-17,positive,False,False,True,True,False,True,True,0.0006313437092511989,0.0006313437092511489,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01214,1215,30386869,30386868,1,30386869,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0588988442425862,0.0569506709496291,0.0,0.0019481732929571,16.229521132273682,0.0019481732929571,0.0588988442425862,0.0,positive,False,False,True,True,False,True,True,0.0019481732929571005,0.0019481732929571,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01215,1216,112219519,112219518,1,112219519,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0541406508320508,0.0530080522284283,0.0,0.0011325986036225,17.535967502054422,0.0011325986036225,0.054140650832050795,6.938893903907228e-18,positive,False,False,True,True,False,True,True,0.0011325986036225047,0.0011325986036225,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01216,1217,178039549,178039548,1,178039549,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0534149386688814,0.051742519212729,0.0,0.0016724194561523,17.9975162689701,0.0016724194561523,0.0534149386688813,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.001672419456152395,0.0016724194561523,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01217,1218,109705303,109705302,1,109705303,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0547102046489548,0.0530717777910569,0.0,0.0016384268578978,17.51330826500688,0.0016384268578978,0.0547102046489547,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.001638426857897897,0.0016384268578978,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01218,1219,109726283,109726282,1,109726283,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0543187954462519,0.0530712393701091,0.0,0.0012475560761427,17.513499486338745,0.0012475560761427,0.0543187954462518,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0012475560761427973,0.0012475560761427,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01219,1220,17640167,17640166,1,17640167,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0599169349585089,0.05877018981005,0.0,0.0011467451484589,15.685689075618289,0.0011467451484589,0.0599169349585089,0.0,positive,False,False,True,True,False,True,True,0.0011467451484589025,0.0011467451484589,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01220,1221,76024139,76024138,1,76024139,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0557012615372335,0.0541249203304898,0.0,0.0015763412067437,17.146561466241604,0.0015763412067437,0.0557012615372335,0.0,positive,False,False,True,True,False,True,True,0.0015763412067437005,0.0015763412067437,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01221,1222,109591463,109591462,1,109591463,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0544056248012128,0.0530747013147905,0.0,0.0013309234864222,17.512270037108657,0.0013309234864222,0.0544056248012127,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.001330923486422296,0.0013309234864222,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01222,1223,604432651,604432650,1,604432651,True,True,False,False,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0500016508242014,0.0486655756926819,0.0,0.0013360751315195,19.21980080907446,0.0013360751315195,0.0500016508242014,0.0,positive,False,False,True,True,False,True,True,0.0013360751315195027,0.0013360751315195,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01223,1224,12784633,12784632,1,12784633,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0605715274214732,0.0599031147289093,8.491301734258018e-16,0.000668412692563,15.363754460781138,0.000668412692563,0.06057152742147315,4.85722573273506e-17,positive,False,False,True,True,False,True,True,0.0006684126925638953,0.0006684126925638491,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01224,1225,178013449,178013448,1,178013449,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0528018279129453,0.051742911608265,2.5200736091459998e-15,0.0010589163046777,17.99736966158191,0.0010589163046777,0.05280182791294522,7.632783294297951e-17,positive,False,False,True,True,False,True,True,0.001058916304680295,0.00105891630468022,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01225,1226,179412329,179412328,1,179412329,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0530676064879347,0.051721969396777,0.0,0.0013456370911577,18.005197228750472,0.0013456370911577,0.0530676064879347,0.0,positive,False,False,True,True,False,True,True,0.0013456370911577031,0.0013456370911577,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01226,1227,2275549,2275548,1,2275549,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0675544847184339,0.066807469305611,0.0,0.0007470154128228,13.637731899935837,0.0007470154128228,0.0675544847184338,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0007470154128228906,0.0007470154128228,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01227,1228,108624221,108624220,1,108624221,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0550486957228522,0.0530996773861124,0.0,0.0019490183367398,17.503404970062665,0.0019490183367398,0.055048695722852196,6.938893903907228e-18,positive,False,False,True,True,False,True,True,0.0019490183367398065,0.0019490183367398,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01228,1229,604693459,604693458,1,604693459,True,True,False,False,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0497381509976261,0.0486645542847902,0.0,0.0010735967128359,19.22023220825092,0.0010735967128359,0.049738150997626095,6.938893903907228e-18,positive,False,False,True,True,False,True,True,0.0010735967128359045,0.0010735967128359,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01229,1230,109670843,109670842,1,109670843,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0544253157005279,0.0530726624036566,0.0,0.0013526532968713,17.5129941014033,0.0013526532968713,0.0544253157005279,0.0,positive,False,False,True,True,False,True,True,0.0013526532968713006,0.0013526532968713,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01230,1231,604325339,604325338,1,604325339,True,True,False,False,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0497866222158572,0.0486659961013767,0.0,0.0011206261144805,19.21962325161272,0.0011206261144805,0.0497866222158572,0.0,positive,False,False,True,True,False,True,True,0.001120626114480501,0.0011206261144805,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01231,1232,604813789,604813788,1,604813789,True,True,False,False,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0497481806740492,0.0486640831968093,0.0,0.0010840974772398,19.220431181842184,0.0010840974772398,0.049748180674049104,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0010840974772398995,0.0010840974772398,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01232,1233,187505431,187505430,1,187505431,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0533554619999509,0.051604242048921,0.0,0.0017512199510298,18.049318368288585,0.0017512199510298,0.0533554619999508,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.001751219951029899,0.0017512199510298,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01233,1234,109507157,109507156,1,109507157,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.054893244927348,0.0530768685419342,2.6540978418247448e-15,0.0018163763854111,17.511500465815505,0.0018163763854111,0.05489324492734795,4.85722573273506e-17,positive,False,False,True,True,False,True,True,0.0018163763854137996,0.001816376385413754,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01234,1235,108832939,108832938,1,108832939,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0548802733348801,0.0530942671223004,0.0,0.0017860062125797,17.505324594728904,0.0017860062125797,0.0548802733348801,0.0,positive,False,False,True,True,False,True,True,0.0017860062125797035,0.0017860062125797,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01235,1236,180641081,180641080,1,180641081,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0526178784625598,0.0517037222158737,0.0,0.0009141562466861,18.012022642625844,0.0009141562466861,0.0526178784625598,0.0,positive,False,False,True,True,False,True,True,0.0009141562466861014,0.0009141562466861,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01236,1237,604691159,604691158,1,604691159,True,True,False,False,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0499289457582351,0.0486645632902127,4.448955431195672e-15,0.0012643824680179,19.2202284046636,0.0012643824680179,0.04992894575823505,5.551115123125783e-17,positive,False,False,True,True,False,True,True,0.0012643824680224,0.0012643824680223488,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01237,1238,109710067,109710066,1,109710067,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0541693985501834,0.053071655519986,0.0,0.0010977430301973,17.513351689494424,0.0010977430301973,0.0541693985501833,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0010977430301973984,0.0010977430301973,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01238,1239,108596263,108596262,1,108596263,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0540306422510587,0.0531004029699684,2.656494671731566e-15,0.0009302392810876,17.503147554190647,0.0009302392810876,0.05403064225105866,4.163336342344337e-17,positive,False,False,True,True,False,True,True,0.0009302392810902962,0.0009302392810902566,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_01239,1240,604674857,604674856,1,604674857,True,True,False,False,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0497429223679394,0.0486646271201823,4.448967294781769e-15,0.0010782952477526,19.22020144508348,0.0010782952477526,0.04974292236793935,5.551115123125783e-17,positive,False,False,True,True,False,True,True,0.0010782952477571064,0.001078295247757049,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
