row_id,candidate_id,block_id,source,x,y,h,right_endpoint,p_star,post_P0_flag,finite_zone_flag,finite_certificate_flag,coordinate_available_flag,finite_certificate_coordinate_excluded_flag,E_theta,E_theta_sign,E_theta_normalized,Q_R2Q,Q_exc,Q_O2,accumulation_proxy,positive_harmless_flag,negative_transfer_flag,channel_compatible_flag,O2_applicable_flag,B3_applicable_flag,endpoint_repaid_flag,near_forbidden_flag,forbidden_flag,known_pstar_110312593_flag,finite_certification_mode,finite_certification_pass_flag,failure_type,status
finite_01255,cand_01255,1256.0,theta,179380469.0,179380468.0,1.0,179380469.0,179380469.0,False,True,True,True,False,18.00501963321198,positive,0.049849057799742,0.0526369272801094,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01256,cand_01256,1257.0,theta,30784291.0,30784290.0,1.0,30784291.0,30784291.0,False,True,True,True,False,16.24251508536547,positive,0.0546326226673866,0.0583171498986228,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01257,cand_01257,1258.0,theta,178878053.0,178878052.0,1.0,178878053.0,178878053.0,False,True,True,True,False,18.002214863480003,positive,0.0498560069181275,0.0539744023408078,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01258,cand_01258,1259.0,theta,33902221.0,33902220.0,1.0,33902221.0,33902221.0,False,True,True,True,False,16.338991086428774,positive,0.0543472519678123,0.058713318484109,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01259,cand_01259,1260.0,theta,108563909.0,108563908.0,1.0,108563909.0,108563909.0,False,True,True,True,False,17.50284958058028,positive,0.0511247884583783,0.0547342177082776,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01260,cand_01260,1261.0,theta,30423017.0,30423016.0,1.0,30423017.0,30423017.0,False,True,True,True,False,16.230710018049844,positive,0.0546677464416662,0.0579399010587369,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01262,cand_01262,1263.0,theta,178039643.0,178039642.0,1.0,178039643.0,178039643.0,False,True,True,True,False,17.99751679694253,positive,0.0498676512094014,0.052871240885929,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01263,cand_01263,1264.0,theta,108592369.0,108592368.0,1.0,108592369.0,108592369.0,False,True,True,True,False,17.503111695960275,positive,0.0511241056013063,0.0539675224819918,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01264,cand_01264,1265.0,theta,109588133.0,109588132.0,1.0,109588133.0,109588133.0,False,True,True,True,False,17.512239651068523,positive,0.0511003369901771,0.0544460077514335,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01265,cand_01265,1266.0,theta,40841069.0,40841068.0,1.0,40841069.0,40841069.0,False,True,True,True,False,16.525198726236486,positive,0.0538047711088981,0.0577216447970325,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01267,cand_01267,1268.0,theta,109594687.0,109594686.0,1.0,109594687.0,109594687.0,False,True,True,True,False,17.512299455025804,positive,0.0511001813371052,0.0545606120733685,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01269,cand_01269,1270.0,theta,109813801.0,109813800.0,1.0,109813801.0,109813801.0,False,True,True,True,False,17.514296771308683,positive,0.051094983420811,0.0550705480955389,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01270,cand_01270,1271.0,theta,30982811.0,30982810.0,1.0,30982811.0,30982811.0,False,True,True,True,False,16.24894312479542,positive,0.054613516126674,0.059271953542285,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01271,cand_01271,1272.0,theta,109682933.0,109682932.0,1.0,109682933.0,109682933.0,False,True,True,True,False,17.5131043342904,positive,0.0510980865521004,0.0544393555110509,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01272,cand_01272,1273.0,theta,109684063.0,109684062.0,1.0,109684063.0,109684063.0,False,True,True,True,False,17.51311463666059,positive,0.0510980597401812,0.0544678837576993,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01273,cand_01273,1274.0,theta,33862223.0,33862222.0,1.0,33862223.0,33862223.0,False,True,True,True,False,16.33781058520176,positive,0.0543507258845843,0.057251626550972,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01274,cand_01274,1275.0,theta,1516681.0,1516680.0,1.0,1516681.0,1516681.0,False,True,True,True,False,13.23203495276382,positive,0.0653269881841982,0.0696452439290524,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01277,cand_01277,1278.0,theta,152981.0,152980.0,1.0,152981.0,152981.0,False,True,True,True,False,10.938069009656688,positive,0.0767489581859055,0.0849231420569244,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01278,cand_01278,1279.0,theta,7048673.0,7048672.0,1.0,7048673.0,7048673.0,False,True,True,True,False,14.76834993012118,positive,0.0593963114457756,0.0645048251789462,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01279,cand_01279,1280.0,theta,109590289.0,109590288.0,1.0,109590289.0,109590289.0,False,True,True,True,False,17.51225932453802,positive,0.0511002857855021,0.0551190930242849,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01280,cand_01280,1281.0,theta,108548681.0,108548680.0,1.0,108548681.0,108548681.0,False,True,True,True,False,17.5027093031323,positive,0.0511251539134859,0.0536516899731995,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01282,cand_01282,1283.0,theta,187509379.0,187509378.0,1.0,187509379.0,187509379.0,False,True,True,True,False,18.04933942345705,positive,0.049739506462409,0.0529500676287697,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01284,cand_01284,1285.0,theta,30801559.0,30801558.0,1.0,30801559.0,30801559.0,False,True,True,True,False,16.24307586354593,positive,0.0546309552946383,0.0587082727437811,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01286,cand_01286,1287.0,theta,179150141.0,179150140.0,1.0,179150141.0,179150141.0,False,True,True,True,False,18.003734788764884,positive,0.049852240900286,0.0525817042568226,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01288,cand_01288,1289.0,theta,179433659.0,179433658.0,1.0,179433659.0,179433659.0,False,True,True,True,False,18.00531610983449,positive,0.0498483233598672,0.0536015516780141,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01289,cand_01289,1290.0,theta,7112603.0,7112602.0,1.0,7112603.0,7112603.0,False,True,True,True,False,14.77737883885844,positive,0.0593646210358404,0.0644944161361092,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01290,cand_01290,1291.0,theta,179403041.0,179403040.0,1.0,179403041.0,179403041.0,False,True,True,True,False,18.005145458392903,positive,0.0498487460995805,0.0532051415742351,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01291,cand_01291,1292.0,theta,33903361.0,33903360.0,1.0,33903361.0,33903361.0,False,True,True,True,False,16.339024711978958,positive,0.0543471530227931,0.0580245314114383,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01293,cand_01293,1294.0,theta,3439283.0,3439282.0,1.0,3439283.0,3439283.0,False,True,True,True,False,14.050773577392423,positive,0.0620272591049753,0.0679278337612325,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01294,cand_01294,1295.0,theta,179471219.0,179471218.0,1.0,179471219.0,179471219.0,False,True,True,True,False,18.005525413203934,positive,0.0498478048809097,0.0526245268308028,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01295,cand_01295,1296.0,theta,178913221.0,178913220.0,1.0,178913221.0,178913221.0,False,True,True,True,False,18.002411447369376,positive,0.049855519797499,0.0522538393662541,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01296,cand_01296,1297.0,theta,187418041.0,187418040.0,1.0,187418041.0,187418041.0,False,True,True,True,False,18.04885219314561,positive,0.0497407082080395,0.0529970796372931,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01297,cand_01297,1298.0,theta,179403503.0,179403502.0,1.0,179403503.0,179403503.0,False,True,True,True,False,18.00514803359677,positive,0.0498487397202028,0.0521564528207961,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01299,cand_01299,1300.0,theta,179147951.0,179147950.0,1.0,179147951.0,179147951.0,False,True,True,True,False,18.00372256430682,positive,0.0498522711873599,0.0520211942136487,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01300,cand_01300,1301.0,theta,109707979.0,109707978.0,1.0,109707979.0,109707979.0,False,True,True,True,False,17.5133326573315,positive,0.0510974923479413,0.054225219869463,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01301,cand_01301,1302.0,theta,179412287.0,179412286.0,1.0,179412287.0,179412287.0,False,True,True,True,False,18.00519699465282,positive,0.0498486184326118,0.0527055774267524,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01302,cand_01302,1303.0,theta,30336851.0,30336850.0,1.0,30336851.0,30336851.0,False,True,True,True,False,16.227873736122326,positive,0.0546761919700428,0.0592436076200475,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01304,cand_01304,1305.0,theta,33840967.0,33840966.0,1.0,33840967.0,33840967.0,False,True,True,True,False,16.337182667944138,positive,0.0543525738665597,0.0584477315502231,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01305,cand_01305,1306.0,theta,3281351.0,3281350.0,1.0,3281351.0,3281351.0,False,True,True,True,False,14.003765785800727,positive,0.0622077203338946,0.0683376306427934,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01307,cand_01307,1308.0,theta,30786757.0,30786756.0,1.0,30786757.0,30786757.0,False,True,True,True,False,16.24259518794879,positive,0.0546323844906027,0.0583182528591598,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01308,cand_01308,1309.0,theta,3279763.0,3279762.0,1.0,3279763.0,3279763.0,False,True,True,True,False,14.003281721652169,positive,0.0622095840689042,0.0663858194344287,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01309,cand_01309,1310.0,theta,30788371.0,30788370.0,1.0,30788371.0,30788371.0,False,True,True,True,False,16.242647611713153,positive,0.0546322286150565,0.0595914878654254,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01310,cand_01310,1311.0,theta,179156687.0,179156686.0,1.0,179156687.0,179156687.0,False,True,True,True,False,18.003771327281537,positive,0.0498521503734031,0.0535436359751333,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01311,cand_01311,1312.0,theta,108530111.0,108530110.0,1.0,108530111.0,108530111.0,False,True,True,True,False,17.50253821318036,positive,0.0511255996493196,0.0541566545571068,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01313,cand_01313,1314.0,theta,33925037.0,33925036.0,1.0,33925037.0,33925037.0,False,True,True,True,False,16.33966385432573,positive,0.0543452723797207,0.0578964651790368,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01314,cand_01314,1315.0,theta,22052803.0,22052802.0,1.0,22052803.0,22052803.0,False,True,True,True,False,15.908950271959448,positive,0.0556427044870766,0.0601179768373061,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01315,cand_01315,1316.0,theta,39692819.0,39692818.0,1.0,39692819.0,39692819.0,False,True,True,True,False,16.496680847684278,positive,0.0538871521382042,0.0573527406205413,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01316,cand_01316,1317.0,theta,187422727.0,187422726.0,1.0,187422727.0,187422727.0,False,True,True,True,False,18.048877195762188,positive,0.0497406465380841,0.0529843065624039,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01319,cand_01319,1320.0,theta,179378609.0,179378608.0,1.0,179378609.0,179378609.0,False,True,True,True,False,18.005009264136387,positive,0.0498490834866857,0.0526234060396044,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01320,cand_01320,1321.0,theta,30784867.0,30784866.0,1.0,30784867.0,30784867.0,False,True,True,True,False,16.242533796032262,positive,0.0546325670329603,0.0572404470284414,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01321,cand_01321,1322.0,theta,30981373.0,30981372.0,1.0,30981373.0,30981373.0,False,True,True,True,False,16.24889671088637,positive,0.0546136540385013,0.0585806801571067,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01322,cand_01322,1323.0,theta,109814591.0,109814590.0,1.0,109814591.0,109814591.0,False,True,True,True,False,17.5143039652784,positive,0.0510949647007668,0.0549911817700453,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01323,cand_01323,1324.0,theta,108830327.0,108830326.0,1.0,108830327.0,108830327.0,False,True,True,True,False,17.505300594353937,positive,0.0511184038421409,0.0538629340791559,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01324,cand_01324,1325.0,theta,76024181.0,76024180.0,1.0,76024181.0,76024181.0,False,True,True,True,False,17.14656201869756,positive,0.0520700913995474,0.0558149218049393,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01325,cand_01325,1326.0,theta,108548647.0,108548646.0,1.0,108548647.0,108548647.0,False,True,True,True,False,17.50270898990873,positive,0.0511251547295114,0.0538273325308029,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01329,cand_01329,1330.0,theta,109707929.0,109707928.0,1.0,109707929.0,109707929.0,False,True,True,True,False,17.51333220157603,positive,0.0510974935340181,0.0545746808720723,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01330,cand_01330,1331.0,theta,30820781.0,30820780.0,1.0,30820781.0,30820781.0,False,True,True,True,False,16.24369972822304,positive,0.0546291004646488,0.0585632845316376,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01331,cand_01331,1332.0,theta,179472173.0,179472172.0,1.0,179472173.0,179472173.0,False,True,True,True,False,18.00553072880534,positive,0.0498477917134285,0.0527462500459147,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01332,cand_01332,1333.0,theta,179436143.0,179436142.0,1.0,179436143.0,179436143.0,False,True,True,True,False,18.005329953295192,positive,0.0498482890670005,0.052928728109095,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01333,cand_01333,1334.0,theta,109670909.0,109670908.0,1.0,109670909.0,109670909.0,False,True,True,True,False,17.512994703203912,positive,0.0510983718687484,0.0547446275199418,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01334,cand_01334,1335.0,theta,179142281.0,179142280.0,1.0,179142281.0,179142281.0,False,True,True,True,False,18.0036909139882,positive,0.0498523496037297,0.0529566148345837,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01335,cand_01335,1336.0,theta,40869427.0,40869426.0,1.0,40869427.0,40869427.0,False,True,True,True,False,16.525892835378563,positive,0.0538027691277393,0.0564929886994933,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01336,cand_01336,1337.0,theta,109814087.0,109814086.0,1.0,109814087.0,109814087.0,False,True,True,True,False,17.514299375713826,positive,0.0510949766436639,0.0541177557023,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01339,cand_01339,1340.0,theta,179470367.0,179470366.0,1.0,179470367.0,179470367.0,False,True,True,True,False,18.00552066591338,positive,0.0498478166406121,0.0527362003664106,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01340,cand_01340,1341.0,theta,109670989.0,109670988.0,1.0,109670989.0,109670989.0,False,True,True,True,False,17.51299543265871,positive,0.0510983699703202,0.0541830118855111,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01341,cand_01341,1342.0,theta,178013933.0,178013932.0,1.0,178013933.0,178013933.0,False,True,True,True,False,17.99737238047391,positive,0.0498680092355905,0.05302054803335,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01342,cand_01342,1343.0,theta,108546583.0,108546582.0,1.0,108546583.0,108546583.0,False,True,True,True,False,17.50268997521181,positive,0.0511252042675848,0.0543539863466006,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01343,cand_01343,1344.0,theta,12783679.0,12783678.0,1.0,12783679.0,12783679.0,False,True,True,True,False,15.363679837161056,positive,0.057376400698767,0.0616775499862131,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01346,cand_01346,1347.0,theta,31019041.0,31019040.0,1.0,31019041.0,31019041.0,False,True,True,True,False,16.25011179969641,positive,0.0546100438166294,0.0577898285461326,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01347,cand_01347,1348.0,theta,108547721.0,108547720.0,1.0,108547721.0,108547721.0,False,True,True,True,False,17.502700459134967,positive,0.0511251769543133,0.0547403112391326,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01348,cand_01348,1349.0,theta,179471077.0,179471076.0,1.0,179471077.0,179471077.0,False,True,True,True,False,18.005524621990407,positive,0.0498478068408559,0.053549907961841,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01349,cand_01349,1350.0,theta,187494557.0,187494556.0,1.0,187494557.0,187494557.0,False,True,True,True,False,18.049260373620047,positive,0.0497397014336121,0.0521716934346017,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01350,cand_01350,1351.0,theta,108810833.0,108810832.0,1.0,108810833.0,108810833.0,False,True,True,True,False,17.505121455444257,positive,0.0511188704251096,0.0544069612487653,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01352,cand_01352,1353.0,theta,178014229.0,178014228.0,1.0,178014229.0,178014229.0,False,True,True,True,False,17.99737404326372,positive,0.0498680051133009,0.0537108569243626,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01353,cand_01353,1354.0,theta,179471603.0,179471602.0,1.0,179471603.0,179471603.0,False,True,True,True,False,18.00552755282048,positive,0.0498477995807823,0.0527741458847167,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01354,cand_01354,1355.0,theta,33926017.0,33926016.0,1.0,33926017.0,33926017.0,False,True,True,True,False,16.33969274112829,positive,0.0543451873848696,0.0584126910881438,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01357,cand_01357,1358.0,theta,109496249.0,109496248.0,1.0,109496249.0,109496249.0,False,True,True,True,False,17.51140085092633,positive,0.0511025202532731,0.0535116384711465,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01358,cand_01358,1359.0,theta,178894523.0,178894522.0,1.0,178894523.0,178894523.0,False,True,True,True,False,18.00230693314166,positive,0.0498557787749986,0.0521002272389071,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01359,cand_01359,1360.0,theta,179403113.0,179403112.0,1.0,179403113.0,179403113.0,False,True,True,True,False,18.00514585972381,positive,0.0498487451053906,0.0529308585804796,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01360,cand_01360,1361.0,theta,187420867.0,187420866.0,1.0,187420867.0,187420867.0,False,True,True,True,False,18.048867271623,positive,0.0497406710163527,0.0522054063825808,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01361,cand_01361,1362.0,theta,187422143.0,187422142.0,1.0,187422143.0,187422143.0,False,True,True,True,False,18.04887407980652,positive,0.0497406542237053,0.0521111993927147,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01364,cand_01364,1365.0,theta,178911907.0,178911906.0,1.0,178911907.0,178911907.0,False,True,True,True,False,18.00240410299975,positive,0.049855537996144,0.0531472480322193,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01365,cand_01365,1366.0,theta,40860823.0,40860822.0,1.0,40860823.0,40860823.0,False,True,True,True,False,16.52568228909902,positive,0.0538033763792191,0.0582185007319345,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01366,cand_01366,1367.0,theta,109816297.0,109816296.0,1.0,109816297.0,109816297.0,False,True,True,True,False,17.514319500433903,positive,0.051094924275456,0.0545469035286039,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01367,cand_01367,1368.0,theta,108835807.0,108835806.0,1.0,108835807.0,108835807.0,False,True,True,True,False,17.50535094669769,positive,0.0511182726965826,0.0548551884607386,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01368,cand_01368,1369.0,theta,3457109.0,3457108.0,1.0,3457109.0,3457109.0,False,True,True,True,False,14.055943248635216,positive,0.0620074764310298,0.0653525952476683,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01369,cand_01369,1370.0,theta,30400861.0,30400860.0,1.0,30400861.0,30400861.0,False,True,True,True,False,16.2299814883438,positive,0.0546699155190733,0.0575329823642898,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01370,cand_01370,1371.0,theta,108540833.0,108540832.0,1.0,108540833.0,108540833.0,False,True,True,True,False,17.502637001160096,positive,0.0511253422788332,0.0545025391870085,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01371,cand_01371,1372.0,theta,7113889.0,7113888.0,1.0,7113889.0,7113889.0,False,True,True,True,False,14.777559628332542,positive,0.0593639868295205,0.0641203855136659,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01372,cand_01372,1373.0,theta,178011433.0,178011432.0,1.0,178011433.0,178011433.0,False,True,True,True,False,17.99735833653076,positive,0.0498680440525264,0.052388894647438,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01373,cand_01373,1374.0,theta,108526073.0,108526072.0,1.0,108526073.0,108526073.0,False,True,True,True,False,17.50250100622384,positive,0.0511256965845808,0.0535427410084577,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01375,cand_01375,1376.0,theta,179660891.0,179660890.0,1.0,179660891.0,179660891.0,False,True,True,True,False,18.006581693120733,positive,0.0498451884653734,0.053207259258924,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01377,cand_01377,1378.0,theta,39699377.0,39699376.0,1.0,39699377.0,39699377.0,False,True,True,True,False,16.49684605283907,positive,0.0538866741783313,0.0571017256961637,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01379,cand_01379,1380.0,theta,178912813.0,178912812.0,1.0,178912813.0,178912813.0,False,True,True,True,False,18.002409166931614,positive,0.0498555254482041,0.0534990594965381,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01381,cand_01381,1382.0,theta,40395269.0,40395268.0,1.0,40395269.0,40395269.0,False,True,True,True,False,16.51422323211378,positive,0.0538364468610178,0.057959605317554,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
finite_01384,cand_01384,1385.0,theta,17998471.0,17998470.0,1.0,17998471.0,17998471.0,False,True,True,True,False,15.70579736780801,positive,0.0562763045581244,0.0602674255775238,0.0205672364492246,0.0499059549846063,0.0,True,False,True,True,True,True,False,False,False,positive_harmless_cap,True,,pass
