candidate_id,x,selected_block_id,p_star,h,pstar_over_x,h_over_x,scale_ratio,pstar_comparable_flag,h_short_flag,scale_positive_flag,geometry_pass_flag
cand_01107,33930191,theta_local:1108:33930190:1,33930191,1.0,1.0,2.947227735912244e-08,0.00017167491767617783,True,True,True,True
cand_01108,187509859,theta_local:1109:187509858:1,187509859,1.0,1.0,5.333052914300362e-09,7.302775441091121e-05,True,True,True,True
cand_01109,108549031,theta_local:1110:108549030:1,108549031,1.0,1.0,9.212426778825874e-09,9.598138766878646e-05,True,True,True,True
cand_01110,179400083,theta_local:1111:179400082:1,179400083,1.0,1.0,5.574133430027454e-09,7.466011940807122e-05,True,True,True,True
cand_01111,30775301,theta_local:1112:30775300:1,30775301,1.0,1.0,3.249358958341301e-08,0.00018025978359970647,True,True,True,True
cand_01112,108547793,theta_local:1113:108547792:1,108547793,1.0,1.0,9.212531847607441e-09,9.59819350065805e-05,True,True,True,True
cand_01113,604357543,theta_local:1114:604357542:1,604357543,1.0,1.0,1.6546496549642634e-09,4.067738505563335e-05,True,True,True,True
cand_01114,109467443,theta_local:1115:109467442:1,109467443,1.0,1.0,9.135136188391648e-09,9.55779063821323e-05,True,True,True,True
cand_01115,33921493,theta_local:1116:33921492:1,33921493,1.0,1.0,2.9479834510821797e-08,0.00017169692632898757,True,True,True,True
cand_01116,179604479,theta_local:1117:179604478:1,179604479,1.0,1.0,5.5677898767769595e-09,7.461762443804386e-05,True,True,True,True
cand_01117,17590163,theta_local:1118:17590162:1,17590163,1.0,1.0,5.684995642166591e-08,0.0002384322889662092,True,True,True,True
cand_01118,30802271,theta_local:1119:30802270:1,30802271,1.0,1.0,3.246513869058551e-08,0.00018018084995522,True,True,True,True
cand_01119,178894409,theta_local:1120:178894408:1,178894409,1.0,1.0,5.589889620306691e-09,7.476556440171298e-05,True,True,True,True
cand_01120,178036589,theta_local:1121:178036588:1,178036589,1.0,1.0,5.616822955420697e-09,7.494546654348545e-05,True,True,True,True
cand_01121,187494079,theta_local:1122:187494078:1,187494079,1.0,1.0,5.333501758207522e-09,7.303082745120392e-05,True,True,True,True
cand_01122,187420817,theta_local:1123:187420816:1,187420817,1.0,1.0,5.335586601353893e-09,7.304509977646613e-05,True,True,True,True
cand_01123,3241151,theta_local:1124:3241150:1,3241151,1.0,1.0,3.085323701364114e-07,0.0005554569021413015,True,True,True,True
cand_01124,178014073,theta_local:1125:178014072:1,178014073,1.0,1.0,5.617533395800679e-09,7.495020610912741e-05,True,True,True,True
cand_01125,109494269,theta_local:1126:109494268:1,109494269,1.0,1.0,9.132898088026872e-09,9.556619741324268e-05,True,True,True,True
cand_01126,604676357,theta_local:1127:604676356:1,604676357,1.0,1.0,1.653777245337211e-09,4.066666012026572e-05,True,True,True,True
cand_01127,12830347,theta_local:1128:12830346:1,12830347,1.0,1.0,7.794021471126229e-08,0.00027917774752165024,True,True,True,True
cand_01128,1510669,theta_local:1129:1510668:1,1510669,1.0,1.0,6.61958377381147e-07,0.0008136082456447618,True,True,True,True
cand_01129,180642733,theta_local:1130:180642732:1,180642733,1.0,1.0,5.535788699565346e-09,7.440288098968578e-05,True,True,True,True
cand_01130,604713503,theta_local:1131:604713502:1,604713503,1.0,1.0,1.6536756580413254e-09,4.066541107675324e-05,True,True,True,True
cand_01131,178013497,theta_local:1132:178013496:1,178013497,1.0,1.0,5.61755157250801e-09,7.495032736758399e-05,True,True,True,True
cand_01132,178037773,theta_local:1133:178037772:1,178037773,1.0,1.0,5.616785602008176e-09,7.494521733912162e-05,True,True,True,True
cand_01133,604432771,theta_local:1134:604432770:1,604432771,1.0,1.0,1.654443716454282e-09,4.0674853613188113e-05,True,True,True,True
cand_01134,30372631,theta_local:1135:30372630:1,30372631,1.0,1.0,3.2924378530131285e-08,0.00018145076062152864,True,True,True,True
cand_01135,5897,theta_local:1136:5896:1,5897,1.0,1.0,0.00016957775139901646,0.013022202248430044,True,True,True,True
cand_01136,40397051,theta_local:1137:40397050:1,40397051,1.0,1.0,2.4754282187578495e-08,0.00015733493632241535,True,True,True,True
cand_01137,33489319,theta_local:1138:33489318:1,33489319,1.0,1.0,2.986026679133129e-08,0.0001728012349242079,True,True,True,True
cand_01138,33921133,theta_local:1139:33921132:1,33921133,1.0,1.0,2.9480147375973557e-08,0.00017169783742369487,True,True,True,True
cand_01139,109452439,theta_local:1140:109452438:1,109452439,1.0,1.0,9.136388454532292e-09,9.558445718071685e-05,True,True,True,True
cand_01140,179380801,theta_local:1141:179380800:1,179380801,1.0,1.0,5.5747326047451425e-09,7.46641319828011e-05,True,True,True,True
cand_01141,109507313,theta_local:1142:109507312:1,109507313,1.0,1.0,9.13181021983436e-09,9.556050554404974e-05,True,True,True,True
cand_01142,109709489,theta_local:1143:109709488:1,109709489,1.0,1.0,9.114981840814152e-09,9.54724140305154e-05,True,True,True,True
cand_01143,30402077,theta_local:1144:30402076:1,30402077,1.0,1.0,3.289248954931599e-08,0.0001813628670630126,True,True,True,True
cand_01144,30402173,theta_local:1145:30402172:1,30402173,1.0,1.0,3.289238568572056e-08,0.0001813625807208327,True,True,True,True
cand_01145,604814009,theta_local:1146:604814008:1,604814009,1.0,1.0,1.6534008556670189e-09,4.066203211433264e-05,True,True,True,True
cand_01146,1518089,theta_local:1147:1518088:1,1518089,1.0,1.0,6.587229075502161e-07,0.0008116174638031245,True,True,True,True
cand_01147,33916499,theta_local:1148:33916498:1,33916499,1.0,1.0,2.9484175238723786e-08,0.00017170956653233909,True,True,True,True
cand_01148,604692527,theta_local:1149:604692526:1,604692527,1.0,1.0,1.65373302190652e-09,4.066611638583798e-05,True,True,True,True
cand_01149,33822053,theta_local:1150:33822052:1,33822053,1.0,1.0,2.9566507982232777e-08,0.0001719491435926122,True,True,True,True
cand_01150,30405101,theta_local:1151:30405100:1,30405101,1.0,1.0,3.288921816112369e-08,0.00018135384793580668,True,True,True,True
cand_01151,109688263,theta_local:1152:109688262:1,109688263,1.0,1.0,9.11674569958319e-09,9.548165111466804e-05,True,True,True,True
cand_01152,604205809,theta_local:1153:604205808:1,604205809,1.0,1.0,1.6550651865712202e-09,4.068249238396316e-05,True,True,True,True
cand_01153,179151251,theta_local:1154:179151250:1,179151251,1.0,1.0,5.581875618607877e-09,7.47119509757835e-05,True,True,True,True
cand_01154,179408683,theta_local:1155:179408682:1,179408683,1.0,1.0,5.573866232550183e-09,7.465832996089708e-05,True,True,True,True
cand_01155,31018763,theta_local:1156:31018762:1,31018763,1.0,1.0,3.223855187261981e-08,0.000179550972909143,True,True,True,True
cand_01156,179149627,theta_local:1157:179149626:1,179149627,1.0,1.0,5.5819262185792884e-09,7.471228960873364e-05,True,True,True,True
cand_01157,108625471,theta_local:1158:108625470:1,108625471,1.0,1.0,9.20594397238563e-09,9.594761056110585e-05,True,True,True,True
cand_01158,179471161,theta_local:1159:179471160:1,179471161,1.0,1.0,5.571925842726342e-09,7.464533369693207e-05,True,True,True,True
cand_01159,604676123,theta_local:1160:604676122:1,604676123,1.0,1.0,1.6537778853225862e-09,4.066666798893888e-05,True,True,True,True
cand_01160,33876413,theta_local:1161:33876412:1,33876413,1.0,1.0,2.9519063898530226e-08,0.00017181112856427615,True,True,True,True
cand_01161,40835593,theta_local:1162:40835592:1,40835593,1.0,1.0,2.4488440758041643e-08,0.0001564878294246605,True,True,True,True
cand_01162,33925349,theta_local:1163:33925348:1,33925349,1.0,1.0,2.9476483793873425e-08,0.0001716871684019322,True,True,True,True
cand_01163,604356979,theta_local:1164:604356978:1,604356979,1.0,1.0,1.6546511991218355e-09,4.06774040361702e-05,True,True,True,True
cand_01164,179410001,theta_local:1165:179410000:1,179410001,1.0,1.0,5.573825285247058e-09,7.465805572908431e-05,True,True,True,True
cand_01165,109568141,theta_local:1166:109568140:1,109568141,1.0,1.0,9.126740591500955e-09,9.553397611060137e-05,True,True,True,True
cand_01166,180641137,theta_local:1167:180641136:1,180641137,1.0,1.0,5.535837609348086e-09,7.440320967100872e-05,True,True,True,True
cand_01167,604866191,theta_local:1168:604866190:1,604866191,1.0,1.0,1.6532582162457151e-09,4.0660278113236203e-05,True,True,True,True
cand_01168,179436911,theta_local:1169:179436910:1,179436911,1.0,1.0,5.572989383438505e-09,7.465245731681245e-05,True,True,True,True
cand_01169,40835407,theta_local:1170:40835406:1,40835407,1.0,1.0,2.448855229972362e-08,0.00015648818581517145,True,True,True,True
cand_01170,109710487,theta_local:1171:109710486:1,109710487,1.0,1.0,9.114898924840249e-09,9.547197978904725e-05,True,True,True,True
cand_01171,108553853,theta_local:1172:108553852:1,108553853,1.0,1.0,9.212017559616239e-09,9.597925588175937e-05,True,True,True,True
cand_01172,76018253,theta_local:1173:76018252:1,76018253,1.0,1.0,1.3154735350205957e-08,0.00011469409466143388,True,True,True,True
cand_01173,604873349,theta_local:1174:604873348:1,604873349,1.0,1.0,1.653238651782623e-09,4.066003752805232e-05,True,True,True,True
cand_01174,17586113,theta_local:1175:17586112:1,17586113,1.0,1.0,5.6863048702120817e-08,0.00023845974230909676,True,True,True,True
cand_01175,108582377,theta_local:1176:108582376:1,108582377,1.0,1.0,9.209597612695474e-09,9.596664843942125e-05,True,True,True,True
cand_01176,109526147,theta_local:1177:109526146:1,109526147,1.0,1.0,9.130239923440381e-09,9.555228894924696e-05,True,True,True,True
cand_01177,33388547,theta_local:1178:33388546:1,33388547,1.0,1.0,2.995038987470763e-08,0.00017306180940550588,True,True,True,True
cand_01178,179642423,theta_local:1179:179642422:1,179642423,1.0,1.0,5.5666138504489e-09,7.460974366963674e-05,True,True,True,True
cand_01179,178911827,theta_local:1180:178911826:1,178911827,1.0,1.0,5.5893454153816226e-09,7.476192490420257e-05,True,True,True,True
cand_01180,604810847,theta_local:1181:604810846:1,604810847,1.0,1.0,1.6534094997803503e-09,4.0662138406389185e-05,True,True,True,True
cand_01181,39693151,theta_local:1182:39693150:1,39693151,1.0,1.0,2.5193263190417914e-08,0.00015872385828985482,True,True,True,True
cand_01182,108591871,theta_local:1183:108591870:1,108591871,1.0,1.0,9.208792433459408e-09,9.596245324844195e-05,True,True,True,True
cand_01183,33902969,theta_local:1184:33902968:1,33902969,1.0,1.0,2.949594178610139e-08,0.00017174382604944315,True,True,True,True
cand_01184,178906097,theta_local:1185:178906096:1,178906097,1.0,1.0,5.589524430796788e-09,7.47631221311469e-05,True,True,True,True
cand_01185,180640561,theta_local:1186:180640560:1,180640561,1.0,1.0,5.5358552612112405e-09,7.440332829390927e-05,True,True,True,True
cand_01186,108593897,theta_local:1187:108593896:1,108593897,1.0,1.0,9.208620628100306e-09,9.596155807457644e-05,True,True,True,True
cand_01187,30776233,theta_local:1188:30776232:1,30776233,1.0,1.0,3.249260557651744e-08,0.0001802570541657592,True,True,True,True
cand_01188,33863147,theta_local:1189:33863146:1,33863147,1.0,1.0,2.9530628089586594e-08,0.0001718447790582728,True,True,True,True
cand_01189,109814501,theta_local:1190:109814500:1,109814501,1.0,1.0,9.10626548309863e-09,9.54267545455604e-05,True,True,True,True
cand_01190,179382943,theta_local:1191:179382942:1,179382943,1.0,1.0,5.574666037227408e-09,7.466368620170992e-05,True,True,True,True
cand_01191,179662363,theta_local:1192:179662362:1,179662363,1.0,1.0,5.565996034461597e-09,7.460560323770325e-05,True,True,True,True
cand_01192,604692299,theta_local:1193:604692298:1,604692299,1.0,1.0,1.6537336454486583e-09,4.066612405244269e-05,True,True,True,True
cand_01193,30418693,theta_local:1194:30418692:1,30418693,1.0,1.0,3.2874522255114645e-08,0.0001813133261928495,True,True,True,True
cand_01194,187449671,theta_local:1195:187449670:1,187449671,1.0,1.0,5.334765298147683e-09,7.303947766891328e-05,True,True,True,True
cand_01195,108596063,theta_local:1196:108596062:1,108596063,1.0,1.0,9.208436957792844e-09,9.596060107040204e-05,True,True,True,True
cand_01196,31020191,theta_local:1197:31020190:1,31020191,1.0,1.0,3.223706778594626e-08,0.00017954684008900367,True,True,True,True
cand_01197,108595631,theta_local:1198:108595630:1,108595631,1.0,1.0,9.208473589513007e-09,9.59607919387549e-05,True,True,True,True
cand_01198,354353,theta_local:1199:354352:1,354353,1.0,1.0,2.8220446842555305e-06,0.0016798942479381046,True,True,True,True
cand_01199,2274949,theta_local:1200:2274948:1,2274949,1.0,1.0,4.395702936637261e-07,0.0006630009756129518,True,True,True,True
cand_01200,112219463,theta_local:1201:112219462:1,112219463,1.0,1.0,8.91111018772207e-09,9.43986768324751e-05,True,True,True,True
cand_01201,604864277,theta_local:1202:604864276:1,604864277,1.0,1.0,1.6532634477271337e-09,4.0660342444784376e-05,True,True,True,True
cand_01202,187422077,theta_local:1203:187422076:1,187422077,1.0,1.0,5.335550731304723e-09,7.304485424247708e-05,True,True,True,True
cand_01203,109588861,theta_local:1204:109588860:1,109588861,1.0,1.0,9.125014995821519e-09,9.552494436439898e-05,True,True,True,True
cand_01204,30387079,theta_local:1205:30387078:1,30387079,1.0,1.0,3.2908724132385345e-08,0.0001814076187275092,True,True,True,True
cand_01205,33471577,theta_local:1206:33471576:1,33471577,1.0,1.0,2.987609457421143e-08,0.0001728470265124958,True,True,True,True
cand_01206,39638069,theta_local:1207:39638068:1,39638069,1.0,1.0,2.522827234596115e-08,0.00015883410322081702,True,True,True,True
cand_01207,30802309,theta_local:1208:30802308:1,30802309,1.0,1.0,3.246509863919617e-08,0.00018018073881299348,True,True,True,True
cand_01208,109593481,theta_local:1209:109593480:1,109593481,1.0,1.0,9.124630323586491e-09,9.552293087833147e-05,True,True,True,True
cand_01209,604170643,theta_local:1210:604170642:1,604170643,1.0,1.0,1.6551615203190202e-09,4.068367633731028e-05,True,True,True,True
cand_01210,109590113,theta_local:1211:109590112:1,109590113,1.0,1.0,9.124910748107359e-09,9.55243987058142e-05,True,True,True,True
cand_01211,7103101,theta_local:1212:7103100:1,7103101,1.0,1.0,1.4078358170607458e-07,0.00037521138269790616,True,True,True,True
cand_01212,3241201,theta_local:1213:3241200:1,3241201,1.0,1.0,3.0852761059866387e-07,0.0005554526177800083,True,True,True,True
cand_01213,604810753,theta_local:1214:604810752:1,604810753,1.0,1.0,1.65340975675411e-09,4.066214156625435e-05,True,True,True,True
cand_01214,30386869,theta_local:1215:30386868:1,30386869,1.0,1.0,3.290895156062311e-08,0.0001814082455695526,True,True,True,True
cand_01215,112219519,theta_local:1216:112219518:1,112219519,1.0,1.0,8.911105740882742e-09,9.439865327896761e-05,True,True,True,True
cand_01216,178039549,theta_local:1217:178039548:1,178039549,1.0,1.0,5.616729572820924e-09,7.494484353723692e-05,True,True,True,True
cand_01217,109705303,theta_local:1218:109705302:1,109705303,1.0,1.0,9.115329639078615e-09,9.547423547260597e-05,True,True,True,True
cand_01218,109726283,theta_local:1219:109726282:1,109726283,1.0,1.0,9.11358676024777e-09,9.546510755374326e-05,True,True,True,True
cand_01219,17640167,theta_local:1220:17640166:1,17640167,1.0,1.0,5.668880572389139e-08,0.00023809411106512354,True,True,True,True
cand_01220,76024139,theta_local:1221:76024138:1,76024139,1.0,1.0,1.3153716874057593e-08,0.00011468965460780495,True,True,True,True
cand_01221,109591463,theta_local:1222:109591462:1,109591463,1.0,1.0,9.124798343097218e-09,9.552381034641164e-05,True,True,True,True
cand_01222,604432651,theta_local:1223:604432650:1,604432651,1.0,1.0,1.6544440449164286e-09,4.067485765084407e-05,True,True,True,True
cand_01223,12784633,theta_local:1224:12784632:1,12784633,1.0,1.0,7.821890546251895e-08,0.0002796764299373813,True,True,True,True
cand_01224,178013449,theta_local:1225:178013448:1,178013449,1.0,1.0,5.617553087238931e-09,7.495033747248194e-05,True,True,True,True
cand_01225,179412329,theta_local:1226:179412328:1,179412329,1.0,1.0,5.573752960979621e-09,7.465757135736215e-05,True,True,True,True
cand_01226,2275549,theta_local:1227:2275548:1,2275549,1.0,1.0,4.394543910063022e-07,0.0006629135622434513,True,True,True,True
cand_01227,108624221,theta_local:1228:108624220:1,108624221,1.0,1.0,9.206049910360231e-09,9.594816262107489e-05,True,True,True,True
cand_01228,604693459,theta_local:1229:604693458:1,604693459,1.0,1.0,1.6537304730461787e-09,4.066608504695502e-05,True,True,True,True
cand_01229,109670843,theta_local:1230:109670842:1,109670843,1.0,1.0,9.118193793768868e-09,9.548923391549892e-05,True,True,True,True
cand_01230,604325339,theta_local:1231:604325338:1,604325339,1.0,1.0,1.6547378298827216e-09,4.067846887338217e-05,True,True,True,True
cand_01231,604813789,theta_local:1232:604813788:1,604813789,1.0,1.0,1.6534014570888032e-09,4.066203950970491e-05,True,True,True,True
cand_01232,187505431,theta_local:1233:187505430:1,187505431,1.0,1.0,5.333178856030042e-09,7.302861669256814e-05,True,True,True,True
cand_01233,109507157,theta_local:1234:109507156:1,109507157,1.0,1.0,9.131823228686323e-09,9.556057361007376e-05,True,True,True,True
cand_01234,108832939,theta_local:1235:108832938:1,108832939,1.0,1.0,9.188394700982945e-09,9.585611457274358e-05,True,True,True,True
cand_01235,180641081,theta_local:1236:180641080:1,180641081,1.0,1.0,5.535839325496507e-09,7.440322120376582e-05,True,True,True,True
cand_01236,604691159,theta_local:1237:604691158:1,604691159,1.0,1.0,1.6537367631664018e-09,4.0666162385531305e-05,True,True,True,True
cand_01237,109710067,theta_local:1238:109710066:1,109710067,1.0,1.0,9.114933819154445e-09,9.54721625352356e-05,True,True,True,True
cand_01238,108596263,theta_local:1239:108596262:1,108596263,1.0,1.0,9.208419998761835e-09,9.596051270580957e-05,True,True,True,True
cand_01239,604674857,theta_local:1240:604674856:1,604674857,1.0,1.0,1.6537813478161537e-09,4.066671056055744e-05,True,True,True,True
cand_01240,40844981,theta_local:1241:40844980:1,40844981,1.0,1.0,2.448281222116372e-08,0.00015646984444666557,True,True,True,True
cand_01241,33915443,theta_local:1242:33915442:1,33915443,1.0,1.0,2.948509326562534e-08,0.00017171223970825533,True,True,True,True
cand_01242,180643423,theta_local:1243:180643422:1,180643423,1.0,1.0,5.53576755462611e-09,7.440273889196627e-05,True,True,True,True
cand_01243,108531719,theta_local:1244:108531718:1,108531719,1.0,1.0,9.213896261976649e-09,9.598904240576967e-05,True,True,True,True
cand_01244,108835757,theta_local:1245:108835756:1,108835757,1.0,1.0,9.188156792992215e-09,9.585487360062718e-05,True,True,True,True
cand_01245,109496897,theta_local:1246:109496896:1,109496897,1.0,1.0,9.132678892261213e-09,9.556505057949382e-05,True,True,True,True
cand_01246,108555593,theta_local:1247:108555592:1,108555593,1.0,1.0,9.211869903377526e-09,9.59784866695528e-05,True,True,True,True
cand_01247,109683107,theta_local:1248:109683106:1,109683107,1.0,1.0,9.11717426093701e-09,9.548389529620694e-05,True,True,True,True
cand_01248,30348053,theta_local:1249:30348052:1,30348053,1.0,1.0,3.295104302078291e-08,0.00018152422158153694,True,True,True,True
cand_01249,30650057,theta_local:1250:30650056:1,30650057,1.0,1.0,3.262636673073724e-08,0.00018062770200259214,True,True,True,True
cand_01250,30422963,theta_local:1251:30422962:1,30422963,1.0,1.0,3.286990816772186e-08,0.00018130060167501338,True,True,True,True
cand_01251,108804461,theta_local:1252:108804460:1,108804461,1.0,1.0,9.190799630908515e-09,9.58686582304588e-05,True,True,True,True
cand_01252,604828963,theta_local:1253:604828962:1,604828963,1.0,1.0,1.6533599764136957e-09,4.0661529440168575e-05,True,True,True,True
cand_01253,604838293,theta_local:1254:604838292:1,604838293,1.0,1.0,1.6533344723264736e-09,4.0661215824498826e-05,True,True,True,True
cand_01254,112219651,theta_local:1255:112219650:1,112219651,1.0,1.0,8.911095259064742e-09,9.439859776005543e-05,True,True,True,True
cand_01255,179380469,theta_local:1256:179380468:1,179380469,1.0,1.0,5.5747429225419185e-09,7.466420107750378e-05,True,True,True,True
cand_01256,30784291,theta_local:1257:30784290:1,30784291,1.0,1.0,3.24841004134219e-08,0.0001802334608595804,True,True,True,True
cand_01257,178878053,theta_local:1258:178878052:1,178878053,1.0,1.0,5.590400740777294e-09,7.476898247787844e-05,True,True,True,True
cand_01258,33902221,theta_local:1259:33902220:1,33902221,1.0,1.0,2.94965925683748e-08,0.00017174572066975874,True,True,True,True
cand_01259,108563909,theta_local:1260:108563908:1,108563909,1.0,1.0,9.211164273755103e-09,9.597481062109527e-05,True,True,True,True
cand_01260,30423017,theta_local:1261:30423016:1,30423017,1.0,1.0,3.286984982455882e-08,0.00018130044077320612,True,True,True,True
cand_01261,604871021,theta_local:1262:604871020:1,604871021,1.0,1.0,1.6532450146921487e-09,4.066011577322609e-05,True,True,True,True
cand_01262,178039643,theta_local:1263:178039642:1,178039643,1.0,1.0,5.616726607343287e-09,7.494482375283357e-05,True,True,True,True
cand_01263,108592369,theta_local:1264:108592368:1,108592369,1.0,1.0,9.208750202327752e-09,9.596223320831873e-05,True,True,True,True
cand_01264,109588133,theta_local:1265:109588132:1,109588133,1.0,1.0,9.12507561379844e-09,9.552526165260391e-05,True,True,True,True
cand_01265,40841069,theta_local:1266:40841068:1,40841069,1.0,1.0,2.4485157330235406e-08,0.00015647733807243593,True,True,True,True
cand_01266,604150829,theta_local:1267:604150828:1,604150829,1.0,1.0,1.6552158037343353e-09,4.068434347183613e-05,True,True,True,True
cand_01267,109594687,theta_local:1268:109594686:1,109594687,1.0,1.0,9.124529914483902e-09,9.552240530097587e-05,True,True,True,True
cand_01268,604160737,theta_local:1269:604160736:1,604160737,1.0,1.0,1.6551886588419597e-09,4.0684009866800985e-05,True,True,True,True
cand_01269,109813801,theta_local:1270:109813800:1,109813801,1.0,1.0,9.10632353031838e-09,9.542705869049083e-05,True,True,True,True
cand_01270,30982811,theta_local:1271:30982810:1,30982811,1.0,1.0,3.227596101593235e-08,0.00017965511686543289,True,True,True,True
cand_01271,109682933,theta_local:1272:109682932:1,109682933,1.0,1.0,9.117188724338726e-09,9.548397103356525e-05,True,True,True,True
cand_01272,109684063,theta_local:1273:109684062:1,109684063,1.0,1.0,9.117094796169249e-09,9.54834791792237e-05,True,True,True,True
cand_01273,33862223,theta_local:1274:33862222:1,33862223,1.0,1.0,2.953143389316171e-08,0.0001718471236103814,True,True,True,True
cand_01274,1516681,theta_local:1275:1516680:1,1516681,1.0,1.0,6.593344282680405e-07,0.0008119941060549888,True,True,True,True
cand_01275,604849313,theta_local:1276:604849312:1,604849313,1.0,1.0,1.6533043495413542e-09,4.066084541105059e-05,True,True,True,True
cand_01276,604150787,theta_local:1277:604150786:1,604150787,1.0,1.0,1.6552159188033964e-09,4.068434488600494e-05,True,True,True,True
cand_01277,152981,theta_local:1278:152980:1,152981,1.0,1.0,6.5367594668618975e-06,0.0025567087176410807,True,True,True,True
cand_01278,7048673,theta_local:1279:7048672:1,7048673,1.0,1.0,1.4187067551580275e-07,0.0003766572387672946,True,True,True,True
cand_01279,109590289,theta_local:1280:109590288:1,109590289,1.0,1.0,9.124896093667569e-09,9.55243220005647e-05,True,True,True,True
cand_01280,108548681,theta_local:1281:108548680:1,108548681,1.0,1.0,9.212456483004155e-09,9.598154240792421e-05,True,True,True,True
cand_01281,604872803,theta_local:1282:604872802:1,604872803,1.0,1.0,1.6532401441100998e-09,4.06600558793283e-05,True,True,True,True
cand_01282,187509379,theta_local:1283:187509378:1,187509379,1.0,1.0,5.333066566232935e-09,7.30278478817015e-05,True,True,True,True
cand_01283,604150567,theta_local:1284:604150566:1,604150567,1.0,1.0,1.6552165215463581e-09,4.068435229355824e-05,True,True,True,True
cand_01284,30801559,theta_local:1285:30801558:1,30801559,1.0,1.0,3.246588914541631e-08,0.00018018293244759977,True,True,True,True
cand_01285,604365233,theta_local:1286:604365232:1,604365233,1.0,1.0,1.6546286010466125e-09,4.067712626337575e-05,True,True,True,True
cand_01286,179150141,theta_local:1287:179150140:1,179150141,1.0,1.0,5.581910203464478e-09,7.47121824300728e-05,True,True,True,True
cand_01287,604848941,theta_local:1288:604848940:1,604848941,1.0,1.0,1.6533053663724608e-09,4.066085791486034e-05,True,True,True,True
cand_01288,179433659,theta_local:1289:179433658:1,179433659,1.0,1.0,5.573090386570114e-09,7.46531338027421e-05,True,True,True,True
cand_01289,7112603,theta_local:1290:7112602:1,7112603,1.0,1.0,1.4059550350272607e-07,0.00037496066927442676,True,True,True,True
cand_01290,179403041,theta_local:1291:179403040:1,179403041,1.0,1.0,5.574041523632813e-09,7.465950390695625e-05,True,True,True,True
cand_01291,33903361,theta_local:1292:33903360:1,33903361,1.0,1.0,2.949560074589655e-08,0.00017174283317185772,True,True,True,True
cand_01292,604863731,theta_local:1293:604863730:1,604863731,1.0,1.0,1.6532649400993758e-09,4.066036079647322e-05,True,True,True,True
cand_01293,3439283,theta_local:1294:3439282:1,3439283,1.0,1.0,2.9075827723394673e-07,0.0005392200638273271,True,True,True,True
cand_01294,179471219,theta_local:1295:179471218:1,179471219,1.0,1.0,5.571924042038183e-09,7.464532163530533e-05,True,True,True,True
cand_01295,178913221,theta_local:1296:178913220:1,178913221,1.0,1.0,5.5893018660705906e-09,7.476163365035967e-05,True,True,True,True
cand_01296,187418041,theta_local:1297:187418040:1,187418041,1.0,1.0,5.335665631037089e-09,7.3045640739452e-05,True,True,True,True
cand_01297,179403503,theta_local:1298:179403502:1,179403503,1.0,1.0,5.574027169358003e-09,7.465940777529648e-05,True,True,True,True
cand_01298,604872721,theta_local:1299:604872720:1,604872721,1.0,1.0,1.653240368232774e-09,4.066005863538288e-05,True,True,True,True
cand_01299,179147951,theta_local:1300:179147950:1,179147951,1.0,1.0,5.581978439708752e-09,7.47126390894389e-05,True,True,True,True
cand_01300,109707979,theta_local:1301:109707978:1,109707979,1.0,1.0,9.115107297710771e-09,9.547307106043447e-05,True,True,True,True
cand_01301,179412287,theta_local:1302:179412286:1,179412287,1.0,1.0,5.573754265782254e-09,7.465758009594373e-05,True,True,True,True
cand_01302,30336851,theta_local:1303:30336850:1,30336851,1.0,1.0,3.2963210321334935e-08,0.00018155773275003998,True,True,True,True
cand_01303,604157051,theta_local:1304:604157050:1,604157051,1.0,1.0,1.6551987572516141e-09,4.068413397445759e-05,True,True,True,True
cand_01304,33840967,theta_local:1305:33840966:1,33840967,1.0,1.0,2.9549983013192265e-08,0.0001719010849680486,True,True,True,True
cand_01305,3281351,theta_local:1306:3281350:1,3281351,1.0,1.0,3.0475252418896974e-07,0.000552043951319974,True,True,True,True
cand_01306,604693021,theta_local:1307:604693020:1,604693021,1.0,1.0,1.6537316709001673e-09,4.066609977487596e-05,True,True,True,True
cand_01307,30786757,theta_local:1308:30786756:1,30786757,1.0,1.0,3.248149845727499e-08,0.0001802262424212273,True,True,True,True
cand_01308,3279763,theta_local:1309:3279762:1,3279763,1.0,1.0,3.049000796703908e-07,0.0005521775798331465,True,True,True,True
cand_01309,30788371,theta_local:1310:30788370:1,30788371,1.0,1.0,3.2479795699486665e-08,0.00018022151841410802,True,True,True,True
cand_01310,179156687,theta_local:1311:179156686:1,179156687,1.0,1.0,5.581706252471615e-09,7.471081750638e-05,True,True,True,True
cand_01311,108530111,theta_local:1312:108530110:1,108530111,1.0,1.0,9.214032776581238e-09,9.598975349786684e-05,True,True,True,True
cand_01312,604814333,theta_local:1313:604814332:1,604814333,1.0,1.0,1.6533999699375511e-09,4.0662021222973545e-05,True,True,True,True
cand_01313,33925037,theta_local:1314:33925036:1,33925037,1.0,1.0,2.9476754881652746e-08,0.0001716879578818874,True,True,True,True
cand_01314,22052803,theta_local:1315:22052802:1,22052803,1.0,1.0,4.534570956807622e-08,0.00021294532060619746,True,True,True,True
cand_01315,39692819,theta_local:1316:39692818:1,39692819,1.0,1.0,2.519347391274981e-08,0.0001587245220901604,True,True,True,True
cand_01316,187422727,theta_local:1317:187422726:1,187422727,1.0,1.0,5.335532227102853e-09,7.304472757908577e-05,True,True,True,True
cand_01317,604692973,theta_local:1318:604692972:1,604692973,1.0,1.0,1.6537318021719428e-09,4.066610138889568e-05,True,True,True,True
