candidate_id,block_id,x,y,h,p_star,E_theta,E_theta_sign,Q_R2Q,Q_delta_D,Q_exc,epsilon,D_start,D_end,DeltaD,bridge_excursion_raw,bridge_excursion_argmax,bridge_path_n_samples_existing,scale_denominator,scale_denominator_recomputed,threshold_relevant_flag,forbidden_flag,finite_zone_flag,post_P0_flag,row_regime,__row_id,bridge_path_n_samples,bridge_sample_grid_type,bridge_energy_L2_raw,bridge_energy_L2_normalized,bridge_energy_RMS_raw,bridge_energy_max,bridge_excursion_recomputed,bridge_excursion_argmax_recomputed,Q_exc_recomputed,Q_energy_L2,Q_energy_RMS,Q_exc_over_Q_energy_L2,Q_exc_over_Q_energy_RMS,energy_available_flag,failure_type,status,Q_exc_above_0p025_flag,energy_failure_flag,conc_ratio,energy_L2_above_0p025_flag,energy_L2_above_0p03_flag,energy_L2_above_0p04_flag,near_forbidden_flag,positive_harmless_flag,negative_channel_flag,finite_certified_flag,h_bin,p_star_bin,channel_compatible_flag,O2_repaid_flag,B3_no_accumulation_flag,subthreshold_non_surviving_flag,finite_candidate_certified_flag,repaid_or_harmless_flag,high_energy_surviving_unrepaid_flag,harmful_high_energy_flag,kappa_L2,kappa_RMS,bridge_samples_available_flag,bridge_sample_count,bridge_argmax_t,bridge_argmax_location_fraction,endpoint_repaid_flag,threshold_relevance_non_surviving_flag,exc_above_0p025_flag,high_energy_harmless_flag,harmful_concentration_flag,maximal_concentration_pass_flag,P0,post_P0_by_pstar,post_P0_by_x,post_P0_by_y,high_energy_flag,very_high_energy_flag,non_surviving_flag,channel,h_over_x,rho_proxy,log_pstar,surviving_proxy_flag,log2_pstar,log2_P0,C_cutoff_0p025_log2P0,C_bridge,C_exc,C_rms,C_bridge_margin_to_10,high_energy,very_high_energy,threshold_relevant,forbidden,sqrt_h_over_sqrt_x
hexc_00492,493,30776687,30776686,1,30776687,16.24226804575415,positive,0.0575172282560766,0.0569093729605598,0.0,,-2945.7488136172124,-2962.6677315979664,-16.91891798075403,0.0,30776686,2,297.2958073616347,297.2958073616347,False,False,True,False,finite_positive,492,2,sr11_realpath_offsets_plus_left_endpoint,0.0,0.0,0.0,0.0,0.0,30776686.0,0.0,0.0,0.0,,,True,,pass,False,False,,False,False,False,False,True,False,True,h=1,10M<=p<100M,False,False,False,True,False,True,False,False,,,True,2,30776686.0,0.0,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,3.2492126264272696e-08,3.2492126264272696e-08,17.24226804575415,False,297.2958073616347,401.2056533889212,10.03014133472303,0.0,0.0,0.0,10.0,False,False,False,False,0.0001802557246366192
hexc_00493,494,3440929,3440928,1,3440929,14.05125205102998,positive,0.067330432211459,0.0650123145756811,5.018396010567469e-16,,-932.3579923236196,-947.0858943096496,-14.727901986029906,1.1368683772161605e-13,3440929,2,226.54018830363407,226.54018830363407,False,False,True,False,finite_positive,493,2,sr11_realpath_offsets_plus_left_endpoint,0.0,0.0,0.0,0.0,0.0,3440928.0,0.0,0.0,0.0,,,True,,pass,False,False,,False,False,False,False,True,False,True,h=1,1M<=p<10M,False,False,False,True,False,True,False,False,,,True,2,3440928.0,0.0,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,2.906191903407481e-07,2.906191903407481e-07,15.05125205102998,False,226.54018830363418,401.2056533889212,10.03014133472303,0.0,1.136868377216161e-13,0.0,10.0,False,False,False,False,0.0005390910779643344
hexc_00494,495,33475061,33475060,1,33475061,16.326311271795266,positive,0.0589771353560745,0.056638577749375,0.0,,-2915.813602777874,-2932.8165639846693,-17.002961206795135,0.0,33475060,2,300.2010622871397,300.2010622871397,False,False,True,False,finite_positive,494,2,sr11_realpath_offsets_plus_left_endpoint,0.0,0.0,0.0,0.0,0.0,33475060.0,0.0,0.0,0.0,,,True,,pass,False,False,,False,False,False,False,True,False,True,h=1,10M<=p<100M,False,False,False,True,False,True,False,False,,,True,2,33475060.0,0.0,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,2.9872985145568525e-08,2.9872985145568525e-08,17.326311271795266,False,300.2010622871397,401.2056533889212,10.03014133472303,0.0,0.0,0.0,10.0,False,False,False,False,0.0001728380315369523
hexc_00495,496,7051189,7051188,1,7051189,14.768706813050487,positive,0.0641413382477075,0.0621163297791918,9.14424861615543e-16,,-1337.2917242348542,-1352.737080982905,-15.445356748050472,2.273736754432321e-13,7051189,2,248.6521145559449,248.6521145559449,False,False,True,False,finite_positive,495,2,sr11_realpath_offsets_plus_left_endpoint,0.0,0.0,0.0,0.0,0.0,7051188.0,0.0,0.0,0.0,,,True,,pass,False,False,,False,False,False,False,True,False,True,h=1,1M<=p<10M,False,False,False,True,False,True,False,False,,,True,2,7051188.0,0.0,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,1.4182005332717644e-07,1.4182005332717644e-07,15.768706813050489,False,248.6521145559449,401.2056533889212,10.03014133472303,0.0,2.2737367544323206e-13,0.0,10.0,False,False,False,False,0.0003765900334942183
hexc_00496,497,109712789,109712788,1,109712789,17.513376500036497,positive,0.0538341563467544,0.0530715856607732,0.0,,-5469.24232844579,-5487.432354880827,-18.190026435037,0.0,109712788,2,342.7451094321036,342.7451094321036,False,False,True,False,finite_positive,496,2,sr11_realpath_offsets_plus_left_endpoint,0.0,0.0,0.0,0.0,0.0,109712788.0,0.0,0.0,0.0,,,True,,pass,False,False,,False,False,False,False,True,False,True,h=1,100M<=p<500M,False,False,False,True,False,True,False,False,,,True,2,109712788.0,0.0,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,9.114707675510829e-09,9.114707675510829e-09,18.513376500036497,False,342.7451094321036,401.2056533889212,10.03014133472303,0.0,0.0,0.0,10.0,False,False,False,False,9.54709781845291e-05
hexc_00497,498,12784687,12784686,1,12784687,15.363758684593112,positive,0.0623343985337305,0.0599030995784161,8.491297350710445e-16,,-1800.0185972163042,-1816.059005835897,-16.04040861959311,2.273736754432321e-13,12784687,2,267.7725982875965,267.7725982875965,False,False,True,False,finite_positive,497,2,sr11_realpath_offsets_plus_left_endpoint,0.0,0.0,0.0,0.0,0.0,12784686.0,0.0,0.0,0.0,,,True,,pass,False,False,,False,False,False,False,True,False,True,h=1,10M<=p<100M,False,False,False,True,False,True,False,False,,,True,2,12784686.0,0.0,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,7.821857508126716e-08,7.821857508126716e-08,16.363758684593112,False,267.7725982875965,401.2056533889212,10.03014133472303,0.0,2.2737367544323206e-13,0.0,10.0,False,False,False,False,0.0002796758392876781
hexc_00498,499,7047823,7047822,1,7047823,14.768229332775425,positive,0.0635363577559428,0.0621181713545507,0.0,,-1360.0799668641785,-1375.5248461319538,-15.444879267775375,0.0,7047822,2,248.6370562909993,248.6370562909993,False,False,True,False,finite_positive,498,2,sr11_realpath_offsets_plus_left_endpoint,0.0,0.0,0.0,0.0,0.0,7047822.0,0.0,0.0,0.0,,,True,,pass,False,False,,False,False,False,False,True,False,True,h=1,1M<=p<10M,False,False,False,True,False,True,False,False,,,True,2,7047822.0,0.0,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,1.4188778577441572e-07,1.4188778577441572e-07,15.768229332775425,False,248.6370562909993,401.2056533889212,10.03014133472303,0.0,0.0,0.0,10.0,False,False,False,False,0.0003766799513836856
hexc_00499,500,30849131,30849130,1,30849131,16.244619139361394,positive,0.0582246638945879,0.0569017623271792,0.0,,-2827.3089975954235,-2844.2302666697847,-16.921269074361135,0.0,30849130,2,297.3768892616293,297.3768892616293,False,False,True,False,finite_positive,499,2,sr11_realpath_offsets_plus_left_endpoint,0.0,0.0,0.0,0.0,0.0,30849130.0,0.0,0.0,0.0,,,True,,pass,False,False,,False,False,False,False,True,False,True,h=1,10M<=p<100M,False,False,False,True,False,True,False,False,,,True,2,30849130.0,0.0,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,3.2415823965997617e-08,3.2415823965997617e-08,17.244619139361394,False,297.3768892616293,401.2056533889212,10.03014133472303,0.0,0.0,0.0,10.0,False,False,False,False,0.00018004395009551868
hexc_00500,501,33921049,33921048,1,33921049,16.339546294117334,positive,0.0589798781115919,0.0565961678666402,0.0,,-2934.0822102075044,-2951.0984064366216,-17.016196229117213,0.0,33921048,2,300.65986568583816,300.65986568583816,False,False,True,False,finite_positive,500,2,sr11_realpath_offsets_plus_left_endpoint,0.0,0.0,0.0,0.0,0.0,33921048.0,0.0,0.0,0.0,,,True,,pass,False,False,,False,False,False,False,True,False,True,h=1,10M<=p<100M,False,False,False,True,False,True,False,False,,,True,2,33921048.0,0.0,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,2.948022037879784e-08,2.948022037879784e-08,17.339546294117334,False,300.65986568583816,401.2056533889212,10.03014133472303,0.0,0.0,0.0,10.0,False,False,False,False,0.00017169805001454686
hexc_00501,502,3454387,3454386,1,3454387,14.05515557541925,positive,0.0679790673252031,0.064995828067846,0.0,,-931.2049788469516,-945.9367843573708,-14.731805510419235,0.0,3454386,2,226.6577094000773,226.6577094000773,False,False,True,False,finite_positive,501,2,sr11_realpath_offsets_plus_left_endpoint,0.0,0.0,0.0,0.0,0.0,3454386.0,0.0,0.0,0.0,,,True,,pass,False,False,,False,False,False,False,True,False,True,h=1,1M<=p<10M,False,False,False,True,False,True,False,False,,,True,2,3454386.0,0.0,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,2.894869625204125e-07,2.894869625204125e-07,15.05515557541925,False,226.6577094000773,401.2056533889212,10.03014133472303,0.0,0.0,0.0,10.0,False,False,False,False,0.0005380399265114184
hexc_00502,503,108585611,108585610,1,108585611,17.50304946128987,positive,0.0539363070407058,0.053100679471831,0.0,,-5398.381208954416,-5416.560908350706,-18.17969939628984,0.0,108585610,2,342.36283936693934,342.36283936693934,False,False,True,False,finite_positive,502,2,sr11_realpath_offsets_plus_left_endpoint,0.0,0.0,0.0,0.0,0.0,108585610.0,0.0,0.0,0.0,,,True,,pass,False,False,,False,False,False,False,True,False,True,h=1,100M<=p<500M,False,False,False,True,False,True,False,False,,,True,2,108585610.0,0.0,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,9.209323323695254e-09,9.209323323695254e-09,18.50304946128987,False,342.36283936693934,401.2056533889212,10.03014133472303,0.0,0.0,0.0,10.0,False,False,False,False,9.596521934375629e-05
hexc_00503,504,109595947,109595946,1,109595947,17.51231095186741,positive,0.0549182451089935,0.0530745860977019,0.0,,-5301.680918935132,-5319.869879821998,-18.18896088686688,0.0,109595946,2,342.70565677863004,342.70565677863004,False,False,True,False,finite_positive,503,2,sr11_realpath_offsets_plus_left_endpoint,0.0,0.0,0.0,0.0,0.0,109595946.0,0.0,0.0,0.0,,,True,,pass,False,False,,False,False,False,False,True,False,True,h=1,100M<=p<500M,False,False,False,True,False,True,False,False,,,True,2,109595946.0,0.0,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,9.124425011811796e-09,9.124425011811796e-09,18.51231095186741,False,342.70565677863004,401.2056533889212,10.03014133472303,0.0,0.0,0.0,10.0,False,False,False,False,9.552185619957245e-05
hexc_00504,505,30816259,30816258,1,30816259,16.24355299826949,positive,0.0592946600278837,0.056905213238747,0.0,,-2795.71752896381,-2812.6377318970794,-16.920202933269593,0.0,30816258,2,297.3401200041287,297.3401200041287,False,False,True,False,finite_positive,504,2,sr11_realpath_offsets_plus_left_endpoint,0.0,0.0,0.0,0.0,0.0,30816258.0,0.0,0.0,0.0,,,True,,pass,False,False,,False,False,False,False,True,False,True,h=1,10M<=p<100M,False,False,False,True,False,True,False,False,,,True,2,30816258.0,0.0,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,3.245040223733841e-08,3.245040223733841e-08,17.24355299826949,False,297.3401200041287,401.2056533889212,10.03014133472303,0.0,0.0,0.0,10.0,False,False,False,False,0.00018013995180786083
hexc_00505,506,109494731,109494730,1,109494731,17.511386987341627,positive,0.0542490598802129,0.0530771881291531,0.0,,-5335.16836552347,-5353.356402445812,-18.18803692234178,0.0,109494730,2,342.67144819512095,342.67144819512095,False,False,True,False,finite_positive,505,2,sr11_realpath_offsets_plus_left_endpoint,0.0,0.0,0.0,0.0,0.0,109494730.0,0.0,0.0,0.0,,,True,,pass,False,False,,False,False,False,False,True,False,True,h=1,100M<=p<500M,False,False,False,True,False,True,False,False,,,True,2,109494730.0,0.0,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,9.132859552849168e-09,9.132859552849168e-09,18.511386987341627,False,342.67144819512095,401.2056533889212,10.03014133472303,0.0,0.0,0.0,10.0,False,False,False,False,9.556599579792578e-05
hexc_00506,507,33844543,33844542,1,33844543,16.337288333100634,positive,0.0580375180528237,0.0566033987125048,1.5128916779921825e-15,,-2958.516505269151,-2975.530443537252,-17.013938268100446,4.547473508864641e-13,33844543,2,300.5815667450674,300.5815667450674,False,False,True,False,finite_positive,506,2,sr11_realpath_offsets_plus_left_endpoint,0.0,0.0,0.0,0.0,0.0,33844542.0,0.0,0.0,0.0,,,True,,pass,False,False,,False,False,False,False,True,False,True,h=1,10M<=p<100M,False,False,False,True,False,True,False,False,,,True,2,33844542.0,0.0,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,2.954686077457155e-08,2.954686077457155e-08,17.337288333100634,False,300.5815667450674,401.2056533889212,10.03014133472303,0.0,4.547473508864642e-13,0.0,10.0,False,False,False,False,0.00017189200323043403
hexc_00507,508,356287,356286,1,356287,11.78349186482108,positive,0.079146666755995,0.0762472151122743,0.0,,-297.17737057509146,-309.63751237491255,-12.460141799821088,0.0,356286,2,163.41766425794674,163.41766425794674,False,False,True,False,finite_positive,507,2,sr11_realpath_offsets_plus_left_endpoint,0.0,0.0,0.0,0.0,0.0,356286.0,0.0,0.0,0.0,,,True,,pass,False,False,,False,False,False,False,True,False,True,h=1,p<1M,False,False,False,True,False,True,False,False,,,True,2,356286.0,0.0,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,2.8067260382781296e-06,2.8067260382781296e-06,12.78349186482108,False,163.41766425794674,401.2056533889212,10.03014133472303,0.0,0.0,0.0,10.0,False,False,False,False,0.0016753286359034547
hexc_00508,509,187493880,187493471,409,187493959,-8.965630290394472,negative,0.0527000394631234,0.0431053026544292,0.0054600607682315,,-6915.4070908350905,-7231.742962999622,-316.3358721645318,40.06961971794408,187493590,35,7338.676512738205,7338.676512738205,False,False,True,False,finite_negative,508,35,sr11_realpath_offsets_plus_left_endpoint,7443.167803236823,212.6619372353378,14.582933080671316,40.06961971794408,40.06961971794408,187493590.0,0.0054600607682315,0.011756042854199,0.0019871339273994,0.4644471644028821,2.7477064796418342,True,,pass,False,False,0.464447164402883,False,False,False,False,False,True,True,101<=h<=1k,100M<=p<500M,False,False,False,True,False,True,False,False,0.464447164402883,2.7477064796418555,True,35,187493590.0,0.2909535452322738,False,True,False,False,False,True,500000000,False,False,False,False,False,True,negative,2.1814045343773355e-06,2.1814045343773355e-06,19.04925718418904,False,362.8741992693778,401.2056533889212,10.03014133472303,4.265964637293953,1.9813151792341495,0.7210796327460713,5.734035362706047,False,False,False,False,0.001476957864794164
hexc_00509,510,109637959,109637958,1,109637959,17.51269421375678,positive,0.0539602066688582,0.0530735068459402,0.0,,-5381.012244442425,-5399.201588591182,-18.1893441487573,0.0,109637958,2,342.7198470520638,342.7198470520638,False,False,True,False,finite_positive,509,2,sr11_realpath_offsets_plus_left_endpoint,0.0,0.0,0.0,0.0,0.0,109637958.0,0.0,0.0,0.0,,,True,,pass,False,False,,False,False,False,False,True,False,True,h=1,100M<=p<500M,False,False,False,True,False,True,False,False,,,True,2,109637958.0,0.0,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,9.120928637498625e-09,9.120928637498625e-09,18.51269421375678,False,342.7198470520638,401.2056533889212,10.03014133472303,0.0,0.0,0.0,10.0,False,False,False,False,9.550355300981543e-05
hexc_00510,511,30824461,30824460,1,30824461,16.24381912105483,positive,0.0591672091169923,0.0569043518068205,1.5293372277290878e-15,,-2796.554378390153,-2813.4748474462085,-16.920469056055026,4.547473508864641e-13,30824461,2,297.3492978796562,297.3492978796562,False,False,True,False,finite_positive,510,2,sr11_realpath_offsets_plus_left_endpoint,0.0,0.0,0.0,0.0,0.0,30824460.0,0.0,0.0,0.0,,,True,,pass,False,False,,False,False,False,False,True,False,True,h=1,10M<=p<100M,False,False,False,True,False,True,False,False,,,True,2,30824460.0,0.0,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,3.2441767594898095e-08,3.2441767594898095e-08,17.24381912105483,False,297.3492978796562,401.2056533889212,10.03014133472303,0.0,4.547473508864641e-13,0.0,10.0,False,False,False,False,0.00018011598372964595
hexc_00511,512,3440893,3440892,1,3440893,14.051241588684398,positive,0.0667862835392073,0.0650123587745575,0.0,,-932.9763026207736,-947.704194144458,-14.727891523684434,0.0,3440892,2,226.53987336094283,226.53987336094283,False,False,True,False,finite_positive,511,2,sr11_realpath_offsets_plus_left_endpoint,0.0,0.0,0.0,0.0,0.0,3440892.0,0.0,0.0,0.0,,,True,,pass,False,False,,False,False,False,False,True,False,True,h=1,1M<=p<10M,False,False,False,True,False,True,False,False,,,True,2,3440892.0,0.0,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,2.906222309150561e-07,2.906222309150561e-07,15.051241588684398,False,226.53987336094283,401.2056533889212,10.03014133472303,0.0,0.0,0.0,10.0,False,False,False,False,0.0005390938980502896
hexc_00512,513,33413521,33413518,3,33413579,31.64894233292109,positive,0.0672557489636599,0.0654073972440767,0.0109012329315828,,-2914.35329720479,-2948.355539407712,-34.00224220292148,5.667040397081564,33413520,4,519.8531608900043,519.8531608900043,False,False,True,False,finite_positive,512,4,sr11_realpath_offsets_plus_left_endpoint,64.23069304589464,16.05767326147366,4.007202672872144,5.667040397081564,5.667040397081564,33413520.0,0.0109012329315828,0.0154166713770161,0.007708335688508,0.7071067849208263,1.4142135698416527,True,,pass,False,False,0.7071067849208275,False,False,False,False,True,False,True,2<=h<=10,10M<=p<100M,False,False,False,True,False,True,False,False,0.7071067849208275,1.4142135698416642,True,4,33413520.0,0.6666666666666666,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,8.978401288508325e-08,8.978401288508325e-08,17.324472932211297,False,300.13736237892186,401.2056533889212,10.03014133472303,4.627119083760234,3.271867298763504,2.313559541880102,5.372880916239766,False,False,False,False,0.00029963980524136516
hexc_00513,514,33925271,33925270,1,33925271,16.339670751862588,positive,0.0576781537726849,0.0565957693595299,0.0,,-2976.0716572943866,-2993.087977981249,-17.0163206868624,0.0,33925270,2,300.66418178299887,300.66418178299887,False,False,True,False,finite_positive,513,2,sr11_realpath_offsets_plus_left_endpoint,0.0,0.0,0.0,0.0,0.0,33925270.0,0.0,0.0,0.0,,,True,,pass,False,False,,False,False,False,False,True,False,True,h=1,10M<=p<100M,False,False,False,True,False,True,False,False,,,True,2,33925270.0,0.0,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,2.94765515653508e-08,2.94765515653508e-08,17.339670751862588,False,300.66418178299887,401.2056533889212,10.03014133472303,0.0,0.0,0.0,10.0,False,False,False,False,0.00017168736577089996
hexc_00514,515,17988973,17988972,1,17988973,15.70526951702647,positive,0.0612996030095636,0.0587026642883238,0.0,,-2132.1267867988618,-2148.5087062508883,-16.381919452026523,0.0,17988972,2,279.06602963649374,279.06602963649374,False,False,True,False,finite_positive,514,2,sr11_realpath_offsets_plus_left_endpoint,0.0,0.0,0.0,0.0,0.0,17988972.0,0.0,0.0,0.0,,,True,,pass,False,False,,False,False,False,False,True,False,True,h=1,10M<=p<100M,False,False,False,True,False,True,False,False,,,True,2,17988972.0,0.0,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,5.558961036852965e-08,5.558961036852965e-08,16.70526951702647,False,279.06602963649374,401.2056533889212,10.03014133472303,0.0,0.0,0.0,10.0,False,False,False,False,0.00023577449049574817
hexc_00515,516,108563101,108563100,1,108563101,17.50284213793185,positive,0.0539925958935485,0.0531012638792985,0.0,,-5353.496716314558,-5371.67620838749,-18.17949207293168,0.0,108563100,2,342.3551671812265,342.3551671812265,False,False,True,False,finite_positive,515,2,sr11_realpath_offsets_plus_left_endpoint,0.0,0.0,0.0,0.0,0.0,108563100.0,0.0,0.0,0.0,,,True,,pass,False,False,,False,False,False,False,True,False,True,h=1,100M<=p<500M,False,False,False,True,False,True,False,False,,,True,2,108563100.0,0.0,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,9.211232829467535e-09,9.211232829467535e-09,18.50284213793185,False,342.3551671812265,401.2056533889212,10.03014133472303,0.0,0.0,0.0,10.0,False,False,False,False,9.597516777514659e-05
hexc_00516,517,30819307,30819306,1,30819307,16.243651902204352,positive,0.0592365302710272,0.0569048930864643,0.0,,-2795.32825917203,-2812.2485610092344,-16.920301837204534,0.0,30819306,2,297.3435309243958,297.3435309243958,False,False,True,False,finite_positive,516,2,sr11_realpath_offsets_plus_left_endpoint,0.0,0.0,0.0,0.0,0.0,30819306.0,0.0,0.0,0.0,,,True,,pass,False,False,,False,False,False,False,True,False,True,h=1,10M<=p<100M,False,False,False,True,False,True,False,False,,,True,2,30819306.0,0.0,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,3.2447192923578713e-08,3.2447192923578713e-08,17.243651902204352,False,297.3435309243958,401.2056533889212,10.03014133472303,0.0,0.0,0.0,10.0,False,False,False,False,0.00018013104375309304
hexc_00517,518,179148961,179148960,1,179148961,18.00372820208916,positive,0.0522904782391367,0.0517258984023017,0.0,,-6973.341158208385,-6992.0215363454745,-18.680378137089065,0.0,179148960,2,361.14168557887865,361.14168557887865,False,False,True,False,finite_positive,517,2,sr11_realpath_offsets_plus_left_endpoint,0.0,0.0,0.0,0.0,0.0,179148960.0,0.0,0.0,0.0,,,True,,pass,False,False,,False,False,False,False,True,False,True,h=1,100M<=p<500M,False,False,False,True,False,True,False,False,,,True,2,179148960.0,0.0,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,5.5819469698180386e-09,5.5819469698180386e-09,19.003728202089153,False,361.14168557887865,401.2056533889212,10.03014133472303,0.0,0.0,0.0,10.0,False,False,False,False,7.471242848293742e-05
hexc_00518,519,179651309,179651308,1,179651309,18.006528357887458,positive,0.0530909043365744,0.0517184097222482,0.0,,-6847.37314931663,-6866.056327609517,-18.683178292887533,0.0,179651308,2,361.2481202191801,361.2481202191801,False,False,True,False,finite_positive,518,2,sr11_realpath_offsets_plus_left_endpoint,0.0,0.0,0.0,0.0,0.0,179651308.0,0.0,0.0,0.0,,,True,,pass,False,False,,False,False,False,False,True,False,True,h=1,100M<=p<500M,False,False,False,True,False,True,False,False,,,True,2,179651308.0,0.0,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,5.5663385119002955e-09,5.5663385119002955e-09,19.006528357887458,False,361.2481202191801,401.2056533889212,10.03014133472303,0.0,0.0,0.0,10.0,False,False,False,False,7.460789845519236e-05
hexc_00519,520,179378389,179378386,3,179378513,35.01001606420933,positive,0.0607122453167207,0.0597239657899124,0.0099539943072285,,-6907.769486352004,-6945.1328022862135,-37.36331593420982,6.227219327942294,179378388,4,625.6000491601744,625.6000491601744,False,False,True,False,finite_positive,519,4,sr11_realpath_offsets_plus_left_endpoint,77.55652097774677,19.389130244436693,4.403309010782311,6.227219327942294,6.227219327942294,179378388.0,0.0099539943072285,0.0140770737364661,0.007038536868233,0.7071067818195084,1.4142135636390167,True,,pass,False,False,0.7071067818195108,False,False,False,False,True,False,True,2<=h<=10,100M<=p<500M,False,False,False,True,False,True,False,False,0.7071067818195108,1.4142135636390316,True,4,179378388.0,0.6666666666666666,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,1.6724422695088425e-08,1.6724422695088425e-08,19.00500872895537,False,361.1903567876698,401.2056533889212,10.03014133472303,5.084503285400527,3.5952867552902963,2.5422516427002453,4.915496714599473,False,False,False,False,0.00012932293955477666
hexc_00520,521,3452957,3452956,1,3452957,14.054741523355116,positive,0.0671528393559398,0.0649975764175927,0.0,,-933.6157382521138,-948.347129710469,-14.73139145835512,0.0,3452956,2,226.64524233503275,226.64524233503275,False,False,True,False,finite_positive,520,2,sr11_realpath_offsets_plus_left_endpoint,0.0,0.0,0.0,0.0,0.0,3452956.0,0.0,0.0,0.0,,,True,,pass,False,False,,False,False,False,False,True,False,True,h=1,1M<=p<10M,False,False,False,True,False,True,False,False,,,True,2,3452956.0,0.0,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,2.89606850012902e-07,2.89606850012902e-07,15.054741523355117,False,226.64524233503275,401.2056533889212,10.03014133472303,0.0,0.0,0.0,10.0,False,False,False,False,0.0005381513263134283
hexc_00521,522,33913889,33913888,1,33913889,16.339335193459245,positive,0.0584378328293779,0.056596843812596,0.0,,-2945.347915230961,-2962.36390035942,-17.01598512845885,0.0,33913888,2,300.6525449511344,300.6525449511344,False,False,True,False,finite_positive,521,2,sr11_realpath_offsets_plus_left_endpoint,0.0,0.0,0.0,0.0,0.0,33913888.0,0.0,0.0,0.0,,,True,,pass,False,False,,False,False,False,False,True,False,True,h=1,10M<=p<100M,False,False,False,True,False,True,False,False,,,True,2,33913888.0,0.0,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,2.9486444329637337e-08,2.9486444329637337e-08,17.339335193459245,False,300.65254495113436,401.2056533889212,10.03014133472303,0.0,0.0,0.0,10.0,False,False,False,False,0.00017171617375668879
hexc_00522,523,179152973,179152972,1,179152973,18.00375059660964,positive,0.0538687959944211,0.0517258385022471,0.0,,-6749.272108623425,-6767.952509155034,-18.68040053160894,0.0,179152972,2,361.1425367381412,361.1425367381412,False,False,True,False,finite_positive,522,2,sr11_realpath_offsets_plus_left_endpoint,0.0,0.0,0.0,0.0,0.0,179152972.0,0.0,0.0,0.0,,,True,,pass,False,False,,False,False,False,False,True,False,True,h=1,100M<=p<500M,False,False,False,True,False,True,False,False,,,True,2,179152972.0,0.0,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,5.581821966191987e-09,5.581821966191987e-09,19.00375059660964,False,361.1425367381412,401.2056533889212,10.03014133472303,0.0,0.0,0.0,10.0,False,False,False,False,7.471159191311604e-05
hexc_00523,524,179663573,179663572,1,179663573,18.00659662113298,positive,0.0534388495763542,0.0517182271874704,0.0,,-6782.127193070576,-6800.810439626709,-18.68324655613287,0.0,179663572,2,361.2507151184637,361.2507151184637,False,False,True,False,finite_positive,523,2,sr11_realpath_offsets_plus_left_endpoint,0.0,0.0,0.0,0.0,0.0,179663572.0,0.0,0.0,0.0,,,True,,pass,False,False,,False,False,False,False,True,False,True,h=1,100M<=p<500M,False,False,False,True,False,True,False,False,,,True,2,179663572.0,0.0,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,5.565958548536714e-09,5.565958548536714e-09,19.00659662113298,False,361.2507151184637,401.2056533889212,10.03014133472303,0.0,0.0,0.0,10.0,False,False,False,False,7.46053520100047e-05
hexc_00524,525,40862021,40862020,1,40862021,16.52571160770668,positive,0.0578255929598368,0.0560062828167919,0.0,,-3232.1343590355777,-3249.3367205782843,-17.202361542706512,0.0,40862020,2,307.1505673565046,307.1505673565046,False,False,True,False,finite_positive,524,2,sr11_realpath_offsets_plus_left_endpoint,0.0,0.0,0.0,0.0,0.0,40862020.0,0.0,0.0,0.0,,,True,,pass,False,False,,False,False,False,False,True,False,True,h=1,10M<=p<100M,False,False,False,True,False,True,False,False,,,True,2,40862020.0,0.0,False,True,False,False,False,True,500000000,False,False,False,False,False,True,positive,2.4472602566573985e-08,2.4472602566573985e-08,17.52571160770668,False,307.1505673565046,401.2056533889212,10.03014133472303,0.0,0.0,0.0,10.0,False,False,False,False,0.00015643721605351454
