candidate_id,block_id,x,y,h,p_star,post_P0_flag,sample_count,sample_count_over_h,L_total,lambda_event_count,prime_event_count,prime_power_event_count,lambda_event_weight_sum,lambda_event_weight_sq_sum,lambda_event_weight_max,first_lambda_event_offset,last_lambda_event_offset,lambda_event_span,max_lambda_gap,mean_lambda_gap,min_lambda_gap,K_prime,E_prime,C_prime,B_prime_abs_max,B_prime_abs_mean,B_prime_abs_q95,B_prime_abs_q99,B_prime_effective_support,B_prime_effective_support_frac,B_prime_peak_offset,B_prime_peak_position_fraction,linear_mass_slope,lambda_density,prime_density,single_shock_bound_K,event_l2_bound_K,total_mass_bound_K,event_count_log_bound_K,single_shock_bound_pass_flag,event_l2_bound_pass_flag,total_mass_bound_pass_flag,event_count_log_bound_pass_flag,K_prime_above_65_flag,K_prime_component,E_prime_component,C_prime_component,B_prime_abs_max_component,K_comp,K_total,post_P0_flag_component,component_proof_source,Q_R2Q,Q_delta_D,Q_exc,E_theta,E_theta_sign,threshold_relevant_flag,forbidden_flag,finite_zone_flag,positive_harmless_flag,negative_transfer_flag,O2_B3_repaid_flag,row_status,K_prime_component_delta
hexc_00030,31,7108243,7105465,2778,7108243,False,38,0.013678905687544997,2697.7929008970304,171,171,0,2697.7929008970304,42561.909570034455,15.77676565450406,12,2778,2766,66,16.270588235294117,2,9.362748946239611,26009.71657265364,3.0598609357680964,89.21994469919719,17.79536464017895,52.04342302558016,75.64658429057235,3.2674708385321014,0.08598607469821319,2215,0.7973362131029518,0.9711277541026028,0.061555075593952485,0.061555075593952485,3.4047662748924696,582.2003468903201,99556.25931351898,582.2150330066123,True,False,False,False,False,9.362748946239613,26009.71657265364,3.0598609357680964,89.21994469919719,0.0002576531910061,9.370049690421624,False,smallness_driven,0.1766899326140388,0.1621275115134674,0.0068229245505902,-80.20709910296955,negative,False,False,True,False,True,True,primitive_full_verified,-1.7763568394002505e-15
hexc_00031,32,3293113,3292080,1033,3293113,False,37,0.03581800580832527,915.4381506666256,61,61,0,915.4381506666258,13738.147667607895,15.007343875983839,7,1033,1026,56,17.1,2,10.433514785246915,10777.820773160063,3.2300951665929154,44.4094741164555,11.424271612850818,36.76809708614961,42.24519025910551,5.464868253670088,0.14769914199108344,695,0.6727976766698935,0.8861937566956685,0.0590513068731849,0.0590513068731849,8.066944528407644,492.07305295400977,30016.45622918633,492.08361623286623,True,False,False,False,False,10.433514785246915,10777.820773160063,3.2300951665929154,44.4094741164555,0.0004273288187183,10.433606039597564,False,smallness_driven,0.1154116378424172,0.0971366049932867,0.0061349229944132,-117.56184933337444,negative,False,False,True,False,True,True,primitive_full_verified,0.0
hexc_00032,33,1197697,1197615,4,1197697,False,5,1.25,27.991690284068753,2,2,0,27.991690284068753,391.76736247961594,13.995845977025168,2,4,2,2,2.0,2,24.4854630765767,97.9418523063068,4.948278799398504,6.997923406007978,2.799169362403191,6.99792323900982,6.997923372608346,1.9999997613604374,0.3999999522720875,3,0.75,6.997922571017188,0.5,0.5,244.85463076576445,489.7092030995199,979.4184061990363,489.7138190868851,False,False,False,False,False,24.4854630765767,97.9418523063068,4.948278799398504,6.997923406007978,0.0059699765243065,23.862883386656097,False,smallness_driven,0.0726584885625681,0.069431568892584,0.0177247165152088,23.99169028406876,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00033,34,127,126,1,127,False,2,2.0,4.844187086458591,1,1,0,4.844187086458591,23.466148528612173,4.844187086458591,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.844187086458591,1.0,1.0,46.932297057224346,46.932297057224346,46.932297057224346,46.932297057224346,True,True,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.2157084836048593,0.1926535586334653,0.0,3.844187086458591,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00034,35,354953,354952,1,354953,False,2,2.0,12.779740665326448,1,1,0,12.779740665326448,163.3217714729985,12.779740665326448,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,12.779740665326448,1.0,1.0,326.643542945997,326.643542945997,326.643542945997,326.643542945997,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.080127585396028,0.0762690147674882,0.0,11.779740665326448,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00035,36,39707851,39704004,3847,39707851,False,39,0.010137769690668054,3394.4196601234057,194,194,0,3394.4196601234044,59392.18984051365,17.497059484292244,13,3847,3834,72,19.865284974093264,2,24.37384681290929,93766.18868926204,4.93698762535509,209.44814034836236,24.240721445961764,132.1077576700083,185.61965110489956,2.1374366223910273,0.05480606724079557,2400,0.6238627501949571,0.8823549935335081,0.05042890564075903,0.05042890564075903,3.1036486959390657,602.1043420275623,116808.24235306973,602.1078470121788,True,False,False,False,False,24.37384681290929,93766.18868926204,4.93698762535509,209.4481403483624,0.0002433277417619,24.38543662871768,False,smallness_driven,0.1623741874086595,0.1371454844597804,0.0110407093348006,-452.5803398765943,negative,False,False,True,False,True,True,primitive_full_verified,0.0
hexc_00036,37,1657,1656,1,1657,False,2,2.0,7.4127640174265625,1,1,0,7.4127640174265625,54.94907037805399,7.4127640174265625,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7.4127640174265625,1.0,1.0,109.89814075610798,109.89814075610798,109.89814075610798,109.89814075610798,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.1389495863976313,0.129017905192041,6.465466393439502e-17,6.412764017426562,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00037,38,156007,155920,1,156007,False,2,2.0,11.957104747706284,1,1,0,11.957104747706284,142.97235394762015,11.957104747706284,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,11.957104747706284,1.0,1.0,285.9447078952403,285.9447078952403,285.9447078952403,285.97108153902883,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0868104441327406,0.081363154764434,0.0,10.957104747706284,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00038,39,39690667,39682692,7975,39690667,False,39,0.004890282131661442,7610.989022311079,435,435,0,7610.989022311072,133165.87103067062,17.496626629858657,25,7975,7950,120,18.317972350230416,2,15.142610100355743,120762.31555033705,3.8913506781522202,188.65380980716827,32.46569972078594,144.36918798097017,173.78445735007728,3.393128223953543,0.08700328779368059,2856,0.3581191222570533,0.9543559902584425,0.05454545454545454,0.05454545454545454,1.4970715728604995,651.2186796484206,283280.1256441187,651.2261341943174,True,False,False,False,False,15.142610100355745,120762.31555033704,3.89135067815222,188.65380980716827,5.41635400877175e-05,15.157642687890268,False,smallness_driven,0.2349256240499423,0.2184817075940539,0.0069005695359736,-364.0109776889212,negative,False,False,True,False,True,True,primitive_full_verified,-1.7763568394002505e-15
hexc_00039,40,30417481,30409154,8327,30417481,False,39,0.004683559505223971,8098.2820029454115,470,470,0,8098.282002945412,139536.5348948303,17.230528034003125,9,8327,8318,104,17.735607675906184,2,15.415499961309294,128364.86817782249,3.926257755332588,231.25762152281823,31.929264412555366,126.25709242760549,193.98655942446624,2.40023668899347,0.06154453048701205,4971,0.5969737000120091,0.9725329654071588,0.056442896601417075,0.056442896601417075,1.3905071162353955,653.5276643326987,307158.0022300892,653.5383446306358,True,False,False,False,False,15.415499961309294,128364.86817782249,3.926257755332588,231.25762152281823,6.879344981910884e-05,15.404489139625955,False,smallness_driven,0.24963148266117,0.2357893781039462,0.0085348501864403,-228.7179970545885,negative,False,False,True,False,True,True,primitive_full_verified,0.0
hexc_00040,41,604672261,604520611,151650,604672261,True,41,0.000270359380151665,150032.93169378903,7420,7420,0,150032.93169378873,3033676.629773508,20.220197151857885,30,151650,151620,136,20.436716538617063,2,2.150447574178819,326115.3746242179,1.4664404434476086,234.01318030272614,61.370542387345985,205.8627818236232,231.7223140766886,5.955121632817129,0.1452468690931007,5019,0.033095944609297726,0.9893368393919487,0.048928453676228154,0.048928453676228154,0.11053815553748811,820.1829332061577,6085757.364312272,820.1931140881618,True,False,False,False,False,2.150447574178819,326115.3746242179,1.4664404434476086,234.0131803027261,4.115162458939244e-06,2.1482112712445907,True,smallness_driven,0.7568596623500748,0.7467076670478365,0.0014698183580815,-1617.0683062109456,negative,True,False,False,False,True,True,primitive_full_verified,0.0
hexc_00041,42,7117417,7115469,1948,7117417,False,39,0.02002053388090349,1830.2377002749843,116,116,0,1830.2377002749838,28877.327927492825,15.778055436668373,4,1948,1944,78,16.904347826086955,2,22.328236112542637,43495.403947233055,4.725276300127077,83.94032520599984,26.892732503545574,69.60362919244591,80.20988181787158,6.173082393846342,0.158284163944778,532,0.2731006160164271,0.9395470740631336,0.059548254620123205,0.059548254620123205,4.984052515985952,578.1395221623306,67064.18456920257,578.1500918543705,True,False,False,False,False,22.32823611254264,43495.403947233055,4.725276300127077,83.94032520599984,0.0002690397174639,22.42628599253822,False,smallness_driven,0.1460888226947264,0.1301567329770984,0.007641518998895,-117.76229972501552,negative,False,False,True,False,True,True,primitive_full_verified,-3.552713678800501e-15
hexc_00042,43,12781267,12779528,1739,12781267,False,37,0.02127659574468085,1587.2519635993533,97,97,0,1587.2519635993524,25972.874185195804,16.363491141279816,3,1739,1736,102,18.083333333333332,2,6.5401300148562616,11373.28609583504,2.5573677902985055,60.013271021211835,12.49960163873575,32.29844552054523,53.90252653821562,3.1578490538503776,0.08534727172568587,741,0.4261069580218516,0.9127383344447115,0.05577918343875791,0.05577918343875791,5.697103028313682,552.6143443658682,53603.59140319148,552.6189937464271,True,False,False,False,False,6.5401300148562616,11373.28609583504,2.557367790298505,60.01327102121184,0.0001878295387282,6.556762591329284,False,smallness_driven,0.1300675391522673,0.1101458902583867,0.0053725661686165,-151.7480364006467,negative,False,False,True,False,True,True,primitive_full_verified,0.0
hexc_00043,44,109588091,109577354,10737,109588091,False,40,0.0037254354102635744,10107.655404424124,546,546,0,10107.655404424126,187114.83108940587,18.512239267815275,17,10737,10720,120,19.6697247706422,2,15.650024564874375,168034.31375305617,3.956011193724605,235.39178934377742,38.511664649568196,131.9579053971351,209.8741953713317,3.0326015752099345,0.07581503938024836,6318,0.5884325230511316,0.9413854339595905,0.050852193350097795,0.050852193350097795,1.276717901495173,697.0842175259602,380607.98276831233,697.0879742163645,True,False,False,False,False,15.650024564874377,168034.31375305617,3.956011193724605,235.39178934377745,7.343977908444057e-05,15.678679785823212,False,smallness_driven,0.2415685632788372,0.2225301612998425,0.0066368119233886,-629.3445955758762,negative,False,False,True,False,True,True,primitive_full_verified,-1.7763568394002505e-15
hexc_00044,45,12836777,12833438,3339,12836777,False,36,0.01078167115902965,3175.3327670842978,194,194,0,3175.3327670842987,51972.87722637266,16.367824812256128,3,3339,3336,114,17.28497409326425,2,10.518589393015356,35121.56998327827,3.2432374863730464,94.14804495616181,19.92338646249801,72.52350707283263,92.05735257661013,3.9623360809991834,0.11006489113886621,1321,0.39562743336328243,0.9509831587554052,0.05810122791254867,0.05810122791254867,2.888471041344553,560.3544714433709,108708.76745788926,560.3633820208433,True,False,False,False,False,10.518589393015356,35121.56998327827,3.2432374863730464,94.1480449561618,9.976709340218548e-05,10.544763546461912,False,smallness_driven,0.1752468754780604,0.1608095545919656,0.0060864238556851,-163.66723291570224,negative,False,False,True,False,True,True,primitive_full_verified,0.0
hexc_00045,46,618029,618028,1,618029,False,2,2.0,13.3342906609052,1,1,0,13.3342906609052,177.80330742950363,13.3342906609052,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,13.3342906609052,1.0,1.0,355.60661485900727,355.60661485900727,355.60661485900727,355.60661485900727,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0748436752518515,0.0731760324597099,0.0,12.3342906609052,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00046,47,12807413,12805898,1515,12807413,False,37,0.02442244224422442,1309.2378670814828,80,80,0,1309.2378670814826,21426.297407585465,16.365534701877635,3,1515,1512,112,19.139240506329113,2,10.570924459565392,16014.950556241569,3.25129581237472,70.05175721834132,14.391807165002602,41.80386788559806,64.62684521348727,3.2635294377700115,0.08820349831810842,809,0.533993399339934,0.8641834106148402,0.052805280528052806,0.052805280528052806,6.541080438877466,523.2825109443315,41862.60087538124,523.2864351101973,True,False,False,False,False,10.570924459565392,16014.950556241569,3.25129581237472,70.05175721834132,0.0002443174544698,10.56076414461456,False,smallness_driven,0.1184377830877646,0.0957330676536776,0.006714545286013,-205.7621329185172,negative,False,False,True,False,True,True,primitive_full_verified,0.0
hexc_00047,48,3440807,3439819,811,3440807,False,37,0.04562268803945746,857.9096844098194,57,57,0,857.9096844098192,12912.439063538932,15.05116428018275,4,808,804,62,14.357142857142858,2,20.16255464637634,16351.831818211213,4.490273337601659,57.32897776536083,16.425424701841905,45.370950950068575,53.2592870558901,4.975285598812282,0.1344671783462779,666,0.8212083847102343,1.0578417810232053,0.07028360049321825,0.07028360049321825,10.335251799007173,589.100179224341,33578.71021498613,589.1134477906264,True,False,False,False,False,20.16255464637634,16351.831818211213,4.490273337601659,57.32897776536083,0.000711160555261,20.246263361435695,False,smallness_driven,0.1225172337511368,0.1072136412049886,0.0089098695882727,46.90968440981942,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00048,49,33902159,33888759,13400,33902159,False,41,0.0030597014925373136,13108.126641330568,756,756,0,13108.126641330573,227279.07943450435,17.33898925763836,4,13400,13396,92,17.743046357615896,2,4.868706166264128,65240.662627939324,2.2065144835835837,173.49341583769956,22.536049977841916,73.99480985444416,149.3887592319028,2.167466370578731,0.052865033428749535,2003,0.14947761194029852,0.9782184060694453,0.05641791044776119,0.05641791044776119,0.9198703348907789,695.4061385682596,525727.040735192,695.4219731774289,True,False,False,False,False,4.868706166264128,65240.66262793933,2.206514483583584,173.49341583769956,8.260287431973756e-05,4.863687769085949,False,smallness_driven,0.3075518627750951,0.2975764937115444,0.0049814047227133,-291.8733586694325,negative,False,False,True,False,True,True,primitive_full_verified,0.0
hexc_00049,50,3457967,3457512,455,3457967,False,35,0.07692307692307693,361.3470302370314,24,24,0,361.3470302370314,5440.486510911918,15.056191402091347,1,455,454,52,19.73913043478261,2,8.124344796287334,3696.5768823107364,2.850323630096648,30.4435092282652,8.119449316241468,15.47002114055824,26.179484047526888,3.9885066348287066,0.11395733242367734,190,0.4175824175824176,0.7941692972242448,0.05274725274725275,0.05274725274725275,17.437607656646875,418.49896237783986,10043.97509700939,418.502583759525,True,False,False,False,False,8.124344796287334,3696.576882310736,2.850323630096648,30.4435092282652,0.000680344412633,8.141586493841562,False,smallness_driven,0.0793601948576568,0.055366069112823,0.006278619086263,-93.6529697629686,negative,False,False,True,False,True,True,primitive_full_verified,0.0
hexc_00050,51,12842173,12840082,2091,12842173,False,40,0.01912960306073649,1898.7066712055992,116,116,0,1898.7066712055994,31078.336407844687,16.36824507866729,7,2091,2084,66,18.121739130434783,2,10.927189466998101,22848.753175493028,3.3056299652257057,61.306878571848586,16.50310686658707,58.56888532244173,61.30383831637448,6.079167320237652,0.15197918300594132,293,0.1401243424198948,0.9080376237233855,0.05547584887613582,0.05547584887613582,5.125192672507239,594.516239270104,68963.88375477088,594.5223500108398,True,False,False,False,False,10.9271894669981,22848.753175493028,3.3056299652257057,61.306878571848586,0.0002689805428769,10.896564177713383,False,smallness_driven,0.1392439305539144,0.1199057486653474,0.0050051051752984,-192.29332879440085,negative,False,False,True,False,True,True,primitive_full_verified,1.7763568394002505e-15
hexc_00051,52,1512479,1512478,1,1512479,False,2,2.0,14.229260584493225,1,1,0,14.229260584493225,202.4718567814125,14.229260584493225,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14.229260584493225,1.0,1.0,404.943713562825,404.943713562825,404.943713562825,404.943713562825,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.0713499660129912,0.0686807082255686,0.0,13.229260584493224,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00052,53,356243,356170,3,356243,False,4,1.3333333333333333,25.56633807844032,2,2,0,25.56633807844032,326.81882137056954,12.783171846852428,1,3,2,2,2.0,2,12.104400791507246,36.31320237452174,3.4791379379822303,4.261059154038987,2.13052817320336,4.2610583117493075,4.261058985581052,1.9999973643825955,0.49999934109564886,2,0.6666666666666666,8.52211269281344,0.6666666666666666,0.6666666666666666,217.87930995488068,435.7584284940927,871.5168569881433,435.77201775836164,False,False,False,False,False,12.104400791507246,36.31320237452174,3.4791379379822303,4.261059154038987,0.0077448344080837,11.49978436084622,False,smallness_driven,0.0917954514179663,0.0880421204440856,0.0146736966602346,22.56633807844032,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00053,54,7112297,7110038,2259,7112297,False,39,0.017264276228419653,2145.6960514534535,136,136,0,2145.696051453454,33853.02606893026,15.777335815708886,11,2259,2248,62,16.651851851851852,2,3.264895938981641,7375.399926159527,1.8069023047695858,36.271435640834795,10.870737016815252,26.12123394624951,33.65418111401126,5.606038598309943,0.1437445794438447,387,0.17131474103585656,0.949843316269789,0.06020362992474546,0.06020362992474546,4.297498314397683,584.4479932219035,79484.92707556211,584.4597707580848,True,False,False,False,False,3.264895938981641,7375.399926159527,1.8069023047695856,36.2714356408348,0.00019706466753,3.264143380379893,False,smallness_driven,0.1547550134720171,0.1421341086327225,0.0030623697626775,-113.30394854654696,negative,False,False,True,False,True,True,primitive_full_verified,0.0
hexc_00054,55,12895717,12894136,1581,12895717,False,37,0.02340290955091714,1424.3941279906464,87,87,0,1424.3941279906462,23320.673929458786,16.372405798698676,3,1581,1578,72,18.348837209302324,2,17.409047542990066,27523.704165467294,4.172415073190833,88.01407041159285,17.564918120717,62.47638721605483,83.42852605008491,3.5530610393268214,0.09602867673856275,552,0.349146110056926,0.9009450524925025,0.05502846299810247,0.05502846299810247,6.273282637937188,545.7716226375554,47482.131169264154,545.7755895005354,True,False,False,False,False,17.409047542990066,27523.70416546729,4.172415073190833,88.01407041159285,0.0003460313231097,17.418669460362725,False,smallness_driven,0.1217247995908262,0.1031699645978112,0.0082557947953519,-156.60587200935356,negative,False,False,True,False,True,True,primitive_full_verified,0.0
hexc_00055,56,1511527,1511046,403,1511527,False,35,0.08684863523573201,412.6251302173886,29,29,0,412.6251302173886,5871.017175588177,14.228579351315826,1,403,402,46,14.357142857142858,2,19.6838291851891,7932.583161631208,4.436646164073613,31.458680334547367,12.481403717439688,28.948501759147753,30.798469584009027,8.015555637620267,0.22901587536057905,128,0.3176178660049628,1.0238836978098973,0.07196029776674938,0.07196029776674938,17.58272075058111,509.8898291453752,14786.805044769455,509.9026004167025,True,False,False,False,False,19.6838291851891,7932.583161631208,4.436646164073613,31.458680334547367,0.0011210172655753,19.724346274964425,False,smallness_driven,0.0952884508457212,0.0811829553542681,0.007718928919738,9.625130217388572,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00056,57,179620853,179616870,3983,179620853,False,39,0.009791614361034396,3345.117079958123,176,176,0,3345.1170799581237,63578.45612857277,19.006358815110175,11,3983,3972,120,22.697142857142858,2,39.695186823043905,158105.92911618386,6.3004116391743725,185.76831562551843,38.65139934982441,144.22509803714496,173.67180913711587,4.581470241606078,0.11747359593861738,1544,0.3876475018830028,0.8398486266528052,0.04418779814210394,0.04418779814210394,3.5371391767361122,622.5357240809285,109566.28743823123,622.5364951055558,True,False,False,False,False,39.69518682304391,158105.92911618386,6.3004116391743725,185.76831562551843,0.0001976254742921,39.63680033772972,False,smallness_driven,0.1434186712486546,0.1108425832777827,0.0081468555780067,-637.8829200418768,negative,False,False,True,False,True,True,primitive_full_verified,-7.105427357601002e-15
hexc_00057,58,1188511,1188358,3,1188511,False,4,1.3333333333333333,27.97616952660599,2,2,0,27.97616952660599,391.3330306907002,13.988085604798838,1,3,2,2,2.0,2,14.493815951507836,43.48144785452351,3.8070744609881007,4.662695762596842,2.331347460550499,4.6626955101480885,4.662695712107091,1.9999992781037113,0.4999998195259278,2,0.6666666666666666,9.325389842201997,0.6666666666666666,0.6666666666666666,260.88871851624066,521.7773742542669,1043.55474850853,521.7868532054895,False,False,False,False,False,14.493815951507836,43.48144785452351,3.8070744609881007,4.662695762596842,0.0077448344098618,13.831479583341652,False,smallness_driven,0.0833294497303515,0.0806391928862905,0.0134398679639979,24.97616952660599,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
hexc_00058,59,293,292,1,293,False,2,2.0,5.680172609017068,1,1,0,5.680172609017068,32.26436086822776,5.680172609017068,1,1,0,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.680172609017068,1.0,1.0,64.52872173645552,64.52872173645552,64.52872173645552,64.52872173645552,True,True,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,smallness_driven,0.1707575979731007,0.1660290921582204,5.505631574898212e-17,4.680172609017068,positive,False,False,True,True,False,False,sign_inconsistent_positive_harmless,0.0
